,TM2D1 (83941)
ACH-000502,-0.26400175036640483
ACH-000503,-0.03842234222047557
ACH-000505,-0.28630236776922163
ACH-000507,-0.1810199164156253
ACH-000510,-0.2351442978079147
ACH-000511,-0.28312747478707107
ACH-000512,-0.0122031202421088
ACH-000516,-0.1850523318727386
ACH-000517,-0.2794688233481914
ACH-000518,-0.469061500826357
ACH-000520,-0.28685375774332994
ACH-000521,-0.3311716574295383
ACH-000522,-0.4543586565529057
ACH-000524,-0.2400936009956787
ACH-000527,-0.14727094114743164
ACH-000528,-0.033718235218397966
ACH-000537,-0.4691370249081546
ACH-000541,0.2347402638603953
ACH-000542,-0.17228435417960444
ACH-000544,-0.6491536047881357
ACH-000545,-0.33008627648855304
ACH-000547,-0.10307289136536006
ACH-000548,-0.4467655963455856
ACH-000549,-0.3607668277981951
ACH-000550,-0.2339239300579329
ACH-000552,-0.33881433156650176
ACH-000556,-0.2107300469973488
ACH-000557,0.06074273390735783
ACH-000569,-0.05067241269553388
ACH-000570,-0.041569980716682296
ACH-000571,-0.2864978558092184
ACH-000573,-0.2696745921282361
ACH-000576,-0.08362901545090627
ACH-000579,0.006010247160416075
ACH-000580,-0.26131054055760844
ACH-000584,-0.18702710590135746
ACH-000585,-0.07123385257931142
ACH-000588,-0.06039962617740705
ACH-000589,-0.16190307113233685
ACH-000591,-0.4100451047130691
ACH-000593,-0.3159242740601895
ACH-000600,-0.27201702414127
ACH-000601,-0.15311824834172175
ACH-000605,-0.2997162170668433
ACH-000606,-0.3057258863606239
ACH-000608,-0.27265145603987473
ACH-000614,-0.18694423255853976
ACH-000616,-0.20626134352897046
ACH-000618,-0.07228062159581085
ACH-000619,-0.391942578387989
ACH-000620,-0.313800496435143
ACH-000621,-0.23752318009140735
ACH-000622,-0.2301926161376882
ACH-000623,-0.22192784570772006
ACH-000624,-0.07793749759581445
ACH-000627,-0.1367475586442212
ACH-000630,-0.6402095905878303
ACH-000631,-0.17762852286580785
ACH-000632,-0.21685736488678276
ACH-000633,-0.2395668080943044
ACH-000637,-0.02411300289413138
ACH-000638,-0.2682735376802584
ACH-000646,-0.21886372554152075
ACH-000647,-0.16732783909761514
ACH-000648,-0.3986714024299716
ACH-000649,-0.17569119584693482
ACH-000651,-0.32961426550203426
ACH-000652,-0.12076901922477712
ACH-000653,-0.4012502725509393
ACH-000657,-0.3700488440945528
ACH-000658,-0.027045149061669004
ACH-000661,-0.03748235323765752
ACH-000662,-0.27931358047832483
ACH-000663,-0.1470113511773459
ACH-000665,-0.07442976879883619
ACH-000671,-0.2837932392768039
ACH-000672,-0.1591961308011036
ACH-000673,-0.2197169815702252
ACH-000676,-0.14373532482769388
ACH-000677,-0.3053799424212171
ACH-000681,-0.21688672951270635
ACH-000683,-0.3233140122828857
ACH-000684,-0.3548832237434797
ACH-000688,-0.236734978204714
ACH-000693,-0.25757540382224625
ACH-000694,-0.3417967789467338
ACH-000695,-0.14721682986349727
ACH-000696,0.12940976510111682
ACH-000697,-0.3796718509627583
ACH-000699,-0.09898177485079387
ACH-000701,-0.07565622589757362
ACH-000706,-0.1791583262396569
ACH-000711,-0.06414362203226562
ACH-000713,-0.4947659229351497
ACH-000714,-0.08079633047552193
ACH-000718,-0.08935254721595577
ACH-000720,-0.26033549735419875
ACH-000721,-0.19744790448622446
ACH-000724,-0.1695123185765524
ACH-000725,-0.09811053602181577
ACH-000732,-0.38814655836296014
ACH-000734,-0.18164725220509434
ACH-000735,-0.3218128557881117
ACH-000736,-0.2963432012097963
ACH-000738,-0.34904551803242234
ACH-000746,-0.3691452958601041
ACH-000747,-0.2509841185381708
ACH-000748,0.07696724999638238
ACH-000753,-0.22554122719231814
ACH-000756,-0.043778167858186785
ACH-000757,-0.4212674531299058
ACH-000758,-0.26638135457442746
ACH-000760,-0.23636719522948976
ACH-000762,-0.4657254986211866
ACH-000763,-0.3959776531141787
ACH-000764,-0.28065699709046577
ACH-000765,-0.07001117197294794
ACH-000766,-0.3049971240352692
ACH-000767,-0.2777922242352986
ACH-000768,-0.08090580571873013
ACH-000769,-0.1787751938198819
ACH-000770,-0.2870119057733622
ACH-000771,-0.2203128439920572
ACH-000773,-0.08338751757728118
ACH-000776,-0.3553674073722039
ACH-000777,-0.3515523138584937
ACH-000778,-0.3337691506575987
ACH-000781,-0.1306490702717066
ACH-000782,-0.4039308588874418
ACH-000783,-0.15227450776261772
ACH-000784,-0.02988379729262791
ACH-000785,-0.31342732514412397
ACH-000787,-0.5341214902132648
ACH-000788,-0.1284187052371211
ACH-000791,-0.3134566380056275
ACH-000792,-0.2796134679102733
ACH-000794,-0.5030788668747858
ACH-000796,-0.1015580282625362
ACH-000798,-0.3354206141723248
ACH-000799,-0.23906249723137946
ACH-000800,-0.06309101285313255
ACH-000802,-0.23709475532338464
ACH-000804,-0.1327033009130921
ACH-000805,-0.03569766694454226
ACH-000809,-0.12593990992983586
ACH-000810,-0.1339541494031996
ACH-000811,-0.2651789490159439
ACH-000817,-0.38171752900840333
ACH-000819,-0.3005235011589264
ACH-000820,-0.5369267288597654
ACH-000821,-0.21072849105337685
ACH-000822,-0.04953670910951544
ACH-000823,-0.15777767135554052
ACH-000824,-0.17948596319597676
ACH-000827,-0.2897004863383516
ACH-000829,-0.372809780512145
ACH-000831,-0.1774357361945129
ACH-000832,-0.5316412040421362
ACH-000833,-0.2580037638017597
ACH-000834,-0.17581447754061816
ACH-000835,-0.2904022920148389
ACH-000836,-0.4098027400977949
ACH-000837,-0.2441512888859391
ACH-000838,-0.07930662030043753
ACH-000839,-0.3962877278738237
ACH-000840,-0.3686748098182717
ACH-000841,-0.2371877392547609
ACH-000843,-0.25639452998492723
ACH-000846,-0.4110989846613116
ACH-000847,-0.2572555510681299
ACH-000848,-0.2415041752272742
ACH-000849,-0.4666340468260667
ACH-000851,-0.4095364443203588
ACH-000855,-0.14915230486863346
ACH-000856,-0.11928235147691835
ACH-000858,-0.3258496807689724
ACH-000859,-0.08706705791615688
ACH-000861,-0.20593410975086746
ACH-000862,0.036602264070314
ACH-000865,-0.05885811738330366
ACH-000866,-0.1624835104703422
ACH-000867,-0.10621039082658612
ACH-000869,-0.31742013569331856
ACH-000872,-0.33831652190375944
ACH-000873,-0.1567283738714156
ACH-000876,-0.4063991206929361
ACH-000878,-0.07800857360874025
ACH-000880,-0.3005369508690805
ACH-000881,-0.17976836040358662
ACH-000882,-0.109052281348724
ACH-000884,-0.08166752615667604
ACH-000885,-0.3862609523201611
ACH-000887,-0.2979240085437745
ACH-000889,-0.15251085659823332
ACH-000896,-0.3026856130825989
ACH-000898,-0.4126578523584986
ACH-000900,-0.2079378089491392
ACH-000901,-0.11123471151687894
ACH-000905,-0.2228295093838897
ACH-000906,-0.13960872314099287
ACH-000907,-0.3268706124725612
ACH-000910,-0.3799877453826253
ACH-000911,-0.17831019003900073
ACH-000912,-0.20813984928671653
ACH-000913,-0.2496459809129405
ACH-000915,-0.4503231556184378
ACH-000916,-0.07381814835600732
ACH-000917,-0.27240455440441025
ACH-000920,-0.03177274690870162
ACH-000921,-0.39680342732312496
ACH-000924,-0.1674611411040097
ACH-000926,-0.20238969606448065
ACH-000928,-0.30255567813383066
ACH-000929,-0.20548130840028506
ACH-000932,-0.3779614967757189
ACH-000935,-0.05073410633765285
ACH-000936,-0.4797919840510817
ACH-000937,-0.14137288033708156
ACH-000938,-0.1950710386696242
ACH-000939,-0.2315543486558832
ACH-000941,-0.350617886882212
ACH-000943,-0.12700557181784689
ACH-000946,-0.2765994492358443
ACH-000947,-0.24107841934165505
ACH-000948,-0.26639198765905625
ACH-000950,-0.2294773804304769
ACH-000953,-0.17727188196338764
ACH-000954,-0.25295645595340605
ACH-000957,-0.1674043964776861
ACH-000958,-0.1703931462962889
ACH-000960,-0.19035848924739032
ACH-000963,-0.2387456995428465
ACH-000968,0.0954178130950544
ACH-000969,-0.19971156981921545
ACH-000972,-0.22373927609199107
ACH-000973,-0.27310885543418584
ACH-000974,-0.1161307875204063
ACH-000978,0.002350060239139744
ACH-000984,-0.12067894807805025
ACH-000986,-0.3781655050054089
ACH-000988,-0.2659799425641254
ACH-000993,-0.2003852352932192
ACH-000994,-0.1883826746390092
ACH-000996,-0.2996959016818543
ACH-001001,-0.1539137451698993
ACH-001020,-0.4394461953026826
ACH-001028,-0.1406836077207095
ACH-001031,-0.3539757876974539
ACH-001038,-0.2045445012893024
ACH-001048,-0.161306533055402
ACH-001050,-0.7062115769939884
ACH-001053,-0.16883668540590008
ACH-001054,-0.17140974541752615
ACH-001061,-0.18880952614584626
ACH-001067,-0.3586832787523012
ACH-001075,-0.13413948078635218
ACH-001096,-0.15716851218715708
ACH-001111,-0.190066750343325
ACH-001119,-0.3163805143971406
ACH-001128,-0.3384393028605244
ACH-001134,-0.001087720769884032
ACH-001151,-0.1340117404099589
ACH-001163,-0.12298122047269194
ACH-001164,-0.14380348847494445
ACH-001183,-0.29283077568746313
ACH-001192,-0.17719376105636636
ACH-001193,-0.14715185955898413
ACH-001196,-0.17668756919517714
ACH-001197,-0.1989095115411254
ACH-001205,-0.29384028367833576
ACH-001211,-0.4179000656672664
ACH-001212,-0.3139410362204098
ACH-001228,-0.2074414596847148
ACH-001232,-0.200574464615132
ACH-001239,-0.09705190532077973
ACH-001270,-0.4147962802720386
ACH-001274,0.007018851400651098
ACH-001275,-0.4197849411909593
ACH-001277,-0.5096104477459327
ACH-001278,-0.3232877378961076
ACH-001280,-0.003039191215239116
ACH-001283,-0.07061614532947315
ACH-001289,-0.2619176131250853
ACH-001300,-0.37281114287108
ACH-001301,-0.2477846814958912
ACH-001302,-0.4112194104534453
ACH-001306,-0.3593492844014253
ACH-001318,-0.2147651376134804
ACH-001322,-0.3033002059900205
ACH-001328,-0.1460018615552941
ACH-001332,-0.43330051646365
ACH-001336,-0.14304249114774426
ACH-001346,-0.23904233693368435
ACH-001353,-0.3913178103018071
ACH-001354,-0.5455452167993459
ACH-001367,-0.3286806290721331
ACH-001368,-0.16971459729098504
ACH-001374,-0.3551165989488261
ACH-001377,-0.38784655267646667
ACH-001380,-0.29851776590323764
ACH-001391,-0.2810851089166184
ACH-001408,-0.20772751718074506
ACH-001430,-0.1713018239860626
ACH-001431,-0.14405805257911128
ACH-001450,-0.21322024263967304
ACH-001496,-0.3606306347985043
ACH-001500,-0.21603684859968256
ACH-001523,-0.3207775612752602
ACH-001532,-0.45682960597229205
ACH-001550,-0.3652957417427102
ACH-001552,-0.3392139975508495
ACH-001554,-0.3187816731062838
ACH-001654,-0.3224403755932885
ACH-001735,-0.19829298008526874
ACH-001736,-0.22168080961025707
ACH-001737,-0.07949252113342953
ACH-001740,-0.2815517684816277
ACH-001745,-0.3528525171314439
ACH-001765,-0.1842069996493227
