,POGK (57645)
ACH-000004,-0.016001422978736437
ACH-000005,-0.2057630457709843
ACH-000007,-0.026833248533377683
ACH-000009,-0.10014165550055244
ACH-000011,-0.1877890501804965
ACH-000012,-0.08845613404093826
ACH-000013,0.044486702693092864
ACH-000014,-0.06047956260974908
ACH-000015,-0.024608471939588355
ACH-000017,-0.03881677801663915
ACH-000018,0.037394188696819375
ACH-000019,-0.2139783664059243
ACH-000021,-0.07320890503760254
ACH-000022,0.0014139289208218596
ACH-000025,-0.15795699901026589
ACH-000028,-0.05271510162814462
ACH-000030,-0.07210053871213952
ACH-000035,0.036409074347894615
ACH-000036,-0.11737980134541835
ACH-000037,-0.04287767072160247
ACH-000039,-0.016325349832676236
ACH-000040,-0.02786372482184983
ACH-000041,-0.06058942453560124
ACH-000042,0.02870170200884281
ACH-000045,-0.06733389242768141
ACH-000047,-0.05044726737616472
ACH-000052,-0.06310509394989686
ACH-000053,-0.05107354644890398
ACH-000054,0.01688024613120265
ACH-000055,-0.015092504386729063
ACH-000060,-0.019931399533833216
ACH-000067,-0.015199345356154971
ACH-000070,0.09382073221996022
ACH-000075,-0.06120642981685988
ACH-000078,0.07652225994078067
ACH-000082,-0.017529413433895413
ACH-000085,-0.2220813053175108
ACH-000086,-0.28784219043414017
ACH-000087,-0.01330180861951314
ACH-000092,-0.11200825876014847
ACH-000095,-0.14787421989613928
ACH-000097,-0.07598000143511004
ACH-000098,-0.09664323110696887
ACH-000099,-0.04542488610300302
ACH-000108,0.023036689607218337
ACH-000113,-0.03558090522599541
ACH-000116,-0.07817936564673324
ACH-000118,-0.04874140856172469
ACH-000120,-0.06367963524116438
ACH-000123,-0.020076120954952315
ACH-000127,0.014355743884298378
ACH-000128,-0.0056046066519930115
ACH-000132,-0.06310342980171108
ACH-000133,-0.03180274075603369
ACH-000137,-0.011481853733460976
ACH-000138,-0.17606315800375627
ACH-000142,0.11898352221585255
ACH-000143,-0.0996926756967527
ACH-000146,0.03419145050300438
ACH-000148,-0.1065472470336423
ACH-000150,0.11384083718799738
ACH-000152,-0.021905775224717733
ACH-000153,-0.2050861634600928
ACH-000159,-0.14814919691020045
ACH-000160,-0.03302417289818805
ACH-000163,0.020419145830201952
ACH-000167,0.012766454075006902
ACH-000168,-0.2778066678854689
ACH-000169,-0.027587128221869
ACH-000178,0.025530018366387276
ACH-000183,0.007924421643679722
ACH-000188,-0.10876311616343258
ACH-000189,0.14042019207671652
ACH-000190,-0.011540495005589077
ACH-000198,0.10774543946685873
ACH-000203,-0.05740050005719791
ACH-000204,-0.32538355665415003
ACH-000206,0.013068819076379776
ACH-000207,-0.02104456535824989
ACH-000208,-0.2103734541599217
ACH-000210,0.10097413525372756
ACH-000211,-0.0418115901371391
ACH-000215,-0.07280294999892475
ACH-000221,-0.04707303473629886
ACH-000222,0.01722436805318056
ACH-000223,-0.18211976510336586
ACH-000226,-0.06141770384525363
ACH-000227,-0.04396435212197326
ACH-000228,-0.0368288688249902
ACH-000231,-0.00201329667337381
ACH-000232,-0.14441748533887358
ACH-000233,-0.001131253978482667
ACH-000234,-0.08546403833997898
ACH-000235,-0.15888204523432015
ACH-000237,0.019933127810477468
ACH-000238,0.01954567202613337
ACH-000242,-0.082895480627809
ACH-000243,-0.020127704720724997
ACH-000244,0.09105322531220908
ACH-000246,-0.11787245016274295
ACH-000248,-0.09701890005130018
ACH-000250,0.00020837101603834863
ACH-000251,-0.005355632474720497
ACH-000252,-0.04783920170872325
ACH-000253,-0.04256939485436149
ACH-000255,0.013087643801510151
ACH-000256,0.025467691955170874
ACH-000257,-0.03740678936831063
ACH-000258,-0.09983208675170907
ACH-000259,0.028393018290699436
ACH-000260,0.03712940410783848
ACH-000261,-0.005231433654915412
ACH-000262,0.04321561884898558
ACH-000263,-0.20532316956881552
ACH-000264,-0.06770388970149181
ACH-000265,-0.016771327357281214
ACH-000266,-0.15977304492425992
ACH-000272,-0.2279489229994835
ACH-000274,0.02569901355796007
ACH-000277,-0.0311499097580054
ACH-000278,0.09268898412684187
ACH-000279,0.05358661106336657
ACH-000280,0.022858543339401276
ACH-000281,-0.1233152426291066
ACH-000288,-0.059733434580028236
ACH-000291,0.00908410107053052
ACH-000293,0.059598951070038035
ACH-000294,0.03011184783408663
ACH-000295,-0.0005517544681830214
ACH-000296,-0.050586467905486106
ACH-000302,-0.01690526876811841
ACH-000304,-0.13883832980982272
ACH-000307,0.02229210349283652
ACH-000308,-0.08750310404563544
ACH-000310,0.04383770987739345
ACH-000311,-0.023160676969992848
ACH-000312,-0.027717695876531983
ACH-000315,0.13465464602979446
ACH-000316,-0.046354610939685785
ACH-000317,-0.016644371982760968
ACH-000318,-0.11121840657237954
ACH-000319,-0.11533890910237238
ACH-000320,-0.010193006518647593
ACH-000322,-0.15698833386661354
ACH-000323,0.025503881232376617
ACH-000324,-0.08664795192314174
ACH-000329,-0.10734962441894018
ACH-000330,-0.12869738311243675
ACH-000331,-0.01632081091661982
ACH-000332,-0.132923118654675
ACH-000334,-0.08512904399985795
ACH-000335,0.0731839968160695
ACH-000336,0.0022476992087518428
ACH-000337,-0.1042525667782407
ACH-000338,0.18777870694864346
ACH-000339,0.013639545568876714
ACH-000341,-0.1528444198357941
ACH-000348,-0.13922059157516953
ACH-000350,-0.166919007349227
ACH-000352,-0.013526005770035996
ACH-000356,-0.1730193144703112
ACH-000361,-0.1055190357457238
ACH-000362,-0.10484980194079327
ACH-000363,-0.038601442720481306
ACH-000364,0.039587824803439066
ACH-000365,-0.03546912100699585
ACH-000366,-0.027187935900477616
ACH-000368,0.12986751708544014
ACH-000374,0.0396570155935299
ACH-000375,-0.043119539312393235
ACH-000376,-0.15317606320804278
ACH-000381,-0.14955530029835998
ACH-000383,-0.10611876339000406
ACH-000387,-0.01819955661212556
ACH-000389,-0.1688624770272892
ACH-000390,-0.12164068404144035
ACH-000393,-0.054772463625661176
ACH-000395,0.15199469295620086
ACH-000396,-0.0005463065707273727
ACH-000397,-0.01218923105607653
ACH-000401,-0.013038985962729715
ACH-000402,0.08455168625163484
ACH-000403,-0.09074333764352233
ACH-000404,-0.08507803135296517
ACH-000406,0.002837392046846894
ACH-000407,-0.07682904376639789
ACH-000408,-0.05793830079497575
ACH-000410,-0.13516951749729564
ACH-000411,-0.06144980893879307
ACH-000414,0.09334855147504366
ACH-000415,0.01553377226589064
ACH-000416,-0.1274409770893997
ACH-000420,0.01731213413701724
ACH-000421,-0.15696866268312154
ACH-000424,-0.07321772408111676
ACH-000425,-0.07600386871776271
ACH-000426,-0.009537048011253628
ACH-000427,-0.19893677803193988
ACH-000433,0.008043378938081505
ACH-000435,-0.2615933122444976
ACH-000436,-0.08078683461300126
ACH-000444,0.1097893638280648
ACH-000445,-0.08655880933824223
ACH-000448,-0.039297672767779686
ACH-000450,0.07048812169826306
ACH-000452,0.027634320655716943
ACH-000454,-0.18989165084901524
ACH-000458,-0.0384022878127208
ACH-000459,0.05351194452376076
ACH-000460,-0.13507394108915047
ACH-000461,0.04119909223050778
ACH-000463,-0.0978136960698739
ACH-000464,0.0366238316282957
ACH-000466,-0.02834560905302075
ACH-000467,-0.012272910842187405
ACH-000468,-0.0038320256025684398
ACH-000469,0.02868374891727105
ACH-000470,-0.032327886436866626
ACH-000471,-0.0756750942924853
ACH-000472,-0.036277674212817766
ACH-000473,-0.06490895613911668
ACH-000475,-0.04797742930361715
ACH-000476,-0.08474975639164946
ACH-000477,-0.10547042816364777
ACH-000479,-0.1824327992607794
ACH-000480,0.0390942491863297
ACH-000481,-0.0259826630633752
ACH-000483,-0.03501783647938311
ACH-000484,-0.1768477707218462
ACH-000485,0.004222272495655465
ACH-000486,-0.0076790886559154345
ACH-000487,-0.10890113883649544
ACH-000488,-0.015736695761170955
ACH-000490,-0.010672621767247904
ACH-000491,-0.08290433979004347
ACH-000495,-0.1876476587251335
ACH-000496,0.10195328310165204
ACH-000499,-0.08593044799660217
ACH-000500,-0.26328641532349256
ACH-000502,-0.03241387168538972
ACH-000503,-0.11527481212440065
ACH-000505,-0.09948590346788108
ACH-000507,-0.19468415611229054
ACH-000510,-0.13414203787991766
ACH-000511,-0.1102725136230234
ACH-000512,-0.057349478403626315
ACH-000516,-0.08098643280131912
ACH-000517,-0.042734580256363286
ACH-000518,-0.03474018775360327
ACH-000520,-0.08270671573431035
ACH-000521,0.05583933687075974
ACH-000522,-0.12794753695910846
ACH-000524,-0.024203757277372527
ACH-000527,-0.023386466638417813
ACH-000528,-0.06634188694476381
ACH-000537,0.03563454127999723
ACH-000541,-0.377137799753493
ACH-000542,-0.044802728321482514
ACH-000544,-0.14910213290699012
ACH-000545,-0.037950492537819486
ACH-000547,-0.12123250986851848
ACH-000548,-0.10880546239749972
ACH-000549,0.013356721706231568
ACH-000550,-0.15037973080980704
ACH-000552,-0.09674543638340308
ACH-000556,-0.060533407268470535
ACH-000557,0.012387045036606805
ACH-000569,-0.128851875622254
ACH-000570,0.024029764987476825
ACH-000571,-0.13863113809182578
ACH-000573,-0.013827843411686564
ACH-000576,0.045998013317893965
ACH-000579,-0.1095060087214422
ACH-000580,-0.01003544528739499
ACH-000584,-0.02069805551930355
ACH-000585,-0.020980871931300347
ACH-000588,0.10473691727709647
ACH-000589,0.05589655232221142
ACH-000591,0.05199592009715743
ACH-000593,-0.01582067311413083
ACH-000600,-0.049965110287516386
ACH-000601,-0.0921589716364321
ACH-000605,-0.15682503805845768
ACH-000606,-0.11634505712673092
ACH-000608,0.02000969427578153
ACH-000614,0.0539927262529011
ACH-000616,-0.12476944850846773
ACH-000618,-0.07700601721523731
ACH-000619,-0.10069026742021046
ACH-000620,0.03744257813903097
ACH-000621,0.019705294899695257
ACH-000622,-0.068176609393722
ACH-000623,0.05936938402919651
ACH-000624,-0.05058176073207085
ACH-000627,-0.051977653891570094
ACH-000630,-0.12383066517951992
ACH-000631,-0.1868736816864339
ACH-000632,-0.024342705772735538
ACH-000633,0.018190706563449486
ACH-000637,-0.043760942196191366
ACH-000638,0.007973140586937405
ACH-000646,-0.11972870695392585
ACH-000647,-0.07040026097048713
ACH-000648,-0.09543527547708272
ACH-000649,-0.2031130396774644
ACH-000651,-0.024642321611458386
ACH-000652,-0.03797085542942117
ACH-000653,-0.18475412878201505
ACH-000657,-0.2006140944227814
ACH-000658,-0.05520393891422465
ACH-000661,-0.14244992034441575
ACH-000662,-0.17602229488643772
ACH-000663,0.056149016682258336
ACH-000665,-0.014574544621599404
ACH-000671,0.15399538174653546
ACH-000672,0.22301504244853915
ACH-000673,-0.07724764020954263
ACH-000676,-0.07650953522438272
ACH-000677,-0.06593205749741239
ACH-000681,-0.06252681005306604
