,PKD2L2 (27039)
ACH-000004,0.14746458887247746
ACH-000005,-0.019613124881286415
ACH-000007,-0.004853789732433182
ACH-000009,0.03837124710777626
ACH-000011,0.13850027924378336
ACH-000012,0.12303421060736093
ACH-000013,0.06301172470387499
ACH-000014,-0.04560337522335875
ACH-000015,-0.02205287178762065
ACH-000017,-0.010518813784469366
ACH-000018,0.16598728827382608
ACH-000019,-0.11272681297159533
ACH-000021,0.052288952448348296
ACH-000022,0.09428060225661668
ACH-000025,0.25343989044542625
ACH-000028,0.07935901107689516
ACH-000030,0.06214878839543975
ACH-000035,0.153432940562271
ACH-000036,0.15242064118996726
ACH-000037,0.06487537787058069
ACH-000039,0.014369367504289325
ACH-000040,0.13561173893538048
ACH-000041,0.08645461128708322
ACH-000042,0.0784463411581513
ACH-000045,0.2603961636480284
ACH-000047,0.1464433605885787
ACH-000052,-0.012001601570547452
ACH-000053,0.10754545647819308
ACH-000054,0.03831366055419515
ACH-000055,0.07759566923152972
ACH-000060,0.17106219802657166
ACH-000067,0.07318955340812258
ACH-000070,0.12340998753292655
ACH-000075,0.06915662967351398
ACH-000078,0.06861680366946611
ACH-000082,0.11443342094779925
ACH-000085,0.21908536966558947
ACH-000086,0.08779955853345739
ACH-000087,0.1302537020870861
ACH-000092,0.09755488396325757
ACH-000095,0.10800222780104872
ACH-000097,0.12787424474519565
ACH-000098,0.09734244417049924
ACH-000099,0.07552659149261766
ACH-000108,0.07057015382747578
ACH-000113,0.048667853124744885
ACH-000116,-0.005377614889318665
ACH-000118,0.1753371973388519
ACH-000120,0.21104882290879512
ACH-000123,0.1560223745607549
ACH-000127,0.06326448769918293
ACH-000128,0.05699333243072724
ACH-000132,0.14494179212593292
ACH-000133,0.1661513767621425
ACH-000137,0.16043870828116574
ACH-000138,-0.0074744829135980325
ACH-000142,0.16224910583204522
ACH-000143,0.19777623387548746
ACH-000146,0.1497441078256358
ACH-000148,0.038582028719551235
ACH-000150,0.001587629433027645
ACH-000152,0.03440968872044898
ACH-000153,0.16237360326608727
ACH-000159,0.13318408749977886
ACH-000160,0.08362778163864422
ACH-000163,0.14304942133747856
ACH-000167,0.20120078050753046
ACH-000168,0.1655697134315532
ACH-000169,0.034645491881458955
ACH-000178,0.1036236569612878
ACH-000183,0.16847130582103265
ACH-000188,0.04299189328220274
ACH-000189,0.388970350980574
ACH-000190,0.16671317788916787
ACH-000198,0.11702077349301893
ACH-000203,-0.07946981103369644
ACH-000204,0.2052770961156244
ACH-000206,-0.10133252333528832
ACH-000207,0.20435066611244224
ACH-000208,0.10337086620188017
ACH-000210,-0.044047102393971686
ACH-000211,0.12445331705069568
ACH-000215,0.08914100759401865
ACH-000221,0.042186844973615134
ACH-000222,0.14650013786800878
ACH-000223,0.03783388460310188
ACH-000226,0.07515248996721424
ACH-000227,0.1015987852493348
ACH-000228,0.09127522127861866
ACH-000231,0.03304684435184304
ACH-000232,-0.008979954422792723
ACH-000233,0.07976612847321836
ACH-000234,0.14564022150555478
ACH-000235,0.11738180727868508
ACH-000237,0.09982341884062786
ACH-000238,0.08726747018025015
ACH-000242,0.02900357164299352
ACH-000243,0.12274668922607468
ACH-000244,-0.02466455425786053
ACH-000246,0.034548007061103024
ACH-000248,0.1411036827705493
ACH-000250,0.13626448277003134
ACH-000251,-0.04841009175823712
ACH-000252,0.09694317658877663
ACH-000253,0.014433184452717553
ACH-000255,0.08675837849024387
ACH-000256,0.047322895384474345
ACH-000257,0.1990048014213708
ACH-000258,0.2244673642474514
ACH-000259,0.13933794839175234
ACH-000260,0.12484454332623085
ACH-000261,0.03479141347563925
ACH-000262,0.07861222635162217
ACH-000263,0.19533524755480214
ACH-000264,0.0385373537271295
ACH-000265,0.0942257368415318
ACH-000266,0.10542088663597766
ACH-000272,0.01988428262233165
ACH-000274,0.07650545678607269
ACH-000277,0.06824120181034944
ACH-000278,0.07573756786989354
ACH-000279,0.12670358130172588
ACH-000280,0.11761008005601613
ACH-000281,-0.013613085625943436
ACH-000288,0.08538732821414421
ACH-000291,0.041969356300882964
ACH-000293,0.1742738584575644
ACH-000294,0.17252788658256996
ACH-000295,0.21283171126467407
ACH-000296,0.12108546976626505
ACH-000302,0.14321506310516194
ACH-000304,0.14912861934326355
ACH-000307,0.15993987839348855
ACH-000308,0.11018836217228774
ACH-000310,0.13402916133084825
ACH-000311,0.054423646001834136
ACH-000312,0.13076182474462875
ACH-000315,0.18130552374373915
ACH-000316,0.054231235146231814
ACH-000317,0.18234781414156187
ACH-000318,0.08223726314034006
ACH-000319,0.14728170343966535
ACH-000320,0.14648408975097058
ACH-000322,0.15214784999895972
ACH-000323,-0.005476993592448785
ACH-000324,0.09243148178831152
ACH-000329,0.05799265862200605
ACH-000330,0.04706539450738249
ACH-000331,-0.0031632290782298593
ACH-000332,0.0982546002930538
ACH-000334,-0.09500143733908732
ACH-000335,0.1558603889270648
ACH-000336,0.1576116553807109
ACH-000337,-0.1404986112614925
ACH-000338,-0.4217974331954946
ACH-000339,0.011301578218178863
ACH-000341,-0.04835844932771763
ACH-000348,0.21336386078027345
ACH-000350,-0.06955122922614349
ACH-000352,0.03313342524064914
ACH-000356,0.0695345808459319
ACH-000361,0.22628018856385115
ACH-000362,0.06620258313383763
ACH-000363,0.14479335995084147
ACH-000364,0.13487800353091745
ACH-000365,0.059919598157883024
ACH-000366,0.06040088420204528
ACH-000368,-0.030920538758730142
ACH-000374,0.14286739577953878
ACH-000375,0.20927149535788514
ACH-000376,0.03561563215109022
ACH-000381,0.06613475882890239
ACH-000383,0.10789136533657227
ACH-000387,0.07911669171546942
ACH-000389,0.12399700327334826
ACH-000390,0.061546131657389286
ACH-000393,0.038087579006980336
ACH-000395,-0.011122822775420907
ACH-000396,0.1887443597041114
ACH-000397,0.033873349347781884
ACH-000401,0.1890575533108642
ACH-000402,0.10356438437182386
ACH-000403,0.056123070914755054
ACH-000404,0.18999910725418248
ACH-000406,0.0915739837803294
ACH-000407,0.12451104270455925
ACH-000408,0.06201885444169197
ACH-000410,0.03670483809741075
ACH-000411,0.017377703437953432
ACH-000414,0.14675895293304442
ACH-000415,0.1634148018181744
ACH-000416,0.08662850797942546
ACH-000420,0.13865624702731416
ACH-000421,0.11757538448254565
ACH-000424,0.030351728008311707
ACH-000425,0.07271646796961494
ACH-000426,0.2740523562604341
ACH-000427,0.20197201721689112
ACH-000433,0.022140464989426258
ACH-000435,0.1448948183685264
ACH-000436,0.16749054039338898
ACH-000444,0.0004427089949502321
ACH-000445,0.10901941376956333
ACH-000448,0.17320708165399254
ACH-000450,0.08464696790868799
ACH-000452,0.08627379398146114
ACH-000454,0.03439275723640793
ACH-000458,0.17053265658415478
ACH-000459,0.3484682296196017
ACH-000460,0.08425314197375476
ACH-000461,0.037555254011720426
ACH-000463,0.0487039523857668
ACH-000464,0.14613029265135125
ACH-000466,-0.055555163353175965
ACH-000467,0.1599412625582881
ACH-000468,0.028834145550634325
ACH-000469,0.13918517885443218
ACH-000470,-0.03962458460832037
ACH-000471,-0.006197827942497753
ACH-000472,0.11791693557229448
ACH-000473,0.18232850173332266
ACH-000475,0.08173474088572649
ACH-000476,0.07581100227056163
ACH-000477,0.04993152444653506
ACH-000479,-0.04913917492860071
ACH-000480,0.01925590540409259
ACH-000481,-0.016880452578937458
ACH-000483,0.23765065864087914
ACH-000484,0.05735400495785922
ACH-000485,0.1107729348375334
ACH-000486,0.16131490475595422
ACH-000487,0.05343628002364903
ACH-000488,0.11469525583253193
ACH-000490,-0.001131132834912648
ACH-000491,0.04034020142873024
ACH-000495,0.05708351834583528
ACH-000496,0.13961688001760936
ACH-000499,0.30876123570668235
ACH-000500,-0.1505381383261749
ACH-000502,0.13753462669827834
ACH-000503,0.1573138242920508
ACH-000505,0.08869715056756519
ACH-000507,0.10592676335090756
ACH-000510,0.1721351755855404
ACH-000511,0.05313746202704106
ACH-000512,-0.0009401141406918108
ACH-000516,0.09366957758223966
ACH-000517,0.12872947502282844
ACH-000518,0.1367401162186023
ACH-000520,-0.045514600065431135
ACH-000521,0.18971829284073255
ACH-000522,0.0794501739762928
ACH-000524,0.10437674337054198
ACH-000527,0.04040526466930284
ACH-000528,0.09428957904872776
ACH-000537,0.20693100656628188
ACH-000541,0.030132858160226938
ACH-000542,0.047071097467147466
ACH-000544,0.13266195969822991
ACH-000545,0.08194438602063435
ACH-000547,-0.021172003766642158
ACH-000548,0.14319027791917396
ACH-000549,0.0185000890431581
ACH-000550,-0.00776718357320046
ACH-000552,0.03225363355026775
ACH-000556,0.14461187794970914
ACH-000557,0.12354561630091845
ACH-000569,-0.14196975332689002
ACH-000570,0.09644794192573712
ACH-000571,0.0912618248834358
ACH-000573,0.08709820481265029
ACH-000576,0.07892139605541554
ACH-000579,0.052796936442536836
ACH-000580,0.07575904717492346
ACH-000584,0.15989765642923326
ACH-000585,0.020472489579418617
ACH-000588,-0.004789850570420718
ACH-000589,0.10148717462641868
ACH-000591,0.3200008706426555
ACH-000593,0.12267842996089826
ACH-000600,0.15906426691788342
ACH-000601,0.10713009179627167
ACH-000605,0.10333000285935168
ACH-000606,0.09600648762897376
ACH-000608,0.1244504688487482
ACH-000614,0.2416511604447318
ACH-000616,0.029317581195280343
ACH-000618,0.1739020535862731
ACH-000619,0.1246150057662495
ACH-000620,0.1100037462822361
ACH-000621,0.1593156546400659
ACH-000622,0.19561910803164653
ACH-000623,-0.03891766321858249
ACH-000624,0.0702627718764324
ACH-000627,-0.017992771610847152
ACH-000630,0.10428226311793863
ACH-000631,0.2223953661274549
ACH-000632,0.19042612851221025
ACH-000633,0.15796843355475162
ACH-000637,0.2044765714094661
ACH-000638,0.1867560239611664
ACH-000646,0.03824606045187404
ACH-000647,0.10489525626041996
ACH-000648,0.0943593569763636
ACH-000649,0.08487476332869229
ACH-000651,0.04121459299098525
ACH-000652,0.08593737090993395
ACH-000653,0.1187250868999219
ACH-000657,0.11239111618477536
ACH-000658,0.10540253715530594
ACH-000661,0.1171006701609134
ACH-000662,0.055805036809747736
ACH-000663,0.09373350569946694
ACH-000665,0.1672254295003724
ACH-000671,0.12054101893885695
ACH-000672,0.13870461908261006
ACH-000673,0.02354269943181036
ACH-000676,0.06876664662748677
ACH-000677,0.06441182959826931
ACH-000681,0.08537814730861501
ACH-000683,0.14021514078253516
ACH-000684,-0.08046587875720014
ACH-000688,-0.12793050852632934
ACH-000693,0.09645750043195384
ACH-000694,0.1084042230351942
ACH-000695,0.019347065626787518
ACH-000696,0.11059439816107658
ACH-000697,0.047417620685327816
ACH-000699,0.04443081645244146
ACH-000701,0.04509345865630215
ACH-000706,0.1525736520850451
ACH-000711,0.0275795310909202
ACH-000713,0.021377024226959668
ACH-000714,0.2239215680135732
ACH-000718,0.2279590778072077
ACH-000720,0.1092807372752674
ACH-000721,-0.008965767210528986
ACH-000724,0.13106240672160333
ACH-000725,0.13614580188707714
ACH-000732,0.14207044390400592
ACH-000734,0.1441984795476167
ACH-000735,0.12537852595184498
ACH-000736,0.062415052315097024
ACH-000738,0.14733838991909584
ACH-000746,0.1150816815712304
ACH-000747,0.038850932639973586
ACH-000748,-0.007174960107371505
ACH-000753,0.026906826266949086
ACH-000756,0.2674453390954625
ACH-000757,0.12982007094776118
ACH-000758,0.06354191224948519
ACH-000760,0.06252558988959922
ACH-000762,0.1350457038025101
ACH-000763,0.1701117443305955
ACH-000764,0.1416035923519541
ACH-000765,0.19403628647438548
ACH-000766,0.1574939087495936
ACH-000767,-0.026174867834961736
ACH-000768,-0.011476792563658895
ACH-000769,0.00554357795335081
ACH-000770,0.0834005567981376
ACH-000771,0.07229615138140164
ACH-000773,0.08416418298541901
ACH-000776,0.3207987083555019
ACH-000777,0.11456104570251092
ACH-000778,0.16106192107236592
ACH-000781,0.09891329549358134
ACH-000782,0.19059292105752915
ACH-000783,0.09153734892764706
ACH-000784,0.1401866328004084
ACH-000785,0.20339870089788825
ACH-000787,-0.03875090168755827
ACH-000788,0.10449203632989254
ACH-000791,0.09876878112904697
ACH-000792,-0.012188753223298024
ACH-000794,0.09825628130722393
ACH-000796,0.06792334620073197
ACH-000798,0.18742740820900544
ACH-000799,0.19184582932790764
ACH-000800,0.045777264991203916
ACH-000802,0.04610297946937197
ACH-000804,0.09960656052504964
ACH-000805,0.1360685502352195
ACH-000809,0.09190630441769428
ACH-000810,-0.1650637448901159
ACH-000811,0.09276630653204412
ACH-000817,0.13726512872975008
ACH-000819,0.1596523035997691
ACH-000820,0.2748969472699962
ACH-000821,0.14940559859522556
ACH-000822,0.069866354879808
ACH-000823,0.08286171586776586
ACH-000824,0.10918198851488656
ACH-000827,0.1218093924755247
ACH-000829,0.1197811184879076
ACH-000831,0.12555594912791654
ACH-000832,0.015814845318359368
ACH-000833,0.18657466312481252
ACH-000834,0.06281762211533709
ACH-000835,0.1009174592295925
ACH-000836,0.24196400798279344
ACH-000837,0.15046947493436194
ACH-000838,0.08070702918634147
ACH-000839,0.008496471593396988
ACH-000840,0.0776276920702861
ACH-000841,0.18585591421451905
ACH-000843,0.12332878703803835
ACH-000846,0.028560214554316017
ACH-000847,0.022140992072531774
ACH-000848,0.037108833855456484
ACH-000849,0.06270999090567472
ACH-000851,-0.006080158965869225
ACH-000855,0.20534282145693286
ACH-000856,0.1521786240249568
ACH-000858,0.09614750168394216
ACH-000859,0.1826648049978988
ACH-000861,0.026017500572252262
ACH-000862,0.06314460871358911
ACH-000865,0.04468600721923377
ACH-000866,0.046324560438365886
ACH-000867,0.07677726259118946
ACH-000869,0.18772395028921346
ACH-000872,0.11120643123286936
ACH-000873,0.081579339053483
ACH-000876,0.1136564270961255
ACH-000878,0.1300834795781124
ACH-000880,0.2882896748810214
ACH-000881,0.1792259636098381
ACH-000882,0.10462317947804002
ACH-000884,0.19020788102139946
ACH-000885,0.12539499219821645
ACH-000887,0.12762745759957775
ACH-000889,0.09218709275925706
ACH-000896,0.16851548407745245
ACH-000898,0.17338135524191375
ACH-000900,0.11494076564662775
ACH-000901,0.05949428040160086
ACH-000905,-0.008297364409777212
ACH-000906,0.0805340789895928
ACH-000907,0.07275095297654717
ACH-000910,0.04366554859121327
ACH-000911,0.1297867404813426
ACH-000912,0.007571291947084464
ACH-000913,0.06662301036520005
ACH-000915,0.0614453532756588
ACH-000916,0.05594498605801658
ACH-000917,-0.08100652911969515
ACH-000920,0.2594224701642153
ACH-000921,0.055244837197429036
ACH-000924,0.13505064359172192
ACH-000926,0.2225790567607732
ACH-000928,0.0753783308309196
ACH-000929,-0.05072556848813866
ACH-000932,0.10070755681728867
ACH-000935,0.06359108962293218
ACH-000936,0.07394916847215496
ACH-000937,0.09971763231868733
ACH-000938,0.10045121813312087
ACH-000939,0.07660604787161146
ACH-000941,0.03144805153449723
ACH-000943,0.11863206029548995
ACH-000946,-0.04317965745173916
ACH-000947,0.011687024428483236
ACH-000948,0.035727283470968534
ACH-000950,0.13921661516581238
ACH-000953,0.15536087699269646
ACH-000954,-0.1288675858245506
ACH-000957,0.26947377512069925
ACH-000958,-0.04755025043146535
ACH-000960,0.052710079342348864
ACH-000963,0.3021063094929207
ACH-000968,0.0630722807194964
ACH-000969,-0.0186418581290802
ACH-000972,-0.050186004871925566
ACH-000973,0.07861216038222878
ACH-000974,0.047002702451845915
ACH-000978,0.1433972416965154
ACH-000984,-0.11425695740030373
ACH-000986,0.001115098037498008
ACH-000988,0.1366971253936666
ACH-000993,0.0796914683314816
ACH-000994,0.14021668574378554
ACH-000996,0.03057676528446712
ACH-001001,0.06825890128080925
ACH-001020,0.1848607467664058
ACH-001028,0.09328643524549513
ACH-001031,0.0047875842944590675
ACH-001038,0.020238313732637604
ACH-001048,0.07081453537451689
ACH-001050,0.10950864427667403
ACH-001053,-0.048852210071566114
ACH-001054,0.08442713490558658
ACH-001061,0.09285130545688612
ACH-001067,0.15812865481743474
ACH-001075,0.010295828276139687
ACH-001096,0.050880827335952734
ACH-001111,0.046884141925435684
ACH-001119,0.038501551621393015
ACH-001128,0.09328486000647243
ACH-001134,0.060888239094980076
ACH-001151,0.07495180769522708
ACH-001163,0.044613638108075296
ACH-001164,0.06880534452281054
ACH-001183,0.15250957905497287
ACH-001192,0.057942663812296034
ACH-001193,0.1607624616928134
ACH-001196,0.1994132908516732
ACH-001197,0.0869407784273755
ACH-001205,0.2170531827347009
ACH-001211,0.19813970074291085
ACH-001212,0.2001154609699104
ACH-001228,0.11671461540336385
ACH-001232,0.16977338711137566
ACH-001239,0.11055791823872936
ACH-001270,0.012505996109753736
ACH-001274,0.15279288791838644
ACH-001275,0.27706431501129325
ACH-001277,0.14414322822333947
ACH-001278,0.12569131855217455
ACH-001280,0.11729424410281675
ACH-001283,0.04814098150240141
ACH-001289,0.15953045414912187
ACH-001300,0.1393159883882805
ACH-001301,0.15635500097648722
ACH-001302,0.35796156434268345
ACH-001306,0.1294813299474792
ACH-001318,0.13280702857705012
ACH-001322,0.012071809103793749
ACH-001328,0.10816004559281428
ACH-001332,0.09174806486325518
ACH-001336,0.041435439247027375
ACH-001346,0.05273080103214595
ACH-001353,0.16601136817131798
ACH-001354,0.022799354072964302
ACH-001367,0.12942485440392454
ACH-001368,0.0939395989721349
ACH-001374,-0.11246637675637143
ACH-001377,0.1472020808957402
ACH-001380,0.07175568493749558
ACH-001391,-0.01821088770198203
ACH-001408,0.04638290993057286
ACH-001430,0.015725521992464873
ACH-001431,0.028822272581915043
ACH-001450,0.08232977835734312
ACH-001496,-0.08637499629415575
ACH-001500,-0.016425926733291102
ACH-001523,0.20596088379984373
ACH-001532,0.0776943493197898
ACH-001550,0.08921734998547551
ACH-001552,0.029995949898373658
ACH-001554,0.04370375715432673
ACH-001654,0.07986483008360891
ACH-001735,0.08264595420976054
ACH-001736,0.12318335498829115
ACH-001737,0.09389629751143498
ACH-001740,0.08439289961276876
ACH-001745,0.05956410646082173
ACH-001765,0.09141422047152832
