,CARTPT (9607)
ACH-000004,0.1093041722562003
ACH-000005,0.10013535878649413
ACH-000007,0.11010467969511148
ACH-000009,0.1419596304191936
ACH-000011,0.24306475222163995
ACH-000012,0.00928110738488086
ACH-000013,0.06514193562813701
ACH-000014,0.07061309001559217
ACH-000015,-0.05008900217977871
ACH-000017,0.08455216022890462
ACH-000018,0.11347612960142126
ACH-000019,0.10439909337729372
ACH-000021,-0.015239431940544904
ACH-000022,0.015747299371769642
ACH-000025,0.16111710938342724
ACH-000028,0.058543564606201776
ACH-000030,0.0036846765482397978
ACH-000035,0.11546142584748252
ACH-000036,-0.037323453716764925
ACH-000037,0.023764348258789782
ACH-000039,0.1770388831792048
ACH-000040,0.1312986838506307
ACH-000041,0.07681889691801314
ACH-000042,0.050079965461528986
ACH-000045,0.003947383138728078
ACH-000047,0.0894641465149502
ACH-000052,-0.0806931655485638
ACH-000053,-0.036135452056271965
ACH-000054,0.01880741580994184
ACH-000055,0.3218603395842663
ACH-000060,0.09930330037479727
ACH-000067,0.10752522461458996
ACH-000070,0.005213921649463782
ACH-000075,-0.04819322198791067
ACH-000078,0.003992531449674728
ACH-000082,0.07598743877815486
ACH-000085,0.0944159652845012
ACH-000086,-0.03070645316227663
ACH-000087,0.05684407915268825
ACH-000092,0.03993556076542433
ACH-000095,0.14787747128454856
ACH-000097,0.037015288136204826
ACH-000098,-0.0007160252801697043
ACH-000099,0.046756013533385855
ACH-000108,-0.014856097553366275
ACH-000113,0.06324143638188545
ACH-000116,0.04331828891446152
ACH-000118,-0.0034562869273201072
ACH-000120,0.04522811401625284
ACH-000123,0.05729515689350001
ACH-000127,0.09334573451846977
ACH-000128,-0.07771261066886782
ACH-000132,0.04853700904971278
ACH-000133,0.06945982134535457
ACH-000137,0.04697208370052672
ACH-000138,0.05357437943478532
ACH-000142,-0.017854603371913004
ACH-000143,-0.04377041784309425
ACH-000146,0.15098675173849554
ACH-000148,-0.045965705493377626
ACH-000150,0.1806044733506924
ACH-000152,-0.01152212838655948
ACH-000153,0.011120028535328078
ACH-000159,0.08198976011533815
ACH-000160,0.13212497321114933
ACH-000163,-0.0022154480870302234
ACH-000167,0.2182980974829933
ACH-000168,0.11739888836324078
ACH-000169,-0.13638963717916586
ACH-000178,0.04172928769703408
ACH-000183,-0.042867277804777566
ACH-000188,-0.11152155098748867
ACH-000189,0.03193547299694812
ACH-000190,-0.062234661112352985
ACH-000198,0.04386982981443649
ACH-000203,0.31410689923619395
ACH-000204,0.10862023263634794
ACH-000206,0.15042580408217218
ACH-000207,0.04421093815930162
ACH-000208,-0.02239483386231893
ACH-000210,-0.060282222763690316
ACH-000211,0.11611252461259147
ACH-000215,0.1029899084967407
ACH-000221,0.1812943793377424
ACH-000222,0.06017779739185351
ACH-000223,0.15336017159871956
ACH-000226,-0.03246582539953319
ACH-000227,0.07042476319848957
ACH-000228,0.010985413858114844
ACH-000231,0.036796362388588
ACH-000232,-0.04150692767453231
ACH-000233,0.06554376082921995
ACH-000234,0.2232481452034879
ACH-000235,0.0692105555106506
ACH-000237,0.04764385626970055
ACH-000238,-0.10324927448466957
ACH-000242,0.3447019905682042
ACH-000243,0.0654406327285242
ACH-000244,-0.07729103909522249
ACH-000246,0.06612088424634423
ACH-000248,0.11257812961800187
ACH-000250,0.08937626329556388
ACH-000251,0.3497283319025884
ACH-000252,0.07964319071703914
ACH-000253,0.16600425186957693
ACH-000255,-0.0851754112956819
ACH-000256,0.020988329732740025
ACH-000257,-0.08964228280431981
ACH-000258,0.07997827371890212
ACH-000259,0.06597001783235228
ACH-000260,0.06358318692495864
ACH-000261,0.09111889968386924
ACH-000262,0.07336038313771466
ACH-000263,0.2013019128554417
ACH-000264,-0.003464233694048633
ACH-000265,0.11851867302098608
ACH-000266,0.0934422453199513
ACH-000272,0.03628503873548269
ACH-000274,-0.0769280870694365
ACH-000277,0.10310124572523242
ACH-000278,-0.012175000674963255
ACH-000279,0.0033266591761459967
ACH-000280,0.09811341657182207
ACH-000281,0.13917695334168992
ACH-000288,0.016690109300567836
ACH-000291,0.03757326063088905
ACH-000293,-0.003176815131124212
ACH-000294,0.03515709091629813
ACH-000295,-0.12256523583836765
ACH-000296,-0.11964826960149925
ACH-000302,0.03777422221435753
ACH-000304,0.08751532580776737
ACH-000307,-0.08145548403825463
ACH-000308,0.15819206879571926
ACH-000310,-0.05268275371069684
ACH-000311,0.2369969424822236
ACH-000312,0.17439913625282732
ACH-000315,-0.13023669008628044
ACH-000316,0.010064942731585116
ACH-000317,0.1029526046019611
ACH-000318,0.1479065305379684
ACH-000319,0.02875151788846703
ACH-000320,0.0017666636097251804
ACH-000322,0.057401032987305936
ACH-000323,0.008704664402148206
ACH-000324,0.13576299104578682
ACH-000329,0.05157637521291104
ACH-000330,-0.012934648046507562
ACH-000331,-0.08752933168355888
ACH-000332,0.08344909590637134
ACH-000334,0.023696713479938538
ACH-000335,-0.06113346219124152
ACH-000336,-0.013556264988813571
ACH-000337,-0.10623526394020057
ACH-000338,0.43222118273597177
ACH-000339,0.09934258017468896
ACH-000341,-0.10313287534154277
ACH-000348,0.039633081002511936
ACH-000350,-0.015297916257093966
ACH-000352,0.1309646535704979
ACH-000356,-0.1753053065058854
ACH-000361,0.003997554150966608
ACH-000362,0.07051516997289532
ACH-000363,-0.0014323155283791356
ACH-000364,0.1750997214162969
ACH-000365,0.0029323115335039085
ACH-000366,0.09087820884254333
ACH-000368,0.0542889101293229
ACH-000374,-0.016535356406522463
ACH-000375,-0.018680556135132843
ACH-000376,0.09791691002336954
ACH-000381,0.13269034654855186
ACH-000383,0.07024406002855464
ACH-000387,0.08167643481820057
ACH-000389,0.1809884072737851
ACH-000390,0.04732341744129332
ACH-000393,0.039585321265175936
ACH-000395,0.1865301424090821
ACH-000396,0.08923865044406556
ACH-000397,0.12200158788603922
ACH-000401,0.21021686061028533
ACH-000402,0.11655738407312866
ACH-000403,0.07213520382138157
ACH-000404,0.14579393831412904
ACH-000406,0.0783021683302652
ACH-000407,0.06323912093103094
ACH-000408,0.09865848535713784
ACH-000410,0.0565217924532845
ACH-000411,0.14986728610070105
ACH-000414,0.13318335275397053
ACH-000415,0.001967621338348741
ACH-000416,0.07044309204967089
ACH-000420,0.1550910929890605
ACH-000421,0.04253724744206032
ACH-000424,0.13534497189738062
ACH-000425,0.10584415644196417
ACH-000426,0.08038723556829487
ACH-000427,0.1584975105112325
ACH-000433,0.10951104574087783
ACH-000435,0.21547424016592212
ACH-000436,0.05343980989454429
ACH-000444,-0.026345379599170292
ACH-000445,0.1305604045886135
ACH-000448,0.06676950754006583
ACH-000450,-0.04745495079627072
ACH-000452,0.014636374917958625
ACH-000454,-0.03838545377402812
ACH-000458,0.05969470830532906
ACH-000459,0.14593550408991304
ACH-000460,0.07135014528430526
ACH-000461,0.046369210730952036
ACH-000463,-0.009151199019272558
ACH-000464,0.122705533501788
ACH-000466,0.002639377853712251
ACH-000467,0.09135741186705712
ACH-000468,0.0008330201460668209
ACH-000469,0.042818636210608434
ACH-000470,0.1961711275942741
ACH-000471,0.090745163923747
ACH-000472,0.06666031503195408
ACH-000473,0.14163487750728182
ACH-000475,0.1715994360299222
ACH-000476,0.18943721780849776
ACH-000477,0.12179087400720795
ACH-000479,-0.04426774814197721
ACH-000480,0.0934028140958616
ACH-000481,0.026663325142728383
ACH-000483,0.06294252837290168
ACH-000484,-0.1225688756129126
ACH-000485,0.08746733258315145
ACH-000486,0.10295996612293117
ACH-000487,0.09186899313642466
ACH-000488,-0.10846610790321563
ACH-000490,-0.05383824509069199
ACH-000491,0.11525238384778135
ACH-000495,-0.03932217136560198
ACH-000496,0.09631335296417702
ACH-000499,0.04291373655559011
ACH-000500,-0.13507379809455858
ACH-000502,0.049499160489357895
ACH-000503,-0.004121656643044716
ACH-000505,0.028798297671408093
