,FOLR2 (2350)
ACH-000004,0.1655856585349581
ACH-000005,-0.1776052165620982
ACH-000007,0.3000972746388674
ACH-000009,0.04976181960760974
ACH-000011,0.11006076686196246
ACH-000012,-0.1281364746032702
ACH-000013,-0.04761280066439491
ACH-000014,0.21855764310810574
ACH-000015,0.1842472734041604
ACH-000017,-0.07304086924465468
ACH-000018,-0.06503805848025848
ACH-000019,-0.3121086288717237
ACH-000021,0.030490157199741068
ACH-000022,-0.009324123357294541
ACH-000025,0.11037672358095432
ACH-000028,-0.0613260718230633
ACH-000030,-0.08992156531328127
ACH-000035,0.1402689152094835
ACH-000036,-0.0033157239730009372
ACH-000037,-0.04194982086409246
ACH-000039,-0.036879024558956086
ACH-000040,-0.1257049454459539
ACH-000041,-0.12163545001004435
ACH-000042,-0.05915676356448354
ACH-000045,-0.17605846586766366
ACH-000047,-0.06702605569796292
ACH-000052,-0.09538240145199432
ACH-000053,-0.06323737464932018
ACH-000054,-0.071153060542548
ACH-000055,-0.13205480383488516
ACH-000060,-0.09880834615713092
ACH-000067,0.20336448082598232
ACH-000070,0.03513451140506224
ACH-000075,0.029371901056423257
ACH-000078,-0.07024241132163042
ACH-000082,-0.20556570322530035
ACH-000085,-0.015334072057905662
ACH-000086,-0.1220525949304686
ACH-000087,-0.21824988402818107
ACH-000092,0.03101426925746328
ACH-000095,-0.031552482806223976
ACH-000097,-0.1542224387799326
ACH-000098,-0.02876867013431955
ACH-000099,0.04045026762157631
ACH-000108,-0.015045242099149437
ACH-000113,-0.07016831883609523
ACH-000116,-0.11359344128327613
ACH-000118,-0.1807041804423045
ACH-000120,-0.12588186262020662
ACH-000123,0.04382390309275157
ACH-000127,-0.056590475183597375
ACH-000128,0.02045123354425339
ACH-000132,-0.0691157676914614
ACH-000133,-0.004054364498641765
ACH-000137,0.01708634856338864
ACH-000138,-0.2932967689700686
ACH-000142,0.015842541469404954
ACH-000143,-0.06253589272808527
ACH-000146,-0.0560025048137185
ACH-000148,0.02376142057900714
ACH-000150,0.1270850843405667
ACH-000152,0.11316251148770246
ACH-000153,-0.10315079380437854
ACH-000159,0.014382849884402466
ACH-000160,-0.3218230509354887
ACH-000163,0.02047922495097985
ACH-000167,-0.007712969693057288
ACH-000168,0.07105139239713898
ACH-000169,0.042483913872133065
ACH-000178,-0.007725703087086653
ACH-000183,-0.12302057076938552
ACH-000188,-0.2577550880636392
ACH-000189,0.22629220868907865
ACH-000190,0.1554291638567708
ACH-000198,-0.04083796639701896
ACH-000203,0.12243455677685094
ACH-000204,-0.059318698811004
ACH-000206,0.11901271105255813
ACH-000207,-0.08897536327393032
ACH-000208,0.0655170314425892
ACH-000210,-0.24465844167642206
ACH-000211,0.028813760338179582
ACH-000215,0.014887492022028019
ACH-000221,0.004240514127278959
ACH-000222,-0.054340817239774346
ACH-000223,0.16867353593010742
ACH-000226,-0.0217927635507882
ACH-000227,-0.15226598132593538
ACH-000228,-0.09412105657003783
ACH-000231,-0.08645209336932642
ACH-000232,0.10834725705443804
ACH-000233,0.04253222247225675
ACH-000234,-0.009380446329208937
ACH-000235,-0.00015306198694988962
ACH-000237,-0.05281363262099673
ACH-000238,0.12078522821365655
ACH-000242,-0.14786240166909176
ACH-000243,0.10986862446917904
ACH-000244,0.043436386463221344
ACH-000246,0.05081547573145511
ACH-000248,0.0249228510075216
ACH-000250,-0.05543709533612965
ACH-000251,-0.08096786167929973
ACH-000252,-0.00969010378688623
ACH-000253,-0.1546553733087896
ACH-000255,-0.1143908695155166
ACH-000256,-0.09588737437593836
ACH-000257,0.12284651689855093
ACH-000258,0.09601981352287962
ACH-000259,0.01707616300352463
ACH-000260,0.028001945069509027
ACH-000261,-0.080352734258625
ACH-000262,-0.2711855830555203
ACH-000263,-0.21386265755759706
ACH-000264,-0.07108960914229905
ACH-000265,0.02020647380666109
ACH-000266,-0.07272204898874278
ACH-000272,0.15641665530948845
ACH-000274,0.0730935501670924
ACH-000277,0.08489448167132488
ACH-000278,-0.19989359716825672
ACH-000279,-0.02156320052800668
ACH-000280,-0.15022137275140232
ACH-000281,-0.05966886930798685
ACH-000288,-0.076185319722242
ACH-000291,0.06978703430592886
ACH-000293,-0.12356315374339767
ACH-000294,-0.10318366884641213
ACH-000295,0.05693594539076431
ACH-000296,0.10903031678824072
ACH-000302,0.02720790664950067
ACH-000304,0.3019106394128608
ACH-000307,-0.0233338969348516
ACH-000308,-0.17857758616412622
ACH-000310,-0.0354373755964773
ACH-000311,0.05478597034190959
ACH-000312,-0.1113165219752666
ACH-000315,-0.10074670947116282
ACH-000316,-0.13487969518112305
ACH-000317,-0.109415218093148
ACH-000318,-0.07168582693830093
ACH-000319,-0.021101757085652588
ACH-000320,-0.0484561946101171
ACH-000322,0.1193016668179256
ACH-000323,0.055403834068098186
ACH-000324,-0.06955028586475501
ACH-000329,-0.00034124037920696626
ACH-000330,0.0387283132735708
ACH-000331,0.0062098806900330395
ACH-000332,-0.25611785775627
ACH-000334,-0.2742707305417781
ACH-000335,-0.09653449849403513
ACH-000336,0.1259943371319028
ACH-000337,-0.21234802036994915
ACH-000338,-0.18634017824672566
ACH-000339,0.07730379524904958
ACH-000341,-0.008777846631838684
ACH-000348,0.09421367594743042
ACH-000350,-0.2893840712438521
ACH-000352,-0.0741107418472239
ACH-000356,-0.08063405005207593
ACH-000361,-0.17739770226134946
