,NIT1 (4817)
ACH-000490,-0.20290418589626646
ACH-000491,-0.1377949531694545
ACH-000495,-0.25416158198404154
ACH-000496,-0.08325234419135502
ACH-000499,-0.2332383420899516
ACH-000500,-0.04274241501805255
ACH-000502,-0.058487638309064664
ACH-000503,-0.034615642106883414
ACH-000505,-0.20140363274147266
ACH-000507,-0.07568566909412806
ACH-000510,-0.15855730511068686
ACH-000511,-0.15115284138669202
ACH-000512,-0.265742965127879
ACH-000516,-0.14105884089974347
ACH-000517,-0.19813133844672165
ACH-000518,-0.06273572306131701
ACH-000520,-0.1254419867550136
ACH-000521,0.031627398761568566
ACH-000522,-0.08433284257479072
ACH-000524,-0.13441237644872395
ACH-000527,-0.09009935380439256
ACH-000528,-0.03901935808782305
ACH-000537,-0.07329067971266309
ACH-000541,-0.14261126438845018
ACH-000542,-0.248588604185649
ACH-000544,0.035378813210584184
ACH-000545,-0.060238295625636075
ACH-000547,-0.3823413673127001
ACH-000548,-0.08987867483760385
ACH-000549,-0.11505163470260407
ACH-000550,-0.21153581801973495
ACH-000552,-0.2098410300766187
ACH-000556,-0.036063209276485465
ACH-000557,-0.17659327933994062
ACH-000569,-0.09684941952785668
ACH-000570,-0.019196617922145054
ACH-000571,-0.2161532128649391
ACH-000573,-0.17469059965992514
ACH-000576,-0.17113082358602458
ACH-000579,0.030271895045377063
ACH-000580,-0.12252881978324535
ACH-000584,-0.20025080427006547
ACH-000585,-0.12546269642219568
ACH-000588,-0.3173215521062613
ACH-000589,-0.1309373125894238
ACH-000591,0.027388156115989097
ACH-000593,-0.11311788370977308
ACH-000600,-0.2456587988851965
ACH-000601,-0.03017052987233562
ACH-000605,-0.13133399863995324
ACH-000606,-0.11801688879183793
ACH-000608,-0.16876108514705687
ACH-000614,-0.09883199485762363
ACH-000616,-0.22781663124630705
ACH-000618,-0.21986340526737275
ACH-000619,-0.08634099619361735
ACH-000620,-0.17654817558329414
ACH-000621,-0.10433989865073524
ACH-000622,-0.18838556278675064
ACH-000623,-0.1125756788356519
ACH-000624,-0.0527052482701485
ACH-000627,-0.15377386707640495
ACH-000630,-0.12760051345933066
ACH-000631,-0.4649290935542026
ACH-000632,-0.0816150035030171
ACH-000633,-0.06681186152907889
ACH-000637,-0.1811868823155924
ACH-000638,-0.16091930094149245
ACH-000646,-0.0996593157510602
ACH-000647,-0.21021603825225196
ACH-000648,-0.15728716325785455
ACH-000649,-0.059404208992172726
ACH-000651,-0.17008639387607447
ACH-000652,-0.1541570341830468
ACH-000653,-0.2971522591640086
ACH-000657,-0.07946828517274099
ACH-000658,-0.2357127679845004
ACH-000661,-0.0812842388086445
ACH-000662,-0.08170275606146475
ACH-000663,-0.19207416909464486
ACH-000665,-0.07647925112525089
ACH-000671,-0.15214612501006822
ACH-000672,-0.31525755159203833
ACH-000673,-0.21042854650925746
ACH-000676,-0.2135474579263248
ACH-000677,-0.10413212005019162
ACH-000681,-0.0570133290302133
ACH-000683,-0.3836648094516541
ACH-000684,-0.1852099175819103
ACH-000688,-0.10278471096029353
ACH-000693,-0.12854200413021566
ACH-000694,-0.05902694032651891
ACH-000695,0.395548329491188
ACH-000696,-0.18047551211473006
ACH-000697,-0.0916374906019827
ACH-000699,-0.07823159608088172
ACH-000701,-0.12265896412177404
ACH-000706,-0.10853282408641676
ACH-000711,0.04874778876445091
ACH-000713,-0.05888900490017975
ACH-000714,-0.17768243470799774
ACH-000718,-0.11380094458012187
ACH-000720,-0.07884273353278487
ACH-000721,-0.07969115100550442
ACH-000724,0.058432424025054386
ACH-000725,-0.2016655309312256
ACH-000732,-0.1832089473303133
ACH-000734,-0.14692230029356998
ACH-000735,-0.22149335859431926
ACH-000736,-0.17614103929592567
ACH-000738,-0.1303342729710669
ACH-000746,-0.2765906714567373
ACH-000747,-0.06705283736192877
ACH-000748,-0.2295126944753042
ACH-000753,-0.2090345165188109
ACH-000756,-0.1983941925657033
ACH-000757,-0.2897580600672917
ACH-000758,-0.17049915100167926
ACH-000760,-0.17601048394085286
ACH-000762,0.016335289520651414
ACH-000763,-0.27746856469495385
ACH-000764,0.011600982044856916
ACH-000765,0.020806030084423697
ACH-000766,-0.1665583706585361
ACH-000767,-0.30829520976582264
ACH-000768,-0.12010849643660568
ACH-000769,-0.29151191853010144
ACH-000770,-0.2300456371711079
ACH-000771,-0.1916796059119442
ACH-000773,-0.14079571014016426
ACH-000776,-0.037509779433670114
ACH-000777,-0.18602934890659414
ACH-000778,0.0120054962961468
ACH-000781,-0.08576452446680838
ACH-000782,0.1043134372108238
ACH-000783,-0.11138925421011303
ACH-000784,-0.1577300916979524
ACH-000785,-0.13912594184071614
ACH-000787,-0.14067198133607395
ACH-000788,-0.18015158357679775
ACH-000791,-0.1445071114395703
ACH-000792,-0.2394191062903579
ACH-000794,-0.0709832517329552
ACH-000796,-0.1791822036750204
ACH-000798,-0.04002237881011575
ACH-000799,-0.11958709071205607
ACH-000800,-0.3571495918358852
ACH-000802,-0.06114578189161907
ACH-000804,-0.2505949828941905
ACH-000805,-0.026141173416984333
ACH-000809,-0.14071607510150874
ACH-000810,0.010224104632332162
ACH-000811,-0.1995638840513272
ACH-000817,-0.11986617872226425
ACH-000819,-0.02302228405675855
ACH-000820,-0.39224697668285796
ACH-000821,-0.10427293334013613
ACH-000822,-0.21046996383170927
ACH-000823,-0.10383673180684888
ACH-000824,-0.2593733839481958
ACH-000827,-0.21784764238413945
ACH-000829,0.0034791263628497523
ACH-000831,-0.1906033258015038
ACH-000832,-0.1484594990590834
ACH-000833,-0.055876197287261564
ACH-000834,-0.15034388473200475
ACH-000835,-0.13642459773364285
ACH-000836,-0.1925945128704536
ACH-000837,-0.2087094329421006
ACH-000838,-0.2494308938536306
ACH-000839,-0.060815792334595165
ACH-000840,-0.2599476172821384
ACH-000841,0.05118426701629123
ACH-000843,-0.0681768626983877
ACH-000846,-0.10447136487684897
ACH-000847,-0.17697859700751503
ACH-000848,-0.08484935643105672
ACH-000849,-0.16177510676129295
ACH-000851,0.06103492041282231
ACH-000855,-0.1745139222596941
ACH-000856,-0.10208525492864468
ACH-000858,-0.12485428539628758
ACH-000859,-0.08697812245752196
ACH-000861,-0.21573489535022145
ACH-000862,0.05095379661676183
ACH-000865,-0.1734755141005949
ACH-000866,-0.29378301098393755
ACH-000867,-0.13229848339399125
ACH-000869,-0.21208067972662134
ACH-000872,0.00115114199423647
ACH-000873,-0.21925006297029112
ACH-000876,-0.06568086914940262
ACH-000878,0.16589645581379064
ACH-000880,-0.17452743410027452
ACH-000881,-0.03594736300442826
ACH-000882,-0.2007607777072918
ACH-000884,-0.07833313048391193
ACH-000885,-0.10029409950864628
ACH-000887,-0.11427957135615807
ACH-000889,-0.3408034682511957
ACH-000896,-0.2077375531113792
ACH-000898,-0.26481433805592386
ACH-000900,-0.19889776148444333
ACH-000901,-0.11770856266405233
ACH-000905,-0.11731330227390373
ACH-000906,-0.07744605729259325
ACH-000907,-0.053907855585362235
ACH-000910,-0.1203734647028383
ACH-000911,-0.11302613956468854
ACH-000912,-0.18007958981076969
ACH-000913,-0.1414174510251146
ACH-000915,-0.02179565386238724
ACH-000916,0.2853203766089356
ACH-000917,-0.2795493386097485
ACH-000920,-0.4231797235477519
ACH-000921,-0.09600367164242292
ACH-000924,-0.17107376576847252
ACH-000926,-0.3365178752977563
ACH-000928,-0.1525971372742372
ACH-000929,-0.2226764868559037
ACH-000932,-0.14285850793241933
ACH-000935,-0.016931309643160884
ACH-000936,-0.08873674922740571
ACH-000937,-0.24119608157920125
ACH-000938,-0.10680902014398223
ACH-000939,-0.029116730325883293
ACH-000941,-0.10930503436317968
ACH-000943,-0.2412295029262736
ACH-000946,-0.2233673581352811
ACH-000947,-0.08350224012479507
ACH-000948,-0.30206275836898216
ACH-000950,-0.1640677153743828
ACH-000953,-0.1682579845444593
ACH-000954,-0.10274727039198407
ACH-000957,-0.11120510067161338
ACH-000958,-0.13039484856260128
ACH-000960,-0.15867876382932733
ACH-000963,-0.0010655870714473099
ACH-000968,0.06369918104408301
ACH-000969,-0.1113748436730793
ACH-000972,-0.09423812486555742
ACH-000973,-0.1481942386657553
ACH-000974,-0.2398685405849792
ACH-000978,-0.3002322355155029
ACH-000984,-0.18259692995749008
ACH-000986,-0.15607950917479355
ACH-000988,-0.0017528894195268556
ACH-000993,-0.2889566470357077
ACH-000994,-0.2530982949714413
ACH-000996,-0.2809117608024856
ACH-001001,-0.14388788361422472
ACH-001020,-0.17006793220595287
ACH-001028,-0.14568978993616982
ACH-001031,-0.10708114597135236
ACH-001038,-0.2104378046142076
ACH-001048,-0.10041965977780624
ACH-001050,-0.0676653332967298
ACH-001053,-0.2315959180236897
ACH-001054,-0.15578984008473087
ACH-001061,-0.19247948214928315
ACH-001067,-0.15247610340941464
ACH-001075,-0.0023474414808821588
ACH-001096,-0.2045486526845471
ACH-001111,-0.028235098596588338
ACH-001119,-0.1428149104796997
ACH-001128,0.08141761239298112
ACH-001134,-0.08380097471176702
ACH-001151,-0.13271952133938494
ACH-001163,-0.11274572928450012
ACH-001164,-0.11886612276822035
ACH-001183,-0.13087240410548154
ACH-001192,-0.22194167540423385
ACH-001193,-0.29160481624988394
ACH-001196,-0.2304967617558454
ACH-001197,-0.06865907660035482
ACH-001205,-0.19529174147089987
ACH-001211,-0.35820435687218705
ACH-001212,-0.1798450120583201
ACH-001228,-0.08218462248669009
ACH-001232,-0.10269064238163272
ACH-001239,-0.18444503378361596
ACH-001270,0.04410058349814042
ACH-001274,-0.04771098486088457
ACH-001275,0.009938844638470851
ACH-001277,-0.17940478091617573
ACH-001278,-0.10440371045837003
ACH-001280,-0.4350871637019425
ACH-001283,-0.06984345616068055
ACH-001289,-0.1805391805197662
ACH-001300,-0.18691212219942746
ACH-001301,-0.3120459735458192
ACH-001302,-0.18900191852722087
ACH-001306,-0.07036939753690369
ACH-001318,-0.239024577785605
ACH-001322,-0.18636640558674214
ACH-001328,-0.2075667553610582
ACH-001332,-0.18784366356197668
ACH-001336,-0.2099439864859294
ACH-001346,-0.20824208489404
ACH-001353,-0.18826747494202345
ACH-001354,-0.1306299814125868
ACH-001367,0.17650042486314282
ACH-001368,-0.1537020073846231
ACH-001374,-0.1146191214165547
ACH-001377,-0.1816355706168776
ACH-001380,-0.07418078364120771
ACH-001391,-0.3338329127831187
ACH-001408,-0.2485369385122839
ACH-001430,-0.20392882699070805
ACH-001431,-0.2398827064740824
ACH-001450,-0.127506198707261
ACH-001496,-0.08332394806443998
ACH-001500,-0.13749008048512626
ACH-001523,-0.19024536453788085
ACH-001532,-0.15180575019417075
ACH-001550,-0.09969775167101072
ACH-001552,-0.20202137506524795
ACH-001554,-0.1399442540475708
ACH-001654,-0.1093465642296079
ACH-001735,-0.1356695202256561
ACH-001736,-0.03486966903292325
ACH-001737,0.1788607848930863
ACH-001740,-0.09855402631393352
ACH-001745,0.026296283188939014
ACH-001765,-0.2755965738713974
