,RNH1 (6050)
ACH-000222,0.007772176030685355
ACH-000223,-0.15764240896478068
ACH-000226,0.0063035383939457285
ACH-000227,-0.020566344382527232
ACH-000228,0.06908790283686117
ACH-000231,-0.1440696329396871
ACH-000232,-0.26334618351188005
ACH-000233,-0.2598963351407313
ACH-000234,-0.09606589941222624
ACH-000235,-0.23802572878474865
ACH-000237,-0.2416219573281324
ACH-000238,-0.1726355348444093
ACH-000242,-0.01734062507255703
ACH-000243,-0.1539252754258091
ACH-000244,-0.33071352642419416
ACH-000246,-0.21640561970792094
ACH-000248,-0.2888813663734208
ACH-000250,-0.17682723470187095
ACH-000251,-0.14387523551782389
ACH-000252,-0.16158996902542128
ACH-000253,-0.1139927694017838
ACH-000255,-0.2097498226969233
ACH-000256,-0.4805071240317744
ACH-000257,-0.3882898182291905
ACH-000258,0.02023987889382092
ACH-000259,-0.19648827127209967
ACH-000260,-0.25456109510915464
ACH-000261,-0.06913802093422881
ACH-000262,-0.07705366424763109
ACH-000263,-0.24405174397105525
ACH-000264,-0.1032238227994828
ACH-000265,-0.18873165947143966
ACH-000266,-0.09526335596568226
ACH-000272,-0.07204459276414235
ACH-000274,-0.1706185269522935
ACH-000277,-0.16848268404738034
ACH-000278,-0.11557380000962865
ACH-000279,-0.1698773825198416
ACH-000280,-0.339623548700672
ACH-000281,-0.18989047521795685
ACH-000288,-0.4196585501892904
ACH-000291,-0.3682746374865188
ACH-000293,-0.4656926200537182
ACH-000294,-0.5377521042499154
ACH-000295,-0.1446858050337008
ACH-000296,-0.3968218617467032
ACH-000302,-0.1028420702898754
ACH-000304,-0.35040973737450754
ACH-000307,-0.5070133601075083
ACH-000308,-0.1262447860595269
ACH-000310,-0.06805137718515329
ACH-000311,0.04528202313034848
ACH-000312,-0.10116729278918528
ACH-000315,-0.04590202939799338
ACH-000316,-0.2942803747487545
ACH-000317,-0.14411877426949332
ACH-000318,-0.05283064686715999
ACH-000319,-0.2750709907614641
ACH-000320,-0.10394811877600807
ACH-000322,-0.2426317896387973
ACH-000323,-0.056639834077255126
ACH-000324,-0.09492160077815352
ACH-000329,-0.24268188160721565
ACH-000330,-0.2533129976814064
ACH-000331,0.06649533230612553
ACH-000332,-0.3507811041521932
ACH-000334,-0.13009688674456776
ACH-000335,-0.3002090600875432
ACH-000336,-0.08408010720658393
ACH-000337,-0.13654836067719786
ACH-000338,0.06651218995542442
ACH-000339,-0.5079599306560408
ACH-000341,-0.15130777327900766
ACH-000348,-0.2992148848497552
ACH-000350,-0.1477886755752784
ACH-000352,-0.08466903207500685
ACH-000356,-0.4856881153640413
ACH-000361,0.025133220619194846
ACH-000362,-0.2433731898428825
ACH-000363,0.012607658129332969
ACH-000364,-0.2442630622472049
ACH-000365,-0.030345348844244807
ACH-000366,-0.2466380264344797
ACH-000368,-0.7747101773912671
ACH-000374,-0.4958335007019801
ACH-000375,-0.03657693137349989
ACH-000376,-0.4847016483643899
ACH-000381,-0.4124900354239476
ACH-000383,-0.22581918842176474
ACH-000387,-0.23828345753504476
ACH-000389,-0.010423181886985657
ACH-000390,-0.05527630771657042
ACH-000393,-0.029454152492531
ACH-000395,-0.4075180354144582
ACH-000396,-0.21106106176417475
ACH-000397,-0.047368318766937687
ACH-000401,-0.4435548427985939
ACH-000402,0.1273503783419145
ACH-000403,-0.2006176634858732
ACH-000404,0.01466023125935521
ACH-000406,-0.15334989890401626
ACH-000407,-0.35309906477374503
ACH-000408,-0.56345569806659
ACH-000410,-0.1622719269372276
ACH-000411,-0.22726126275803216
ACH-000414,-0.016849352534907068
ACH-000415,-0.11367601731000508
ACH-000416,0.07894084393414963
ACH-000420,-0.4330396635263346
ACH-000421,-0.2113341438434536
ACH-000424,-0.4050432043604504
ACH-000425,0.03832975449948951
ACH-000426,0.0404746236017313
ACH-000427,-0.039596948572367084
ACH-000433,0.09436606004843376
ACH-000435,-0.19916632521885327
ACH-000436,0.20822175606451332
ACH-000444,0.034838400140718116
ACH-000445,-0.08313603551221897
ACH-000448,-0.06823796515915709
ACH-000450,-0.06621479357703362
ACH-000452,-0.2977450312911538
ACH-000454,-0.5405053167571795
ACH-000458,-0.3023935773692909
ACH-000459,-0.2312134240145805
ACH-000460,-0.17703462838639022
ACH-000461,-0.4212513131148808
ACH-000463,-0.3799100135492161
ACH-000464,-0.12917605273616026
ACH-000466,-0.1315789466119195
ACH-000467,-0.31614821019319184
ACH-000468,-0.2453024048796618
ACH-000469,-0.3214498471599945
ACH-000470,-0.379645821869765
ACH-000471,-0.2140838310513887
ACH-000472,-0.04473307707767383
ACH-000473,-0.2852535664513336
ACH-000475,-0.07385306539771026
ACH-000476,-0.0666675262257775
ACH-000477,-0.11886622083476435
ACH-000479,-0.3914346877447825
ACH-000480,-0.4202313496452166
ACH-000481,-0.1280491648251772
ACH-000483,-0.1946410209088726
ACH-000484,-0.03789911758191481
ACH-000485,-0.07917779711696253
ACH-000486,-0.1842957299024217
ACH-000487,-0.20002690574473156
ACH-000488,-0.3386358540073445
ACH-000490,-0.15944782130038762
ACH-000491,-0.9884076235398518
ACH-000495,-0.241641665360684
ACH-000496,-0.3023497998028117
ACH-000499,-0.16979241507300116
ACH-000500,0.07688538640197816
ACH-000502,-0.14817976026973856
ACH-000503,-0.23112807358346266
ACH-000505,-0.2346675707758536
ACH-000507,-0.08186930691905069
ACH-000510,-0.08623694465575689
ACH-000511,-0.01813825298885027
ACH-000512,-0.14594309356902527
ACH-000516,-0.09224587802580783
ACH-000517,-0.054113775556873835
ACH-000518,-0.35362295177829856
ACH-000520,-0.11926250159448185
ACH-000521,-0.210102207367986
ACH-000522,-0.11333644418396747
ACH-000524,-0.1166173385948335
ACH-000527,-0.1562158540875061
ACH-000528,-0.2636229849045653
ACH-000537,-0.2452759359221123
ACH-000541,-0.0723859518955496
ACH-000542,-0.19693222683893366
ACH-000544,-0.2584540226830567
ACH-000545,-0.32609875967659896
ACH-000547,-0.2667299503943495
ACH-000548,-0.7051618761555929
ACH-000549,-0.1873452703949528
ACH-000550,-0.02610059333777599
ACH-000552,-0.16012121255288045
ACH-000556,-0.1219911076086048
ACH-000557,-0.05620529995628135
ACH-000569,-0.27230048211872593
ACH-000570,-0.12309715866794048
ACH-000571,-0.15503714036004662
ACH-000573,-0.2053909073264721
ACH-000576,-0.050736923116087115
ACH-000579,-0.17668163613684512
ACH-000580,-0.2989812751264433
ACH-000584,-0.08704788383084655
ACH-000585,-0.22096631107394016
ACH-000588,-0.09050095941728124
ACH-000589,-0.03503302632554883
ACH-000591,-0.4112523566333349
ACH-000593,-0.1075814722361455
ACH-000600,-0.02292006497934373
ACH-000601,-0.21978838716808932
ACH-000605,-0.04998737837899949
ACH-000606,-0.11996298553934692
ACH-000608,-0.2191685728501801
ACH-000614,-0.21017808424847784
ACH-000616,-0.2527728048736629
ACH-000618,-0.016079337359539276
ACH-000619,-0.20796982377934295
ACH-000620,0.037281808284512656
ACH-000621,-0.10246798224282642
ACH-000622,-0.07837429037597876
ACH-000623,-0.30581080970846924
ACH-000624,-0.7240614982470596
ACH-000627,-0.32655538425396
ACH-000630,-0.4034624397184205
ACH-000631,-0.27297885095118
ACH-000632,-0.1797057863514545
ACH-000633,-0.1675463194168044
ACH-000637,-0.15725789741341528
ACH-000638,-0.17116695877611035
ACH-000646,0.01809394237791187
ACH-000647,-0.2497324706462193
ACH-000648,-0.3621423252817124
ACH-000649,-0.2205482939740774
ACH-000651,-3.9382924444783503e-05
ACH-000652,-0.2033970923827288
ACH-000653,-0.11851208954978733
ACH-000657,-0.1726624426568935
ACH-000658,0.0063904489258354525
ACH-000661,-0.12305821917396707
ACH-000662,-0.3822922783301583
ACH-000663,-0.05724978820807253
ACH-000665,-0.07847512566788035
ACH-000671,-0.26566245504086505
ACH-000672,-0.2449428232072541
ACH-000673,-0.0943702747426224
ACH-000676,-0.1008387174226907
ACH-000677,-0.041658001078440386
ACH-000681,-0.0954045889209556
ACH-000683,-0.22875622084865105
ACH-000684,-0.19959073366884145
ACH-000688,-0.2519369336783658
ACH-000693,-0.3634956546281417
ACH-000694,-0.3279327880013461
ACH-000695,-0.4037625613579186
ACH-000696,-0.6464064824584743
ACH-000697,-0.22308591496873825
ACH-000699,0.007233020714051695
ACH-000701,-0.31320661750612416
ACH-000706,-0.07922621603080099
ACH-000711,-0.20776558916512186
ACH-000713,-0.12969424248918665
ACH-000714,0.06286925678133796
ACH-000718,-0.4517075970810191
ACH-000720,-0.3207081124127483
ACH-000721,-0.06480746501391745
ACH-000724,-0.32402163054199495
ACH-000725,-0.3696983277645113
ACH-000732,-0.5501926447996361
ACH-000734,-0.40283832060942615
ACH-000735,-0.23757519313597905
ACH-000736,-0.13530020564900885
ACH-000738,-0.15141710472481992
ACH-000746,-0.1391714786937968
ACH-000747,-0.09960562372737047
ACH-000748,-0.13908930212174594
ACH-000753,-0.4532773965310242
ACH-000756,-0.12698639136896406
ACH-000757,-0.2171514038767703
ACH-000758,-0.09802275289855453
ACH-000760,-0.3595181390308532
ACH-000762,-0.14547413796529804
ACH-000763,-0.051337099126183935
ACH-000764,-0.2697007534385261
ACH-000765,-0.18717077931916976
ACH-000766,0.08210808020106314
ACH-000767,-0.08185076572727629
ACH-000768,-0.227366965617814
ACH-000769,-0.5082727893308944
ACH-000770,-0.2275409742133451
ACH-000771,-0.2056356791153512
ACH-000773,-0.11410884472935798
ACH-000776,-0.13766331141837326
ACH-000777,-0.21610782742458545
ACH-000778,-0.02395299776551204
ACH-000781,-0.1754438175506371
ACH-000782,-0.1449568546111996
ACH-000783,-0.07294186786165953
ACH-000784,0.022212103077989445
ACH-000785,0.07949225252035337
ACH-000787,-0.6230221544430152
ACH-000788,-0.2267817048326969
ACH-000791,-0.09227207157476447
ACH-000792,-0.1814956237289556
ACH-000794,-0.1788420527325661
ACH-000796,-0.07577243682721914
ACH-000798,-0.5470885948087596
ACH-000799,-0.13408739206617948
ACH-000800,-0.239025822125714
ACH-000802,-0.09583994947620164
ACH-000804,-0.2285040901338151
ACH-000805,-0.26407488796701584
ACH-000809,-0.7966176545621025
ACH-000810,-0.36211879696763616
ACH-000811,-0.14585014556827566
ACH-000817,-0.08433754465818162
ACH-000819,-0.20104975880055886
ACH-000820,-0.11550954182679762
ACH-000821,-0.11690632349129527
ACH-000822,-0.1468343125241472
ACH-000823,-0.2881847654347168
ACH-000824,-0.15183901798455487
ACH-000827,-0.17693604976263982
ACH-000829,-0.15651389129591284
ACH-000831,-0.4468515975486094
ACH-000832,-0.531529834439916
ACH-000833,-0.4212784588018549
ACH-000834,-0.3692307345237377
ACH-000835,-0.028667839029930458
ACH-000836,-0.398362931868449
ACH-000837,-0.11564894275666325
ACH-000838,0.0668558531779371
ACH-000839,-0.1076957428245824
ACH-000840,-0.4487389018504045
ACH-000841,-0.1852460161966372
ACH-000843,-0.148603909188004
ACH-000846,-0.3058106821156406
ACH-000847,-0.15362400319100006
ACH-000848,-0.2831950320017926
ACH-000849,-0.23735071344475056
ACH-000851,-0.05069176037663412
ACH-000855,-0.19138731957424635
ACH-000856,-0.17330870515588234
ACH-000858,-0.5378082922475882
ACH-000859,-0.6541834398993925
ACH-000861,-0.3907175188167153
ACH-000862,-0.08892309450710817
ACH-000865,-0.21919019063698736
ACH-000866,-0.0035769303572264367
ACH-000867,-0.11498268142208612
ACH-000869,0.10052361300654443
ACH-000872,-0.2435790910443614
ACH-000873,-0.23820300609206815
ACH-000876,-0.04563407891881913
ACH-000878,-0.23429512958938975
ACH-000880,-0.09255936418966572
ACH-000881,-0.03943525785728493
ACH-000882,-0.3971745525938509
ACH-000884,-0.16805339209977554
ACH-000885,-0.14838967856273175
ACH-000887,-0.4371930722482416
ACH-000889,-0.03627461787109792
ACH-000896,-0.13385090334092026
ACH-000898,0.10003751289447707
ACH-000900,-0.5355213175334481
ACH-000901,-0.5117207038098543
ACH-000905,-0.4818301682344379
ACH-000906,-0.20168333461212815
ACH-000907,-0.15356994877477234
ACH-000910,-0.3750161498046966
ACH-000911,-0.2680863897540036
ACH-000912,-0.19457350045383676
ACH-000913,-0.18459550735277355
ACH-000915,-0.09536476760589224
ACH-000916,-0.380024645604657
ACH-000917,-0.13665489594852645
ACH-000920,-0.49126948915481894
ACH-000921,0.015459444934797437
ACH-000924,-0.7310114234894187
ACH-000926,-0.1691143412169034
ACH-000928,-0.3584791418253051
ACH-000929,0.07529787623667905
ACH-000932,0.059228985976412934
ACH-000935,-0.06252011523354575
ACH-000936,-0.21242028730503168
ACH-000937,-0.029049916902545592
ACH-000938,-0.15171153627198164
ACH-000939,0.11306476006439065
ACH-000941,-0.12262040529797524
ACH-000943,-0.04352079487750876
ACH-000946,-0.0579723970598707
ACH-000947,0.026607515575705704
ACH-000948,-0.274305912031379
ACH-000950,-0.13635074267906894
ACH-000953,-0.14405549406955792
ACH-000954,-0.11027462600964752
ACH-000957,-0.14547575054020104
ACH-000958,-0.10269054884167103
ACH-000960,-0.09325631977392852
ACH-000963,-0.030334497163757
ACH-000968,-0.26151937103882605
ACH-000969,-0.2862433108171261
ACH-000972,-0.09986536365956508
ACH-000973,-0.16319528922550175
ACH-000974,-0.2857265339154148
ACH-000978,-0.369745827533876
ACH-000984,-0.21279358295576167
ACH-000986,-0.2612256076738328
ACH-000988,-0.07648160444913228
ACH-000993,-0.228781809504888
ACH-000994,0.014497982726746697
ACH-000996,-0.2138663662964317
ACH-001001,-0.08269995910994335
ACH-001020,-0.4424657097084865
ACH-001028,-0.016948637920443585
ACH-001031,-0.19684930154746952
ACH-001038,-0.05130502596720935
ACH-001048,-0.17797316833250054
ACH-001050,-0.02279888655823705
ACH-001053,-0.1852367559323944
ACH-001054,-0.18004056357333512
ACH-001061,-0.05103876812063125
ACH-001067,-0.19187908143159504
ACH-001075,-0.2663548109273413
ACH-001096,-0.23058170738581155
ACH-001111,-0.3094316482951036
ACH-001119,-0.12236711382420355
ACH-001128,-0.5400432494045571
ACH-001134,-0.02743821227517059
ACH-001151,-0.23688898519150625
ACH-001163,-0.4043634488314321
ACH-001164,-0.5037186015822168
ACH-001183,-0.5472912594230774
ACH-001192,-0.21471702306059975
ACH-001193,-0.3456096551708282
ACH-001196,-0.5445465389837164
ACH-001197,-0.0992348379274196
ACH-001205,-0.0874899942224975
ACH-001211,-0.07544374855823065
ACH-001212,-0.1383005379302087
ACH-001228,-0.24074745691967556
ACH-001232,-0.18573655296909666
ACH-001239,-0.2856541698697784
ACH-001270,-0.23180874773287635
ACH-001274,-0.033657563455451116
ACH-001275,-0.2811421723836601
ACH-001277,-0.3609314258658585
ACH-001278,-0.06315914277279294
ACH-001280,-0.16147302854994636
ACH-001283,-0.076451307816677
ACH-001289,-0.03731654533526331
ACH-001300,-0.20733318168445375
ACH-001301,-0.15327756992009878
ACH-001302,0.05752979326529568
ACH-001306,-0.2515019605302966
ACH-001318,-0.4348744434161679
ACH-001322,-0.17624173249423916
ACH-001328,-0.3863209649938417
ACH-001332,-0.2162152753730616
ACH-001336,-0.530227890060497
ACH-001346,-0.11994907373715735
ACH-001353,-0.12507685972561128
ACH-001354,7.039611826322093e-06
ACH-001367,-0.1784281444852341
ACH-001368,-0.045401700435894164
ACH-001374,-0.3673709530016109
ACH-001377,-0.20677411532672305
ACH-001380,-0.1607419895636948
ACH-001391,-0.07777007836074956
ACH-001408,-0.5022926885388728
ACH-001430,0.09992733261880646
ACH-001431,-0.10717424169328008
ACH-001450,-0.19253012173196135
ACH-001496,-0.07858562883493538
ACH-001500,-0.12042916360929301
ACH-001523,-0.5003093940032683
ACH-001532,-0.09681955815441157
ACH-001550,-0.1531097289109377
ACH-001552,-0.36735098625734497
ACH-001554,-0.2995823032282273
ACH-001654,-0.26807060397773885
ACH-001735,-0.07532507944397232
ACH-001736,-0.07022795626651822
ACH-001737,-0.25707773171762033
ACH-001740,-0.17773094145980153
ACH-001745,-0.02293553061496784
ACH-001765,-0.08861264925606921
