,H6PD (9563)
ACH-000350,-0.16391567776517932
ACH-000352,-0.1859822538013209
ACH-000356,-0.37205402535811
ACH-000361,0.06302050400470602
ACH-000362,-0.14429158461864275
ACH-000363,-0.10014124305764367
ACH-000364,-0.2305469410998849
ACH-000365,-0.32236760820735805
ACH-000366,-0.19873059880660152
ACH-000368,-0.04585182484329592
ACH-000374,-0.05603985768290265
ACH-000375,-0.19173394244737613
ACH-000376,-0.15287197688626533
ACH-000381,-0.2787076129687003
ACH-000383,-0.1756230095870728
ACH-000387,-0.21050377667575332
ACH-000389,-0.0389508396009564
ACH-000390,-0.2797781636593973
ACH-000393,-0.16938109747796304
ACH-000395,-0.3514603854342125
ACH-000396,-0.1708945063126416
ACH-000397,-0.17019703384478446
ACH-000401,-0.3549749310072326
ACH-000402,0.1631118286258356
ACH-000403,-0.2600560802296449
ACH-000404,-0.4102679131478579
ACH-000406,-0.13380993452447834
ACH-000407,-0.2447235278516348
ACH-000408,-0.4109666417740008
ACH-000410,-0.11694179063865826
ACH-000411,-0.16595439153729344
ACH-000414,-0.28705818302302344
ACH-000415,-0.19817930476629955
ACH-000416,-0.1254250537911806
ACH-000420,0.0269203743211795
ACH-000421,-0.2362583393515525
ACH-000424,-0.1534352054710584
ACH-000425,-0.17869150479802345
ACH-000426,-0.05142167292855028
ACH-000427,-0.2441101066802352
ACH-000433,-0.264216580083732
ACH-000435,-0.4791556898160666
ACH-000436,-0.2562847314691389
ACH-000444,-0.0173741971549137
ACH-000445,-0.2530606467404496
ACH-000448,-0.14626382789088052
ACH-000450,0.04264396328949679
ACH-000452,-0.2503458421335947
ACH-000454,-0.12445935822059345
ACH-000458,-0.27537229340699754
ACH-000459,0.03695727265582451
ACH-000460,-0.21518069440751128
ACH-000461,-0.2020505321395644
ACH-000463,-0.2257762796273505
ACH-000464,-0.25798529230403705
ACH-000466,-0.35408728867142314
ACH-000467,-0.18629517068438728
ACH-000468,-0.2077826805412924
ACH-000469,-0.12461910927485832
ACH-000470,-0.13084970289327352
ACH-000471,-0.24906057233989196
ACH-000472,-0.1458871005357424
ACH-000473,-0.03988708262597089
ACH-000475,-0.20522612712055588
ACH-000476,-0.19000886853969887
ACH-000477,-0.13316936240083113
ACH-000479,-0.321795226456687
ACH-000480,-0.2792820738708359
ACH-000481,-0.2392717564134764
ACH-000483,-0.0966066807777468
ACH-000484,-0.23651952788342584
ACH-000485,0.0023036632479567602
ACH-000486,-0.1860207989330064
ACH-000487,-0.13905160245773382
ACH-000488,-0.18847618432862326
ACH-000490,-0.11778972214669267
ACH-000491,-0.10588030871919303
ACH-000495,-0.09929165600764496
ACH-000496,-0.24933888802464585
ACH-000499,-0.0909236243122069
ACH-000500,-0.34709000067708723
ACH-000502,-0.1853037149566088
ACH-000503,-0.2138611591002548
ACH-000505,-0.14969564532918733
ACH-000507,-0.18026279280719015
ACH-000510,-0.1340455174147159
ACH-000511,-0.09363175753649552
ACH-000512,-0.04757781251060979
ACH-000516,-0.17696087240024716
ACH-000517,-0.16473432519355066
ACH-000518,-0.26143234758085915
ACH-000520,-0.057378130290737524
ACH-000521,-0.19835076177117492
ACH-000522,-0.2402526664314065
ACH-000524,-0.2002854566204476
ACH-000527,-0.2806225036771809
ACH-000528,-0.09221729338130144
ACH-000537,-0.240822558459352
ACH-000541,0.11348796081486165
ACH-000542,-0.11940695079419004
ACH-000544,-0.21211834982694047
ACH-000545,-0.17529551398655452
ACH-000547,-0.5138632163695183
ACH-000548,-0.2504312058380235
ACH-000549,-0.2686771179691605
ACH-000550,-0.291424623023258
ACH-000552,-0.23928453471530564
ACH-000556,-0.13834794841648335
ACH-000557,-0.21671511390713494
ACH-000569,-0.11425165893157968
ACH-000570,-0.18085426365548
ACH-000571,-0.2347261739302925
ACH-000573,-0.13275406226339787
ACH-000576,-0.2013714264093183
ACH-000579,-0.16080756582316685
ACH-000580,-0.1194172169984643
ACH-000584,-0.17834928404115033
ACH-000585,-0.2687411896400126
ACH-000588,-0.2935416376930352
ACH-000589,-0.058098579430307586
ACH-000591,-0.4006248281432115
ACH-000593,-0.1407173100137548
ACH-000600,-0.2388564625252552
ACH-000601,-0.13002650527649678
ACH-000605,-0.27682965085413075
ACH-000606,-0.3448209701789489
ACH-000608,-0.17500735296312314
ACH-000614,-0.09756137635390502
ACH-000616,-0.19854058791889911
ACH-000618,-0.11113628446983792
ACH-000619,-0.14825178921137488
ACH-000620,-0.1468473700953256
ACH-000621,-0.21417854798160474
ACH-000622,-0.26457335314526403
ACH-000623,-0.2198781237546557
ACH-000624,-0.1259559637343251
ACH-000627,-0.2576899488447563
ACH-000630,-0.2261098187451054
ACH-000631,-0.005273150375928671
ACH-000632,-0.1169454286673462
ACH-000633,-0.3699892980501829
ACH-000637,-0.2539115426842383
ACH-000638,-0.2829055051565143
ACH-000646,-0.29724746530709323
ACH-000647,-0.18957418636856424
ACH-000648,-0.15268711099770615
ACH-000649,-0.2941970409524507
ACH-000651,-0.11027248203078947
ACH-000652,-0.15854841084809346
ACH-000653,-0.20115766833527451
ACH-000657,-0.1841573408129954
ACH-000658,-0.2652661712314299
ACH-000661,-0.3093208026167459
ACH-000662,-0.4713913553297741
ACH-000663,-0.2048766832166734
ACH-000665,-0.1716251830809328
ACH-000671,-0.124389122732547
ACH-000672,-0.1477899504668159
ACH-000673,-0.2551613935896198
ACH-000676,-0.16560307728674867
ACH-000677,-0.1937372320383967
ACH-000681,-0.1104850689391004
ACH-000683,-0.28650371515662026
ACH-000684,-0.18658062325491373
ACH-000688,-0.14568916023772072
ACH-000693,-0.18346118098494546
ACH-000694,-0.2538228333334282
ACH-000695,-0.22189572982769906
ACH-000696,-0.20984445723726175
ACH-000697,-0.0965306033167448
ACH-000699,-0.2728852508600708
ACH-000701,-0.06242907002947948
ACH-000706,-0.09861126811815256
ACH-000711,-0.20888662758538148
ACH-000713,-0.1927068960048494
ACH-000714,-0.2386850250424625
ACH-000718,-0.22278292374168776
ACH-000720,-0.1887339444058037
ACH-000721,-0.13945583687890786
ACH-000724,0.00966973264529618
ACH-000725,-0.17013659531250727
ACH-000732,-0.1429563083324726
ACH-000734,-0.18107128937918854
ACH-000735,-0.2910464468139385
ACH-000736,-0.2133625200374876
ACH-000738,-0.2391533900816083
ACH-000746,-0.034564012357138206
ACH-000747,-0.29186371468823674
ACH-000748,-0.26495040248509644
ACH-000753,-0.1591966633512843
ACH-000756,-0.07004541971315978
ACH-000757,-0.07681213456665759
ACH-000758,-0.5733787694183541
ACH-000760,-0.257159483415917
ACH-000762,-0.22597290003976336
ACH-000763,-0.19068737857422585
ACH-000764,-0.07796941114257958
ACH-000765,-0.11290966003558993
ACH-000766,-0.14884525731866013
ACH-000767,-0.2419240030946232
ACH-000768,-0.04105777075394584
ACH-000769,-0.09390937341967973
ACH-000770,-0.1647722535607741
ACH-000771,-0.32249980511691023
ACH-000773,-0.11472820222831467
ACH-000776,-0.10285114574041013
ACH-000777,-0.12731302535120906
ACH-000778,-0.22382364336995125
ACH-000781,-0.10581259163391203
ACH-000782,-0.2570947667027679
ACH-000783,-0.15119889776516862
ACH-000784,-0.2228655163776826
ACH-000785,-0.20311341061097365
ACH-000787,-0.2536078641246742
ACH-000788,-0.10886206994801664
ACH-000791,-0.12954347471419622
ACH-000792,-0.1811333414775188
ACH-000794,-0.1501307628576134
ACH-000796,-0.10675292157896774
ACH-000798,-0.013302706641910508
ACH-000799,-0.19462595525924176
ACH-000800,-0.19963725656160802
ACH-000802,-0.2669418708352773
ACH-000804,-0.07176287422971173
ACH-000805,0.042256288861913294
ACH-000809,-0.19876653726122154
ACH-000810,-0.20722998863344724
ACH-000811,-0.2557460883011153
ACH-000817,-0.3363169420892003
ACH-000819,-0.09761459817896542
ACH-000820,-0.0028024021535547577
ACH-000821,-0.1989518886970172
ACH-000822,-0.20327604757835466
ACH-000823,-0.1976338671181895
ACH-000824,-0.27051430696887274
ACH-000827,-0.10544669125032101
ACH-000829,-0.1455961547134001
ACH-000831,-0.10603509268103346
ACH-000832,-0.2126960902683128
ACH-000833,-0.22697609425561865
ACH-000834,-0.06853378995578252
ACH-000835,-0.1588708522097822
ACH-000836,-0.15076627020911249
ACH-000837,-0.2435124395503389
ACH-000838,-0.2151016432209547
ACH-000839,-0.19299913418982728
ACH-000840,-0.2354678937721545
ACH-000841,-0.043929929994434035
ACH-000843,-0.11717045857280647
ACH-000846,-0.18880440024130365
ACH-000847,-0.298840330606204
ACH-000848,-0.01603521419525487
ACH-000849,-0.18232712794446448
ACH-000851,-0.1788716299036246
ACH-000855,-0.20056623757314915
ACH-000856,-0.2503726226832254
ACH-000858,-0.09837123905541227
ACH-000859,-0.034655441663826274
ACH-000861,-0.24816584041518644
ACH-000862,-0.0724966887774783
ACH-000865,-0.16452879642869805
ACH-000866,0.011193968496916515
ACH-000867,-0.2186694922440685
ACH-000869,-0.19894847690178105
ACH-000872,-0.22180423483813733
ACH-000873,-0.125993369314107
ACH-000876,-0.28504663019151505
ACH-000878,-0.05019697622315515
ACH-000880,-0.4409347723198588
ACH-000881,-0.10850478931777244
ACH-000882,-0.2379778897283301
ACH-000884,-0.3333884479931947
ACH-000885,-0.1461450658007137
ACH-000887,-0.2501290882389661
ACH-000889,-0.17384919443349292
ACH-000896,-0.21260388542159012
ACH-000898,-0.20941433184213465
ACH-000900,-0.2178663382433491
ACH-000901,-0.16480053952325316
ACH-000905,-0.15363925392010286
ACH-000906,-0.18228952228161885
ACH-000907,-0.10081034224052887
ACH-000910,-0.24677778194529934
ACH-000911,-0.26151679488535096
ACH-000912,-0.2743017273248123
ACH-000913,-0.1989742926716508
ACH-000915,-0.244281032304336
ACH-000916,-0.13226695409512582
ACH-000917,-0.12626507776839913
ACH-000920,-0.16431875157654646
ACH-000921,-0.3504158107125386
ACH-000924,-0.17323045184396227
ACH-000926,-0.1314840098812681
ACH-000928,-0.295587737278115
ACH-000929,-0.3224880230437905
ACH-000932,-0.12631177145113326
ACH-000935,0.02311545376991744
ACH-000936,-0.0839420129465384
ACH-000937,-0.1928052682327392
ACH-000938,-0.115313810511316
ACH-000939,0.028010027338552464
ACH-000941,-0.13230546279778296
ACH-000943,-0.2650396542144324
ACH-000946,-0.2228111938964548
ACH-000947,-0.18691857270935355
ACH-000948,-0.24334827755754154
ACH-000950,-0.2543788978261092
ACH-000953,-0.22309599579791492
ACH-000954,-0.17856076883495292
ACH-000957,-0.2530802671581873
ACH-000958,-0.1652426721292096
ACH-000960,-0.11308266148023048
ACH-000963,-0.2175173524131861
ACH-000968,-0.18584825658877488
ACH-000969,-0.2298962529980885
ACH-000972,-0.201426798673882
ACH-000973,-0.13732195019985355
ACH-000974,-0.2783453363608893
ACH-000978,-0.0998495883134813
ACH-000984,-0.22339317289092955
ACH-000986,-0.2229776439671737
ACH-000988,-0.18033442023606472
ACH-000993,-0.1586128335482365
ACH-000994,-0.14990302759948376
ACH-000996,-0.21319888130485695
ACH-001001,-0.16704232420671225
ACH-001020,-0.5205389620244243
ACH-001028,-0.1453178408394573
ACH-001031,-0.1265257960652645
ACH-001038,-0.2593950450548882
ACH-001048,-0.29064103251679313
ACH-001050,-0.04984060720581924
ACH-001053,-0.26567524329826303
ACH-001054,0.009115855898244414
ACH-001061,-0.3334706516685966
ACH-001067,-0.16052995548639115
ACH-001075,-0.0834385930477335
ACH-001096,-0.09487242036252973
ACH-001111,-0.3397723257915813
ACH-001119,-0.29796340112085024
ACH-001128,-0.1870183788668036
ACH-001134,-0.13364521661689913
ACH-001151,-0.09236319490417966
ACH-001163,-0.16799272094559742
ACH-001164,-0.2788896267474416
ACH-001183,-0.02550197240248771
ACH-001192,-0.1495854388222194
ACH-001193,-0.09955382891821096
ACH-001196,-0.12342796385125335
ACH-001197,-0.2453695321350132
ACH-001205,-0.0794415087524773
ACH-001211,-0.15293303140062026
ACH-001212,-0.2158908872625752
ACH-001228,-0.34674466933588954
ACH-001232,-0.12111752103576327
ACH-001239,-0.2612327160086814
ACH-001270,-0.389258959325442
ACH-001274,-0.2288472182099639
ACH-001275,-0.23436513845904405
ACH-001277,-0.239100327056404
ACH-001278,-0.1929669781762519
ACH-001280,-0.3071706804811662
ACH-001283,0.09109036060353552
ACH-001289,-0.1697896550906704
ACH-001300,-0.19105139600579726
ACH-001301,-0.2279969944884109
ACH-001302,-0.059885721702330835
ACH-001306,-0.05096893232171322
ACH-001318,-0.07237245942748681
ACH-001322,-0.07804684065168235
ACH-001328,-0.2664382784516789
ACH-001332,0.03589098110952477
ACH-001336,-0.0356542929864524
ACH-001346,-0.1548628066694268
ACH-001353,-0.19154022467588314
ACH-001354,-0.14819888328640018
ACH-001367,-0.12321375713193615
ACH-001368,-0.16615163797665333
ACH-001374,-0.2871652507842446
ACH-001377,-0.14949609642989214
ACH-001380,-0.18181421900488173
ACH-001391,-0.2642015932285098
ACH-001408,-0.1787299973842468
ACH-001430,0.08317758738822302
ACH-001431,-0.13097095770824774
ACH-001450,-0.22357936696255415
ACH-001496,-0.15165106106700785
ACH-001500,-0.3206021183505686
ACH-001523,-0.25155328882811745
ACH-001532,-0.22027218690197264
ACH-001550,-0.2439114601806423
ACH-001552,-0.1677011289897087
ACH-001554,-0.2669992012723333
ACH-001654,-0.19286087265194374
ACH-001735,-0.27247641728367666
ACH-001736,-0.028295220129961038
ACH-001737,-0.06665683601691266
ACH-001740,-0.21576726863593915
ACH-001745,-0.08860967615036551
ACH-001765,-0.1924134024846967
