,RPP14 (11102)
ACH-000004,-1.0483834868161557
ACH-000005,-1.1205362011442832
ACH-000007,-0.7406254101954696
ACH-000009,-1.0278493378316396
ACH-000011,-0.8342143581460073
ACH-000012,-0.7763093102787795
ACH-000013,-0.7871667320011232
ACH-000014,-0.7351219233767299
ACH-000015,-0.9061920118846848
ACH-000017,-0.9905194269542564
ACH-000018,-0.9157085847484834
ACH-000019,-0.927380394718726
ACH-000021,-0.8352587970921032
ACH-000022,-0.8179921605219929
ACH-000025,-0.9402863518761178
ACH-000028,-0.7033582026976696
ACH-000030,-0.9576848813183818
ACH-000035,-0.9277023227360728
ACH-000036,-0.8800149613468841
ACH-000037,-0.7459608485460506
ACH-000039,-0.7846963665433121
ACH-000040,-0.8230409991400572
ACH-000041,-0.8128553531903974
ACH-000042,-1.1008681982909765
ACH-000045,-0.6283050382985896
ACH-000047,-0.7548581204217695
ACH-000052,-1.0174088755030797
ACH-000053,-0.9204138305305632
ACH-000054,-0.775177953851928
ACH-000055,-0.992603399146872
ACH-000060,-1.1266854155283783
ACH-000067,-0.9226693750103331
ACH-000070,-0.7666682036725977
ACH-000075,-1.0173749096047875
ACH-000078,-0.7494571491998808
ACH-000082,-0.5633261352852765
ACH-000085,-0.9583237031826188
ACH-000086,-0.866043983458654
ACH-000087,-0.5724323933705752
ACH-000092,-0.8003774839316401
ACH-000095,-0.9146691306765534
ACH-000097,-0.8380699647031778
ACH-000098,-0.8171165056659564
ACH-000099,-0.6729710614584828
ACH-000108,-0.8891512806526709
ACH-000113,-0.90908092988567
ACH-000116,-0.9345616529357976
ACH-000118,-0.7164138367037
ACH-000120,-0.6752752915513694
ACH-000123,-0.7816131521460651
ACH-000127,-0.7267953462059099
ACH-000128,-0.6841963497044079
ACH-000132,-0.7110799887689513
ACH-000133,-0.772405147434208
ACH-000137,-1.0299171999755004
ACH-000138,-1.030237584228589
ACH-000142,-1.0589748339785918
ACH-000143,-0.7787703201890133
ACH-000146,-0.6422398765720728
ACH-000148,-0.875925115151293
ACH-000150,-0.9624110728707524
ACH-000152,-0.8551097368957654
ACH-000153,-0.9123270990803624
ACH-000159,-0.996813523204932
ACH-000160,-1.2359018364346432
ACH-000163,-0.6806431602538717
ACH-000167,-0.5984854623534335
ACH-000168,-0.7605385591842209
ACH-000169,-0.9935325333265894
ACH-000178,-0.8447247063904275
ACH-000183,-0.573881868918327
ACH-000188,-1.0389558219314003
ACH-000189,-1.0665387168515448
