,TMEM183A (92703)
ACH-000004,-0.07143099271947623
ACH-000005,-0.18512524011562206
ACH-000007,-0.26093520996979763
ACH-000009,-0.21229862162401916
ACH-000011,-0.3484851383893903
ACH-000012,-0.2609397578542133
ACH-000013,-0.19652739827238128
ACH-000014,-0.07388982080439464
ACH-000015,-0.08042167042129887
ACH-000017,-0.2970708305724559
ACH-000018,-0.13471713526959594
ACH-000019,-0.4611344862030886
ACH-000021,-0.1344167995543435
ACH-000022,-0.21031679913355825
ACH-000025,-0.23018998756099576
ACH-000028,-0.34970382483104795
ACH-000030,-0.1257941758518989
ACH-000035,-0.02233618340439434
ACH-000036,-0.23478609543160936
ACH-000037,-0.2930128526662489
ACH-000039,-0.03131005508688278
ACH-000040,-0.2705461523430209
ACH-000041,-0.15393510305503286
ACH-000042,-0.2065147082499303
ACH-000045,-0.2292604535902988
ACH-000047,-0.19581722480451733
ACH-000052,-0.2756095073795415
ACH-000053,-0.08455845096905774
ACH-000054,-0.1668434560035323
ACH-000055,-0.4038725768514913
ACH-000060,-0.2897804893920227
ACH-000067,-0.2180318450316121
ACH-000070,-0.15763493702876655
ACH-000075,-0.255804933984465
ACH-000078,-0.15177469247259562
ACH-000082,-0.3016658435328256
ACH-000085,-0.39920978705928095
ACH-000086,-0.3693013042632551
ACH-000087,-0.15242677291248974
ACH-000092,-0.2733267135104585
ACH-000095,-0.28494245422015924
ACH-000097,-0.332936488972843
ACH-000098,-0.23483331205591784
ACH-000099,-0.22686954083132102
ACH-000108,-0.1630131440082801
ACH-000113,-0.4085170767124899
ACH-000116,-0.2550342205669875
ACH-000118,-0.14559007991784553
ACH-000120,-0.1583666237743532
ACH-000123,-0.14274979286660314
ACH-000127,-0.23989036086290955
ACH-000128,-0.10232310815175057
ACH-000132,-0.2092619567981813
ACH-000133,-0.17836596779642386
ACH-000137,-0.0885511426855105
ACH-000138,-0.09683935058373597
ACH-000142,-0.3631684777922665
ACH-000143,-0.13035638938899133
ACH-000146,-0.21017368102807468
ACH-000148,-0.26699076004580674
ACH-000150,-0.2614475615724283
ACH-000152,-0.2320725176042073
ACH-000153,0.04280263420957719
ACH-000159,-0.30694015389256873
ACH-000160,-0.1997466175000941
ACH-000163,-0.2972904096588309
ACH-000167,-0.10594628207329672
ACH-000168,-0.2788344521182274
ACH-000169,-0.14983579003169736
ACH-000178,-0.3016582007478817
ACH-000183,-0.006060292602089244
ACH-000188,-0.3336190189795048
ACH-000189,-0.4068256614772681
ACH-000190,0.10094160225124804
ACH-000198,-0.19232645629814735
ACH-000203,0.3506959161143632
ACH-000204,-0.3525544768137514
ACH-000206,-0.4096148669972669
ACH-000207,0.06753480009004396
ACH-000208,-0.17636227487450995
ACH-000210,-0.40958185317253903
ACH-000211,-0.0910058917522148
ACH-000215,-0.2515483621740863
ACH-000221,-0.031457426765001524
ACH-000222,-0.1437813552775528
ACH-000223,-0.2284353262277201
ACH-000226,-0.22567332231859985
ACH-000227,-0.1841343028435449
ACH-000228,-0.055226373102358235
ACH-000231,-0.2435569873265273
ACH-000232,-0.25563951643816385
ACH-000233,-0.3925131679840296
ACH-000234,-0.4005553476650815
ACH-000235,-0.3349000182043326
ACH-000237,-0.1710447359216688
ACH-000238,-0.13337700333391828
ACH-000242,0.4160286793423265
ACH-000243,-0.227756420750315
ACH-000244,-0.4145766046847871
ACH-000246,-0.2994807874109981
ACH-000248,-0.2463160881970116
ACH-000250,-0.2577080949310512
ACH-000251,-0.18225359946046535
ACH-000252,-0.11646174692853205
ACH-000253,-0.17787527409030826
ACH-000255,-0.3172734165743961
ACH-000256,-0.16210955230557253
ACH-000257,-0.2657621897706007
