,MBOAT4 (619373)
ACH-000004,-0.044767081592893436
ACH-000005,-0.5278432123803543
ACH-000007,0.05575386339558276
ACH-000009,-0.006938878688505009
ACH-000011,-0.388353875946005
ACH-000012,-0.0038199267636759506
ACH-000013,-0.01312444630378769
ACH-000014,0.051282559571845805
ACH-000015,-0.04891868357787608
ACH-000017,-0.04761015587217672
ACH-000018,0.013869449457607114
ACH-000019,-0.2794937552938588
ACH-000021,-0.02347212207488856
ACH-000022,0.11403024864982705
ACH-000025,0.0071769686854552235
ACH-000028,-0.26423308195526063
ACH-000030,0.02001965028667373
ACH-000035,0.07381600114538235
ACH-000036,0.04461999274542334
ACH-000037,-0.011543057572465659
ACH-000039,0.06004014590285661
ACH-000040,-0.0786868697720937
ACH-000041,0.09113358146260177
ACH-000042,0.057178749308641065
ACH-000045,0.21113860183700295
ACH-000047,0.026236332145531217
ACH-000052,0.05690805308373675
ACH-000053,-0.007997680302533923
ACH-000054,0.1416025038690004
ACH-000055,0.05854594811207563
ACH-000060,-0.11917116224327405
ACH-000067,-0.05644594601825481
ACH-000070,-0.021375202249086008
ACH-000075,-0.1970915414074577
ACH-000078,-0.17940958274303892
ACH-000082,0.0006590381356477006
ACH-000085,-0.05466502969778952
ACH-000086,0.06507046983122892
ACH-000087,0.17102453062870215
ACH-000092,-0.03841608606883695
ACH-000095,0.11856939558603212
ACH-000097,-0.005281230216391018
ACH-000098,0.11775811206000628
ACH-000099,-0.10340982292809517
ACH-000108,0.021432674121369254
ACH-000113,-0.09132018426471622
ACH-000116,0.07479259320941954
ACH-000118,-0.07467697772712642
ACH-000120,0.2133702978014056
ACH-000123,0.0472563995463149
ACH-000127,-0.08540913998681215
ACH-000128,0.21557215921788075
ACH-000132,-0.15990861088526545
ACH-000133,0.009511025696141377
ACH-000137,-0.2928683128028801
ACH-000138,-0.1288044344381562
ACH-000142,-0.292066712124505
ACH-000143,0.3281988576221861
ACH-000146,0.012671555825190271
ACH-000148,0.03659129218879433
ACH-000150,-0.19231046354874212
ACH-000152,-0.2060941579436835
ACH-000153,0.09130835875859827
ACH-000159,0.04108990244318067
ACH-000160,-0.12026519697281635
ACH-000163,-0.06271946589347455
ACH-000167,0.28697534090280524
ACH-000168,0.05604391948404007
ACH-000169,-0.16909892302623866
ACH-000178,0.02279953437837581
ACH-000183,0.2543087595739368
ACH-000188,0.17871705724839304
ACH-000189,0.15387244716816675
ACH-000190,-0.14325084203154625
ACH-000198,0.0019612845428946145
ACH-000203,0.17507397916857506
ACH-000204,-0.009699025432366984
ACH-000206,-0.24409895517742314
ACH-000207,0.07125420265363969
ACH-000208,-0.058399127684023125
ACH-000210,0.20521819131231708
ACH-000211,0.01279297385280919
ACH-000215,0.03774145953544245
ACH-000221,-0.02880221048873442
ACH-000222,0.034934401594637385
ACH-000223,-0.03070946012335362
ACH-000226,-0.0535441288374862
ACH-000227,-0.00845430271246587
ACH-000228,-0.2753254281403622
ACH-000231,-0.01918473970362194
ACH-000232,-0.07554333652005332
ACH-000233,0.02591522311759339
ACH-000234,0.0946085420415611
ACH-000235,-0.02824911341808914
ACH-000237,-0.07538806231125451
ACH-000238,-0.026020898798683027
ACH-000242,0.07228461574330193
ACH-000243,-0.12456320191964484
ACH-000244,-0.3069250791085415
ACH-000246,-0.10872549755037947
ACH-000248,0.14952684229428165
ACH-000250,-0.25543351342124626
ACH-000251,0.11781016185198688
ACH-000252,-0.25809053862382225
ACH-000253,-0.11494351072094446
ACH-000255,-0.08808692775041793
ACH-000256,0.04304798780136867
ACH-000257,-0.004444756575795317
ACH-000258,0.0815622387866305
ACH-000259,-0.0751842967148303
ACH-000260,-0.06363516861990902
ACH-000261,-0.11085394218666472
ACH-000262,0.016998356555816798
ACH-000263,0.07341237384425567
ACH-000264,-0.06825378615168408
ACH-000265,-0.061863133007160474
ACH-000266,0.04780208607310119
ACH-000272,0.011679364735061754
ACH-000274,-0.08491132105254988
ACH-000277,-0.03967839779016427
ACH-000278,-0.03190527973444004
ACH-000279,0.14245357240085116
ACH-000280,-0.09848128675819608
ACH-000281,0.08805276760188295
ACH-000288,-0.02793443868961513
ACH-000291,0.03011770855046795
ACH-000293,-0.03857507941197055
