,WIPF2 (147179)
ACH-000004,-0.0648940317005455
ACH-000005,-0.2630627139597408
ACH-000007,-0.040064961391689725
ACH-000009,-0.011604894611712373
ACH-000011,-0.05150374468656575
ACH-000012,-0.12900446867576856
ACH-000013,0.004786585091423245
ACH-000014,-0.19801011866917834
ACH-000015,-0.06469557165793914
ACH-000017,-0.2823255623542893
ACH-000018,-0.19101925928685265
ACH-000019,-0.3670132887642863
ACH-000021,0.022722387979403992
ACH-000022,-0.20239171171598397
ACH-000025,-0.04404274612398968
ACH-000028,-0.10394211200154596
ACH-000030,-0.000993284836514591
ACH-000035,-0.22417596790617453
ACH-000036,0.060783244015393124
ACH-000037,0.056136259281694016
ACH-000039,0.19254596765128526
ACH-000040,-0.15344669176111253
ACH-000041,-0.10977650594308896
ACH-000042,-0.01528487431719893
ACH-000045,-0.046411789232378375
ACH-000047,-0.0935548987761484
ACH-000052,-0.4012900425255698
ACH-000053,-0.023334607555254083
ACH-000054,-0.0610054602163631
ACH-000055,-0.4052959171157679
ACH-000060,-0.06573850387013863
ACH-000067,0.045565697120172284
ACH-000070,-0.004416490165299823
ACH-000075,-0.04562736754121592
ACH-000078,0.06537077422957283
ACH-000082,-0.05791276090103485
ACH-000085,-0.3658952119392108
ACH-000086,-0.10178414158374298
ACH-000087,-0.1978454114929915
ACH-000092,-0.08174862379785039
ACH-000095,0.006604629745365601
ACH-000097,-0.09220896558301712
ACH-000098,-0.08942012976553175
ACH-000099,0.08197098184246411
ACH-000108,-0.08187948471557566
ACH-000113,-0.0006772192681073657
ACH-000116,-0.16067331202171647
ACH-000118,-0.15515255287949614
ACH-000120,0.15819846486375727
ACH-000123,-0.09115474539834313
ACH-000127,-0.023418830829256318
ACH-000128,-0.14382487762993662
ACH-000132,-0.061267903801516435
ACH-000133,-0.06568528019856862
ACH-000137,-0.12697558010610552
ACH-000138,0.01281116120991321
ACH-000142,-0.22251475831957213
ACH-000143,-0.06628882456332777
ACH-000146,-0.013334404127361713
ACH-000148,-0.02689977558058522
ACH-000150,0.022967265083364385
ACH-000152,-0.18046455217450774
ACH-000153,0.05040444122897407
ACH-000159,-0.16122470972141595
ACH-000160,-0.27873323407805184
ACH-000163,-0.07848820660811254
ACH-000167,0.07730283382572822
ACH-000168,-0.19065732126313287
ACH-000169,-0.18094479464149885
ACH-000178,-0.06388411348262091
ACH-000183,-0.16501456787781166
ACH-000188,-0.19587299513236472
ACH-000189,0.14148433646846487
ACH-000190,-0.2409748452130435
ACH-000198,-0.10688057950651317
ACH-000203,-0.2529884415564911
ACH-000204,-0.15919158624925453
ACH-000206,-0.021523716676242092
ACH-000207,-0.19313934440876354
ACH-000208,0.07653938342369218
ACH-000210,0.3651468832766078
ACH-000211,-0.15361284185980215
ACH-000215,-0.09089958898259227
ACH-000221,-0.0285912791053219
ACH-000222,-0.249180368987798
ACH-000223,0.1086542447872247
ACH-000226,-0.0865950040379857
ACH-000227,-0.057601543904278914
ACH-000228,-0.0641265371177618
ACH-000231,-0.18169468504093547
ACH-000232,-0.02290765731888111
ACH-000233,0.010318251349457488
ACH-000234,-0.05939523184963497
ACH-000235,-0.07729217467297793
ACH-000237,-0.0563426629264808
ACH-000238,-0.2911075021298288
ACH-000242,0.11287618102716475
ACH-000243,-0.3091847673284863
ACH-000244,-0.03802072982737065
ACH-000246,0.057673379909616886
ACH-000248,-0.3801208280344767
ACH-000250,0.00858049894071368
ACH-000251,-0.027774333084814373
ACH-000252,-0.1810702056308374
ACH-000253,-0.02051522066396523
ACH-000255,-0.1584573058275692
ACH-000256,-0.10959920059409237
ACH-000257,-0.07310443314635516
ACH-000258,0.06292848313112698
ACH-000259,0.07961525584318997
ACH-000260,0.004580966180432105
ACH-000261,-0.0886884517823114
ACH-000262,-0.03962431253092948
ACH-000263,0.11207524121713593
ACH-000264,-0.11873689490941353
ACH-000265,-0.08728709340932952
ACH-000266,-0.020185292859440776
ACH-000272,-0.06775433235154672
ACH-000274,-0.18043223449229856
ACH-000277,-0.2560529356917303
ACH-000278,0.07060300627973616
ACH-000279,-0.08471614498336594
ACH-000280,-0.09687205147070352
ACH-000281,0.05540092561873386
ACH-000288,-0.1914654796173871
ACH-000291,-0.1497558429361861
ACH-000293,0.1025501623896475
ACH-000294,0.01601602088974226
ACH-000295,-0.07350599019604186
ACH-000296,-0.07855749700660968
ACH-000302,-0.06848022624809606
ACH-000304,-0.3067064038104124
ACH-000307,-0.1826979472960976
ACH-000308,-0.14195475974197214
ACH-000310,-0.054655440607306635
ACH-000311,0.039048754471469986
ACH-000312,-0.040384719485295206
ACH-000315,-0.01968473096016101
ACH-000316,-0.09131104097597974
ACH-000317,0.038417494061946236
ACH-000318,-0.1460373012107165
ACH-000319,-0.11874817775008402
ACH-000320,-0.11735110139655835
ACH-000322,-0.0183051528093344
ACH-000323,0.019538328291815718
ACH-000324,-0.0661463348499228
ACH-000329,-0.0030953506480616943
ACH-000330,0.03328876584609612
ACH-000331,-0.14012960481522524
ACH-000332,-0.011185533970830495
ACH-000334,-0.27888772815395
ACH-000335,-0.2083287231168528
ACH-000336,-0.023916268013048938
ACH-000337,-0.20607104795475625
ACH-000338,0.3503382413856725
ACH-000339,0.042869631186440466
ACH-000341,-0.03612850728305928
ACH-000348,-0.06430603829555337
ACH-000350,-0.22120330961958995
ACH-000352,-0.1737853384309367
ACH-000356,-0.28393103367833056
ACH-000361,-0.15618102458013927
ACH-000362,-0.026403555923093118
ACH-000363,0.03198694977141978
ACH-000364,-0.014113137260905947
ACH-000365,-0.1937101164625009
ACH-000366,-0.07441000897521749
ACH-000368,0.047290178360941376
ACH-000374,-0.0066083180411639205
ACH-000375,0.0380034515286436
ACH-000376,0.0460341902080058
ACH-000381,-0.2350955067381966
ACH-000383,-0.0516794867867589
ACH-000387,-0.09010447827609308
ACH-000389,-0.017519044431483027
ACH-000390,-0.10497877973843717
ACH-000393,-0.018804913021207292
ACH-000395,-0.11394937844023945
ACH-000396,-0.2258629704927372
ACH-000397,-0.29537183853830845
ACH-000401,-0.11057964673003644
ACH-000402,0.1843894972166969
ACH-000403,-0.10278075367541288
ACH-000404,-0.05081957643506881
ACH-000406,-0.03519381091285853
ACH-000407,0.044109663090527065
ACH-000408,-0.3358610402430639
ACH-000410,-0.03625973135117825
ACH-000411,-0.016049697606483858
ACH-000414,0.0010692124826647972
ACH-000415,-0.27100800686371945
ACH-000416,-0.21582542702216045
ACH-000420,-0.16927485750949292
ACH-000421,-0.13554600254043134
ACH-000424,-0.2245898586059999
ACH-000425,-0.16890168620715051
ACH-000426,-0.23720951206415064
ACH-000427,-0.16095835124623525
ACH-000433,-0.010546842586450096
ACH-000435,0.012970425348869864
ACH-000436,-0.2043885393615244
ACH-000444,-0.054201204845315085
ACH-000445,0.012593969389257016
ACH-000448,-0.13473921651905038
ACH-000450,-0.013431248209029559
ACH-000452,-0.10289465735019986
ACH-000454,0.1678636437296448
ACH-000458,-0.08532318720257807
ACH-000459,0.14866999619367546
ACH-000460,0.03478521555930249
ACH-000461,-0.06044295909396614
ACH-000463,0.04216071103127863
ACH-000464,-0.12461640163742682
ACH-000466,-0.061233077392296276
ACH-000467,-0.13102117020566545
ACH-000468,-0.08532685225948154
ACH-000469,-0.14813313033730066
ACH-000470,0.062461511484518124
ACH-000471,-0.06291394811803436
ACH-000472,-0.07708415120373614
ACH-000473,0.2286347875395537
ACH-000475,-0.09014680390526504
ACH-000476,-0.17160409792367065
ACH-000477,-0.005710475270671483
ACH-000479,0.107153724116385
ACH-000480,-0.17981348340878045
ACH-000481,-0.18308068412788595
ACH-000483,-0.0601479722557477
ACH-000484,-0.07598370468020979
ACH-000485,-0.1097121635849464
ACH-000486,-0.044696293289118345
ACH-000487,-0.06562257331168614
ACH-000488,-0.10584076872661546
ACH-000490,-0.19474719968330775
ACH-000491,-0.12623789986673534
ACH-000495,-0.006766951741540628
ACH-000496,-0.07918892403902543
ACH-000499,-0.037012168523022825
ACH-000500,-0.07931611603290648
ACH-000502,-0.0944668083588582
ACH-000503,0.02708945360303637
ACH-000505,0.08221075849870099
ACH-000507,-0.036534154560688765
ACH-000510,-0.08601339548813829
ACH-000511,-0.18576105858889516
ACH-000512,-0.08379832321360639
ACH-000516,-0.06550351463152336
ACH-000517,-0.16142635802639707
ACH-000518,0.036832883614496624
ACH-000520,-0.14510396509356605
ACH-000521,-0.1880747309379614
ACH-000522,-0.09219652523059997
ACH-000524,-0.057030452396428837
ACH-000527,-0.1035648606952201
ACH-000528,-0.05290755983812651
ACH-000537,0.035657303006791416
ACH-000541,0.21561253396962146
ACH-000542,0.007860517162688534
ACH-000544,-0.300538335946972
ACH-000545,0.05873391288090521
ACH-000547,-0.11694350573325255
ACH-000548,-0.07781786361516252
ACH-000549,-0.09668219817776746
ACH-000550,-0.16327132822042167
ACH-000552,-0.02753590023013093
ACH-000556,-0.17161279985796032
ACH-000557,-0.01894518760710665
ACH-000569,0.187324298253504
ACH-000570,-0.09636806164227027
ACH-000571,-0.17054467965832235
ACH-000573,-0.014812790704824028
ACH-000576,0.012558390612937427
ACH-000579,-0.15051044897860505
ACH-000580,-0.1502985068790509
ACH-000584,-0.13277592419781115
ACH-000585,-0.0050606232504270396
ACH-000588,-0.12612076021475524
ACH-000589,-0.07266220197978783
ACH-000591,-0.3011478112688203
ACH-000593,-0.10245160775550813
ACH-000600,-0.14183644510217305
ACH-000601,-0.03533999772894665
ACH-000605,-0.0716342039810267
ACH-000606,-0.1046478627682722
ACH-000608,-0.206437808489889
ACH-000614,0.038082160962067735
ACH-000616,0.03012783953674208
ACH-000618,-0.06011706611948583
ACH-000619,-0.1535798308088883
ACH-000620,-0.06222627303887821
ACH-000621,-0.046420358944243685
ACH-000622,-0.11414233790973037
ACH-000623,-0.1508139239422315
ACH-000624,-0.06652621164522399
ACH-000627,0.010111242514727028
ACH-000630,-0.24892810032279306
ACH-000631,0.091710326204904
ACH-000632,-0.05955497919036745
ACH-000633,-0.09960578392166483
ACH-000637,-0.10582707530618178
ACH-000638,-0.07155285970214313
ACH-000646,-0.019506784751837508
ACH-000647,-0.13380472734320245
ACH-000648,-0.02288436959895121
ACH-000649,-0.15592678733985196
ACH-000651,-0.00627927725234372
ACH-000652,-0.16936571844576442
ACH-000653,-0.052788339094348866
ACH-000657,-0.0852463619393066
ACH-000658,-0.08767744554669207
ACH-000661,-0.11853384854737853
ACH-000662,-0.19670019225326532
ACH-000663,-0.027991260252612855
ACH-000665,0.0062806625127611
ACH-000671,-0.01348187318900178
ACH-000672,-0.1645611349113155
ACH-000673,-0.10841427187860693
ACH-000676,-0.13564493886497436
ACH-000677,-0.10100866642992287
ACH-000681,-0.024468139461244823
ACH-000683,-0.03635126399603801
ACH-000684,0.05730946079972578
ACH-000688,-0.1014908417498661
ACH-000693,0.014177200326918963
ACH-000694,-0.19670253267193696
ACH-000695,-0.047674743797691
ACH-000696,-0.02921115199474361
ACH-000697,-0.049098187113958906
ACH-000699,-0.08651339971179631
ACH-000701,-0.07457223562922598
ACH-000706,-0.03459664199027576
ACH-000711,-0.1406786379956532
ACH-000713,0.033582635783837037
ACH-000714,-0.2775572862185507
ACH-000718,-0.0433535263954909
ACH-000720,-0.03843031036592033
ACH-000721,-0.10959005465911664
ACH-000724,0.016197381787617947
ACH-000725,-0.11200217089498367
ACH-000732,-0.08788773629650777
ACH-000734,-0.06648454401143737
ACH-000735,-0.16546495372555414
ACH-000736,-0.13585085118017268
ACH-000738,-0.11924049499426492
ACH-000746,0.07683499445412825
ACH-000747,-0.23631166383996585
ACH-000748,0.0654284964834114
ACH-000753,-0.07559467329163971
ACH-000756,-0.024329096785523748
ACH-000757,-0.06470519930277198
ACH-000758,-0.10474819213980427
ACH-000760,-0.059616681376435686
ACH-000762,-0.1174166002522992
ACH-000763,-0.11554750745139646
ACH-000764,-0.13095715481117667
ACH-000765,0.08409759753193659
ACH-000766,-0.14826486212601253
ACH-000767,-0.22879508936909035
ACH-000768,-0.13844830563920982
ACH-000769,-0.052794207150736835
ACH-000770,-0.14532958287005446
ACH-000771,0.13595922497904464
ACH-000773,-0.06935494835489535
ACH-000776,-0.19055230327407133
ACH-000777,-0.0032325761103499198
ACH-000778,-0.1509536660720489
ACH-000781,-0.07723767726893346
ACH-000782,-0.18578251491185635
ACH-000783,-0.014588660877107034
ACH-000784,-0.13358436894897102
ACH-000785,-0.17497960283672273
ACH-000787,-0.02261877112596291
ACH-000788,-0.13152339767675114
ACH-000791,-0.2029668502658122
ACH-000792,-0.0005594236320275635
ACH-000794,-0.1688373496626768
ACH-000796,-0.14181586113599065
ACH-000798,-0.15825692661547144
ACH-000799,0.052645387879924684
ACH-000800,-0.04950612976440863
ACH-000802,-0.2291298266744584
ACH-000804,-0.07596510741315489
ACH-000805,-0.050950377038788255
ACH-000809,-0.0005719814857464278
ACH-000810,0.06600206520536822
ACH-000811,-0.10104721973113004
ACH-000817,-0.08145332901415467
ACH-000819,-0.09625493743118624
