,FAM83G (644815)
ACH-000004,0.10695580117237112
ACH-000005,-0.0921124149336316
ACH-000007,-0.025665071978868928
ACH-000009,-0.1619447093634848
ACH-000011,0.14374087344087433
ACH-000012,-0.14353304908797898
ACH-000013,-0.034965771259179663
ACH-000014,0.015392333380052924
ACH-000015,-0.15004991713440893
ACH-000017,-0.019530552213275768
ACH-000018,0.041532838886300855
ACH-000019,0.057840343854476825
ACH-000021,0.06220957993233332
ACH-000022,-0.13716082900868246
ACH-000025,-0.0206210137010032
ACH-000028,0.05514226576749031
ACH-000030,0.028566861720940112
ACH-000035,-0.16642247274655464
ACH-000036,-0.025950968290814967
ACH-000037,-0.07514709859923112
ACH-000039,-0.17952988654900687
ACH-000040,-0.017452930136638033
ACH-000041,-0.12488707197040773
ACH-000042,-0.05057378134445439
ACH-000045,-0.1348033785570119
ACH-000047,-0.14804948671743345
ACH-000052,-0.06857518830536947
ACH-000053,-0.023067114504420817
ACH-000054,-0.08938341436548351
ACH-000055,-0.12137449591139822
ACH-000060,-0.1479828286522155
ACH-000067,-0.15469546530389802
ACH-000070,-0.01061908223305258
ACH-000075,0.041843169090796085
ACH-000078,-0.08302097293088677
ACH-000082,-0.001276178025218237
ACH-000085,0.16262638025730905
ACH-000086,-0.09085625592928456
ACH-000087,-0.10874503062873216
ACH-000092,0.03964809324770456
ACH-000095,-0.08664213242798018
ACH-000097,-0.013390736590794795
ACH-000098,-0.06833629542322918
ACH-000099,0.03304497511236473
ACH-000108,-0.053168337262842716
ACH-000113,-0.020690053722530133
ACH-000116,7.160867517293176e-05
ACH-000118,0.0153931829210482
ACH-000120,-0.05364113538206185
ACH-000123,-0.002134410322219815
ACH-000127,-0.11871117928592535
ACH-000128,0.08436122497226678
ACH-000132,-0.09693887167612822
ACH-000133,-0.018577512312227096
ACH-000137,-0.030111035126952495
ACH-000138,0.04674679731966733
ACH-000142,-0.14577803320852534
ACH-000143,0.01466279164710542
ACH-000146,-0.09044571428401464
ACH-000148,-0.07741452929847333
ACH-000150,-0.2434884495807415
ACH-000152,-0.11702412092473807
ACH-000153,-0.23878587068803456
ACH-000159,0.07622319538689208
ACH-000160,0.0037952014720218897
ACH-000163,-0.06932969346070264
ACH-000167,0.09580836133595408
ACH-000168,0.08117754219409314
ACH-000169,-0.06755026173164212
ACH-000178,-0.028903457485919826
ACH-000183,-0.21376851100693575
ACH-000188,-0.1580244586351808
ACH-000189,-0.05562134274681888
ACH-000190,-0.2314192064984525
ACH-000198,-0.17317208860820854
ACH-000203,0.12309856312797683
ACH-000204,0.07446574319645921
ACH-000206,0.07623881129160376
ACH-000207,0.06492713113508809
ACH-000208,-0.09259942915486663
ACH-000210,0.1975573471169835
ACH-000211,-0.10878744141244093
ACH-000215,0.023738100735603663
ACH-000221,-0.09773483289034672
ACH-000222,0.10742784437286032
ACH-000223,-0.03534442567999454
ACH-000226,0.09391083151515132
ACH-000227,-0.14907028372294093
ACH-000228,0.08088820072362972
ACH-000231,0.06555716345176735
ACH-000232,0.06670175163218146
ACH-000233,0.024945703090135458
ACH-000234,0.07893770815445585
ACH-000235,-0.0354184548396454
ACH-000237,0.09426249172535728
ACH-000238,-0.15667094882098315
ACH-000242,0.10190720638708428
ACH-000243,-0.029228057875272342
ACH-000244,-0.27060430999757823
ACH-000246,0.10057746427125544
ACH-000248,0.07313890343741072
ACH-000250,-0.15721737343986047
ACH-000251,0.13220758884140846
ACH-000252,-0.1744119651828527
ACH-000253,0.13950651362381888
ACH-000255,-0.12460044299648415
ACH-000256,-0.09357988321181633
ACH-000257,0.09108617555688348
ACH-000258,-0.16116653718009066
ACH-000259,-0.07381113793498742
ACH-000260,-0.015631686418619305
ACH-000261,-0.043116736005571636
ACH-000262,-0.10789652449006612
ACH-000263,-0.11378201868646352
ACH-000264,-0.05474606667823776
ACH-000265,0.0072137533013639345
ACH-000266,0.01089668431861499
ACH-000272,-0.07017651879500249
ACH-000274,-0.0738757169478568
ACH-000277,0.006589307602175903
ACH-000278,-0.027855392971837912
ACH-000279,-0.1051530268234469
ACH-000280,0.06186386029121936
ACH-000281,0.021616288804611198
ACH-000288,-0.1593532603909523
ACH-000291,-0.07532521808573812
ACH-000293,0.07921177322401829
ACH-000294,0.07456494637133818
ACH-000295,0.16822244503593364
ACH-000296,0.13113803939622692
ACH-000302,-0.09069207474813198
ACH-000304,0.033520476231039105
ACH-000307,-0.03198950414578959
ACH-000308,-0.006160261968292986
ACH-000310,0.13356001749934368
ACH-000311,0.0435813987880045
ACH-000312,-0.10761609561679064
ACH-000315,-0.11772504913790305
ACH-000316,-0.20346681320767152
ACH-000317,-0.0278753946015583
ACH-000318,-0.1384719049478365
ACH-000319,0.10384804402885103
ACH-000320,0.03031243643966901
ACH-000322,-0.006568516839759765
ACH-000323,0.012966665708148957
ACH-000324,0.052154147399590116
ACH-000329,-0.01989144118197602
ACH-000330,-0.11902746357789196
ACH-000331,-0.07532942690028703
ACH-000332,-0.07519197856697342
ACH-000334,-0.03345063243750487
ACH-000335,0.18531619339898703
ACH-000336,-0.08558279322034372
ACH-000337,-0.03762145946252645
ACH-000338,0.3593810189999665
ACH-000339,-0.10476553810032878
ACH-000341,-0.06743689170606551
ACH-000348,0.120808344563643
ACH-000350,-0.004057530846010441
ACH-000352,0.08872211957599914
ACH-000356,-0.19734984954359305
ACH-000361,-0.17167616752876053
ACH-000362,-0.030686097010281674
ACH-000363,0.04744082592007255
ACH-000364,-0.20841334276587384
ACH-000365,-0.02861055478500863
ACH-000366,0.06084721511675265
ACH-000368,-0.029603318735325495
ACH-000374,-0.07704235647728802
ACH-000375,0.0793522153567474
ACH-000376,0.055624234116022436
ACH-000381,-0.03918181224540189
ACH-000383,-0.10644088624533064
ACH-000387,0.022630347214904603
ACH-000389,-0.07210029997083585
ACH-000390,-0.03268575009861956
ACH-000393,0.007011598709309529
ACH-000395,0.06454749038857384
ACH-000396,-0.23406801139089906
ACH-000397,-0.07629586978866214
ACH-000401,0.043135704790962334
ACH-000402,-0.005792066785918696
ACH-000403,-0.1132735760668902
ACH-000404,-0.05305185821057977
ACH-000406,-0.031325538152833926
ACH-000407,-0.07608752095056177
ACH-000408,-0.2590237729632189
ACH-000410,0.0806857016270849
ACH-000411,-0.052282193750852295
ACH-000414,0.011123620208523288
ACH-000415,-0.0913393839671848
ACH-000416,0.03572718625104188
ACH-000420,-0.1210732922624553
ACH-000421,0.0648058001487714
ACH-000424,0.17043390987693888
ACH-000425,0.11426042368816222
ACH-000426,-0.07071257676141632
ACH-000427,0.047491975337758834
ACH-000433,-0.054964257719810616
ACH-000435,-0.02166768221351553
ACH-000436,0.0192688034896043
ACH-000444,-0.0649283034252716
ACH-000445,0.0918480267314777
ACH-000448,-0.16069953445047042
ACH-000450,0.14483330125090782
ACH-000452,-0.026295882912728948
ACH-000454,-0.07175898261797653
ACH-000458,0.0921811289194898
ACH-000459,-0.19989943930380835
ACH-000460,-0.04499284151495183
ACH-000461,0.02495257508266949
ACH-000463,0.055736068872188516
ACH-000464,-0.040377473033932465
ACH-000466,0.00090197045188374
ACH-000467,0.05799879501623536
ACH-000468,0.06629127399516077
