,MYO9B (4650)
ACH-000308,-0.08728313248471975
ACH-000310,-0.027919547195075018
ACH-000311,-0.06189577036372022
ACH-000312,-0.1834082168968852
ACH-000315,-0.21070572421917488
ACH-000316,0.0093542350955252
ACH-000317,-0.23792873791001334
ACH-000318,-0.0232495216122035
ACH-000319,-0.10244023826825907
ACH-000320,-0.217415186324266
ACH-000322,-0.1111713995518854
ACH-000323,-0.3817181322015828
ACH-000324,0.01916949099987224
ACH-000329,-0.2818770194774005
ACH-000330,-0.3139719545008549
ACH-000331,0.045701725298491064
ACH-000332,-0.12518320278418044
ACH-000334,-0.3741386506839733
ACH-000335,0.0458463365193863
ACH-000336,0.09592400493337444
ACH-000337,-0.13979359507167596
ACH-000338,-0.2021978836552827
ACH-000339,-0.3126470006754799
ACH-000341,-0.3621049428861924
ACH-000348,-0.4206255352261584
ACH-000350,-0.15141192329928727
ACH-000352,-0.005942164926936645
ACH-000356,-0.1895175712088112
ACH-000361,-0.3295328624612157
ACH-000362,-0.10461925920758768
ACH-000363,-0.16864837248175155
ACH-000364,0.03006742764307125
ACH-000365,0.09638567772913713
ACH-000366,-0.062278387562869235
ACH-000368,-0.15255476372915105
ACH-000374,-0.19254321468401586
ACH-000375,-0.14186900661048396
ACH-000376,-0.017953846534458116
ACH-000381,-0.23993128465583186
ACH-000383,-0.1367006618343883
ACH-000387,-0.2718121600030275
ACH-000389,0.01051155962126048
ACH-000390,-0.1786821020629467
ACH-000393,-0.20434889426756475
ACH-000395,-0.7554671180752511
ACH-000396,0.0645147210643175
ACH-000397,-0.1167849566148226
ACH-000401,0.08252618557339853
ACH-000402,-0.34057966617570434
ACH-000403,-0.2846024111985397
ACH-000404,-0.12986473102341953
ACH-000406,-0.1648027194916252
ACH-000407,-0.1190954330606316
ACH-000408,-0.10149362523586034
ACH-000410,-0.3380675169123588
ACH-000411,-0.030160507232707443
ACH-000414,-0.013556177620789124
ACH-000415,-0.12579123196192685
ACH-000416,-0.3192706099328648
ACH-000420,-0.031384395844591274
ACH-000421,-0.1227253722544568
ACH-000424,-0.16167956278596873
ACH-000425,-0.08399069125297097
ACH-000426,0.13685263027087366
ACH-000427,0.08579219639479546
ACH-000433,-0.10847193621995058
ACH-000435,-0.04236619068823711
ACH-000436,-0.1367307462162885
ACH-000444,-0.10383530910712374
ACH-000445,-0.0835470173130178
ACH-000448,-0.026538570133745318
ACH-000450,0.09578682572887776
ACH-000452,-0.2295493168826355
ACH-000454,-0.4078254787927965
ACH-000458,-0.029738674541483344
ACH-000459,-0.17603546559557348
ACH-000460,-0.2407052256330787
ACH-000461,-0.06366467915011524
ACH-000463,0.0003545676626117926
ACH-000464,0.029864953057279507
ACH-000466,-0.05389126735957349
ACH-000467,0.021226240387634668
ACH-000468,-0.06767294754031257
ACH-000469,-0.3304979938798831
ACH-000470,-0.13343971556891998
ACH-000471,-0.2207793463875632
ACH-000472,-0.2596332195902588
ACH-000473,0.01786431705191876
ACH-000475,-0.12439373742691175
ACH-000476,-0.24222589112164386
ACH-000477,-0.10489600604494703
ACH-000479,-0.10484492340231416
ACH-000480,-0.17284817662646254
ACH-000481,-0.20386732208601455
ACH-000483,-0.12783742061646342
ACH-000484,-0.12627214399774067
ACH-000485,-0.21443211391792186
ACH-000486,-0.048323891782831
ACH-000487,-0.6085747411958761
ACH-000488,-0.27088831932173035
ACH-000490,-0.1772852608057545
ACH-000491,0.02495401173689291
ACH-000495,-0.3168107044872709
ACH-000496,-0.0914999983007018
ACH-000499,-0.29763918667544
ACH-000500,-0.7522435981268627
ACH-000502,-0.18233203614063456
ACH-000503,-0.22666342950118776
ACH-000505,-0.13589051807952132
ACH-000507,-0.2302630948064744
ACH-000510,-0.1648477327097715
ACH-000511,0.0002655710884935096
ACH-000512,-0.0977732909056095
ACH-000516,-0.07952829993242637
ACH-000517,-0.17216419462827506
ACH-000518,-0.06430242394730001
ACH-000520,-0.22871531951128915
ACH-000521,-0.17105791063995684
ACH-000522,-0.1477369147452804
ACH-000524,-0.12526240413190926
ACH-000527,-0.06768426868093558
ACH-000528,-0.044338338158636366
ACH-000537,-0.14701389895489891
ACH-000541,-0.17862518935529684
ACH-000542,-0.050355887452085205
ACH-000544,-0.34451391633303025
ACH-000545,-0.1374008314032338
ACH-000547,0.04622720412493028
ACH-000548,-0.19814933024852147
ACH-000549,-0.07742669097875103
ACH-000550,0.07987592884677343
ACH-000552,-0.1540092239714741
ACH-000556,-0.32581021854756154
ACH-000557,-0.1855643973906495
ACH-000569,-0.288895823494774
ACH-000570,0.062381384547356325
ACH-000571,-0.10300479459221208
ACH-000573,-0.047753056120141066
ACH-000576,-0.002880151859543785
ACH-000579,-0.2695639828924269
ACH-000580,-0.08378320964760373
ACH-000584,-0.3387343073699114
ACH-000585,-0.8279335311876284
ACH-000588,-0.10637785020666796
ACH-000589,-0.06257307862632129
ACH-000591,-0.2966020063725054
ACH-000593,-0.3545664369308399
ACH-000600,-0.028932240793358814
ACH-000601,-0.07991284745550029
ACH-000605,-0.3817415692570091
ACH-000606,-0.29167641480741185
ACH-000608,-0.23946132981178325
ACH-000614,0.1650310775985762
ACH-000616,-0.08520607564255878
ACH-000618,-0.2477352535430745
ACH-000619,-0.08447174122030719
ACH-000620,-0.10501162808874606
ACH-000621,-0.1163344256206688
ACH-000622,-0.2628336169739017
ACH-000623,-0.2258587790630339
ACH-000624,-0.09513961509785088
ACH-000627,-0.1433554920689284
ACH-000630,-0.225516399029704
ACH-000631,-0.295890502121557
ACH-000632,-0.04448704574273233
ACH-000633,-0.07327567739000901
ACH-000637,-0.3315378650220225
ACH-000638,-0.13459061730848684
ACH-000646,-0.23400917022013154
ACH-000647,-0.29598225292184244
ACH-000648,-0.12444445871756706
ACH-000649,-0.13670867724990834
ACH-000651,-0.21837524965464408
ACH-000652,-0.08577596568479473
ACH-000653,-0.4407950101128745
ACH-000657,-0.08121491377291754
ACH-000658,-0.04628053389314416
ACH-000661,-0.2289599930789418
ACH-000662,0.44558083784010427
ACH-000663,-0.29776603494389736
ACH-000665,-0.3018822161134164
ACH-000671,-0.06075802447325927
ACH-000672,-0.11210304563207353
ACH-000673,0.015581755342042924
ACH-000676,-0.1778022055908734
ACH-000677,-0.007879977328633582
ACH-000681,0.16310940914195526
ACH-000683,-0.4293090767694637
ACH-000684,0.15788355677291893
ACH-000688,0.18285273116787013
ACH-000693,-0.12209747855605227
ACH-000694,-0.1509522152131762
ACH-000695,-0.2547058363696623
ACH-000696,-0.21165412031135766
ACH-000697,0.07822587851090378
ACH-000699,-0.18967198014702327
ACH-000701,-0.12226450465970895
ACH-000706,-0.2542559079293398
ACH-000711,-0.2500854379909168
ACH-000713,-0.4418851453416224
ACH-000714,-0.17633044589703076
ACH-000718,-0.021281183810443072
ACH-000720,-0.10874569347855302
ACH-000721,-0.3043982142226726
ACH-000724,0.0638070552451322
ACH-000725,-0.6189561535145601
ACH-000732,-0.3505858805776456
ACH-000734,-0.28774362072187065
ACH-000735,-0.11325868302120044
ACH-000736,-0.14377247711117866
ACH-000738,-0.040538520142210585
ACH-000746,-0.2694992110550383
ACH-000747,-0.12520079285028346
ACH-000748,-0.16909420273679293
ACH-000753,-0.14138057997813258
ACH-000756,0.026066311682923417
ACH-000757,0.09417955397413807
ACH-000758,0.06434057482281254
ACH-000760,-0.14079458741678405
ACH-000762,-0.44139668530714615
ACH-000763,-0.0049910570825949935
ACH-000764,-0.2727826459864924
ACH-000765,0.059605167844428424
ACH-000766,-0.10528560015979628
ACH-000767,-0.0441476679334496
ACH-000768,-0.21962000948551536
ACH-000769,-0.23640607990441176
ACH-000770,-0.08879503053186164
ACH-000771,-0.08137997525519025
ACH-000773,-0.15689893631627289
ACH-000776,-0.16824285744496825
ACH-000777,-0.3697618654437783
ACH-000778,-0.08365067081024713
ACH-000781,-0.002831207289199775
ACH-000782,0.019883160875738718
ACH-000783,-0.4010957495991618
ACH-000784,-0.03745439306061848
ACH-000785,-0.1639394450415564
ACH-000787,-0.3542447368754185
ACH-000788,-0.02181844130437436
ACH-000791,-0.15129015631057074
ACH-000792,-0.2641006568143464
ACH-000794,-0.3210287775501892
ACH-000796,-0.11330150543869373
ACH-000798,-0.3916227252839725
ACH-000799,-0.17453492388098002
ACH-000800,0.05132381741284717
ACH-000802,-0.05625755155631913
ACH-000804,-0.2552892314859177
ACH-000805,-0.029720113677392974
ACH-000809,-0.2528587014160627
ACH-000810,0.06483397486438447
ACH-000811,-0.08568521809478898
ACH-000817,-0.4783536333227053
ACH-000819,-0.0736469187524347
ACH-000820,-0.19306634123450492
ACH-000821,0.08101513446509573
ACH-000822,-0.1612375218550778
ACH-000823,-0.3286591041415726
ACH-000824,-0.08680496091427184
ACH-000827,-0.14680268384926526
ACH-000829,-0.2282229621239489
ACH-000831,-0.10768615467371777
ACH-000832,-0.3186315722063677
ACH-000833,-0.009502814814833293
ACH-000834,-0.5209097265345867
ACH-000835,-0.03256092091011737
ACH-000836,-0.02038669327030436
ACH-000837,-0.2932809400913133
ACH-000838,-0.1785173226633749
ACH-000839,-0.12350324052816344
ACH-000840,0.14163324882391345
ACH-000841,-0.0014560999473043359
ACH-000843,-0.1829808092965452
ACH-000846,-0.09948960816370787
ACH-000847,-0.03575292130978549
ACH-000848,-0.2466732468756737
ACH-000849,-0.022903731867208208
ACH-000851,-0.3946531454191963
ACH-000855,-0.2300554929438549
ACH-000856,-0.2297101568750664
ACH-000858,-0.2293749467982139
ACH-000859,-0.25117417417721066
ACH-000861,-0.10708575198538944
ACH-000862,-0.4201268365377241
ACH-000865,-0.24191178109176414
ACH-000866,-0.15307829831641054
ACH-000867,-0.08281237549129669
ACH-000869,-0.09881357255604367
ACH-000872,-0.2419846877533137
ACH-000873,-0.10595584343508532
ACH-000876,-0.1321869826897916
ACH-000878,-0.15182851782783016
ACH-000880,-0.12826644728451714
ACH-000881,-0.21276655271266576
ACH-000882,-0.2971110204129861
ACH-000884,-0.20362862302967208
ACH-000885,0.11780830649186805
ACH-000887,-0.2758457375789349
ACH-000889,-0.0963162352585803
ACH-000896,-0.15110151183840914
ACH-000898,-0.060904980782523176
ACH-000900,-0.18975839678706635
ACH-000901,-0.3150924801326929
ACH-000905,-0.7563410950002563
ACH-000906,-0.10878375120180696
ACH-000907,-0.0515982343611284
ACH-000910,-0.1538194624787485
ACH-000911,-0.12388625750855482
ACH-000912,-0.3423225983327666
ACH-000913,-0.3174657099801983
ACH-000915,0.06232398265559035
ACH-000916,-0.3849378512600785
ACH-000917,-0.10854061054635128
ACH-000920,-0.059651490892205526
ACH-000921,-0.2133684418409784
ACH-000924,-0.045576209045400835
ACH-000926,-0.3974576935548911
ACH-000928,-0.2296099358991771
ACH-000929,-0.6276424822897841
ACH-000932,-0.07401190246379538
ACH-000935,-0.2621580460265689
ACH-000936,-0.12377232755285017
ACH-000937,-0.2597162927979241
ACH-000938,-0.269358284719549
ACH-000939,-0.06332833699437834
ACH-000941,-0.17877719091954453
ACH-000943,-0.09010095513637853
ACH-000946,-0.15719897153732565
ACH-000947,-0.0985105731249693
ACH-000948,-0.2600702331079495
ACH-000950,-0.25169475773229066
ACH-000953,-0.3472643975282054
ACH-000954,-0.0294332589689716
ACH-000957,-0.0829240910987365
ACH-000958,-0.27198975550980065
ACH-000960,0.016825977394952337
ACH-000963,-0.39839709885845054
ACH-000968,-0.4872740511857324
ACH-000969,-0.2533871634888727
ACH-000972,0.0981407550581707
ACH-000973,-0.024795504980217008
ACH-000974,-0.0878622492960345
ACH-000978,-0.0046103127025085185
ACH-000984,-0.2941208289231619
ACH-000986,-0.2375186563598376
ACH-000988,0.0067616250887063715
ACH-000993,-0.274831211612673
ACH-000994,-0.21232669325805825
ACH-000996,0.11419458932333852
ACH-001001,-0.03303163645114697
ACH-001020,-0.3248477636828291
ACH-001028,-0.39084570515875067
ACH-001031,-0.2569565885352082
ACH-001038,-0.2862489972291549
ACH-001048,-0.0923964188628972
ACH-001050,-0.13320132350164254
ACH-001053,-0.22100199711772947
ACH-001054,-0.030773652527200407
ACH-001061,-0.15151764716372826
ACH-001067,-0.23993452411786165
ACH-001075,-0.08530415094185448
ACH-001096,-0.09144616123146992
ACH-001111,-0.25386605478948865
ACH-001119,0.05834543967930385
ACH-001128,-0.22206046691943568
ACH-001134,-0.19882701381539367
ACH-001151,-0.018814917053
ACH-001163,0.0805847191099075
ACH-001164,-0.024175135387742703
ACH-001183,-0.2739168255837081
ACH-001192,-0.2831852305240073
ACH-001193,-0.024750907755253744
ACH-001196,0.06890550433101658
ACH-001197,-0.25278890034914125
ACH-001205,-0.14262124295407064
ACH-001211,-0.15686270574676586
ACH-001212,0.3401666266600195
ACH-001228,-0.445067092772166
ACH-001232,-0.023005810984097336
ACH-001239,-0.09382286274728677
ACH-001270,-0.0613665927983471
ACH-001274,0.07969367362902467
ACH-001275,0.0190234283056071
ACH-001277,-0.31748411964594353
ACH-001278,-0.21392885358798036
ACH-001280,-0.2899976937559101
ACH-001283,-0.02378692183080602
ACH-001289,-0.22289245916616465
ACH-001300,-0.07863265473831989
ACH-001301,-0.14062173699440833
ACH-001302,-0.16609178802221672
ACH-001306,-0.10768996809818376
ACH-001318,-0.1903871519175292
ACH-001322,-0.14514067279724838
ACH-001328,-0.11162531051249107
ACH-001332,-0.08211061262834747
ACH-001336,-0.2797005048969315
ACH-001346,-0.16510473144808516
ACH-001353,-0.2036582240439351
ACH-001354,-0.26375043737955484
ACH-001367,-0.3367142067557481
ACH-001368,-0.22599026359638635
ACH-001374,-0.3540214198233812
ACH-001377,-0.0571869573079808
ACH-001380,-0.1288953591171501
ACH-001391,-0.1094621631208389
ACH-001408,-0.14204613838398233
ACH-001430,0.02195160820973874
ACH-001431,-0.06446152210836947
ACH-001450,-0.5410729167565419
ACH-001496,-0.2738426009190264
ACH-001500,-0.21342985963955
ACH-001523,-0.09755529274496112
ACH-001532,-0.3187834203797513
ACH-001550,-0.14247645942869455
ACH-001552,-0.4999252480491358
ACH-001554,-0.22769139394778584
ACH-001654,-0.22405899333765936
ACH-001735,-0.07417309643848813
ACH-001736,-0.2189680282371774
ACH-001737,-0.40928051927089626
ACH-001740,-0.2317547518445151
ACH-001745,-0.11177148804851972
ACH-001765,-0.044958643928628035
