,ALOX12B (242)
ACH-000004,-0.036374434498928666
ACH-000005,0.08572733355104319
ACH-000007,-0.04009875042202946
ACH-000009,-0.02920367958953422
ACH-000011,0.00035278989873150534
ACH-000012,0.12214855765847228
ACH-000013,-0.0506426781843382
ACH-000014,0.0386882862979477
ACH-000015,-0.08481408982901015
ACH-000017,0.18095568603566645
ACH-000018,-0.0018002446544318504
ACH-000019,0.22932022134578334
ACH-000021,0.0015681992142470445
ACH-000022,0.1988393591549343
ACH-000025,-0.12047638774191835
ACH-000028,0.11760234681645075
ACH-000030,-0.011868634382588584
ACH-000035,-0.1426979031318812
ACH-000036,-0.20712903615696035
ACH-000037,0.13366091761385807
ACH-000039,-0.0761874462698027
ACH-000040,-0.14555919712184656
ACH-000041,-0.17777694380997414
ACH-000042,-0.04220702135020262
ACH-000045,-0.0023472839387251336
ACH-000047,-0.01639423096997929
ACH-000052,-0.13152321445016624
ACH-000053,-0.08336211942171355
ACH-000054,0.10871474362241652
ACH-000055,0.18566095113087808
ACH-000060,-0.25326182804183883
ACH-000067,0.014696126062088312
ACH-000070,0.019428625381562443
ACH-000075,0.007771991747738561
ACH-000078,-0.010741687559685405
ACH-000082,-0.19619183999399015
ACH-000085,-0.023132590534950096
ACH-000086,-0.04457504381462585
ACH-000087,0.2265568907823149
ACH-000092,0.12704707015657168
ACH-000095,0.008625366654407038
ACH-000097,0.05260780630894652
ACH-000098,-0.05138242498291462
ACH-000099,-0.04737200582729012
ACH-000108,0.07921879492735984
ACH-000113,0.008408986684270106
ACH-000116,0.11883067000456535
ACH-000118,0.007059327322216509
ACH-000120,-0.0039487567148487
ACH-000123,0.13091345957954434
ACH-000127,0.030351616136170226
ACH-000128,0.04400055128166158
ACH-000132,-0.0377294212877872
ACH-000133,-0.028735110475564818
ACH-000137,-0.03826420263786357
ACH-000138,0.06392773714189995
ACH-000142,0.011728662669555913
ACH-000143,0.28892078363497026
ACH-000146,0.012730566968809255
ACH-000148,0.047656532690387485
ACH-000150,-0.09046360040170208
ACH-000152,-0.13041895596900674
ACH-000153,0.019482263421460685
ACH-000159,0.14416522431896306
ACH-000160,0.17721154659613372
ACH-000163,0.01290015022277196
ACH-000167,0.00017843007516426455
ACH-000168,0.047417354653398386
ACH-000169,0.0514063247082264
ACH-000178,0.12438298246584052
ACH-000183,0.07549873063786461
ACH-000188,-0.13038343872651134
ACH-000189,-0.010613692956376113
ACH-000190,-0.12598841978255762
ACH-000198,0.11152848772225964
ACH-000203,-0.2366854947112097
ACH-000204,0.09041703849136816
ACH-000206,0.2348521689088585
ACH-000207,-0.0022598746879005003
ACH-000208,0.4218072349447543
ACH-000210,0.05583788455007226
ACH-000211,-0.05937717737029381
ACH-000215,0.04603976291259783
ACH-000221,-0.020933558216181952
ACH-000222,0.12821975521580375
ACH-000223,-0.05382496715941047
ACH-000226,-0.07373997936369629
ACH-000227,0.04869854644083775
ACH-000228,0.10490494371925392
ACH-000231,0.0005709049300964593
ACH-000232,0.04303231541957896
ACH-000233,0.03540742333707824
ACH-000234,0.11763873320708047
ACH-000235,0.008540983711843584
ACH-000237,0.03466650287893548
ACH-000238,-0.05659908282945006
ACH-000242,-0.2454613493306127
