,PSMB2 (5690)
ACH-000004,-0.9959223163957894
ACH-000005,-0.7715083964468036
ACH-000007,-0.7082911290277851
ACH-000009,-1.3060441173744717
ACH-000011,-1.0009738920184064
ACH-000012,-1.1982492144474564
ACH-000013,-0.9732217980888735
ACH-000014,-1.0396978916117603
ACH-000015,-0.8777495745255335
ACH-000017,-1.0122318660447418
ACH-000018,-0.9126119708522592
ACH-000019,-1.0095594980522746
ACH-000021,-1.000524657564645
ACH-000022,-1.0584158417867162
ACH-000025,-0.9267917855908456
ACH-000028,-1.1129291642469898
ACH-000030,-0.8798090980330868
ACH-000035,-0.8057591525562623
ACH-000036,-0.9155747376914608
ACH-000037,-1.093217554159561
ACH-000039,-0.6349770548109129
ACH-000040,-1.0053803511899382
ACH-000041,-0.7533655824685487
ACH-000042,-1.1094537073303856
ACH-000045,-0.877254097573059
ACH-000047,-1.020799306438115
ACH-000052,-1.1743992220274622
ACH-000053,-1.0151520018906972
ACH-000054,-1.0099755169446265
ACH-000055,-1.007946489875236
ACH-000060,-1.1465791868263264
ACH-000067,-0.9466381911284164
ACH-000070,-1.001695375303946
ACH-000075,-0.7974691623708909
ACH-000078,-1.1066567143377866
ACH-000082,-1.0723438415015578
ACH-000085,-1.0725764119932448
ACH-000086,-0.9548015682300718
ACH-000087,-0.7699017637455038
ACH-000092,-1.0167389547053491
ACH-000095,-0.9529827854497795
ACH-000097,-0.908163482299408
ACH-000098,-0.9462911701341944
ACH-000099,-1.1441532869542548
ACH-000108,-0.8729034922456027
ACH-000113,-0.8987172241366599
ACH-000116,-0.9203001501127464
ACH-000118,-0.9565332601593424
ACH-000120,-1.0777966840750317
ACH-000123,-0.9131309204453686
ACH-000127,-1.134198206328907
ACH-000128,-0.95714072960652
ACH-000132,-1.077264463991615
ACH-000133,-0.8721945416837712
ACH-000137,-0.6329627868286036
ACH-000138,-0.940646790288292
ACH-000142,-0.9373691423046387
ACH-000143,-1.1904032666075075
ACH-000146,-1.1431609051172555
ACH-000148,-0.8466084257936246
ACH-000150,-1.0036890837992452
ACH-000152,-1.1644257216561409
ACH-000153,-0.9997948423630001
ACH-000159,-0.8359309120884921
ACH-000160,-0.9707356815092512
ACH-000163,-0.8754761144912846
ACH-000167,-1.021452849153058
ACH-000168,-0.9992553723743276
ACH-000169,-0.9988923823885806
ACH-000178,-0.7341757593964293
ACH-000183,-1.2224773676262617
ACH-000188,-0.9133456805104472
ACH-000189,-1.177387356470741
ACH-000190,-1.0680347989617736
ACH-000198,-1.0632861968009562
ACH-000203,-0.5992164158116433
ACH-000204,-0.8062238262319402
ACH-000206,-1.078401551530526
ACH-000207,-1.3467716630479576
ACH-000208,-1.1642179683358918
ACH-000210,-0.682185503242634
ACH-000211,-0.999843719535094
ACH-000215,-0.8524911680997698
ACH-000221,-1.0902740685534391
ACH-000222,-0.8881847124688929
ACH-000223,-1.0287570812300195
ACH-000226,-1.0068884163831524
ACH-000227,-1.2817052427752404
ACH-000228,-0.8978379289026788
ACH-000231,-1.2313054729270143
ACH-000232,-1.0332071790681994
ACH-000233,-0.9519202375364192
ACH-000234,-0.9079098787141532
ACH-000235,-1.038971274506705
ACH-000237,-0.9192201140421972
ACH-000238,-0.8021157602171116
ACH-000242,-1.1332759138498538
ACH-000243,-0.9705099311426102
ACH-000244,-0.9661497784108656
ACH-000246,-1.0424746396298663
ACH-000248,-0.8854101096344501
ACH-000250,-1.0115974586273364
ACH-000251,-1.376866274573797
ACH-000252,-0.9417215686321856
ACH-000253,-0.9749405424991444
ACH-000255,-0.9987464134913366
ACH-000256,-0.8159272662110535
ACH-000257,-1.0714428408694872
ACH-000258,-1.0612711870581977
ACH-000259,-0.9204684185907582
ACH-000260,-1.1133591628052049
ACH-000261,-0.9617981199806429
ACH-000262,-1.056459570209619
ACH-000263,-1.0276720894074427
ACH-000264,-1.0834149440787124
ACH-000265,-0.8523218951922791
ACH-000266,-1.0406603361839342
ACH-000272,-0.9694259855725378
ACH-000274,-1.0913920857470842
ACH-000277,-1.1764469635917254
ACH-000278,-1.0977124311962372
ACH-000279,-0.7435203529236525
ACH-000280,-0.8625346206397987
ACH-000281,-0.8847285112451116
ACH-000288,-0.8392856030770458
ACH-000291,-0.8815409357389841
ACH-000293,-1.0159748381932598
ACH-000294,-1.18054029678041
ACH-000295,-0.9005557345160032
ACH-000296,-0.8624099093699437
ACH-000302,-0.9500181768010956
ACH-000304,-0.94531586471332
ACH-000307,-0.8772397175756895
ACH-000308,-0.9311468548029492
ACH-000310,-1.1504650938438403
ACH-000311,-0.833500343154897
ACH-000312,-1.1959788675988816
ACH-000315,-0.7080659922898952
ACH-000316,-0.9374895904517392
ACH-000317,-0.8619887895661573
ACH-000318,-1.0455146332668803
ACH-000319,-0.8743318376428598
ACH-000320,-0.8642970573051867
ACH-000322,-1.1094850835021488
ACH-000323,-0.8351903669421329
ACH-000324,-0.8052042897318663
ACH-000329,-0.968789410218682
ACH-000330,-1.0647532360669154
ACH-000331,-1.001167722745465
ACH-000332,-0.9788621903654956
ACH-000334,-1.355678821146318
ACH-000335,-1.0560439799874122
ACH-000336,-1.034298811069615
ACH-000337,-1.2661908568489872
ACH-000338,-0.2949618713075412
