,FANCG (2189)
ACH-000233,-0.2436941475543541
ACH-000234,-0.07393328217762712
ACH-000235,-0.10646091318210654
ACH-000237,-0.2782485138499297
ACH-000238,-0.1808587465586748
ACH-000242,0.0779632607636066
ACH-000243,-0.11442281333559633
ACH-000244,-0.3804698917672796
ACH-000246,-0.4230937420674984
ACH-000248,-0.3181714628104068
ACH-000250,0.023094695066295187
ACH-000251,0.0916538924774645
ACH-000252,-0.21955484487146046
ACH-000253,0.06119869247518232
ACH-000255,-0.19318840137919888
ACH-000256,-0.09625154163066056
ACH-000257,-0.06860528164284263
ACH-000258,-0.10874870313708432
ACH-000259,-0.18851900984563505
ACH-000260,-0.03635290813733251
ACH-000261,-0.36329635407704813
ACH-000262,-0.14357041618003105
ACH-000263,-0.2084855013223412
ACH-000264,-0.259535171681857
ACH-000265,-0.11450964270673117
ACH-000266,-0.1138286098507075
ACH-000272,-0.2695807636699823
ACH-000274,-0.2688077124144068
ACH-000277,-0.12191202328394456
ACH-000278,-0.4753985859359544
ACH-000279,-0.10907321172888876
ACH-000280,-0.1909256918205385
ACH-000281,-0.13736097438190506
ACH-000288,-0.10152092513465814
ACH-000291,-0.0602839457319122
ACH-000293,0.013477710799058237
ACH-000294,0.07048315926865588
ACH-000295,-0.2399599110036955
ACH-000296,-0.10758886284599233
ACH-000302,-0.036753441778094635
ACH-000304,-0.1959359571576572
ACH-000307,-0.12415713064709595
ACH-000308,-0.2162768963602047
ACH-000310,-0.09883066049358713
ACH-000311,-0.34414591436047953
ACH-000312,0.04903342111170018
ACH-000315,-0.010032813683614515
ACH-000316,-0.20751796001378894
ACH-000317,-0.2524756409200243
ACH-000318,-0.1382375203828173
ACH-000319,-0.17278477268080164
ACH-000320,-0.0013610165548508806
ACH-000322,-0.3818682116555764
ACH-000323,-0.2997461134202805
ACH-000324,-0.001327060137719138
ACH-000329,0.06040007469839965
ACH-000330,-0.10691177513982476
ACH-000331,-0.09221237513454117
ACH-000332,-0.0451382698664656
ACH-000334,-0.046315728273163666
ACH-000335,-0.2263481863539071
ACH-000336,-0.43022118517538005
ACH-000337,-0.13719001361828598
ACH-000338,-0.03537269621536555
ACH-000339,-0.23601786138343694
ACH-000341,-0.5078405479891218
ACH-000348,-0.3068320263496098
ACH-000350,-0.15414148666080776
ACH-000352,-0.11504179596760356
ACH-000356,-0.09764995379811137
ACH-000361,-0.4741334977664611
ACH-000362,-0.6899535863075978
ACH-000363,-0.03720874030979022
ACH-000364,-0.7334120157727511
ACH-000365,-0.5010012468820858
ACH-000366,-0.03352121875950164
ACH-000368,-0.1112413660250695
ACH-000374,-0.5134046156626946
ACH-000375,-0.41607986717890705
ACH-000376,-0.2379852595507193
ACH-000381,-0.04130417291105271
ACH-000383,-0.04677527882549528
ACH-000387,-0.17281454222044765
ACH-000389,-0.141626800320979
ACH-000390,-0.10828036248161724
ACH-000393,-0.16523338305819038
ACH-000395,0.04712600292123137
ACH-000396,-0.16696380043431353
ACH-000397,-0.2646758858768661
ACH-000401,-0.2981754805380595
ACH-000402,0.11545287363614228
ACH-000403,0.06144681961921403
ACH-000404,-0.4209164428949062
ACH-000406,-0.26017530698397545
ACH-000407,-0.2115146802879032
ACH-000408,-0.2727802719438732
ACH-000410,-0.5968245237013542
ACH-000411,-0.043544057217122165
ACH-000414,-0.012846668716348646
ACH-000415,-0.20312183031234446
ACH-000416,-0.06610308896822094
ACH-000420,-0.13001468767246435
ACH-000421,-0.0783233795698752
ACH-000424,-0.21857974844254144
ACH-000425,-0.3914638510249879
ACH-000426,0.13334628847898014
ACH-000427,-0.10545753061221727
ACH-000433,-0.04125376017676762
ACH-000435,-0.22363062880258253
ACH-000436,-0.016935705265567234
ACH-000444,-0.3274410740865913
ACH-000445,-0.14859422748433715
ACH-000448,-0.3047259873902045
ACH-000450,-0.2622160363871798
ACH-000452,-0.1522288356217488
ACH-000454,0.07237523163386061
ACH-000458,-0.09412535736652898
ACH-000459,-0.404346274569138
ACH-000460,-0.1245315077615628
ACH-000461,0.10138370685010137
ACH-000463,-0.12229612392950576
ACH-000464,-0.0672374325028005
ACH-000466,-0.2874373613211342
ACH-000467,-0.0445044876465192
ACH-000468,-0.11106692683739212
ACH-000469,-0.1919780971551861
ACH-000470,-0.11841632732333053
ACH-000471,-0.12934109642269595
ACH-000472,-0.14501491325637572
ACH-000473,-0.2904332773630644
ACH-000475,-0.04363083832915853
ACH-000476,-0.07178469010944541
ACH-000477,-0.2452579308648697
ACH-000479,-0.12163618679157005
ACH-000480,-0.11653603285566665
ACH-000481,-0.04040048116449493
ACH-000483,-0.1912210300024272
ACH-000484,-0.4079363248286532
ACH-000485,0.10532095523268374
ACH-000486,-0.12758017576140934
ACH-000487,0.009178380612681915
ACH-000488,0.08205508823160151
ACH-000490,-0.11470162976319292
ACH-000491,0.0583840154970228
ACH-000495,-0.7170510645606123
ACH-000496,-0.0923882141743562
ACH-000499,-0.15782401368077778
ACH-000500,-0.11444188399060748
ACH-000502,-0.095518878244194
ACH-000503,-0.2362276917871113
ACH-000505,-0.1613461688171086
ACH-000507,-0.5895979066032434
ACH-000510,-0.1566522864018594
ACH-000511,-0.2901572162870143
ACH-000512,-0.25810288527565395
ACH-000516,-0.5053933745024279
ACH-000517,-0.06056625291483736
ACH-000518,-0.1146567491515833
ACH-000520,-0.21634493891096446
ACH-000521,-0.4096414204125946
ACH-000522,-0.11951465353942654
ACH-000524,-0.06659306141424225
ACH-000527,-0.030613453546220238
ACH-000528,-0.4991335024613589
ACH-000537,-0.1456817293552946
ACH-000541,-0.2409649291457668
ACH-000542,-0.4392656727399405
ACH-000544,-0.22376830407132986
ACH-000545,-0.1416410738242038
ACH-000547,-0.6451448368744139
ACH-000548,-0.14471752520108455
ACH-000549,-0.15669221407380576
ACH-000550,-0.05968484473237209
ACH-000552,0.09337243427115308
ACH-000556,-0.13673499577603
ACH-000557,-0.07702835301755209
ACH-000569,0.03512168698590762
ACH-000570,-0.016395426581279987
ACH-000571,-0.08258059984823106
ACH-000573,-0.3873067924521556
ACH-000576,0.09914020242273594
ACH-000579,-0.3592124340199244
ACH-000580,-0.4986175691775666
ACH-000584,-0.8933309633781591
ACH-000585,-0.009387887580779686
ACH-000588,-0.1833970263831169
ACH-000589,-0.09214179967611907
ACH-000591,-0.19402029656905814
ACH-000593,-0.046511268892819486
ACH-000600,-0.24360212086829414
ACH-000601,-0.00961762597454613
ACH-000605,0.04408213418509317
ACH-000606,-0.1100573049162952
ACH-000608,-0.2210270720199669
ACH-000614,-0.4710756482098096
ACH-000616,-0.14842713120164944
ACH-000618,-0.1416934616857753
ACH-000619,-0.13000103972364518
ACH-000620,-0.08550105790090681
ACH-000621,-0.07500774422248553
ACH-000622,-0.13044491598351246
ACH-000623,0.07271827853144783
ACH-000624,-0.30368076546942163
ACH-000627,-0.068276815347435
ACH-000630,0.0035110216163215355
ACH-000631,-0.1262652812801446
ACH-000632,-0.14106729340093094
ACH-000633,-0.04772553846914334
ACH-000637,-0.1695355799550377
ACH-000638,-0.3453012047478101
ACH-000646,-0.07624453113861755
ACH-000647,-0.0523719670123524
ACH-000648,-0.26483837429071355
ACH-000649,-0.20397484945126765
ACH-000651,0.0384095604061087
ACH-000652,0.11046706292302966
ACH-000653,-0.1767387158074971
ACH-000657,-0.051451677300386016
ACH-000658,0.026630994684686285
ACH-000661,-0.12428444946984266
ACH-000662,0.09818554496668054
ACH-000663,-0.1764497995421387
ACH-000665,-0.12535251430455893
ACH-000671,0.010519341239158823
ACH-000672,-0.4876970849066896
ACH-000673,-0.07148252028280268
ACH-000676,-0.23694374468424606
ACH-000677,-0.3259262209147499
ACH-000681,0.0012163832590431527
ACH-000683,-0.028983799900189962
ACH-000684,-0.5076716109830426
ACH-000688,-0.16248092756726873
ACH-000693,-0.21594781289822812
ACH-000694,-0.18798923015904367
ACH-000695,0.025016930532937683
ACH-000696,-0.156509310509047
ACH-000697,-0.1942160642722167
ACH-000699,-0.27114909847768265
ACH-000701,-0.007782267869112556
ACH-000706,-0.09115296587932983
ACH-000711,-0.07474993000954139
ACH-000713,-0.2538742239914841
ACH-000714,0.01154288048178088
ACH-000718,-0.2123087345309099
ACH-000720,-0.2105301284674128
ACH-000721,-0.07118560049625576
ACH-000724,-0.1094076114973542
ACH-000725,-0.0073705259640206655
ACH-000732,-0.1297859368319585
ACH-000734,-0.015386630475707675
ACH-000735,-0.13817503548140775
ACH-000736,-0.032030349691665884
ACH-000738,-0.1077586754209428
ACH-000746,0.013223349025229949
ACH-000747,-0.1708770459345422
ACH-000748,-0.11253177739494484
ACH-000753,-0.0790627151008
ACH-000756,-0.27055354665384435
ACH-000757,-0.13349571066882968
ACH-000758,-0.3002764626171657
ACH-000760,-0.26074429104803537
ACH-000762,-0.18935590758374315
ACH-000763,-0.0826519084591895
ACH-000764,-0.345893622868383
ACH-000765,-0.3717526325945367
ACH-000766,0.005912669218238492
ACH-000767,-0.0015048013864971846
ACH-000768,-0.4593149570223034
ACH-000769,0.08114271441541583
ACH-000770,-0.2572678112639251
ACH-000771,-0.17375017713890376
ACH-000773,-0.1332675047923262
ACH-000776,-0.05792034010346541
ACH-000777,-0.7137041889669715
ACH-000778,-0.3307424441120672
ACH-000781,0.09447596208542793
ACH-000782,-0.4614253250640423
ACH-000783,-0.02806928006889344
ACH-000784,-0.0879761335289745
ACH-000785,-0.15383929632135773
ACH-000787,-0.06802522945392754
ACH-000788,-0.20363031643863594
ACH-000791,-0.18540300971851864
ACH-000792,-0.03072853766500532
ACH-000794,-0.22595927874507934
ACH-000796,-0.18899887186013975
ACH-000798,0.04739402983957588
ACH-000799,-0.20451569533399733
ACH-000800,0.06514457241782938
ACH-000802,0.12887007141612905
ACH-000804,-0.3089906201866101
ACH-000805,-0.2704768802911789
ACH-000809,-0.36580607181139735
ACH-000810,-0.4136415325563131
ACH-000811,-0.2867690018884129
ACH-000817,-0.15777736551453822
ACH-000819,-0.13934454531447446
ACH-000820,-0.03214838667975875
ACH-000821,-0.09876755402020852
ACH-000822,-0.07392611101319095
ACH-000823,-0.08406617603275181
ACH-000824,-0.10418356469556413
ACH-000827,-0.21744433978992744
ACH-000829,-0.3723912199142675
ACH-000831,0.05062891894171721
ACH-000832,-0.2877833673282037
ACH-000833,0.11357488363785645
ACH-000834,-0.3579008138491651
ACH-000835,-0.4106630118793085
ACH-000836,-0.18509484089649114
ACH-000837,-0.198288102519445
ACH-000838,-0.1536868097365319
ACH-000839,-0.07461402799511645
ACH-000840,-0.13086557696244347
ACH-000841,-0.009553704313270107
ACH-000843,-0.18533885826164498
ACH-000846,-0.19041333774581232
ACH-000847,-0.061164985045340875
ACH-000848,-0.15972996003509898
ACH-000849,-0.20985241148854586
ACH-000851,-0.0964490143507971
ACH-000855,-0.35152339022117424
ACH-000856,-0.08971580656107818
ACH-000858,-0.15992572455601214
ACH-000859,-0.33902800897037977
ACH-000861,-0.13893742561141958
ACH-000862,-0.017586323795486206
ACH-000865,-0.19265515929070226
ACH-000866,0.008058835865024455
ACH-000867,-0.13352112129519614
ACH-000869,-0.27651551147897346
ACH-000872,-0.19960768948188964
ACH-000873,-0.4049931600135063
ACH-000876,-0.2539101060956169
ACH-000878,0.06422200756469762
ACH-000880,-0.001813876480283687
ACH-000881,-0.15111553714478967
ACH-000882,-0.28361271203775484
ACH-000884,-0.16302653660921174
ACH-000885,0.004321419793055032
ACH-000887,-0.1458179981623158
ACH-000889,-0.12698123760918995
ACH-000896,-0.1363060082418145
ACH-000898,-0.12276954649788875
ACH-000900,-0.08631018940167162
ACH-000901,-0.12914750530387675
ACH-000905,-0.08154534732169455
ACH-000906,-0.2073942392995891
ACH-000907,-0.3051245422810819
ACH-000910,-0.009186550732526465
ACH-000911,-0.12022050865205686
ACH-000912,-0.05697882952384796
ACH-000913,-0.15413947170650244
ACH-000915,0.030741924512990605
ACH-000916,-0.27708283595566674
ACH-000917,-0.1611031059174176
ACH-000920,0.0824881889301644
ACH-000921,-0.27395576450827425
ACH-000924,0.0011892834585448795
ACH-000926,-0.14546330314671674
ACH-000928,-0.26873392680021163
ACH-000929,-0.0952169797586531
ACH-000932,-0.1312599083615125
ACH-000935,-0.2686133386762385
ACH-000936,-0.19497102752895665
ACH-000937,-0.09100395404798152
ACH-000938,-0.31044980242733483
ACH-000939,-0.11243764487332188
ACH-000941,-0.07236361286747002
ACH-000943,0.01490124304190454
ACH-000946,-0.2427344727090272
ACH-000947,-0.3475877318799904
ACH-000948,-0.16802575680636725
ACH-000950,-0.2369379247605384
ACH-000953,0.12012989935847435
ACH-000954,-0.26982975693453937
ACH-000957,-0.2143540221484302
ACH-000958,-0.09483041512710458
ACH-000960,-0.2407298585320207
ACH-000963,-0.23582869732603698
ACH-000968,-0.12340558396311485
ACH-000969,0.060364759737513686
ACH-000972,-0.12043300968676447
ACH-000973,-0.13082473482894955
ACH-000974,-0.4832394441696835
ACH-000978,0.11570984996373085
ACH-000984,-0.2268244920730849
ACH-000986,-0.07498148967213872
ACH-000988,-0.02318453092221881
ACH-000993,-0.040225833347027264
ACH-000994,0.0655626246726066
ACH-000996,-0.08663377875898322
ACH-001001,-0.3615071392470193
ACH-001020,-0.3006666076951617
ACH-001028,-0.13182524481311134
ACH-001031,-0.18775244037159952
ACH-001038,-0.1513382168334714
ACH-001048,-0.04511852084849867
ACH-001050,-0.02946490902704665
ACH-001053,-0.008696674622856301
ACH-001054,-0.20961603222894634
ACH-001061,0.0017701548841764856
ACH-001067,-0.3547494365324579
ACH-001075,-0.1697090771645518
ACH-001096,-0.32219910832141685
ACH-001111,-0.08802705223354661
ACH-001119,-0.238302519767308
ACH-001128,-0.1517440432273808
ACH-001134,-0.18081545882742686
ACH-001151,-0.18667289932556927
ACH-001163,0.01837331880478038
ACH-001164,-0.2919390251049872
ACH-001183,-0.3467687394023602
ACH-001192,-0.1593649717015188
ACH-001193,-0.0993623636359406
ACH-001196,-0.06168012379202779
ACH-001197,-0.396780354257902
ACH-001205,-0.09381952146691656
ACH-001211,-0.005252521837157896
ACH-001212,-0.36459753218601576
ACH-001228,-0.1172133723193849
ACH-001232,-0.1864899193537628
ACH-001239,-0.3071865753665283
ACH-001270,-0.2161537748291842
ACH-001274,-0.2840221365680776
ACH-001275,-0.1995094572475357
ACH-001277,0.09663479569249
ACH-001278,-0.27027373507090074
ACH-001280,-0.2965171273635826
ACH-001283,0.04915558854567769
ACH-001289,-0.3625350501138707
ACH-001300,-0.02340154825701296
ACH-001301,-0.20885463292366094
ACH-001302,0.22060227378718875
ACH-001306,-0.11998372664672842
ACH-001318,-0.2168092502118012
ACH-001322,-0.1906096863549533
ACH-001328,0.05291671341357883
ACH-001332,-0.028959618268403174
ACH-001336,-0.2297718578030039
ACH-001346,-0.29415378449533003
ACH-001353,-0.19470306279534294
ACH-001354,-0.5072404948136655
ACH-001367,-0.11332744865231335
ACH-001368,-0.2061908994024592
ACH-001374,-0.3242969056497703
ACH-001377,-0.10912263255525516
ACH-001380,-0.20241736119616568
ACH-001391,-0.1448078060306998
ACH-001408,-0.5263970124454405
ACH-001430,-0.08653439750773259
ACH-001431,-0.01273317943429441
ACH-001450,-0.04980189826594124
ACH-001496,-0.17918989999083232
ACH-001500,0.03662570819841941
ACH-001523,-0.3699872256743712
ACH-001532,-0.4438768963900981
ACH-001550,-0.12979388214392334
ACH-001552,-0.2898966745142941
ACH-001554,-0.1095702261857247
ACH-001654,-0.19800121265282625
ACH-001735,-0.2465427585180732
ACH-001736,-0.4811811674224778
ACH-001737,-0.3489792449543743
ACH-001740,-0.4579624003277036
ACH-001745,-0.5047075821217164
ACH-001765,-0.6102143243508119
