,KLKB1 (3818)
ACH-000004,0.03536535372709481
ACH-000005,-0.20343380837480346
ACH-000007,0.009820815740892904
ACH-000009,0.13400091129998196
ACH-000011,-0.0554611668134273
ACH-000012,-0.017379893383916076
ACH-000013,0.10382579221939303
ACH-000014,0.09065805894568577
ACH-000015,0.06714594206744601
ACH-000017,0.0367901533483816
ACH-000018,-0.06355014696234319
ACH-000019,0.1765803582869033
ACH-000021,0.09645148949728656
ACH-000022,0.10464048005576594
ACH-000025,0.027814773519524823
ACH-000028,0.08224301241474187
ACH-000030,0.12612019537542513
ACH-000035,-0.013383487182128614
ACH-000036,0.15569322761708235
ACH-000037,-0.0027150908783814785
ACH-000039,0.04327181998527865
ACH-000040,0.09816610027166467
ACH-000041,-0.10843117973996533
ACH-000042,-0.024721322092860768
ACH-000045,0.09224666653892827
ACH-000047,0.09583812664571087
ACH-000052,-0.04754381077778516
ACH-000053,-0.013889776910913813
ACH-000054,0.15137087679639044
ACH-000055,-0.08305474919090128
ACH-000060,-0.07593252539968001
ACH-000067,-0.05542639891377695
ACH-000070,0.08263545798803024
ACH-000075,0.1675640610069948
ACH-000078,0.13333217452397075
ACH-000082,-0.021246137726398048
ACH-000085,0.17005315919507094
ACH-000086,0.20562127887001008
ACH-000087,-0.1647436913229875
ACH-000092,0.1422686907854739
ACH-000095,0.042874386837235136
ACH-000097,0.08068537374162202
ACH-000098,0.09002554103966992
ACH-000099,0.006403563967692941
ACH-000108,0.07117345092867737
ACH-000113,-0.016110970595414102
ACH-000116,0.11418359827196313
ACH-000118,0.14726977855441198
ACH-000120,-0.03699606745268138
ACH-000123,0.1684254053934642
ACH-000127,-0.008585241671910637
ACH-000128,0.048865195412752034
ACH-000132,0.0730178348050131
ACH-000133,0.1335692169607099
ACH-000137,0.13855657278356387
ACH-000138,0.10065662355589784
ACH-000142,-0.052447969167010215
ACH-000143,-0.029206532505423124
ACH-000146,0.03699656446743462
ACH-000148,0.008451161911833989
ACH-000150,-0.10005965081356
ACH-000152,0.07596161873247895
ACH-000153,0.14922238865619838
ACH-000159,0.12219522944376306
ACH-000160,0.18191082597244665
ACH-000163,-0.011284443652983022
ACH-000167,0.2104939335337828
ACH-000168,-0.07524840885275537
ACH-000169,0.09413982959321612
ACH-000178,0.11583305447237402
ACH-000183,-0.028257416334533894
ACH-000188,-0.06858465836148632
ACH-000189,-0.17341935111750234
ACH-000190,0.11741833987916213
ACH-000198,0.1618100494305388
ACH-000203,0.199574092367669
ACH-000204,-0.20041743074230384
ACH-000206,0.10086274640072627
ACH-000207,0.2063381968248976
ACH-000208,-0.12604631220548748
ACH-000210,0.15133364525564685
ACH-000211,0.010435232335307632
ACH-000215,-0.004430828727097953
ACH-000221,0.13534066708035164
ACH-000222,0.08328134644923724
ACH-000223,-0.020984848508438247
ACH-000226,0.1776503032838135
ACH-000227,-0.05176085104086636
ACH-000228,0.09202534920300846
ACH-000231,-0.000502280188423246
ACH-000232,0.01984579209923613
ACH-000233,0.07207653732277844
ACH-000234,0.05460193572364623
ACH-000235,0.011197036666936905
ACH-000237,-0.025554982044787917
ACH-000238,0.02094987864304871
ACH-000242,0.11893231907264247
ACH-000243,0.09075816402508098
ACH-000244,-0.05072334130568525
ACH-000246,-0.03791650737490585
ACH-000248,0.003162364529816445
ACH-000250,0.01637014296608608
ACH-000251,0.0106180314096935
ACH-000252,0.26135047779698034
ACH-000253,-0.0014771036879172074
ACH-000255,-0.07451566223557356
ACH-000256,0.042125139810815546
ACH-000257,-0.006636532578742052
ACH-000258,0.2124923521845722
ACH-000259,-0.011204584190894224
ACH-000260,0.034797053730764964
ACH-000261,0.07828191681704623
ACH-000262,0.2274331276122086
ACH-000263,0.22209428258734706
ACH-000264,0.10323219934403063
ACH-000265,-0.08687869674871189
ACH-000266,0.04844488981005763
ACH-000272,0.1433640635674819
ACH-000274,0.04355290044709958
ACH-000277,-0.0024780327950147717
ACH-000278,0.013208763992100159
ACH-000279,0.002512565276028768
ACH-000280,-0.002173329380042529
ACH-000281,-0.08097210458401595
ACH-000288,-0.02704241058666235
ACH-000291,0.11717870212695038
ACH-000293,0.04801107802574853
ACH-000294,0.0916406015762877
ACH-000295,-0.061889404469586164
ACH-000296,0.128085381531041
ACH-000302,0.13107223829915438
ACH-000304,0.2353274017017169
ACH-000307,0.009080092568023621
ACH-000308,0.11948536174221895
ACH-000310,-0.10226586224510617
ACH-000311,0.012547922968997129
ACH-000312,-0.021975350322404105
ACH-000315,-0.047942006226294666
ACH-000316,0.12564624364642168
ACH-000317,0.13110396039998318
ACH-000318,0.09732863801653624
ACH-000319,-0.17246408795541515
ACH-000320,0.061781736100423236
ACH-000322,0.2493163066192097
ACH-000323,-0.006538070380093587
ACH-000324,-0.02605777221693261
ACH-000329,0.034973799600357305
ACH-000330,0.2061770250291569
ACH-000331,0.1261626276328391
ACH-000332,0.07469697297824847
ACH-000334,-0.04062756908866763
ACH-000335,0.2691810941081284
ACH-000336,0.14681704949286084
ACH-000337,0.11149636683696593
ACH-000338,0.04614186650859742
ACH-000339,0.05633279987945172
ACH-000341,0.16102722631395738
ACH-000348,-0.050381840675855744
ACH-000350,-0.007194517835215742
ACH-000352,0.0848787400566863
ACH-000356,-0.1126567620556066
ACH-000361,0.2603851533156765
ACH-000362,-0.027632532065652256
ACH-000363,0.11935845267204093
ACH-000364,0.27408118836907264
ACH-000365,0.11290248049383368
ACH-000366,0.017887546138208383
ACH-000368,0.010565061055826415
ACH-000374,0.034079175951583406
ACH-000375,0.16541887443227113
ACH-000376,0.09490277717724184
ACH-000381,0.06802655347220847
