,NIN (51199)
ACH-000004,-0.02084090340121749
ACH-000005,0.2322954259417671
ACH-000007,0.1509386137980456
ACH-000009,-0.003268698295696788
ACH-000011,0.03066793717399885
ACH-000012,-0.026387956697352832
ACH-000013,0.021596391767214264
ACH-000014,0.11843279346933415
ACH-000015,0.08212339848045336
ACH-000017,0.00903104199980694
ACH-000018,0.07327123569512409
ACH-000019,-0.008701873640001578
ACH-000021,0.021988606570770404
ACH-000022,0.05475912199218392
ACH-000025,0.033129403491705484
ACH-000028,-0.007579750162973262
ACH-000030,-0.015780498606492572
ACH-000035,-0.050263971173147064
ACH-000036,-0.0009424221210591367
ACH-000037,0.051927489962192236
ACH-000039,0.12279632402257787
ACH-000040,0.021764467648708367
ACH-000041,0.02296997423997289
ACH-000042,-0.015390224219802972
ACH-000045,0.06745153461546735
ACH-000047,0.059258267050086584
ACH-000052,0.04871673058304846
ACH-000053,-0.06567687974813917
ACH-000054,-0.052106761015728725
ACH-000055,0.003021361500686036
ACH-000060,-0.033528721808721414
ACH-000067,0.05356839609799865
ACH-000070,-0.018713798840428487
ACH-000075,0.2599798822212397
ACH-000078,0.021270025730321718
ACH-000082,-0.015158184979424715
ACH-000085,0.09347993708581853
ACH-000086,-0.06878145550813512
ACH-000087,-0.01887989736579977
ACH-000092,0.08419561366243726
ACH-000095,-0.12466341819265178
ACH-000097,-0.02071252348757162
ACH-000098,0.010313599132141598
ACH-000099,-0.07695533901591715
ACH-000108,-0.04176073493396538
ACH-000113,0.18580980782462125
ACH-000116,0.05991351158418351
ACH-000118,-0.036215364331180666
ACH-000120,-0.0023806491710852322
ACH-000123,0.11771127369052617
ACH-000127,0.04027119741633817
ACH-000128,-0.06134918752594815
ACH-000132,-0.029873279561430374
ACH-000133,-0.08109687885534707
ACH-000137,0.14347518588535565
ACH-000138,0.02153737527816408
ACH-000142,0.02034262288186904
ACH-000143,-0.01898045646917869
ACH-000146,-0.05058310637930518
ACH-000148,-0.016073388705791097
ACH-000150,0.007279559935760849
ACH-000152,0.002866687532626864
ACH-000153,0.032857516900975214
ACH-000159,-0.03553490911542953
ACH-000160,-0.0933652952679572
ACH-000163,0.03118536370834557
ACH-000167,0.12965461195174946
ACH-000168,0.05472344764526176
ACH-000169,0.100880747775195
ACH-000178,0.06500598029823658
ACH-000183,-0.04117136803289817
ACH-000188,-0.05693260398497304
ACH-000189,0.158573910829304
ACH-000190,0.023733500652552718
ACH-000198,-0.030100674096335427
ACH-000203,-0.14101812833684765
ACH-000204,0.05069450590775392
ACH-000206,0.014938971094777282
ACH-000207,0.047965126547296975
ACH-000208,-0.05173382372103556
ACH-000210,-0.20350130971319216
ACH-000211,-0.04533043693885249
ACH-000215,0.011971745817088248
ACH-000221,0.051631187138311815
ACH-000222,0.016049387994239838
ACH-000223,0.17479156613714575
ACH-000226,-0.03961243845908922
ACH-000227,-0.09057551519008576
ACH-000228,0.017407027656812412
ACH-000231,-0.02882700724158692
ACH-000232,-0.035164314495291456
ACH-000233,0.019275724055053043
ACH-000234,0.009608682245948536
ACH-000235,0.046143858462282285
ACH-000237,0.12320907341581315
ACH-000238,0.08809983988555146
ACH-000242,-0.21291464339452884
ACH-000243,-0.20823197761841306
ACH-000244,0.13508580131319986
ACH-000246,0.007013691361629353
ACH-000248,-0.13330817005443393
ACH-000250,-0.03750512766459428
ACH-000251,-0.017205777272369632
ACH-000252,-0.056681123573392514
ACH-000253,0.057176316655607136
ACH-000255,-0.11352584339374434
ACH-000256,-0.03016448503996781
ACH-000257,-0.1842913211735712
ACH-000258,0.09091451795989096
ACH-000259,-0.014799138007687803
ACH-000260,0.03297989612425363
ACH-000261,0.01921931706489009
ACH-000262,-0.06787665479630745
ACH-000263,-0.02290485633964815
ACH-000264,0.006513832148413772
ACH-000265,0.023010648275127703
ACH-000266,-0.02590217326694275
ACH-000272,0.04646743127724014
ACH-000274,-0.06249971731264081
ACH-000277,0.14414447432794192
ACH-000278,0.011658831191376165
ACH-000279,0.033445283439408086
ACH-000280,0.011144891556002148
ACH-000281,0.045156279343012834
ACH-000288,-0.05433351033922977
ACH-000291,0.022002842573125063
ACH-000293,0.009498846063753452
ACH-000294,0.14360754917080568
ACH-000295,0.24965585831694184
ACH-000296,-0.06280103497581845
ACH-000302,0.07328525695660756
ACH-000304,0.02279889847652781
ACH-000307,-0.053701866338441664
ACH-000308,-0.023933934832417837
ACH-000310,0.02789487916702808
ACH-000311,0.0055667538172116645
ACH-000312,0.035174640271620795
ACH-000315,-0.06963223890406164
ACH-000316,0.1019805675107602
ACH-000317,0.030589552402646124
ACH-000318,0.09449294404002502
ACH-000319,0.03633420629145728
ACH-000320,-0.06122976271261951
ACH-000322,-0.04623527477302688
ACH-000323,-0.16355962717300554
ACH-000324,0.06761350572318553
ACH-000329,0.07321745914551361
ACH-000330,0.14274698886021786
ACH-000331,0.08372242392753627
ACH-000332,0.04409087446366032
ACH-000334,0.11860451448384653
ACH-000335,-0.028407290219971324
ACH-000336,-0.029373659763357613
ACH-000337,-0.03403333698715503
ACH-000338,0.0762164750653493
ACH-000339,0.06377982594573231
ACH-000341,-0.07129936464791438
ACH-000348,0.11048118325027123
ACH-000350,0.09907807815817088
ACH-000352,-0.044721730455090015
ACH-000356,-0.19856091262526124
ACH-000361,-0.010184795515606576
ACH-000362,0.09940454773676577
ACH-000363,-0.032695212073640526
ACH-000364,-0.02149484695057612
ACH-000365,0.017755605515576263
ACH-000366,-0.06226811374045076
ACH-000368,-0.21239859086576385
ACH-000374,-0.0145313218526209
ACH-000375,-0.021856240684193867
ACH-000376,-0.031064966734318883
ACH-000381,0.08947953747048368
ACH-000383,0.011694196060221476
ACH-000387,0.11826945604241565
ACH-000389,0.007240680686233455
ACH-000390,-0.04779792352568467
ACH-000393,-0.12257849436989927
ACH-000395,-0.09023138109038044
ACH-000396,-0.16378027652625202
ACH-000397,0.07216064057170772
ACH-000401,-0.004540616789747935
ACH-000402,-0.07495895348706512
ACH-000403,-0.028634687347078507
ACH-000404,-0.19130671291801668
ACH-000406,0.06972751527689844
ACH-000407,0.052430151931072734
ACH-000408,-0.13214935271413367
ACH-000410,0.05581599761925134
ACH-000411,-0.008367856451267334
ACH-000414,0.009243775367496113
ACH-000415,-0.041951502972186284
ACH-000416,-0.03573853573803423
ACH-000420,0.05836404696250516
ACH-000421,0.03385276656310112
ACH-000424,0.1074023044155444
ACH-000425,0.0012816168246634172
ACH-000426,0.08523750490465146
ACH-000427,0.021529123193962583
ACH-000433,0.05347243619398229
ACH-000435,-0.15905493187249392
ACH-000436,0.023696356196736847
ACH-000444,-0.05968513114366734
ACH-000445,-0.05439289705051867
ACH-000448,-0.0648863980456068
ACH-000450,-0.08518412873122952
ACH-000452,-0.047928782599912116
ACH-000454,-0.03591126002433328
ACH-000458,-0.05475130414821965
ACH-000459,0.15519016840979016
ACH-000460,0.06317038935044557
ACH-000461,0.029475898972294207
ACH-000463,0.009472149061979015
ACH-000464,0.1395730722990113
ACH-000466,-0.015489045004976809
ACH-000467,0.08149816632909021
ACH-000468,0.01922211638305503
ACH-000469,-0.15226625023897827
ACH-000470,0.13291614321532544
ACH-000471,0.0607990532586144
ACH-000472,0.022717235089645613
ACH-000473,0.05685799841110562
ACH-000475,-0.008071991824138607
ACH-000476,0.09514904703069592
ACH-000477,-0.07645906721682026
ACH-000479,0.12990220944661265
ACH-000480,-0.06475950276768505
ACH-000481,0.01742607566510931
ACH-000483,0.15982085816366942
ACH-000484,-0.10690107397465216
ACH-000485,-0.06256671795962991
ACH-000486,-0.022713741485518118
ACH-000487,0.13733342913986055
ACH-000488,-0.14474828834005765
ACH-000490,-0.03893746005030302
ACH-000491,0.15863423061828405
ACH-000495,0.0257990385324918
ACH-000496,0.05416176736963575
ACH-000499,0.18041794106153944
ACH-000500,-0.09139161492226387
ACH-000502,-0.04381705917313893
ACH-000503,-0.12621293112179618
ACH-000505,-0.03039740024682379
ACH-000507,0.012889729186738776
ACH-000510,0.0007967145541046925
ACH-000511,0.117792202626897
ACH-000512,0.03108040257711625
ACH-000516,-0.16733587011080378
ACH-000517,0.06369720272151518
ACH-000518,0.12966857313193966
ACH-000520,0.07940983956667236
ACH-000521,-0.153527601425233
ACH-000522,-0.04176910012597098
ACH-000524,0.002012740213853852
ACH-000527,-0.032810445258096066
ACH-000528,-0.04486331356643273
ACH-000537,0.05596643903639095
ACH-000541,0.046413973020813695
ACH-000542,0.05200791477509502
ACH-000544,-0.055998102603476166
ACH-000545,-0.01389737825362138
ACH-000547,-0.08133408046359625
ACH-000548,0.10900470135364476
ACH-000549,-0.06890544024716745
ACH-000550,-0.04530320664434583
