,MED10 (84246)
ACH-000004,-0.7018413317981465
ACH-000005,-0.8258716202936918
ACH-000007,-0.3612068194371598
ACH-000009,-0.4210171599317458
ACH-000011,-0.7084834959423062
ACH-000012,-0.4536657299376957
ACH-000013,-0.4646763122865098
ACH-000014,-0.5097620905352304
ACH-000015,-0.3363012043469095
ACH-000017,-0.4667842767452238
ACH-000018,-0.38659507617819744
ACH-000019,-0.5060229410342844
ACH-000021,-0.5955648286043826
ACH-000022,-0.7314339047135551
ACH-000025,-0.4395834067416317
ACH-000028,-0.6844358922726933
ACH-000030,-0.2823069866042972
ACH-000035,-0.3738022333825271
ACH-000036,-0.2901831975760986
ACH-000037,-0.6502091677063566
ACH-000039,-0.409158423231435
ACH-000040,-0.42080113194228
ACH-000041,-0.583381323798966
ACH-000042,-0.897835939899582
ACH-000045,-0.6092713486817439
ACH-000047,-0.4678898912660011
ACH-000052,-0.4316205380616887
ACH-000053,-0.8208006885069296
ACH-000054,-0.3039421132853033
ACH-000055,-0.7043125681660671
ACH-000060,-0.3708123386515082
ACH-000067,-0.4033220048077684
ACH-000070,-0.5765044536693259
ACH-000075,-0.3034421667806343
ACH-000078,-0.5192313641389635
ACH-000082,-0.8621731393467121
ACH-000085,-0.2288794180295544
ACH-000086,-0.3566859964606056
ACH-000087,-0.4827012483148808
ACH-000092,-0.5447596658445735
ACH-000095,-0.6219726688301354
ACH-000097,-0.9418828235417336
ACH-000098,-0.4546728706261575
ACH-000099,-0.4599528034457403
ACH-000108,-0.5733354702359718
ACH-000113,-0.6070727948091894
ACH-000116,-0.6685441137851521
ACH-000118,-0.5763362224167737
ACH-000120,-0.6797068547074778
ACH-000123,-0.4040099602482317
ACH-000127,-0.3221614867541556
ACH-000128,-0.7132918108736622
ACH-000132,-0.5806095343241697
ACH-000133,-0.4837336256713398
ACH-000137,-0.4502069442832847
ACH-000138,-0.3819918284930866
ACH-000142,-0.4216220220418872
ACH-000143,-0.7289816598378239
ACH-000146,-0.6624482316100353
ACH-000148,-0.4696290137219357
ACH-000150,-0.1226638125464512
ACH-000152,-0.4520658118890385
ACH-000153,-0.4141169490387527
ACH-000159,-0.5523930058708689
ACH-000160,-0.21060290905906226
ACH-000163,-0.8691547104034617
ACH-000167,0.09397807348407916
ACH-000168,-0.4728536733237821
ACH-000169,-0.4789643747812225
ACH-000178,-0.596712318793902
ACH-000183,-0.6863206475894299
ACH-000188,-0.3838411818811248
ACH-000189,-0.6829293909064278
ACH-000190,-0.4247863496365001
ACH-000198,-0.7235449384080435
ACH-000203,-0.3707119093223747
ACH-000204,-0.526076966876189
ACH-000206,-1.1413721236456316
ACH-000207,-0.47029530320906804
ACH-000208,-0.3447544266793717
ACH-000210,-0.0962384871271596
ACH-000211,-0.4637797428204946
ACH-000215,-0.3680471649704458
ACH-000221,-0.5844655019191594
ACH-000222,-0.6350685054588465
ACH-000223,-0.3787135251569292
ACH-000226,-0.4031547951334595
ACH-000227,-0.6683400010172911
ACH-000228,-0.5973177131273445
ACH-000231,-0.3106340117122627
ACH-000232,-0.5327648395674264
ACH-000233,-0.34471210230028154
ACH-000234,-0.4378250241263346
ACH-000235,-0.5442037757206639
ACH-000237,-0.5672591622446058
ACH-000238,-0.40908776605313
ACH-000242,-0.08594299116601148
ACH-000243,-0.6484157499809154
ACH-000244,-0.4562799673456024
ACH-000246,-0.3586951028120315
ACH-000248,-0.221577694488871
ACH-000250,-0.5521993205709668
ACH-000251,-0.5088740193733947
ACH-000252,-1.0902903038793446
ACH-000253,-0.5642051295663121
ACH-000255,-0.7772980279271621
ACH-000256,-0.3262544413837825
ACH-000257,-0.3374631475043152
ACH-000258,-0.6243591203706246
ACH-000259,-0.6637398941103347
ACH-000260,-0.774808252986855
ACH-000261,-0.3543454763120977
ACH-000262,-0.6257675641166472
ACH-000263,-0.4473543866400949
ACH-000264,-0.4445169794789072
ACH-000265,-0.4710665154238086
ACH-000266,-0.7227056060218344
ACH-000272,-0.4139427356260761
ACH-000274,-0.5412092585232825
ACH-000277,-0.6289045386386897
ACH-000278,-0.4203337710669057
ACH-000279,-0.29292135856345586
ACH-000280,-0.5333660652485374
ACH-000281,-0.4693400757434856
ACH-000288,0.013715556806590371
ACH-000291,-0.6812337887755159
ACH-000293,-0.6312125207356276
ACH-000294,-0.5492431574087678
ACH-000295,-0.516891084155098
ACH-000296,-0.3861064127766517
ACH-000302,-0.3806193493219079
ACH-000304,-1.170622878713887
ACH-000307,-0.6777447959710144
ACH-000308,-0.3609631341843068
ACH-000310,-0.7112964090621648
ACH-000311,-0.5143632906776091
ACH-000312,-0.7374983519353164
ACH-000315,-0.5403122147313356
ACH-000316,-0.712437864472547
ACH-000317,-0.4134980133661239
ACH-000318,-0.3972994943644538
ACH-000319,-0.20586351378048454
ACH-000320,-0.393512130977086
ACH-000322,-0.404164769990024
ACH-000323,-0.7603846224722931
ACH-000324,-0.5507785212473125
ACH-000329,-0.34008339498650897
ACH-000330,-0.6542061778694959
ACH-000331,-0.6393035525830154
ACH-000332,-0.4661364632000118
ACH-000334,-0.5497704465059913
ACH-000335,-0.43702173769048
ACH-000336,-0.3130451349568801
ACH-000337,-0.7921703211155339
ACH-000338,-1.098385033039661
ACH-000339,-0.5782327155852643
ACH-000341,-0.6406006654228604
ACH-000348,-0.5607181033559261
ACH-000350,-0.5693933285320844
ACH-000352,-0.751923950173669
ACH-000356,-0.2810309634233764
ACH-000361,-0.4917919310481931
ACH-000362,-0.5678666900639557
ACH-000363,-0.9566897294518534
ACH-000364,-0.6955480256865308
ACH-000365,-0.6224058515205011
ACH-000366,-0.6399351915581573
ACH-000368,-0.3921059859797482
ACH-000374,-0.2396723597224697
ACH-000375,-0.33889160715804656
ACH-000376,-0.5671312227546539
ACH-000381,-0.7068220204218467
ACH-000383,-0.605740630652195
ACH-000387,-0.6836311193511592
ACH-000389,-0.2968245658079601
ACH-000390,-0.6562227216231905
ACH-000393,-0.4990978546235849
ACH-000395,-0.1137889208734863
ACH-000396,-0.12545227516011973
ACH-000397,-0.4238491314455591
ACH-000401,-0.6158736971313435
ACH-000402,-0.4429196930220503
ACH-000403,-0.4413769617923826
ACH-000404,-0.2432917822122699
ACH-000406,-0.5358435711751058
ACH-000407,-0.3792568657724263
ACH-000408,-0.2988353015074511
ACH-000410,-0.5598227165624097
ACH-000411,-0.5623781756068833
ACH-000414,-0.5184625035732279
ACH-000415,-0.5026463555702286
ACH-000416,-0.2699959562266025
ACH-000420,-0.4272966408493752
ACH-000421,-0.8367669333892408
ACH-000424,-0.6587678035748805
ACH-000425,-0.4625014937430034
ACH-000426,-1.408844798915239
ACH-000427,-0.26326344333971824
ACH-000433,-0.3500597678758909
ACH-000435,-0.8117839728530367
ACH-000436,-0.9287121841050644
ACH-000444,-0.5725302412086414
ACH-000445,-0.35164253868242196
ACH-000448,-0.6056765430176573
ACH-000450,-0.4902568224090997
ACH-000452,-0.5212275618185408
ACH-000454,-0.2590386134857308
ACH-000458,-0.5533824775678312
ACH-000459,-0.5351911532045447
ACH-000460,-0.5155276905368834
ACH-000461,-0.5287820149006367
ACH-000463,-0.3633881413581125
ACH-000464,-0.30705293677831924
ACH-000466,-0.4805538382657256
ACH-000467,-0.7806541110888428
ACH-000468,-0.2302318320698115
ACH-000469,-0.3987070803997773
ACH-000470,-0.5511733877883889
ACH-000471,-0.5819419773091369
ACH-000472,-0.4516481786275906
ACH-000473,-0.5445302247414909
ACH-000475,-0.5198924696809071
ACH-000476,-0.3051491823350224
ACH-000477,-0.6635312668467012
ACH-000479,-0.3941221593868808
ACH-000480,-0.721474480972178
ACH-000481,-0.3997944603266773
ACH-000483,-0.4876251479275334
ACH-000484,-0.8035733341622261
ACH-000485,-0.5289426345943933
ACH-000486,-0.46912768316435904
ACH-000487,-0.6196532205223171
ACH-000488,-0.7069756252245907
ACH-000490,-0.5619055303875563
ACH-000491,-0.4765764472781084
ACH-000495,-0.6566850210277159
ACH-000496,-0.5300182894810972
ACH-000499,-0.6213397044884454
ACH-000500,-0.20397702543942245
ACH-000502,-0.5262530554065321
ACH-000503,-0.390386057684027
ACH-000505,-0.4428753161754653
ACH-000507,-0.7056943318714478
ACH-000510,-0.4850878028905281
ACH-000511,-0.3855078679632853
ACH-000512,-0.994868287731353
ACH-000516,-0.4284576866807203
ACH-000517,-0.3240894798562308
ACH-000518,-0.5758428101034576
ACH-000520,-0.3280546443964512
ACH-000521,-0.5422506709500992
ACH-000522,-0.2265829656988802
ACH-000524,-0.5371457083923796
ACH-000527,-0.5898254776601133
ACH-000528,-0.2862125111466537
ACH-000537,-0.5128933439358009
ACH-000541,-0.3402454416217633
ACH-000542,-0.5249509238787067
ACH-000544,-0.6338462994672076
ACH-000545,-0.3510229554494412
ACH-000547,-0.36636653454329976
ACH-000548,-0.4554709536843003
ACH-000549,-0.5972635264796524
ACH-000550,-0.2893948847488311
ACH-000552,-0.7189693123944013
ACH-000556,-0.31488136961259416
ACH-000557,-0.8705061309159361
ACH-000569,-0.5244736502599212
ACH-000570,-0.5625831128039989
ACH-000571,-0.4300387239110557
ACH-000573,-0.4171857208074116
ACH-000576,-0.7705396665297325
ACH-000579,-0.5924093524987595
ACH-000580,-0.5502850243257821
ACH-000584,-0.3638534529470732
ACH-000585,-0.5599986697462617
ACH-000588,-0.7549402317238209
ACH-000589,-0.6821376623638097
ACH-000591,-0.23809751268113485
ACH-000593,-0.9524300559190788
ACH-000600,-0.4753358437803669
ACH-000601,-0.4420985034496204
ACH-000605,-0.4341554366626736
ACH-000606,-0.4050141600543467
ACH-000608,-0.3424262296016229
ACH-000614,-0.17070349228050755
ACH-000616,-0.4824069979041333
ACH-000618,-0.4244397686235121
ACH-000619,-0.5141239900350553
ACH-000620,-0.7527176380928796
ACH-000621,-0.5939788498901427
ACH-000622,-0.750315906715537
ACH-000623,-0.18848469585591707
ACH-000624,-0.5004692909222491
ACH-000627,-0.187763563551732
ACH-000630,-0.23150703532130054
ACH-000631,-0.37380724012494
ACH-000632,-0.4968077542100247
ACH-000633,-0.20012907192677867
ACH-000637,-0.8696334643915831
ACH-000638,-0.6042768995450642
ACH-000646,-0.6095394737490558
ACH-000647,-0.3610263398269041
ACH-000648,-0.4442023251955268
ACH-000649,-0.34401166122117194
ACH-000651,-0.3980325565325855
ACH-000652,-0.6372677410501623
ACH-000653,-0.7085236524714158
ACH-000657,-0.3364528990473772
ACH-000658,-0.9657363968867234
ACH-000661,-0.4286676447933152
ACH-000662,-0.2786774698096888
ACH-000663,-0.4095853033967684
ACH-000665,-0.6399547535252555
ACH-000671,-0.6057188684773139
ACH-000672,-0.8458074123073694
ACH-000673,-0.7665962289242708
ACH-000676,-0.5583764663729676
ACH-000677,-0.5598074979960472
ACH-000681,-0.6226962223879411
ACH-000683,-0.5556319081290029
ACH-000684,-0.2865164795534033
ACH-000688,-0.3551860094459464
ACH-000693,-0.286157412624847
ACH-000694,-0.2818386047512609
ACH-000695,-0.5187643006397171
ACH-000696,-0.4420673767014385
ACH-000697,-0.6502275587137697
ACH-000699,-0.3439965191988544
ACH-000701,-0.8762907963642964
ACH-000706,-0.4021768882183106
ACH-000711,-0.5456959040626499
ACH-000713,-0.4997483703219119
ACH-000714,-0.7295232734627932
ACH-000718,-0.3151782110419287
ACH-000720,-0.29296570896629803
ACH-000721,-0.2525773161266076
ACH-000724,-0.2151504699745171
ACH-000725,-0.4701439336792262
ACH-000732,-0.8480947217195811
ACH-000734,-0.39080977607520656
ACH-000735,-0.3871522776579465
ACH-000736,-0.3840808071254621
ACH-000738,-0.6052735883792247
ACH-000746,-0.6531012569774322
ACH-000747,-0.3466609253028018
ACH-000748,-0.4388458484296121
ACH-000753,-0.3366853286148267
ACH-000756,-0.5168473836107952
ACH-000757,-0.2557130966989495
ACH-000758,-0.6748220805156631
ACH-000760,-0.4711161738193528
ACH-000762,-0.606398537959954
ACH-000763,-0.9506036138576972
ACH-000764,-0.16163216002927452
ACH-000765,-0.6993321940804476
ACH-000766,-0.4825294353814419
ACH-000767,-0.8227727449683739
ACH-000768,-0.4665650940478791
ACH-000769,-0.5314389970391469
ACH-000770,-0.7902336383207534
ACH-000771,-0.7103962458448563
ACH-000773,-0.4023626011860224
ACH-000776,-0.3826111339977581
ACH-000777,-0.6167907317906761
ACH-000778,-0.5465169618933643
ACH-000781,-0.5862223629757752
ACH-000782,-0.6672529396324991
ACH-000783,-0.3094889427830457
ACH-000784,-0.5432743773807363
ACH-000785,-0.3446351353550063
ACH-000787,-0.3286980067765237
ACH-000788,-0.5285395362381772
ACH-000791,-0.4942392054148032
ACH-000792,-0.4275205864727887
ACH-000794,-0.6140313067687941
ACH-000796,-0.365640989808663
ACH-000798,-0.8526036256850933
ACH-000799,-0.6238770267022095
ACH-000800,-0.5255924894522522
ACH-000802,-0.4020865866975938
ACH-000804,-0.6292597413162564
ACH-000805,-0.6676300545506533
ACH-000809,-0.4859272690406081
ACH-000810,-0.6779994543773984
ACH-000811,-0.5629964887041822
ACH-000817,-0.9578184626162854
ACH-000819,-0.6067673873871356
ACH-000820,-0.3746823513045232
ACH-000821,-0.7119860314054961
ACH-000822,-0.3535914204394654
ACH-000823,-0.2819740159401504
ACH-000824,-0.17210242304141898
ACH-000827,-0.6984566086114221
ACH-000829,-0.4958474112225041
ACH-000831,-0.4042935795588339
ACH-000832,-0.5948118901422368
ACH-000833,-0.6203873203501785
ACH-000834,-0.6113904615413438
ACH-000835,-0.4104203123804173
ACH-000836,-0.2211603901338523
ACH-000837,-0.5906114588509663
ACH-000838,-0.6787436302640293
ACH-000839,-0.2951861587872653
ACH-000840,-0.5703076657464903
ACH-000841,-0.42947255540326296
ACH-000843,-0.577619074843773
ACH-000846,-0.6912502961128478
ACH-000847,-0.3073770645440031
ACH-000848,-0.357358247704484
ACH-000849,-0.05887080150315439
ACH-000851,-0.27616955066786114
ACH-000855,-0.8253267728149215
ACH-000856,-0.4699512461636421
ACH-000858,-0.329965459424284
ACH-000859,-0.2823463066163422
ACH-000861,-0.6355460532169608
ACH-000862,-0.7709883004211078
ACH-000865,-0.4022624294739546
ACH-000866,-0.6256906364644195
