,UQCRQ (27089)
ACH-000855,-0.5392114799859463
ACH-000856,-0.5306326424824792
ACH-000858,-0.8347717451875071
ACH-000859,-0.450230770158068
ACH-000861,-0.4119969995544449
ACH-000862,-0.8609385830327805
ACH-000865,-0.5057473776399548
ACH-000866,-0.5561333073224787
ACH-000867,-0.4810493415330258
ACH-000869,-0.35520332774357743
ACH-000872,-0.6146180601433734
ACH-000873,-0.5737299773674953
ACH-000876,-0.5876089824495357
ACH-000878,-0.513009035233743
ACH-000880,-0.5128608220694137
ACH-000881,-0.4667326236366405
ACH-000882,-0.3929256886176734
ACH-000884,-0.5902389029989186
ACH-000885,-0.6533089383381705
ACH-000887,-0.45544011231110604
ACH-000889,-0.6039044018646187
ACH-000896,-0.4307632883567814
ACH-000898,-0.7130249845227572
ACH-000900,-0.33531779662806543
ACH-000901,-0.500084513896689
ACH-000905,-0.4420112721042805
ACH-000906,-0.4940151079904835
ACH-000907,-0.6000723342602183
ACH-000910,-0.6603202379298031
ACH-000911,-0.5415555563016619
ACH-000912,-0.4081384694665733
ACH-000913,-0.4428272665965404
ACH-000915,-0.7835317895433195
ACH-000916,-0.4610132061897217
ACH-000917,-0.5678624198227187
ACH-000920,-0.3980491038347288
ACH-000921,-0.4699911947620142
ACH-000924,-0.7076267343963876
ACH-000926,-0.3182258070710441
ACH-000928,-0.31596621423637555
ACH-000929,-0.39872268666960026
ACH-000932,-0.5761048197020139
ACH-000935,-0.6634909154118523
ACH-000936,-0.6537561979855322
ACH-000937,-0.415664796181932
ACH-000938,-0.4914146660921713
ACH-000939,-0.4459374032977317
ACH-000941,-0.5043452978691837
ACH-000943,-0.6003440692287663
ACH-000946,-0.5590889055723544
ACH-000947,-0.6285088170933081
ACH-000948,-0.5866447516210411
ACH-000950,-0.4132569778013177
ACH-000953,-0.32016201825242674
ACH-000954,-0.4155009086806832
ACH-000957,-0.578117317101416
ACH-000958,-0.525808181716181
ACH-000960,-0.3985147998581458
ACH-000963,-0.5518237928721306
ACH-000968,-0.7598373410712792
ACH-000969,-0.6955358250147764
ACH-000972,-0.6524750518425911
ACH-000973,-0.5440358539495656
ACH-000974,-0.4327758160684483
ACH-000978,-0.3345725261913803
ACH-000984,-0.5557571484633452
ACH-000986,-0.509739162386416
ACH-000988,-0.4887774908261388
ACH-000993,-0.3828484424751988
ACH-000994,-0.7254209550749068
ACH-000996,-0.6143196969114055
ACH-001001,-0.6904280112570311
ACH-001020,-0.4507734515992161
ACH-001028,-0.5451722578859509
ACH-001031,-0.3883221060531121
ACH-001038,-0.6715705694670363
ACH-001048,-0.3657289698738416
ACH-001050,-0.3628035501642975
ACH-001053,-0.34843063087261594
ACH-001054,-0.4067288934424333
ACH-001061,-0.5098752932567099
ACH-001067,-0.2869124568745799
ACH-001075,-0.5423230767094047
ACH-001096,-0.4516917321500926
ACH-001111,-0.6514003437034357
ACH-001119,-0.4936774029411674
ACH-001128,-0.5577111078332313
ACH-001134,-0.4684655039582029
ACH-001151,-0.37034788877510294
ACH-001163,-0.41410697173198063
ACH-001164,-0.3541524051967696
ACH-001183,-0.35606379895784257
ACH-001192,-0.4320094241978168
ACH-001193,-0.4618246998635931
ACH-001196,-0.4718457571163947
ACH-001197,-0.2963233476685915
ACH-001205,-0.4296396222559287
ACH-001211,-0.3143863043918353
ACH-001212,-0.6310364643775871
ACH-001228,-0.6162552586332215
ACH-001232,-0.19775361667379776
ACH-001239,-0.5550825811411594
ACH-001270,-0.4494736974837398
ACH-001274,-0.4293678617662823
ACH-001275,-0.5022932495672421
ACH-001277,-0.4530456125798976
ACH-001278,-0.5497709009081025
ACH-001280,-0.4480545486401313
ACH-001283,-0.3568093223978575
ACH-001289,-0.3265730358257857
ACH-001300,-0.6185295977441839
ACH-001301,-0.4963515147294893
ACH-001302,-0.3981098518998588
ACH-001306,-0.3510964222412256
ACH-001318,-0.4768108581960085
ACH-001322,-0.6208512282451176
ACH-001328,-0.4647892553677088
ACH-001332,-0.3208440820471125
ACH-001336,-0.4778899924199656
ACH-001346,-0.4282290556791105
ACH-001353,-0.2757123431791699
ACH-001354,-0.2612995112620574
ACH-001367,-0.5948144056778726
ACH-001368,-0.4259541851902416
ACH-001374,-0.2399350297309984
ACH-001377,-0.4650674678773557
ACH-001380,-0.5603604773633404
ACH-001391,-0.36512228281791337
ACH-001408,-0.1820544381557416
ACH-001430,-0.4633969090759784
ACH-001431,-0.266275366166403
ACH-001450,-0.4486811193375986
ACH-001496,-0.8047109695063371
ACH-001500,-0.5973962057214455
ACH-001523,-0.6401567077748378
ACH-001532,-0.4784957285155581
ACH-001550,-0.5094398595011952
ACH-001552,-0.5627241933572227
ACH-001554,-0.5724769256044089
ACH-001654,-0.3959208628803043
ACH-001735,-0.5008714689175751
ACH-001736,-0.44897548269851895
ACH-001737,-0.20308483504482105
ACH-001740,-0.5138515872627099
ACH-001745,-0.3416771284821933
ACH-001765,-0.34100668607069123
