,CSPP1 (79848)
ACH-000169,-0.05632291808685438
ACH-000178,-0.13838571867658545
ACH-000183,-0.15420760333447064
ACH-000188,-0.07303537374147816
ACH-000189,0.1228001685702115
ACH-000190,-0.056372163886974004
ACH-000198,-0.05683751031803627
ACH-000203,0.18777770923101586
ACH-000204,-0.19747972078912832
ACH-000206,-0.01106035270687915
ACH-000207,0.029301872292934107
ACH-000208,-0.3858064304317471
ACH-000210,-0.3405213124242177
ACH-000211,-0.10231261771940603
ACH-000215,-0.007969596761279448
ACH-000221,-0.023059405310622377
ACH-000222,0.0190781973385912
ACH-000223,-0.13755886747389853
ACH-000226,-0.2646891499218763
ACH-000227,-0.09003680307495751
ACH-000228,-0.04859819256678314
ACH-000231,-0.0779079169783898
ACH-000232,-0.20828004647589413
ACH-000233,-0.06949165561716315
ACH-000234,-0.08232921268598367
ACH-000235,-0.1314448540765819
ACH-000237,-0.08217128565671325
ACH-000238,-0.21605173343408807
ACH-000242,-0.024836592329748844
ACH-000243,-0.12344530524811435
ACH-000244,0.03650960204967977
ACH-000246,-0.09697434669691596
ACH-000248,0.06512284544807484
ACH-000250,-0.04625618945250561
ACH-000251,-0.2097825275408728
ACH-000252,-0.12409766348314295
ACH-000253,-0.05295194465772314
ACH-000255,-0.023464363921549304
ACH-000256,-0.2307262932969241
ACH-000257,-0.1994080241110457
ACH-000258,-0.023929690413795755
ACH-000259,-0.1056999364070929
ACH-000260,-0.009491617525414156
ACH-000261,-0.13811975693422007
ACH-000262,-0.13126772037421705
ACH-000263,-0.2436698286689764
ACH-000264,-0.13800931738937058
ACH-000265,-0.06872143564349173
ACH-000266,-0.145683032402741
ACH-000272,-0.11723475919771452
ACH-000274,-0.14560168756094086
ACH-000277,-0.17628674406138573
ACH-000278,-0.041477830750518335
ACH-000279,-0.0011201950312803696
ACH-000280,-0.0010433452804343203
ACH-000281,-0.06027415782397182
ACH-000288,0.13889523723992594
ACH-000291,-0.07495321631384767
ACH-000293,0.08842850513345239
ACH-000294,-0.16703085925289032
ACH-000295,-0.005952673666697509
ACH-000296,0.008495818788201397
ACH-000302,-0.21225016944063774
ACH-000304,-0.01821815364173762
ACH-000307,-0.05524315889199812
ACH-000308,-0.17456865688726927
ACH-000310,-0.008610716950099153
ACH-000311,-0.10964215355166136
ACH-000312,0.01907481850266784
ACH-000315,0.2448205737912472
ACH-000316,0.030606160313287133
ACH-000317,-0.12780769978675294
ACH-000318,0.016163105618478103
ACH-000319,-0.0730629116398803
ACH-000320,-0.026901116726667642
ACH-000322,-0.06063168377352099
ACH-000323,-0.2762750192919092
ACH-000324,-0.1547510058811542
ACH-000329,-0.13634894199680686
ACH-000330,-0.04208498556960122
ACH-000331,-0.20770485130293914
ACH-000332,-0.1421418552487779
ACH-000334,-0.30169665841698995
ACH-000335,-0.2625153503677152
ACH-000336,-0.3774731036572418
ACH-000337,-0.10774451319112577
ACH-000338,-0.09027226218438747
ACH-000339,-0.13863881305721534
ACH-000341,-0.014970221983560088
ACH-000348,-0.10777096224545206
ACH-000350,-0.08426854077198034
ACH-000352,-0.2122281880028971
ACH-000356,0.02938988260864632
ACH-000361,-0.13289142360972378
ACH-000362,-0.3693888377564502
ACH-000363,-0.1662138166371162
ACH-000364,-0.25559801836947377
ACH-000365,-0.0953349174964114
ACH-000366,0.05228092126739532
ACH-000368,-0.15135532474850824
ACH-000374,-0.033951141094358296
ACH-000375,0.030114400303047413
ACH-000376,-0.15184598319518022
ACH-000381,0.037766508585721836
ACH-000383,-0.019684009127336508
ACH-000387,0.008903310420701619
ACH-000389,-0.10566239229220076
ACH-000390,-0.12175514853360812
ACH-000393,-0.03735951078061809
ACH-000395,0.05622317058841271
ACH-000396,-0.29437888393505524
ACH-000397,-0.020028283024027708
ACH-000401,0.06779128164558333
ACH-000402,-0.007700605518695855
ACH-000403,-0.11935891966895383
ACH-000404,0.1226812530046478
ACH-000406,-0.014910078762246091
ACH-000407,-0.0007768495592883738
ACH-000408,0.02918433283424517
ACH-000410,-0.12917962387169604
ACH-000411,-0.1613797443572084
ACH-000414,-0.14084459194342822
ACH-000415,-0.1274355283301032
ACH-000416,0.010213812026969684
ACH-000420,0.06534448575682401
ACH-000421,-0.03534920655909605
ACH-000424,0.02930177055055903
ACH-000425,-0.17160299351810385
ACH-000426,0.12783035345517366
ACH-000427,0.04153206326537898
ACH-000433,0.05766432278133201
ACH-000435,0.1564980297020898
ACH-000436,-0.1353361116680697
ACH-000444,-0.015255085074927125
ACH-000445,0.00544609809032207
ACH-000448,-0.12877780643441222
ACH-000450,-0.12821258210073092
ACH-000452,0.009599884003547405
ACH-000454,0.052319160163897434
ACH-000458,-0.05292225650047468
ACH-000459,0.012146407325300793
ACH-000460,-0.005588474439125913
ACH-000461,-0.003057629583070519
ACH-000463,-0.05704225131668125
ACH-000464,0.002327846123331648
ACH-000466,-0.08250906418780579
ACH-000467,-0.23908038592704856
ACH-000468,-0.07342534765288825
ACH-000469,-0.1265877254304938
ACH-000470,-0.3391504282528809
ACH-000471,-0.14980110191704404
ACH-000472,-0.19321300989394974
ACH-000473,0.05601098078554323
ACH-000475,-0.08224305572605048
ACH-000476,-0.018077515598713317
ACH-000477,-0.1730680901257351
ACH-000479,0.08599276214021072
ACH-000480,-0.12530304002285622
ACH-000481,-0.06450939094181055
ACH-000483,-0.1543940783667213
ACH-000484,0.04735748708994805
ACH-000485,-0.21381450315448464
ACH-000486,-0.11647537920067627
ACH-000487,0.052412738335656586
ACH-000488,-0.06379977141843343
ACH-000490,-0.1806788757679861
ACH-000491,-0.06306328240189016
ACH-000495,-0.19782348838293107
ACH-000496,-0.14168620171107707
ACH-000499,-0.0076583155535810375
ACH-000500,-0.13533899975980873
ACH-000502,-0.0672497677432482
ACH-000503,-0.019691441694820944
ACH-000505,-0.09156193936378476
ACH-000507,-0.2230555923132732
ACH-000510,0.01778375011067665
ACH-000511,-0.08531208462963827
ACH-000512,-0.5049248632727804
ACH-000516,-0.2892640448080073
ACH-000517,-0.1059506688915838
ACH-000518,-0.2104081193852976
ACH-000520,-0.09073537380612616
ACH-000521,-0.13204039799850287
ACH-000522,-0.20371601341035628
ACH-000524,-0.10387852441250446
ACH-000527,0.006904947431664832
ACH-000528,-0.017255233056361282
ACH-000537,-0.07803548329049208
ACH-000541,0.025317829079244496
ACH-000542,-0.2052779975974506
ACH-000544,0.1878525725864061
ACH-000545,-0.12265582076928723
ACH-000547,-0.021581850293317176
ACH-000548,-0.02127772889017557
ACH-000549,-0.05420305059696655
ACH-000550,-0.042711102878561315
ACH-000552,-0.059509698416516474
ACH-000556,-0.07214592838516592
ACH-000557,-0.1463353575634778
ACH-000569,-0.01639556285292326
ACH-000570,-0.2118718283840502
ACH-000571,-0.07919447868538768
ACH-000573,-0.10540858475521044
ACH-000576,-0.16534556535056955
ACH-000579,-0.003099277972219504
ACH-000580,-0.21252798126275885
ACH-000584,-0.10488203291110808
ACH-000585,0.030670960271435038
ACH-000588,-0.002366313654042758
ACH-000589,-0.10201186219719208
ACH-000591,0.08354778168941893
ACH-000593,0.01682150127315653
ACH-000600,-0.12188208666448695
ACH-000601,-0.14410578929555334
ACH-000605,0.0015967986380684225
ACH-000606,-0.006632783299891953
ACH-000608,-0.1803469650214262
ACH-000614,0.08309872982153538
ACH-000616,-0.2440774560911903
ACH-000618,-0.08193816859589616
ACH-000619,-0.32188959160906205
ACH-000620,-0.08623818429904062
ACH-000621,-0.12325733636598535
ACH-000622,-0.07226738457430258
ACH-000623,0.003373882513571309
ACH-000624,-0.053539961763179725
ACH-000627,-0.04910976033705961
ACH-000630,-0.07156281366639564
ACH-000631,-0.2522441724094616
ACH-000632,-0.01866507125055769
ACH-000633,-0.10700739753934063
ACH-000637,-0.09977662758462638
ACH-000638,-0.1158251593811967
ACH-000646,0.06196160437301451
ACH-000647,-0.08350101168339595
ACH-000648,-0.18702313345222865
ACH-000649,-0.11843212733778145
ACH-000651,-0.08009683079733633
ACH-000652,0.07456847904194801
ACH-000653,-0.23698169349404385
ACH-000657,-0.12221346561352292
ACH-000658,-0.15769726276243465
ACH-000661,0.14407707213541202
ACH-000662,-0.4330522634361704
ACH-000663,-0.009398081366625595
ACH-000665,0.013687538260808416
ACH-000671,-0.08173578271443978
ACH-000672,-0.27873804650380796
ACH-000673,-0.11495652127508105
ACH-000676,-0.06674933229482542
ACH-000677,-0.07205020178577498
ACH-000681,-0.0877212684484296
ACH-000683,-0.0167571382627696
ACH-000684,-0.2315036986649844
ACH-000688,-0.12320242454393705
ACH-000693,0.0314007572828683
ACH-000694,-0.05948919166457445
ACH-000695,-0.01959382126436532
ACH-000696,0.03463400579275187
ACH-000697,0.009765855436442277
ACH-000699,-0.08173872228650902
ACH-000701,0.037886440920122035
ACH-000706,-0.10064646669979233
ACH-000711,-0.11651927307132245
ACH-000713,-0.1600451545598064
ACH-000714,-0.1129494376635518
ACH-000718,-0.18249466846394066
ACH-000720,0.02702856182887671
ACH-000721,-0.07649993592768982
ACH-000724,-0.034663164002528314
ACH-000725,-0.0882813152841795
ACH-000732,-0.11684308713207547
ACH-000734,-0.03495641343238521
ACH-000735,-0.061215287036582175
ACH-000736,-0.10970601016742766
ACH-000738,-0.06539341233507569
ACH-000746,-0.013545096940404571
ACH-000747,-0.06627498080100526
ACH-000748,-0.16571320501985573
ACH-000753,0.013139018989603162
ACH-000756,0.11709389345149045
ACH-000757,-0.1484139742200518
ACH-000758,-0.08799223830870935
ACH-000760,-0.14472418144495547
ACH-000762,0.007022076380140349
ACH-000763,-0.11901705756775392
ACH-000764,0.0230052216009182
ACH-000765,-0.05108429645096279
ACH-000766,-0.0780649094122175
ACH-000767,-0.08959047689792078
ACH-000768,-0.1786495507673526
ACH-000769,-0.10249455227441084
ACH-000770,-0.0870213544453885
ACH-000771,-0.09044007773142712
ACH-000773,-0.014743214946581044
ACH-000776,-0.10669092689469936
ACH-000777,0.02290953589690149
ACH-000778,-0.06269907292776643
ACH-000781,-0.04765690549622014
ACH-000782,-0.011324158573131356
ACH-000783,-0.12520701778980556
ACH-000784,-0.07243198289591622
ACH-000785,-0.0784586284945396
ACH-000787,-0.09186120696997098
ACH-000788,-0.04541272038435551
ACH-000791,-0.10179068657387476
ACH-000792,-0.07419425594143167
ACH-000794,-0.052572274344772726
ACH-000796,0.024977830686918272
ACH-000798,-0.15006665555114682
ACH-000799,-0.04000563406309025
ACH-000800,-0.20957213888181592
ACH-000802,0.07811459185022125
ACH-000804,0.05687005794736995
ACH-000805,-0.0239282636365197
ACH-000809,-0.13376810989801766
ACH-000810,-0.10511603283244604
ACH-000811,-0.010703684216646891
ACH-000817,-0.1010731442895143
ACH-000819,-0.024584848364424844
ACH-000820,-0.1262586901765681
ACH-000821,0.07359809918451278
ACH-000822,-0.2014892477572701
ACH-000823,-0.17631216160778015
ACH-000824,-0.039261592781232216
ACH-000827,-0.09391840155930348
ACH-000829,0.11766583564615045
ACH-000831,-0.08694096052657231
ACH-000832,-0.11527139044186728
ACH-000833,-0.27777476693240666
ACH-000834,-0.1037982791717121
ACH-000835,-0.06201563000083605
ACH-000836,-0.16990157976762438
ACH-000837,-0.005365525619897824
ACH-000838,0.0914597036217143
ACH-000839,-0.12604223123370614
ACH-000840,-0.10996246485133927
ACH-000841,-0.1683994375144619
ACH-000843,0.0075568095193742565
ACH-000846,-0.4025415340049339
ACH-000847,0.0306247150847314
ACH-000848,-0.09838972541016457
ACH-000849,0.11205946795560318
ACH-000851,-0.013169027654033648
ACH-000855,-0.13550862348871087
ACH-000856,-0.019842101456712242
ACH-000858,-0.04369006645432301
ACH-000859,-0.20104150371681226
ACH-000861,-0.15055830259262692
ACH-000862,0.03448460185409029
ACH-000865,-0.10156353339004284
ACH-000866,-0.14517166625480785
ACH-000867,-0.11630863235214338
ACH-000869,-0.21848482505433608
ACH-000872,-0.12540832183135167
ACH-000873,-0.15316537175506695
ACH-000876,0.0074745874060551986
ACH-000878,0.008707924173545576
ACH-000880,0.039193911817794067
ACH-000881,-0.11805272715939845
ACH-000882,-0.2896895000065017
ACH-000884,-0.13089790607798904
ACH-000885,0.019754634223611008
ACH-000887,-0.05132735145209055
ACH-000889,-0.045271706915933456
ACH-000896,-0.04461797145096855
ACH-000898,0.015769738577512845
ACH-000900,-0.172027804582128
ACH-000901,-0.03824821307965502
ACH-000905,-0.0659943123882828
ACH-000906,-0.08306109097901107
ACH-000907,0.04073291933254058
ACH-000910,-0.009172034277501531
ACH-000911,-0.11225485565737953
ACH-000912,-0.02777108006278549
ACH-000913,-0.12873714934106067
ACH-000915,-0.06019082381378424
ACH-000916,-0.2349323725913079
ACH-000917,-0.10005226116394016
ACH-000920,-0.2043992635961973
ACH-000921,0.043881724157848696
ACH-000924,-0.05022349088938142
ACH-000926,-0.20937586427162516
ACH-000928,-0.07729308668848787
ACH-000929,-0.22098192922819926
ACH-000932,0.018303606358807574
ACH-000935,0.08959924746010875
ACH-000936,-0.03098166986449911
ACH-000937,-0.052421080618125934
ACH-000938,0.13041748454033034
ACH-000939,0.019785553833787457
ACH-000941,0.010331590274623105
ACH-000943,-0.06640755369365255
ACH-000946,-0.13397086650530346
ACH-000947,-0.037063990432912496
ACH-000948,-0.14547438313571795
ACH-000950,-0.2091752500958436
ACH-000953,-0.013814624383708906
ACH-000954,-0.3404834093370685
ACH-000957,-0.14435928031853906
ACH-000958,-0.2512813473202753
ACH-000960,-0.06938328539741921
ACH-000963,-0.15372548071642536
ACH-000968,-0.05586303232365872
ACH-000969,-0.1550264800034909
ACH-000972,0.023071365282812447
ACH-000973,-0.14502900505808336
ACH-000974,-0.1156347972401333
ACH-000978,0.09504552823784207
ACH-000984,-0.04163200419049153
ACH-000986,-0.07441152706833244
ACH-000988,0.035138281661878386
ACH-000993,-0.2608604568561553
ACH-000994,0.04901659402169947
ACH-000996,-0.2534216280156154
ACH-001001,-0.010372211483477969
ACH-001020,-0.042823368105272486
ACH-001028,-0.08925422529581427
ACH-001031,-0.08355548217943587
ACH-001038,-0.07021410477783141
ACH-001048,-0.04087854035342989
ACH-001050,-0.13842249299893414
ACH-001053,-0.249364485734118
ACH-001054,0.035401665272390456
ACH-001061,-0.11144222760510636
ACH-001067,0.02187857062612456
ACH-001075,-0.3002054204514465
ACH-001096,0.0492021890988423
ACH-001111,-0.2152390788672557
ACH-001119,-0.21149298021576265
ACH-001128,-0.016276666477336974
ACH-001134,-0.14104064579321626
ACH-001151,-0.11884313589564414
ACH-001163,-0.08945399969906517
ACH-001164,-0.11780978064952755
ACH-001183,-0.016720052076161174
ACH-001192,0.1317954429312954
ACH-001193,0.061907622476069166
ACH-001196,-0.12375213521366595
ACH-001197,-0.14333658418921622
ACH-001205,-0.1319860937451009
ACH-001211,-0.25334075896784525
ACH-001212,0.09871191149470084
ACH-001228,-0.0877884346597785
ACH-001232,-0.08842099652415487
ACH-001239,-0.07533487172656364
ACH-001270,-0.09679041959856
ACH-001274,-0.19654736481395452
ACH-001275,-0.2206852110106542
ACH-001277,-0.10521233820831456
ACH-001278,-0.009437604784878328
ACH-001280,-0.03664366154876132
ACH-001283,-0.06973882039056817
ACH-001289,-0.07556472623786341
ACH-001300,-0.09781401603069108
ACH-001301,0.09633547959409006
ACH-001302,-0.10122939729171483
ACH-001306,0.023728865032029117
ACH-001318,-0.09668439057065202
ACH-001322,-0.0451224788930749
ACH-001328,-0.06872785773215788
ACH-001332,-0.015515029803151574
ACH-001336,-0.012590984244983727
ACH-001346,-0.044522126343275584
ACH-001353,-0.02778818726614884
ACH-001354,-0.02958682726110717
ACH-001367,-0.12408511176719846
ACH-001368,-0.12253977103389245
ACH-001374,-0.06203487715363025
ACH-001377,-0.262201624347388
ACH-001380,-0.1857958854115702
ACH-001391,-0.09498684821058773
ACH-001408,-0.16262107983135146
ACH-001430,-0.3377543023046731
ACH-001431,-0.05743759645543995
ACH-001450,-0.0029133845660290502
ACH-001496,-0.119079046022143
ACH-001500,-0.026682516098066024
ACH-001523,-0.14113909494944915
ACH-001532,-0.07774919484799665
ACH-001550,-0.13444752528978593
ACH-001552,0.011306521286925105
ACH-001554,-0.1028440704399052
ACH-001654,-0.08279476077011133
ACH-001735,-0.04941081855451868
ACH-001736,-0.10416585972819024
ACH-001737,-0.4933301354929239
ACH-001740,-0.01862569619045937
ACH-001745,-0.020416693628947227
ACH-001765,-0.08850168238257716
