,MXD3 (83463)
ACH-000004,0.019558600519463832
ACH-000005,0.059908889026950074
ACH-000007,-0.12585869340510614
ACH-000009,-0.15596307320898534
ACH-000011,-0.0007904630884697334
ACH-000012,-0.13843661686957412
ACH-000013,-0.0737819303722636
ACH-000014,0.1104520493261404
ACH-000015,-0.09236209748499964
ACH-000017,-0.1720436499389992
ACH-000018,-0.11733176952150105
ACH-000019,-0.03595150315181194
ACH-000021,-0.13221287616909858
ACH-000022,-0.12431242782599213
ACH-000025,-0.027866437667681508
ACH-000028,-0.1893629439311014
ACH-000030,-0.02839265926907117
ACH-000035,0.023790108254619427
ACH-000036,-0.1378673469303275
ACH-000037,-0.24573613480579
ACH-000039,-0.1080729681326341
ACH-000040,-0.10075006688062838
ACH-000041,0.09258265716586192
ACH-000042,-0.21156622576723744
ACH-000045,-0.17589839516850894
ACH-000047,-0.1715237976851717
ACH-000052,-0.18340463702638649
ACH-000053,-0.0062886605631803285
ACH-000054,-0.10893661618798517
ACH-000055,-0.29755786572890097
ACH-000060,-0.20203369184401973
ACH-000067,-0.11130696121266384
ACH-000070,-0.13236586394784386
ACH-000075,-0.05494589201173662
ACH-000078,0.0002075476427486484
ACH-000082,-0.08847321483845241
ACH-000085,-0.06697095961902777
ACH-000086,-0.09014559616809456
ACH-000087,-0.05091938832836918
ACH-000092,-0.11171249335504443
ACH-000095,-0.005883702917060588
ACH-000097,-0.1404069711609458
ACH-000098,-0.05112503238420057
ACH-000099,-0.15162807602500047
ACH-000108,-0.3145551680093459
ACH-000113,-0.059808401438089624
ACH-000116,0.00446058064606376
ACH-000118,-0.01646724014616821
ACH-000120,-0.019127812910735748
ACH-000123,-0.09839836013251144
ACH-000127,-0.2305869717585397
ACH-000128,-0.09782507446626268
ACH-000132,-0.08450374427788718
ACH-000133,-0.07735510685479773
ACH-000137,-0.0548704879062966
ACH-000138,-0.0601186858450673
ACH-000142,-0.07110805738593272
ACH-000143,-0.11539171981153433
ACH-000146,-0.1115691556405136
ACH-000148,-0.12012034413438027
ACH-000150,-0.4580689160238282
ACH-000152,-0.24785214605517036
ACH-000153,-0.197862764545191
ACH-000159,-0.11482458612669336
ACH-000160,0.021983298237965302
ACH-000163,-0.056557508220302824
ACH-000167,-0.2371923581578876
ACH-000168,-0.10002635782415613
ACH-000169,-0.11748494252211558
ACH-000178,-0.1659337168050112
ACH-000183,-0.12609670094573194
ACH-000188,-0.0993211766032132
ACH-000189,-0.24480689252111154
ACH-000190,-0.2830841765462025
ACH-000198,-0.029130380125061743
ACH-000203,-0.09062154515535616
ACH-000204,-0.2159222161744725
ACH-000206,0.1206745206574685
ACH-000207,-0.11899570964370855
ACH-000208,-0.12107864842547468
ACH-000210,0.2487607700936914
ACH-000211,-0.17650443346263806
ACH-000215,-0.027629188313768864
ACH-000221,0.031600751750626016
ACH-000222,-0.18906733305820508
ACH-000223,-0.20062759028601607
ACH-000226,-0.1602510528033838
ACH-000227,-0.06566283073846131
ACH-000228,-0.10744860108871204
ACH-000231,-0.09125066116684
ACH-000232,-0.230746829904084
ACH-000233,-0.06650318858984416
ACH-000234,-0.14701910809490448
ACH-000235,-0.01963310477189344
ACH-000237,-0.19519898220493034
ACH-000238,-0.15994265381766054
ACH-000242,-0.3656891899000405
ACH-000243,-0.05385497600749617
ACH-000244,-0.22712290451738634
ACH-000246,-0.1551022924610298
ACH-000248,-0.06519260926409197
ACH-000250,-0.2201782776471647
ACH-000251,-0.13834610177297704
ACH-000252,0.009173062466393073
ACH-000253,-0.030811099876587318
ACH-000255,-0.058947534870494936
ACH-000256,-0.05735292245522348
ACH-000257,-0.10347704198415204
ACH-000258,-0.14497355644735113
ACH-000259,-0.013486660980300514
ACH-000260,-0.05041601866541754
ACH-000261,-0.02950767701146276
ACH-000262,0.019071040231951712
ACH-000263,-0.06865934924198934
ACH-000264,-0.09086733316916767
ACH-000265,0.015260853859440966
ACH-000266,-0.09879701648677684
ACH-000272,-0.09165586326086343
ACH-000274,0.02083533820057225
ACH-000277,-0.15700394052866676
ACH-000278,0.0001072623830480107
ACH-000279,-0.019212743137134967
ACH-000280,0.07609125358339522
ACH-000281,-0.2709890284604313
ACH-000288,-0.11091222443925243
ACH-000291,-0.1906722349009763
ACH-000293,-0.1761219995125582
ACH-000294,-0.13488047793208902
ACH-000295,-0.14497321678008082
ACH-000296,-0.0692444319551364
ACH-000302,-0.1631856702432718
ACH-000304,-0.025706763651982774
ACH-000307,-0.10155562284587613
ACH-000308,-0.13578818177372928
ACH-000310,-0.14442708397887075
ACH-000311,0.020685684878749142
ACH-000312,-0.20381982836310414
ACH-000315,0.06726958123606969
ACH-000316,-0.25208986522671306
ACH-000317,-0.3103648822456086
ACH-000318,0.07857064009233232
ACH-000319,0.0251486506977116
ACH-000320,-0.18049994651962226
ACH-000322,-0.2810674378653316
ACH-000323,-0.18752563848195175
ACH-000324,-0.0792745141939817
ACH-000329,-0.05555984137293032
ACH-000330,-0.14749289260552467
ACH-000331,-0.1643001214394848
ACH-000332,-0.14646004151422967
