,PFDN5 (5204)
ACH-000242,-0.7217985812564687
ACH-000243,-0.6882206715904053
ACH-000244,-0.4125563497503679
ACH-000246,-0.4407024027972701
ACH-000248,-0.6548017939339833
ACH-000250,-0.5205745836000901
ACH-000251,-0.5425814833099739
ACH-000252,-0.39329102105102504
ACH-000253,-0.6503241098232028
ACH-000255,-0.8154124564188447
ACH-000256,-0.2950013634749019
ACH-000257,-0.35109480188850145
ACH-000258,-0.3740349988911655
ACH-000259,-0.4334531849612153
ACH-000260,-0.5806869202364754
ACH-000261,-0.6319510650986038
ACH-000262,-0.7208682457487102
ACH-000263,-0.6161816934180722
ACH-000264,-0.8583009807185982
ACH-000265,-0.5444244292033847
ACH-000266,-0.714203429086333
ACH-000272,-0.2191234047147907
ACH-000274,-0.4069437798308405
ACH-000277,-0.5813660012760894
ACH-000278,-0.2882226100176293
ACH-000279,-0.36666759748115696
ACH-000280,-0.8931645384342264
ACH-000281,-0.7023677369172434
ACH-000288,-0.7347581628499477
ACH-000291,-0.4815375261152335
ACH-000293,-0.3035529565496403
ACH-000294,-0.2633624440479807
ACH-000295,-0.3054834494265603
ACH-000296,-0.42908993901805975
ACH-000302,-0.3219709195312654
ACH-000304,-0.4786206049166346
ACH-000307,-0.496663500841893
ACH-000308,-0.4063678928752149
ACH-000310,-0.19288775300905545
ACH-000311,-0.6320538295995904
ACH-000312,-0.5365334174439566
ACH-000315,-0.5881222675731294
ACH-000316,-0.7099102113294972
ACH-000317,-0.5826710725860278
ACH-000318,-0.5277542665046554
ACH-000319,-0.3669923155593515
ACH-000320,-0.557972586767339
ACH-000322,-0.6865905011498851
ACH-000323,-0.4497520251630006
ACH-000324,-0.42728742606831344
ACH-000329,-0.4783700074352232
ACH-000330,-0.3529986127534125
ACH-000331,-0.8733339624530381
ACH-000332,-0.4080409147000705
ACH-000334,-0.6406017315776315
ACH-000335,-0.7096540038439797
ACH-000336,-0.6208974923082686
ACH-000337,-0.4346420698027016
ACH-000338,-0.4420011523291927
ACH-000339,-0.4273775660543291
ACH-000341,-0.3550555371854415
ACH-000348,-0.5355075441157113
ACH-000350,-0.4514155156428191
ACH-000352,-0.5514097925249808
ACH-000356,-0.6065515454447904
ACH-000361,-0.4371775456334758
ACH-000362,-0.24725948154745606
ACH-000363,-0.35085345895597764
ACH-000364,-0.4207533911540289
ACH-000365,-0.370431527811953
ACH-000366,-0.30256632059956395
ACH-000368,-0.6081533160164371
ACH-000374,-0.848405769531105
ACH-000375,-0.4874656006218422
ACH-000376,-0.5612427576402683
ACH-000381,-0.2857563635197654
ACH-000383,-0.36296539890803337
ACH-000387,-0.4641868788857156
ACH-000389,-0.6259402130878412
ACH-000390,-0.31497861728045434
ACH-000393,-0.7257513167521741
ACH-000395,-0.5371533362935268
ACH-000396,-0.7165440999184435
ACH-000397,-0.25154103737524564
ACH-000401,-0.7752027586306129
ACH-000402,-0.8795173076256134
ACH-000403,-0.4107821213920364
ACH-000404,-0.5436779627329341
ACH-000406,-0.454232035573013
ACH-000407,-0.6503141665175958
ACH-000408,-0.6686645596366891
ACH-000410,-0.3912669107031849
ACH-000411,-0.5958103668542627
ACH-000414,-0.5364085553741177
ACH-000415,-0.5146650955184184
ACH-000416,-0.5282814973761983
ACH-000420,-0.6340748719310887
ACH-000421,-0.4242276289025659
ACH-000424,-0.5514272971037587
ACH-000425,-0.4958040924679201
ACH-000426,-0.5341350092291998
ACH-000427,-0.42024419059088103
ACH-000433,-0.6640305837125835
ACH-000435,-0.5782969109848793
ACH-000436,-0.6562479856913415
ACH-000444,-0.4707986688247209
ACH-000445,-0.8541966019728049
ACH-000448,-0.5526464105171399
ACH-000450,-0.1935727014223321
ACH-000452,-0.487870256225958
ACH-000454,-0.6482853006285071
ACH-000458,-0.725919807652728
ACH-000459,-0.3534963199587998
ACH-000460,-0.5573726156098415
ACH-000461,-0.4256024684627607
ACH-000463,-0.5464125802415519
ACH-000464,-0.8140562328792439
ACH-000466,-0.3701770150092916
ACH-000467,-0.5801937608780983
ACH-000468,-0.4110623178538757
ACH-000469,-0.4413379660240396
ACH-000470,-0.5275758510009854
ACH-000471,-0.47458436380652397
ACH-000472,-0.5397775213583403
ACH-000473,-0.8085478826586493
ACH-000475,-0.3654217473150089
ACH-000476,-0.6244687483266324
ACH-000477,-0.4608216540225256
ACH-000479,-0.4908705921616838
ACH-000480,-0.3636559299384807
ACH-000481,-0.4192479436636205
ACH-000483,-0.4586363531303605
ACH-000484,-0.5833954246327142
ACH-000485,-0.7448810035560339
ACH-000486,-0.6497843325529827
ACH-000487,-0.5336382802712306
ACH-000488,-0.5887524535919194
ACH-000490,-0.8609194349876724
ACH-000491,-0.4330342584313329
ACH-000495,-0.38554120683625054
ACH-000496,-0.3975752122865639
ACH-000499,-0.6605193115468669
ACH-000500,-0.7742035745977138
ACH-000502,-0.4146328222014205
ACH-000503,-0.7949084224629909
ACH-000505,-0.5139740695243066
ACH-000507,-0.4979619079039254
ACH-000510,-0.3042193194425184
ACH-000511,-0.6572479988347306
ACH-000512,-0.5838290713639274
ACH-000516,-0.6696888766493057
ACH-000517,-0.445470200844388
ACH-000518,-0.6299359181544726
ACH-000520,-0.670890168217812
ACH-000521,-0.42674467161874907
ACH-000522,-0.27662592056006186
ACH-000524,-0.4174221622092624
ACH-000527,-0.6515358095108336
ACH-000528,-0.4668484501013527
ACH-000537,-0.8734493469989886
ACH-000541,-0.39634893139123867
ACH-000542,-0.4716504424117227
ACH-000544,-0.37341720688852026
ACH-000545,-0.5585915504549266
ACH-000547,-0.6836968262664904
ACH-000548,-0.6593496814886257
ACH-000549,-0.7661904875947114
ACH-000550,-0.9015546092525868
ACH-000552,-0.559793837348006
ACH-000556,-0.5573344068323844
ACH-000557,0.006799936653434858
ACH-000569,-0.6284407199245386
ACH-000570,-0.526996098439871
ACH-000571,-0.510429410175495
ACH-000573,-0.6667743474508614
ACH-000576,-0.7991436340426634
ACH-000579,-0.6910340667071501
ACH-000580,-0.3481996797918558
ACH-000584,-0.5672694685832096
ACH-000585,-0.7702272128698922
ACH-000588,-0.5169315553717393
ACH-000589,-0.5579661002549838
ACH-000591,-0.8700587118798736
ACH-000593,-0.6602040379656455
ACH-000600,-0.4413357102929316
ACH-000601,-0.5373607013515032
ACH-000605,-0.3286375573478022
ACH-000606,-0.9077680051745984
ACH-000608,-0.29767562969101263
ACH-000614,-0.4926789731813645
ACH-000616,-0.8296759286688137
ACH-000618,-0.6444630195629635
ACH-000619,-0.4869842243299552
ACH-000620,-0.3792637932423236
ACH-000621,-0.3754031713068952
ACH-000622,-0.5052696946590124
ACH-000623,-0.6110814744376232
ACH-000624,-0.3553382376219727
ACH-000627,-0.3601356241787509
ACH-000630,-0.8214845683744623
ACH-000631,-0.9320963029196816
ACH-000632,-0.19505830885337985
ACH-000633,-0.2222008805780211
ACH-000637,-0.7273511949867749
ACH-000638,-0.6718387064525404
ACH-000646,-0.5458056339174788
ACH-000647,-0.35132823505019994
ACH-000648,-0.4379269566560314
ACH-000649,-0.6338649229383909
ACH-000651,-0.4802985324767231
ACH-000652,-0.7754247558853281
ACH-000653,-0.4409379835246801
ACH-000657,-0.7035540486610681
ACH-000658,-0.4449347982014348
ACH-000661,-0.7270684742785956
ACH-000662,-0.8912840951280636
ACH-000663,-0.562218080793053
ACH-000665,-0.536592761600397
ACH-000671,-0.42641634912986665
ACH-000672,-0.2951516618327953
ACH-000673,-0.9754610581886528
ACH-000676,-0.41436046567760026
ACH-000677,-0.4959525278688949
ACH-000681,-0.6277958249856325
ACH-000683,-0.40341548307467295
ACH-000684,-0.2319071192149379
ACH-000688,-0.4267263472209017
ACH-000693,-0.5494989974715903
ACH-000694,-0.5709189431122398
ACH-000695,-0.6886850795862152
ACH-000696,-0.44647672874761296
ACH-000697,-0.7148389095788388
ACH-000699,-0.5130731686651084
ACH-000701,-0.5460130533425572
ACH-000706,-0.7463409442690048
ACH-000711,-0.4975051684968679
ACH-000713,-0.6035222624207339
ACH-000714,-0.5074294635508555
ACH-000718,-0.5694548317360775
ACH-000720,-0.4899481272788737
ACH-000721,-0.4961654643663886
ACH-000724,-0.942372284180574
ACH-000725,-0.5107412013619029
ACH-000732,-0.7308208963454457
ACH-000734,-0.5743041295045245
ACH-000735,-0.5843806916628931
ACH-000736,-0.5665270842146846
ACH-000738,-0.6780517974958334
ACH-000746,-0.4256439178023022
ACH-000747,-0.6543950367645189
ACH-000748,-0.668185730830606
ACH-000753,-0.506472587875233
ACH-000756,-0.469060279842916
ACH-000757,-0.5382287590112506
ACH-000758,-0.4760500726573748
ACH-000760,-0.4105230827961832
ACH-000762,-0.3854309566559506
ACH-000763,-0.42298566157284334
ACH-000764,-0.6226315900209166
ACH-000765,-0.6437062153015924
ACH-000766,-0.4600647955885885
ACH-000767,-0.4629733983904138
ACH-000768,-0.6434621230663624
ACH-000769,-0.3779254547277704
ACH-000770,-0.4787110899045744
ACH-000771,-0.6508214276885361
ACH-000773,-0.3909224531159198
ACH-000776,-0.5741727923579025
ACH-000777,-0.7299328138542818
ACH-000778,-0.4525206806829354
ACH-000781,-0.5823393084355674
ACH-000782,-0.4910894997960466
ACH-000783,-0.5095679282847693
ACH-000784,-0.6675127528418783
ACH-000785,-0.5061452158405709
ACH-000787,-0.6431445447941466
ACH-000788,-0.2852342987864701
ACH-000791,-0.5047659971226676
ACH-000792,-0.4693219225802822
ACH-000794,-0.406099606908115
ACH-000796,-0.8666148262795463
ACH-000798,-0.2976343423448745
ACH-000799,-0.5710405339639596
ACH-000800,-0.5858939253422256
ACH-000802,-0.6818354124869402
ACH-000804,-0.3620218291482516
ACH-000805,-0.6666812644988518
ACH-000809,-0.38879784140339824
ACH-000810,-0.5433466240567858
ACH-000811,-0.6261833932949735
ACH-000817,-0.6466453971145755
ACH-000819,-0.5935676308694162
ACH-000820,-0.6221486011214562
ACH-000821,-0.3460101570908649
ACH-000822,-0.6858071629755691
ACH-000823,-0.5698230085567921
ACH-000824,-0.3995389293274439
ACH-000827,-0.8565629411129492
ACH-000829,-0.2821323041634939
ACH-000831,-0.6438194314059331
ACH-000832,-0.5822300511434111
ACH-000833,-0.6331024235830622
ACH-000834,-0.5491631688821405
ACH-000835,-0.5103928665233718
ACH-000836,-0.31401546569391103
ACH-000837,-0.5345401719929859
ACH-000838,-0.21356347348648155
ACH-000839,-0.6731062815596109
ACH-000840,-0.7938253372686258
ACH-000841,-0.40902166089828973
ACH-000843,-0.41250598574419534
ACH-000846,-0.2767942138059801
ACH-000847,-0.5845591163620544
ACH-000848,-0.5125547481948317
ACH-000849,-0.8551677045079537
ACH-000851,-0.6881328554227153
ACH-000855,-0.5170905320496364
ACH-000856,-0.6849574162274038
ACH-000858,-0.3760967411494507
ACH-000859,-0.6674152931443595
ACH-000861,-0.5818915289339486
ACH-000862,-0.6549528756242565
ACH-000865,-0.5347431246130514
ACH-000866,-0.4715673529206285
ACH-000867,-0.33338605780908664
ACH-000869,-0.7290698287498459
ACH-000872,-0.5567876312367369
ACH-000873,-0.6198531331653032
ACH-000876,-0.4522442864466237
ACH-000878,-0.6130591918082209
ACH-000880,-0.725915381652621
ACH-000881,-0.4241484276079973
ACH-000882,-0.5574195586950881
ACH-000884,-0.7153211519796775
ACH-000885,-0.6587285330235054
ACH-000887,-0.5618002346011671
ACH-000889,-0.3797428206966659
ACH-000896,-0.6800940564681116
ACH-000898,-0.31706787183228324
ACH-000900,-0.6128662767921043
ACH-000901,-0.6552552807908364
ACH-000905,-0.5715814496369314
ACH-000906,-0.5101306155287292
ACH-000907,-0.5557009262395413
ACH-000910,-0.4922894029245716
ACH-000911,-0.6783202365307492
ACH-000912,-0.7017208632991766
ACH-000913,-0.5378173338072716
ACH-000915,-0.4730894423906368
ACH-000916,-0.4305379061382205
ACH-000917,-0.5146373147229406
ACH-000920,-0.524236351424861
ACH-000921,-0.6636256438626621
ACH-000924,-0.5933855839958682
ACH-000926,-0.38173682934656394
ACH-000928,-0.5751389940685153
ACH-000929,-0.5679246433549301
ACH-000932,-0.5353955038340328
ACH-000935,-0.6385293801207537
ACH-000936,-0.4350823404783935
ACH-000937,-0.459715507167941
ACH-000938,-0.4136251135886125
ACH-000939,-0.18524290174634148
ACH-000941,-0.4334358509924926
ACH-000943,-0.5795858956504817
ACH-000946,-0.26069393528090684
ACH-000947,-0.35562979079564416
ACH-000948,-0.6898389420582363
ACH-000950,-0.7430768563461705
ACH-000953,-0.2802676155959871
ACH-000954,-0.7505563192325913
ACH-000957,-0.7043761562132888
ACH-000958,-0.6175610839288418
ACH-000960,-0.5355243239845967
ACH-000963,-0.5705564662718402
ACH-000968,-0.3791100978096352
ACH-000969,-0.6657914323011321
ACH-000972,-0.3953109824895804
ACH-000973,-0.4938198648913638
ACH-000974,-0.4552619919355434
ACH-000978,-0.4388598712654674
ACH-000984,-0.6934890198942083
ACH-000986,-0.4688784642846786
ACH-000988,-0.4278762070855943
ACH-000993,-0.4322708631355649
ACH-000994,-0.41560138474157
ACH-000996,-0.788561877699115
ACH-001001,-0.5051974739657539
ACH-001020,-0.6044307520746603
ACH-001028,-0.3434187046666852
ACH-001031,-0.9549147479887492
ACH-001038,-0.3831782379090157
ACH-001048,-0.5678017537429886
ACH-001050,-0.5278238864107925
ACH-001053,-0.3869037321496936
ACH-001054,-0.4284110458449229
ACH-001061,-0.3682999320003375
ACH-001067,-0.6650812119555385
ACH-001075,-0.8243889807665783
ACH-001096,-0.4875455406797533
ACH-001111,-0.5492834194482256
ACH-001119,-0.5120747804826029
ACH-001128,0.3857985090812592
ACH-001134,-0.4596330310261648
ACH-001151,-0.41619128935154426
ACH-001163,-0.4892975363862244
ACH-001164,-0.3243050720476541
ACH-001183,-0.939758938038505
ACH-001192,-0.39905445910296605
ACH-001193,-0.4633554892668084
ACH-001196,-0.43112678758444783
ACH-001197,-0.4504061254286417
ACH-001205,-0.5977058351409416
ACH-001211,-0.7415721447973532
ACH-001212,-0.5307062492234492
ACH-001228,-0.6008819864306704
ACH-001232,-0.7634663166478441
ACH-001239,-0.5605212359123045
ACH-001270,-0.7335799413966437
ACH-001274,-0.5988759114719576
ACH-001275,-0.5240036997652467
ACH-001277,-0.5308054736679968
ACH-001278,-0.6253951477286374
ACH-001280,-0.5098491502557956
ACH-001283,-0.5108290282909635
ACH-001289,-0.7938694498760767
ACH-001300,-0.3549933661813477
ACH-001301,-0.32376982742142585
ACH-001302,-0.3524410998281105
ACH-001306,-0.6242181561797171
ACH-001318,-0.4905382082606615
ACH-001322,-0.518496594421737
ACH-001328,-0.7525006040183837
ACH-001332,-0.8853010480171786
ACH-001336,-0.8152482397455447
ACH-001346,-0.8272995622807003
ACH-001353,-0.5792707720547297
ACH-001354,-0.4367458478832295
ACH-001367,-0.3815180513382316
ACH-001368,-0.6077812794261839
ACH-001374,-0.6201386200614087
ACH-001377,-0.5065284343113496
ACH-001380,-0.3260226836524283
ACH-001391,-0.3813022488925551
ACH-001408,-0.27592686043863923
ACH-001430,-0.5589060270237237
ACH-001431,-0.4931126281348668
ACH-001450,-0.8013821597285347
ACH-001496,-0.6377718488428036
ACH-001500,-0.3555647773554263
ACH-001523,-0.7964822529074125
ACH-001532,-0.5408898769365799
ACH-001550,-0.3888625051859653
ACH-001552,-0.4256433201159428
ACH-001554,-0.6908165661504263
ACH-001654,-0.7036668748949099
ACH-001735,-0.5068675864107753
ACH-001736,-0.3229748066913001
ACH-001737,-0.7280218310629446
ACH-001740,-0.5298489427140071
ACH-001745,-0.3118412487520437
ACH-001765,-0.36932612092020695
