,SIX4 (51804)
ACH-000004,0.06313972951781638
ACH-000005,-0.2724563104000324
ACH-000007,-0.1905895456156354
ACH-000009,0.004667094333381033
ACH-000011,0.10616696997638986
ACH-000012,-0.15132786897711314
ACH-000013,-0.10809770363529346
ACH-000014,-0.16299622561731128
ACH-000015,-0.06534975089799351
ACH-000017,-0.06510706200480605
ACH-000018,-0.20303123479303545
ACH-000019,-0.07082208612272976
ACH-000021,-0.06601020401125418
ACH-000022,-0.05081434836816615
ACH-000025,-0.4302464242018597
ACH-000028,-0.17855290179317948
ACH-000030,-0.11376668127886858
ACH-000035,-0.0015568022605310806
ACH-000036,-0.013055213676549413
ACH-000037,0.06716395747623753
ACH-000039,-0.009255769373589727
ACH-000040,-0.1775742290970958
ACH-000041,-0.0136760283791432
ACH-000042,-0.039952750929440055
ACH-000045,-0.16534260703645395
ACH-000047,-0.1106267333869267
ACH-000052,-0.1921598586038452
ACH-000053,0.06908619713926781
ACH-000054,-0.19823526970317684
ACH-000055,-0.10263768419380992
ACH-000060,-0.22959176841534495
ACH-000067,0.02079533149142736
ACH-000070,-0.2204715776181199
ACH-000075,-0.04160000014150372
ACH-000078,-0.04814364147191216
ACH-000082,0.06254485386855213
ACH-000085,-0.13278468191815485
ACH-000086,-0.08614062081422261
ACH-000087,-0.11243719827361554
ACH-000092,-0.02332251229227026
ACH-000095,-0.11959292312508213
ACH-000097,-0.097350072198053
ACH-000098,-0.032418278832883084
ACH-000099,-0.0037152212727213922
ACH-000108,-0.028216676481075457
ACH-000113,-0.04265111162412123
ACH-000116,-0.016109898688317827
ACH-000118,-0.1427371009728128
ACH-000120,0.1789666791493006
ACH-000123,-0.059837168683790035
ACH-000127,-0.15985374458140114
ACH-000128,-0.0863532190463672
ACH-000132,-0.04232339974301498
ACH-000133,-0.05336515652903452
ACH-000137,-0.14088077250623354
ACH-000138,-0.08353093884761836
ACH-000142,0.14007709988596068
ACH-000143,-0.03158786434750905
ACH-000146,-0.011313949018317669
ACH-000148,0.050092546858848175
ACH-000150,0.002457170064584795
ACH-000152,-0.1291929051405834
ACH-000153,-0.33990626123103096
ACH-000159,-0.019140417982260283
ACH-000160,-0.14986251092982347
ACH-000163,-0.1644018673996925
ACH-000167,-0.21214698136260252
ACH-000168,0.1190611202545218
ACH-000169,-0.049591184884526164
ACH-000178,-0.053457575785953934
ACH-000183,-0.1286298348163854
ACH-000188,-0.06199981307768875
ACH-000189,0.06321218357045982
ACH-000190,-0.07880371562123424
ACH-000198,0.004811197386069166
ACH-000203,-0.001060709858519929
ACH-000204,0.0268721160455137
ACH-000206,-0.22937905203308184
ACH-000207,0.012965440391412451
ACH-000208,-0.033546639231742316
ACH-000210,0.2184067308602622
ACH-000211,-0.07258866282838611
ACH-000215,-0.11411753718101968
ACH-000221,-0.11691874974385465
ACH-000222,-0.014832185983823716
ACH-000223,-0.1234172216891106
ACH-000226,-0.06539667469529363
ACH-000227,-0.1029636698534374
ACH-000228,-0.2421744244884564
ACH-000231,-0.02461960748695121
ACH-000232,-0.0703423620552168
ACH-000233,0.0010226158711513864
ACH-000234,0.07893679198825926
ACH-000235,-0.1469869471345551
ACH-000237,0.058415763612873726
ACH-000238,-0.04590444180565933
ACH-000242,-0.07255527731836876
ACH-000243,-0.12834558959797213
