,AQP10 (89872)
ACH-000004,-0.126133834969743
ACH-000005,-0.21071730034013925
ACH-000007,-0.15837577650435972
ACH-000009,-0.31136712856924426
ACH-000011,0.009548652484072431
ACH-000012,-0.2824452858387569
ACH-000013,-0.1128850702925764
ACH-000014,-0.3059420874441401
ACH-000015,-0.20931817200106928
ACH-000017,-0.09454860320173722
ACH-000018,-0.4245587281416331
ACH-000019,-0.23137253177570055
ACH-000021,-0.29334372732649866
ACH-000022,-0.19750217258134606
ACH-000025,-0.13248867582452142
ACH-000028,-0.17236506356543962
ACH-000030,-0.15014784148641416
ACH-000035,-0.15864589809160856
ACH-000036,-0.0025919973964964502
ACH-000037,-0.22665831847233955
ACH-000039,-0.3169035591505084
ACH-000040,-0.09151196263479726
ACH-000041,-0.06459023180564873
ACH-000042,0.00819264463732988
ACH-000045,-0.3591642691608025
ACH-000047,-0.1828590285072236
ACH-000052,-0.20936965743957084
ACH-000053,-0.2761846970744035
ACH-000054,-0.1875282648160734
ACH-000055,-0.09337385039046307
ACH-000060,0.0045766651036875505
ACH-000067,-0.1455728054653947
ACH-000070,-0.18256262674412144
ACH-000075,-0.12165911483516408
ACH-000078,-0.2781472346172471
ACH-000082,-0.16035883872850634
ACH-000085,-0.17341855549958735
ACH-000086,-0.3230174346178044
ACH-000087,-0.2265914365300083
ACH-000092,-0.3649243309014985
ACH-000095,-0.18294286831483736
ACH-000097,-0.06765512381371286
ACH-000098,-0.31458352608548684
ACH-000099,-0.14039657718642498
ACH-000108,-0.06973684844158219
ACH-000113,-0.2498593045101147
ACH-000116,-0.23140318830122156
ACH-000118,-0.10162179072018594
ACH-000120,-0.1683648672401146
ACH-000123,-0.1999717010518357
ACH-000127,-0.18805347220835605
ACH-000128,-0.11453107170267933
ACH-000132,-0.2351596817663988
ACH-000133,-0.21847172311890295
ACH-000137,0.020995808946343425
ACH-000138,-0.17244314582006884
ACH-000142,-0.30707866623464736
ACH-000143,0.010305546974625691
ACH-000146,-0.2373002998109829
ACH-000148,-0.24926627760585926
ACH-000150,-0.3843968070226293
ACH-000152,-0.12400854858475595
ACH-000153,-0.4442321496040056
ACH-000159,-0.2985838623416633
ACH-000160,0.022161028010231117
ACH-000163,-0.09441869772393677
ACH-000167,-0.5488204531422174
ACH-000168,-0.15124083313405262
ACH-000169,-0.2774617801907152
ACH-000178,-0.1404448122355159
ACH-000183,-0.2334968884062248
ACH-000188,-0.15745725090086393
ACH-000189,-0.15057711763700565
ACH-000190,-0.3820411664965653
ACH-000198,-0.19418528215426087
ACH-000203,-0.5538483378968193
ACH-000204,-0.2736761661091541
ACH-000206,0.036068435633073916
ACH-000207,-0.031069638535650864
ACH-000208,-0.1592213322431634
ACH-000210,0.19591433065283398
ACH-000211,-0.19380900912289006
ACH-000215,-0.19395875842805232
ACH-000221,-0.33813464401938503
ACH-000222,-0.153572825230787
ACH-000223,-0.17121112560069104
ACH-000226,-0.12619454191693985
ACH-000227,-0.07523297649279596
ACH-000228,-0.20712393002630855
ACH-000231,-0.2082611766396438
ACH-000232,-0.24166186641252144
ACH-000233,-0.2514621509571988
ACH-000234,-0.16801602750501038
ACH-000235,-0.05709737681954611
ACH-000237,-0.16098203809440134
ACH-000238,-0.00354660360820319
ACH-000242,-0.08198600137403203
ACH-000243,-0.22092066110170436
ACH-000244,-0.24295144515870995
ACH-000246,-0.2833380280148816
ACH-000248,-0.13090262378830791
ACH-000250,-0.14391221555549927
ACH-000251,-0.029752327157689187
ACH-000252,-0.24474941377567744
ACH-000253,-0.17401482698032714
ACH-000255,-0.2263800475097005
ACH-000256,-0.059548204994885626
ACH-000257,-0.1732767227653524
ACH-000258,-0.37206732692971206
ACH-000259,-0.147157992024826
ACH-000260,-0.17961337108036038
ACH-000261,-0.01728338743025874
ACH-000262,-0.05722919652858775
ACH-000263,-0.3845510456834585
ACH-000264,-0.2336024597973532
ACH-000265,-0.0124357256929975
ACH-000266,-0.09737507021535427
ACH-000272,-0.2489668440626916
ACH-000274,-0.012534754414541473
ACH-000277,-0.11298505716811615
ACH-000278,-0.2381967593633824
ACH-000279,0.016120732316363424
ACH-000280,-0.03742820603684821
ACH-000281,-0.05410318862672945
ACH-000288,-0.2019852631845287
ACH-000291,-0.10220022568244
ACH-000293,-0.1805856594953908
ACH-000294,-0.21239990328735828
ACH-000295,-0.14078455636511056
ACH-000296,-0.15620106314691662
ACH-000302,-0.1611822589480123
ACH-000304,-0.3209564728507887
ACH-000307,-0.1351453608556421
ACH-000308,-0.2323022631820624
ACH-000310,-0.1844910432673339
ACH-000311,-0.25833438996470803
ACH-000312,-0.14137230263116102
ACH-000315,-0.205955332480628
ACH-000316,-0.10375558804603748
ACH-000317,-0.16741165511598227
ACH-000318,-0.2954749596171172
ACH-000319,-0.2807153334762039
ACH-000320,-0.006159817258233006
ACH-000322,-0.11222265594508664
ACH-000323,-0.4327577593948552
ACH-000324,-0.2265970517481879
ACH-000329,-0.1788985799624938
ACH-000330,-0.16216090702908045
ACH-000331,-0.10478295341841057
ACH-000332,-0.1596241591385324
ACH-000334,-0.4279597087785856
ACH-000335,-0.05766311659859855
ACH-000336,-0.5199547426631017
ACH-000337,-0.1975349323054024
ACH-000338,-0.2649756868409607
