,CDADC1 (81602)
ACH-000004,-0.054844803325826884
ACH-000005,0.09576339485883334
ACH-000007,-0.03777181906554672
ACH-000009,0.1824005502997748
ACH-000011,0.1412279538578737
ACH-000012,0.04495973749243337
ACH-000013,0.08874848256287719
ACH-000014,-0.010786936739853066
ACH-000015,0.028391690191961663
ACH-000017,0.026773208207710897
ACH-000018,0.036336876920177
ACH-000019,0.05503778106339583
ACH-000021,0.0864540656413381
ACH-000022,0.13554921174999754
ACH-000025,0.15979726284505125
ACH-000028,0.12307388189923488
ACH-000030,0.060487550888602123
ACH-000035,0.05532402756847672
ACH-000036,0.08917391801281298
ACH-000037,-0.012240613900177827
ACH-000039,0.07434053508923441
ACH-000040,0.1637074211865545
ACH-000041,0.09939546632603163
ACH-000042,0.0998556853379557
ACH-000045,0.13359309487484808
ACH-000047,0.09673007162387028
ACH-000052,0.04575833033437035
ACH-000053,0.058753364926167416
ACH-000054,0.027643766589465588
ACH-000055,0.15442307495905053
ACH-000060,0.01647796997550111
ACH-000067,0.08158604246238414
ACH-000070,0.124238141845801
ACH-000075,0.10740720334920856
ACH-000078,-0.13743991978885195
ACH-000082,0.14931037942711956
ACH-000085,0.1841463652032085
ACH-000086,-0.050434036888277474
ACH-000087,0.2463311219775535
ACH-000092,0.02363981135336603
ACH-000095,0.1350528310469299
ACH-000097,0.061756146736218924
ACH-000098,0.05043506998266685
ACH-000099,0.0325069541783224
ACH-000108,0.20274026749361013
ACH-000113,0.004644385758711067
ACH-000116,0.03146377243258838
ACH-000118,0.061313140888332736
ACH-000120,-0.016455486918638806
ACH-000123,-0.06040454082752895
ACH-000127,0.11384705633834033
ACH-000128,0.0655010149049504
ACH-000132,-0.028969328887760562
ACH-000133,0.08257037441907829
ACH-000137,0.1292172872264648
ACH-000138,0.0868157771245909
ACH-000142,0.18912878084058207
ACH-000143,0.020393543902747755
ACH-000146,-0.0076903691765819815
ACH-000148,0.10784022061443403
ACH-000150,-0.019072577331988676
ACH-000152,-0.04249351489687467
ACH-000153,0.20072768132022886
ACH-000159,-0.058900683908089335
ACH-000160,0.03771752158333058
ACH-000163,0.09463709666041599
ACH-000167,0.227333901395058
ACH-000168,0.032535193438099394
ACH-000169,0.024429938957123136
ACH-000178,-0.0010797942880099716
ACH-000183,0.17769675646512906
ACH-000188,-0.03845639559730028
ACH-000189,0.001313047295584709
ACH-000190,0.0903603720770672
ACH-000198,0.07517922318674156
ACH-000203,-0.1388594406287014
ACH-000204,0.08317147835752238
ACH-000206,-0.04448600272196487
ACH-000207,0.03500999450717968
ACH-000208,0.32205514260828805
ACH-000210,0.07678729086844649
ACH-000211,0.06119453852650807
ACH-000215,0.0591653690355599
ACH-000221,0.21933639896279136
ACH-000222,0.1501552449751166
ACH-000223,-0.13630633315240373
ACH-000226,0.06772648692800724
ACH-000227,0.11933421645327752
ACH-000228,0.049427230677883516
ACH-000231,0.041255653246841474
ACH-000232,0.04996467604710999
ACH-000233,0.04942958807377335
ACH-000234,0.004844388212032875
ACH-000235,0.07249401572615242
ACH-000237,0.14463323977149986
ACH-000238,0.01561768076518614
ACH-000242,0.4056696036250214
ACH-000243,0.1336076046302182
ACH-000244,0.07695279251015541
ACH-000246,0.042221142877876566
ACH-000248,0.07325386098913364
ACH-000250,0.05893622735555926
ACH-000251,0.03245730382316979
ACH-000252,-0.15551080304713175
ACH-000253,0.05653061923227477
ACH-000255,0.017049039959054314
ACH-000256,-0.09523210492323067
ACH-000257,-0.02846369354227104
ACH-000258,-0.1640410455545917
ACH-000259,0.11096726904299176
ACH-000260,-0.035068296109795685
ACH-000261,0.025065062058883772
ACH-000262,-0.04897616270334961
ACH-000263,0.19460479104354186
ACH-000264,-0.002558655905243691
ACH-000265,-0.011790138307294857
ACH-000266,0.08684438003475486
ACH-000272,0.06701872279911282
ACH-000274,0.07387328637037244
ACH-000277,0.07139529169800927
ACH-000278,0.0851197692831123
ACH-000279,0.05586236925589373
ACH-000280,0.09518201715019084
ACH-000281,0.10213651997247587
ACH-000288,-0.06743040449460089
ACH-000291,0.06351806868927501
ACH-000293,0.01593746510086676
ACH-000294,-0.010662785724860359
ACH-000295,0.00795830163198647
ACH-000296,0.21481148591005508
ACH-000302,-0.026300450905739604
ACH-000304,-0.011904048101083768
ACH-000307,0.0931771859826348
ACH-000308,0.00769968180829564
ACH-000310,0.008949645983134398
ACH-000311,0.12162900622814082
ACH-000312,0.18140904992317614
ACH-000315,-0.03327382332117722
ACH-000316,0.061490814069152265
ACH-000317,-0.03685106879272633
ACH-000318,0.03378120425333835
ACH-000319,0.06581474721058497
ACH-000320,0.17724021151182315
ACH-000322,0.15916490887355722
ACH-000323,-0.08835148064262359
ACH-000324,0.06042597463307393
ACH-000329,0.0034698934111694712
ACH-000330,0.04405852022756508
ACH-000331,-0.009497581591692792
ACH-000332,0.10026465630876508
ACH-000334,0.11072695384141187
ACH-000335,0.03486145852367701
ACH-000336,0.2813113265380305
ACH-000337,0.3066633778650873
ACH-000338,0.1229942180063021
ACH-000339,0.10289524290586548
ACH-000341,0.14019376102155762
ACH-000348,0.030070832500939875
ACH-000350,0.08756902805570367
ACH-000352,0.09682384287236023
ACH-000356,-0.04242158983392295
ACH-000361,0.18201367755676404
ACH-000362,-0.005732640151852972
ACH-000363,0.026765096695586514
ACH-000364,0.09193171699071777
ACH-000365,-0.02611997110931066
ACH-000366,0.11522639800558865
ACH-000368,0.07226825213120215
ACH-000374,0.09487724282838887
ACH-000375,-0.08689866700105503
ACH-000376,0.07632764243950886
ACH-000381,0.13572492226372782
ACH-000383,-0.06249151020577756
ACH-000387,0.015502553829662594
ACH-000389,0.04396538825179962
ACH-000390,0.05552737592693922
ACH-000393,0.10551465080756556
ACH-000395,-0.06524795473284785
ACH-000396,0.06764519864129664
ACH-000397,0.092707995483644
ACH-000401,0.028721874590727163
ACH-000402,-0.1874751251087096
ACH-000403,0.04762891987095767
ACH-000404,0.19298276543407644
ACH-000406,0.0069099859464630976
ACH-000407,0.13773462197168454
ACH-000408,0.22773092030674635
ACH-000410,-0.15910516295184202
ACH-000411,0.15980455152643888
ACH-000414,0.1043669310119428
ACH-000415,-0.06331130190966966
ACH-000416,0.07882382000450756
ACH-000420,0.0524915097005178
ACH-000421,0.175273895416643
ACH-000424,-0.09454637847664957
ACH-000425,0.1397748356857674
ACH-000426,0.233160528178953
ACH-000427,-0.006436935850744372
ACH-000433,0.07962144684688702
ACH-000435,0.06483510483159438
ACH-000436,0.03093610168219068
ACH-000444,0.030321924395381224
ACH-000445,-0.06633835111891867
ACH-000448,-0.012464484975286455
ACH-000450,-0.0636611428093144
ACH-000452,0.040267587281317414
ACH-000454,0.04165615759900117
ACH-000458,0.07136481831591397
ACH-000459,0.16532753124495622
ACH-000460,0.08081049317277134
ACH-000461,0.0074963662685762844
ACH-000463,0.07692629295908654
