,CCNE2 (9134)
ACH-000004,0.010557324777842936
ACH-000005,-0.025299425227558955
ACH-000007,0.05204849590203937
ACH-000009,0.10798369249055907
ACH-000011,0.11364864631025093
ACH-000012,0.0183342366955467
ACH-000013,0.0007222487224477193
ACH-000014,0.1341847755546217
ACH-000015,-0.07971717886108166
ACH-000017,-0.0005686878333454235
ACH-000018,-0.061683220488042936
ACH-000019,-0.05762475923273142
ACH-000021,-0.046710497124130036
ACH-000022,-0.10120815813135532
ACH-000025,-0.07965797900373199
ACH-000028,-0.08578107092241269
ACH-000030,0.07854427181329462
ACH-000035,-0.11371503775956453
ACH-000036,0.05635400929509814
ACH-000037,-0.1748013693866381
ACH-000039,-0.033892945907614935
ACH-000040,-0.2704454746107008
ACH-000041,-0.14917509227074766
ACH-000042,-0.0667787411669987
ACH-000045,0.13867058099026364
ACH-000047,0.0964787025923881
ACH-000052,-0.14204031785351678
ACH-000053,0.13380355559516008
ACH-000054,-0.0989931587852864
ACH-000055,-0.2689687616907339
ACH-000060,-0.07009509031277615
ACH-000067,-0.017820391532347688
ACH-000070,-0.09024989859381433
ACH-000075,-0.009212590423299324
ACH-000078,0.04371237274960919
ACH-000082,-0.03602165979690704
ACH-000085,0.07620975180133747
ACH-000086,0.0851560067819975
ACH-000087,0.08273905454981609
ACH-000092,-0.09534686317635747
ACH-000095,0.035427464737446714
ACH-000097,-0.1355836720087387
ACH-000098,0.007668075988901806
ACH-000099,0.06785261906129803
ACH-000108,0.05799152804522127
ACH-000113,0.0008644848757063062
ACH-000116,-0.03012213800144592
ACH-000118,0.025019664320600182
ACH-000120,-0.06662670623797662
ACH-000123,0.011058083309136879
ACH-000127,-0.07215359080776683
ACH-000128,-0.06926170809290763
ACH-000132,-0.03083665166219843
ACH-000133,-0.2239946540421236
ACH-000137,-0.12105483575242132
ACH-000138,0.09820087855894047
ACH-000142,-0.07183971360139323
ACH-000143,-0.060119525227287786
ACH-000146,-0.13196501480147205
ACH-000148,-0.021694760840689508
ACH-000150,-0.16057529345017918
ACH-000152,-0.14453333382176414
ACH-000153,0.0286001093242688
ACH-000159,-0.05174306364929306
ACH-000160,-0.022570969407235703
ACH-000163,-0.2423317928093527
ACH-000167,-0.04184701334966996
ACH-000168,-0.15676498957568347
ACH-000169,-0.02416450773070509
ACH-000178,-0.15529443934262066
ACH-000183,-0.1549551920131639
ACH-000188,0.1469208344700874
ACH-000189,0.09923362961900267
ACH-000190,-0.05519578214484063
ACH-000198,-0.062160923451895736
ACH-000203,-0.04785256636910215
ACH-000204,-0.2713467879376533
ACH-000206,0.10517975859546064
ACH-000207,-0.1221614058785898
ACH-000208,-0.1783539765077456
ACH-000210,-0.3004796330136357
ACH-000211,0.07584878271415878
ACH-000215,0.022978985929602052
ACH-000221,-0.08973384203033144
ACH-000222,-0.10337415584409533
ACH-000223,-0.2692932722668389
ACH-000226,0.04068923256974407
ACH-000227,0.11310602745901907
ACH-000228,0.014169435104315403
ACH-000231,-0.21847330147757352
ACH-000232,-0.09203938897108256
ACH-000233,-0.025826682860608453
ACH-000234,0.1002841292126516
ACH-000235,-0.1053812137110187
ACH-000237,0.08565026294314458
ACH-000238,0.09158376708533078
ACH-000242,-0.2797640462843956
ACH-000243,-0.05808128979815087
ACH-000244,-0.049094529589114005
ACH-000246,0.0742997345057049
ACH-000248,0.03257830824661828
ACH-000250,0.09569936554610653
ACH-000251,0.15872814437202648
ACH-000252,-0.05814130150580338
ACH-000253,-0.059692670644492664
ACH-000255,-0.03165879983531667
ACH-000256,0.04300740497267276
ACH-000257,-0.08111888311874194
ACH-000258,-0.11132613375255147
ACH-000259,0.11157254367859556
ACH-000260,-0.08029407354527769
ACH-000261,-0.11410852363663575
ACH-000262,0.055682333190114376
ACH-000263,0.07748226981358199
ACH-000264,0.046581230651769515
ACH-000265,-0.11519669785374463
ACH-000266,0.0145354866385641
ACH-000272,0.011543654737492474
ACH-000274,-0.0013951498435501794
ACH-000277,-0.028148775267112125
ACH-000278,0.055953916087736325
ACH-000279,-0.015539750418595446
ACH-000280,0.00443590999455742
ACH-000281,-0.09836413378076396
ACH-000288,0.005525231223381994
