,SLITRK5 (26050)
ACH-000004,-0.18537880472315896
ACH-000005,-0.043507768408426
ACH-000007,0.1568576118372313
ACH-000009,0.08798229961923068
ACH-000011,-0.02975008995223464
ACH-000012,0.04493744802938002
ACH-000013,-0.0331075881761715
ACH-000014,-0.04746748429177475
ACH-000015,0.04725269385715062
ACH-000017,0.12531380538169212
ACH-000018,0.1211754532056185
ACH-000019,-0.11786020851192075
ACH-000021,0.04424222571584362
ACH-000022,0.0050300750804840935
ACH-000025,0.059270319775979366
ACH-000028,0.08701959981313319
ACH-000030,-0.01099576392713148
ACH-000035,-0.07311776224040442
ACH-000036,0.0656997049011192
ACH-000037,-0.031169279540714
ACH-000039,-0.014517906313678025
ACH-000040,-0.07261336357471418
ACH-000041,-0.15913581437410734
ACH-000042,-0.08805137679726525
ACH-000045,0.029384064262760592
ACH-000047,0.05765181191198825
ACH-000052,-0.08266559493399449
ACH-000053,0.008532883237527036
ACH-000054,-0.013440662708679134
ACH-000055,-0.016950237063161722
ACH-000060,-0.05605972074124112
ACH-000067,0.09254427614172472
ACH-000070,-0.09768723459351428
ACH-000075,0.13234503565277744
ACH-000078,-0.04084470352321293
ACH-000082,0.005304944774577244
ACH-000085,-0.1784047377281275
ACH-000086,0.02325049593509689
ACH-000087,0.18456555087980414
ACH-000092,0.04312300378818895
ACH-000095,0.033117587300016176
ACH-000097,-0.04199699990532993
ACH-000098,-0.14974187685980206
ACH-000099,0.038868735722891054
ACH-000108,0.11232270368789253
ACH-000113,-0.0021645737115016245
ACH-000116,-0.12398985553917492
ACH-000118,0.055478153496198106
ACH-000120,0.031024687366977763
ACH-000123,0.1160106552259868
ACH-000127,-0.003066078607485363
ACH-000128,-0.04513366748385418
ACH-000132,0.07736356448479129
ACH-000133,0.01398396060886177
ACH-000137,0.10341840819517144
ACH-000138,0.004781998064814624
ACH-000142,-0.058443858915878326
ACH-000143,0.09931402280314974
ACH-000146,0.016152484880469196
ACH-000148,0.00755519732953685
ACH-000150,-0.06578934795934636
ACH-000152,0.0614762249229384
ACH-000153,0.3451282886074553
ACH-000159,-0.040484085776938815
ACH-000160,0.07992731297244678
ACH-000163,0.06997995701329954
ACH-000167,-0.02126217775445349
ACH-000168,0.14596732349434471
ACH-000169,0.10607298384156076
ACH-000178,0.08306740417278964
