,OXT (5020)
ACH-000004,-0.0646409047556329
ACH-000005,0.08309405643618002
ACH-000007,0.2174956166763846
ACH-000009,0.101342027786635
ACH-000011,0.03362661611442895
ACH-000012,0.1590525774110387
ACH-000013,-0.004983525762545439
ACH-000014,0.1485485264564162
ACH-000015,0.0541843096691346
ACH-000017,0.08719440452694797
ACH-000018,0.16300563486457798
ACH-000019,0.04709254760038078
ACH-000021,0.1531977106977035
ACH-000022,-0.07967763235988201
ACH-000025,0.1073868438597394
ACH-000028,0.058715655172191614
ACH-000030,0.1030234047309551
ACH-000035,0.046684203767084535
ACH-000036,0.05241503770165208
ACH-000037,0.01616295615490876
ACH-000039,-0.0077854718122987625
ACH-000040,0.07030718477497185
ACH-000041,0.11082451300576464
ACH-000042,-0.10701136033692472
ACH-000045,0.15212455664902058
ACH-000047,0.10819894905782712
ACH-000052,-0.014834516700298225
ACH-000053,0.0007061697916377693
ACH-000054,0.13302155264189447
ACH-000055,-0.023958507648206676
ACH-000060,0.004846906885054949
ACH-000067,0.1674867382334829
ACH-000070,0.15224496951298513
ACH-000075,-0.004847624583440068
ACH-000078,0.05466920432819533
ACH-000082,0.1444547813720981
ACH-000085,0.06386546676296076
ACH-000086,0.1726442850309729
ACH-000087,0.09544982513735754
ACH-000092,0.09035223675554177
ACH-000095,0.1174419724606852
ACH-000097,0.039800556056861454
ACH-000098,0.08256681791115053
ACH-000099,0.04799541485761594
ACH-000108,-0.10248763968653422
ACH-000113,-0.09848323592897308
ACH-000116,0.0735971759531189
ACH-000118,0.06600826990016916
ACH-000120,0.18303892080354994
ACH-000123,0.12545278446982935
ACH-000127,0.060644709563180826
ACH-000128,-0.003676049555184396
ACH-000132,0.28355867916829386
ACH-000133,0.03129340177119
ACH-000137,0.040140582786179185
ACH-000138,0.1450904474941978
ACH-000142,0.011496771772826531
ACH-000143,-0.14669630886484225
ACH-000146,0.11678237560995927
ACH-000148,0.052002805662166564
ACH-000150,-0.1574276864839027
ACH-000152,0.11402768017810802
ACH-000153,0.025823650651263567
ACH-000159,0.18403700621671856
ACH-000160,-0.0165746906329693
ACH-000163,0.12313756490837276
ACH-000167,0.03909824641481376
ACH-000168,-0.05097312865136276
ACH-000169,-0.04157958074181922
ACH-000178,0.03367300983333299
ACH-000183,0.02522349060777749
ACH-000188,0.2266612180451195
ACH-000189,0.04464483230437253
ACH-000190,0.08883322474831537
ACH-000198,0.022697802521747752
ACH-000203,0.11736886680805797
ACH-000204,-0.009630927939055931
ACH-000206,-0.020317148761645417
ACH-000207,0.05621441410053223
ACH-000208,0.1491485258145049
ACH-000210,0.21189445522993106
ACH-000211,0.11091246232359853
ACH-000215,0.2179140861864032
ACH-000221,0.10481817077249983
ACH-000222,0.11889984515250493
ACH-000223,0.004225374653756871
ACH-000226,0.23163007197088
ACH-000227,0.016766419561845006
ACH-000228,0.002376113558547136
ACH-000231,-0.052992694346966136
ACH-000232,0.1454006108113229
ACH-000233,0.00063289118881065
ACH-000234,0.06038930300529392
ACH-000235,0.06320631752884236
ACH-000237,0.09376157003490064
ACH-000238,0.0814283883021335
ACH-000242,-0.03818400860458967
ACH-000243,0.034603445484925485
ACH-000244,0.15184210243157106
ACH-000246,0.15328629306656605
ACH-000248,-0.05059247169563858
ACH-000250,0.1374169914815939
ACH-000251,0.17835578947243574
ACH-000252,0.18574293562367789
ACH-000253,0.0417996698412218
ACH-000255,0.11796879986467802
ACH-000256,0.05780647701739872
ACH-000257,-0.08825762540162246
ACH-000258,0.1920942739824326
ACH-000259,0.02313201635122044
ACH-000260,0.014711429542466509
ACH-000261,0.06617092905945686
ACH-000262,0.11266236576887023
ACH-000263,-0.11070494447137784
ACH-000264,0.1025897758767439
ACH-000265,0.07193236030563173
ACH-000266,0.08535061926535467
ACH-000272,0.13407998055403422
ACH-000274,-0.0358824928159946
ACH-000277,-0.00020784385412558082
ACH-000278,0.10474778543433436
ACH-000279,0.13842769487360956
ACH-000280,0.13700050217356707
ACH-000281,-0.005444143984483224
ACH-000288,0.1509409827901272
ACH-000291,0.09573431274655693
ACH-000293,-0.011407674174973554
ACH-000294,0.03043853079780082
ACH-000295,0.1950539593442304
ACH-000296,0.052834900602211306
ACH-000302,0.07080788147844774
ACH-000304,-0.07959196747340995
ACH-000307,-0.06392506421588527
ACH-000308,0.09792848877331127
ACH-000310,0.1724937981794622
ACH-000311,0.1133714852962911
ACH-000312,0.00013557380228294212
ACH-000315,0.03486086284634585
ACH-000316,-0.027962975084223067
ACH-000317,0.12645004805994128
ACH-000318,0.12571580132991164
ACH-000319,0.038369363103323575
ACH-000320,0.09061628420367204
ACH-000322,-0.04690485317965335
ACH-000323,0.0470636989544909
ACH-000324,0.08866249306667176
ACH-000329,0.07176579032956397
ACH-000330,0.13765105664914692
ACH-000331,0.04795433706494779
ACH-000332,0.025562446305441845
ACH-000334,0.09004443040899097
ACH-000335,0.197273419892536
ACH-000336,0.13711825439388867
ACH-000337,0.14168094932365302
ACH-000338,0.06910893853977222
ACH-000339,0.13103343306585366
ACH-000341,0.005119070291503866
ACH-000348,0.2210484880354851
ACH-000350,0.009548281443101584
ACH-000352,-0.10989714912263787
ACH-000356,-0.06986201806876192
ACH-000361,0.09188424823736743
ACH-000362,0.06998927701136562
ACH-000363,-0.006844010301458001
ACH-000364,0.013102084327343064
ACH-000365,0.14291552396354493
ACH-000366,0.12054251441681332
ACH-000368,0.09625182699745063
ACH-000374,0.16441677083094816
ACH-000375,0.12256849705401975
ACH-000376,0.02824682842767873
ACH-000381,0.12478730393862035
ACH-000383,0.059574465002652816
ACH-000387,-0.020379461094218614
ACH-000389,-0.02449469151183271
ACH-000390,0.06316333897188925
ACH-000393,0.01019668747911605
ACH-000395,-0.1390752674246078
ACH-000396,0.1395093926905785
ACH-000397,0.21550292694162784
ACH-000401,0.09289323635651413
ACH-000402,0.06899724629792746
ACH-000403,0.02188956625824573
ACH-000404,-0.08682196755619218
ACH-000406,0.090623980772121
ACH-000407,0.03379037307456897
ACH-000408,-0.14501169030743427
ACH-000410,-0.05740751242877925
ACH-000411,0.21604442118922476
ACH-000414,0.0967704568422674
ACH-000415,0.09281334647551544
ACH-000416,0.09421811816151944
ACH-000420,-0.06943369079072928
ACH-000421,0.00968928009225115
ACH-000424,-0.23615289612254445
ACH-000425,0.12142370412276267
ACH-000426,0.13513625158998674
ACH-000427,0.05857578996761539
ACH-000433,0.08333780899888764
ACH-000435,0.03847806816608944
ACH-000436,0.05282660206595702
ACH-000444,-0.03647150778113043
ACH-000445,0.2430093019595346
ACH-000448,-0.004476452877651695
ACH-000450,0.18041760293888967
ACH-000452,0.05994731945174695
ACH-000454,0.04632786599211723
ACH-000458,-0.1247102589043261
ACH-000459,0.05135812410568146
ACH-000460,-0.04600685751230062
ACH-000461,0.05302843467112135
ACH-000463,0.0716663764464253
ACH-000464,-0.19587929076042426
ACH-000466,-0.06829829567138528
ACH-000467,0.1494008537898298
ACH-000468,0.060232634648606564
ACH-000469,0.0986768554167368
ACH-000470,-0.05095912828752908
ACH-000471,0.11272348483045032
ACH-000472,0.0625325398147919
ACH-000473,0.06399190722707065
ACH-000475,0.12328518728476764
ACH-000476,-0.15116029484481516
ACH-000477,0.03044492277474961
ACH-000479,-0.09247251571300433
ACH-000480,0.09203684387549628
ACH-000481,0.0578148549759721
ACH-000483,0.039550943810056485
ACH-000484,0.1818431728028046
ACH-000485,0.21823916224354992
ACH-000486,0.0026813656778690576
ACH-000487,0.028006297249937147
ACH-000488,0.03104921198052198
ACH-000490,0.031944540302215926
ACH-000491,-0.04662108587878041
ACH-000495,0.14384669448115314
ACH-000496,0.13750945266517092
ACH-000499,0.11174059401437028
ACH-000500,0.5483260418606676
ACH-000502,0.08797010749786913
ACH-000503,-0.03711049417811582
ACH-000505,0.13596154712717887
ACH-000507,0.11722609296945775
ACH-000510,0.09619620458931476
ACH-000511,0.05219012347879716
ACH-000512,-0.15861037151631488
ACH-000516,0.04646471929415516
ACH-000517,0.0015239097403241025
ACH-000518,0.08952555649332472
ACH-000520,0.2534728107628267
ACH-000521,-0.009931646243082242
ACH-000522,0.02273970872342841
ACH-000524,0.031974046674263686
ACH-000527,0.03161502154425423
ACH-000528,-0.22116296273780736
ACH-000537,0.062169190593357175
ACH-000541,0.09133393702352294
ACH-000542,0.1474247253548731
ACH-000544,0.18647977863419102
ACH-000545,0.1400455481108365
ACH-000547,-0.06053389744344161
ACH-000548,0.04276694759719794
ACH-000549,-0.058058225656754926
ACH-000550,0.08359071562458083
ACH-000552,0.09126878436357537
ACH-000556,0.03780694925843627
ACH-000557,0.03150799046478491
ACH-000569,-0.2894449927746785
ACH-000570,0.09387179121421346
ACH-000571,0.014072712356597664
ACH-000573,0.10270361149888528
ACH-000576,0.00985676234796959
ACH-000579,-0.12764033312189854
ACH-000580,0.005552985168946427
ACH-000584,0.06320056390375434
ACH-000585,0.15423599759934067
ACH-000588,0.22402396093987328
ACH-000589,0.12235738595131795
ACH-000591,0.1198127778830041
ACH-000593,0.12315130734914985
ACH-000600,0.12202126310953328
ACH-000601,0.10972971843666117
ACH-000605,0.009140963953126423
ACH-000606,0.13979110787260135
ACH-000608,0.11885447715343153
ACH-000614,0.18014076577491284
ACH-000616,0.08939300741346783
ACH-000618,0.023313105532089658
ACH-000619,0.2035641576464006
ACH-000620,0.06201068901302844
ACH-000621,0.04915485067149423
ACH-000622,0.01398122397599787
ACH-000623,0.006897377813481613
ACH-000624,0.09977319972437146
ACH-000627,-0.05774875211455745
ACH-000630,0.00945607809338759
ACH-000631,0.2449990956518637
ACH-000632,0.14041916523991704
ACH-000633,0.08364941463387922
ACH-000637,0.08882528899176302
ACH-000638,0.1001395540429633
ACH-000646,0.12119492492628442
ACH-000647,0.10093299694442252
ACH-000648,0.04060507318450229
ACH-000649,0.16489455433132624
ACH-000651,-0.10642284777894596
ACH-000652,-0.014650332911874855
ACH-000653,0.05923937061113418
ACH-000657,0.17370491813475278
ACH-000658,0.10038718548039442
ACH-000661,0.07847372694737001
ACH-000662,-0.15133465285173442
ACH-000663,0.20484009501481726
ACH-000665,0.01724561126510429
ACH-000671,0.027808219630017315
ACH-000672,0.04688150402895716
ACH-000673,0.0504207672367596
ACH-000676,0.11527802546912914
ACH-000677,0.1322658832411738
ACH-000681,0.06549907237558546
ACH-000683,0.047833016887004524
ACH-000684,0.328572140962598
ACH-000688,-0.04821559750944155
ACH-000693,0.02222848951977935
ACH-000694,0.01831527446366386
ACH-000695,0.1993484946759631
ACH-000696,0.0605753901566033
ACH-000697,0.20671350661026325
ACH-000699,0.0786982255186565
ACH-000701,-0.00441162314170076
ACH-000706,0.1760058148436701
ACH-000711,0.07446098979653322
ACH-000713,-0.1130111689713046
ACH-000714,0.05300327584336185
ACH-000718,0.021827131232477558
ACH-000720,0.11038990066431643
ACH-000721,0.06906916453894389
ACH-000724,0.045791694206208135
ACH-000725,0.005934729187489951
ACH-000732,0.010632606656186788
ACH-000734,0.126840535060226
ACH-000735,0.10965655613530148
ACH-000736,0.10062106035184502
ACH-000738,0.1817313047521287
ACH-000746,0.09925628033950287
ACH-000747,0.12146601173539848
ACH-000748,0.033444551591899206
ACH-000753,0.1371528047217855
ACH-000756,0.21798475338573906
ACH-000757,0.014495630996842456
ACH-000758,0.17614296099557325
ACH-000760,-0.03328508189796175
ACH-000762,0.091609857848364
ACH-000763,0.07744682518978754
ACH-000764,0.04862695480926365
ACH-000765,0.20091973633408372
ACH-000766,0.027317411881505924
ACH-000767,-0.01045522570588332
ACH-000768,0.10615732963561184
ACH-000769,0.07652734452779032
ACH-000770,-0.07239095545031587
ACH-000771,0.1446687128598972
ACH-000773,-0.003957013891109467
ACH-000776,0.09379573647872888
ACH-000777,0.04869697424588707
ACH-000778,0.12536102858047868
ACH-000781,0.0476251410744377
ACH-000782,-0.037008860666820284
ACH-000783,0.042974970537345
ACH-000784,0.0427693378166768
ACH-000785,0.046464399443970884
ACH-000787,-0.10204217771709316
ACH-000788,0.15592314240499508
ACH-000791,0.10097210702282768
ACH-000792,0.06333300549810279
ACH-000794,-0.009670969300515326
ACH-000796,0.053860836642464785
ACH-000798,0.024769144012312887
ACH-000799,0.09866212176572108
ACH-000800,0.02611568531122551
ACH-000802,0.07589650307195532
ACH-000804,0.1632637266250668
ACH-000805,0.1843637056864541
ACH-000809,0.07893810838475906
ACH-000810,0.038024955693857714
ACH-000811,0.06744606700931734
ACH-000817,0.04612387425152386
ACH-000819,0.04536682279575577
ACH-000820,0.43661720266831533
ACH-000821,0.0556905668030484
ACH-000822,0.15305282924000135
ACH-000823,-0.06884960843957305
ACH-000824,0.07858264136531552
ACH-000827,0.10877426342771324
ACH-000829,0.06941568629811455
ACH-000831,0.2336634105344613
ACH-000832,0.25383109565760714
ACH-000833,-0.03211511207640876
ACH-000834,0.1631264934346542
ACH-000835,0.01961746082387348
ACH-000836,0.07821362899140344
ACH-000837,0.08448957981240057
ACH-000838,-0.041222383778384414
ACH-000839,-0.05580213376640289
ACH-000840,0.24229335241988126
ACH-000841,0.08836510488916582
ACH-000843,0.23637014770462456
ACH-000846,0.09118878234192178
ACH-000847,0.10197039379880432
ACH-000848,0.18231032280245624
ACH-000849,0.0795252915543965
ACH-000851,0.048084044683366765
ACH-000855,0.16749024394288822
ACH-000856,0.06776436451200954
ACH-000858,-0.06358746457446557
ACH-000859,0.0909585552664697
ACH-000861,0.04644720435779184
ACH-000862,0.012127358175527632
ACH-000865,0.061961514830652084
ACH-000866,0.0970072150516804
ACH-000867,-0.014795646981735775
ACH-000869,0.1406859323170624
ACH-000872,0.10616419085190372
