,FHIT (2272)
ACH-000004,0.11125447771190904
ACH-000005,0.23404049129059726
ACH-000007,0.05842530841943155
ACH-000009,0.06113839297291938
ACH-000011,0.2574128449172809
ACH-000012,0.03598237762533397
ACH-000013,0.044043734676318815
ACH-000014,0.02492306597372944
ACH-000015,0.11074847636634796
ACH-000017,0.09691521558601908
ACH-000018,-0.05655154938806167
ACH-000019,0.1663296426966824
ACH-000021,0.02638172714004975
ACH-000022,0.008789900904628695
ACH-000025,0.08899358018023319
ACH-000028,-0.045388299656126084
ACH-000030,0.12052576899359055
ACH-000035,0.10865891979413113
ACH-000036,0.02627261861955077
ACH-000037,-0.031646544095959975
ACH-000039,0.2091072277868456
ACH-000040,0.13852572879050198
ACH-000041,0.06468317530508819
ACH-000042,0.02316982874010149
ACH-000045,0.08974395013618815
ACH-000047,0.014005005737500943
ACH-000052,0.16507113621716712
ACH-000053,0.013645423460149315
ACH-000054,0.025848881470098662
ACH-000055,0.12949451012414034
ACH-000060,-0.034432056275415415
ACH-000067,0.002285181742838001
ACH-000070,0.035362323679132945
ACH-000075,0.045196604492833234
ACH-000078,-0.02111812595154811
ACH-000082,-0.03923893335409248
ACH-000085,-0.032537360578014735
ACH-000086,0.056100208780284426
ACH-000087,0.20922610081743825
ACH-000092,0.09515840371765122
ACH-000095,0.11289763904059975
ACH-000097,0.06816759955415108
ACH-000098,-0.016651414016404315
ACH-000099,0.015968191830747002
ACH-000108,0.04183850252661375
ACH-000113,0.05662579319372722
ACH-000116,-0.05594711913284813
ACH-000118,0.0005805506318406758
ACH-000120,0.05208936465237934
ACH-000123,0.16477388477463195
ACH-000127,0.06190052684152258
ACH-000128,-0.012971759170366623
ACH-000132,0.0080830418982306
ACH-000133,-0.02265212811887398
ACH-000137,-0.02794380416686928
ACH-000138,0.1297252025461728
ACH-000142,-0.09799241335690828
ACH-000143,0.2090431802976097
ACH-000146,0.09946800938556544
ACH-000148,0.06429584738665825
ACH-000150,0.10462404016467952
ACH-000152,0.03795590604580434
ACH-000153,0.14996212401511588
ACH-000159,0.016162099603907205
ACH-000160,0.09713071640515307
ACH-000163,0.057518313032868085
ACH-000167,-0.3962249554355613
ACH-000168,0.017374138637834036
ACH-000169,-0.008628068458228687
ACH-000178,0.16164727127411135
ACH-000183,0.02113722731740833
ACH-000188,0.08135021022694039
ACH-000189,-0.09996632059609234
ACH-000190,0.11559541547148924
ACH-000198,0.13452423067785946
ACH-000203,-0.4547417612008865
ACH-000204,0.13971640003175076
ACH-000206,0.1595317009666355
ACH-000207,-0.022082426902617813
ACH-000208,-0.15836031856195848
ACH-000210,0.03987585096419703
ACH-000211,-0.03546255680444236
ACH-000215,-0.02622987132165784
ACH-000221,0.12784822426766665
ACH-000222,-0.09933967268300167
ACH-000223,0.001044087701285167
ACH-000226,0.047532994154538426
ACH-000227,0.023276596809103902
ACH-000228,0.06602514884415406
ACH-000231,0.05248566413263498
ACH-000232,0.09874138038547962
ACH-000233,0.09775857735911213
ACH-000234,-0.16159959435024548
ACH-000235,0.08178780272738112
ACH-000237,0.001781676686668682
ACH-000238,0.09396973642610572
ACH-000242,0.4294878697955236
ACH-000243,0.07856278613199949
ACH-000244,0.1876831759568012
ACH-000246,-0.03948805776990641
ACH-000248,0.13148314598285274
ACH-000250,0.07972935587249913
ACH-000251,0.0012059618574014432
ACH-000252,0.1457741114331169
ACH-000253,-0.00464689945953877
ACH-000255,0.0902286531765684
ACH-000256,0.05591368459373658
ACH-000257,-0.1267229816090692
ACH-000258,0.06417931292507179
ACH-000259,-0.031781297193258555
ACH-000260,0.19066928929790414
ACH-000261,0.008846135748730848
ACH-000262,-0.06187801087269475
ACH-000263,-0.051672044448466015
ACH-000264,0.028131453972629943
ACH-000265,-0.05639513102367215
ACH-000266,-0.011085914085115292
ACH-000272,0.06260174545693831
ACH-000274,0.10259622218151017
ACH-000277,-0.06788916656245353
ACH-000278,-0.058797694754224215
ACH-000279,0.13321811579905246
ACH-000280,0.1546961277769969
ACH-000281,0.12692966006048748
ACH-000288,0.0710142585412114
ACH-000291,0.2177248910243952
ACH-000293,-0.2025062642033532
ACH-000294,0.012946653192282316
ACH-000295,-0.05365344698686735
ACH-000296,-0.15371053662656525
