,PLA2G16 (11145)
ACH-000004,0.06700727475635111
ACH-000005,-0.002381009424516039
ACH-000007,-0.07491300485110093
ACH-000009,0.0282931495422123
ACH-000011,-0.0143698289657762
ACH-000012,-0.10661195306876686
ACH-000013,-0.0419963254275616
ACH-000014,0.0021272022070783704
ACH-000015,-0.021108152302270908
ACH-000017,0.05446823325530726
ACH-000018,-0.10648795226960553
ACH-000019,0.030738650354584587
ACH-000021,-0.10347983129696804
ACH-000022,-0.08798651665421509
ACH-000025,-0.08910687981707073
ACH-000028,-0.1564097905044021
ACH-000030,-0.048423529786906665
ACH-000035,-0.052068886696264916
ACH-000036,0.010505800700750466
ACH-000037,-0.009006640527243167
ACH-000039,-0.13568049130418147
ACH-000040,-0.0031183838969456586
ACH-000041,-0.11489910417047935
ACH-000042,-0.14718396041934206
ACH-000045,-0.111224910944207
ACH-000047,-0.040523951157378266
ACH-000052,-0.029392609293958524
ACH-000053,0.007086485106209056
ACH-000054,-0.07123287365877944
ACH-000055,-0.04548137473966031
ACH-000060,-0.06083069806282975
ACH-000067,0.019848868479998148
ACH-000070,0.07839347294827295
ACH-000075,-0.16779455792395748
ACH-000078,-0.05556546084362054
ACH-000082,-0.18325289660539512
ACH-000085,-0.1811247597467944
ACH-000086,0.0057196662645304895
ACH-000087,-0.14616909054541166
ACH-000092,-0.09864754544746304
ACH-000095,-0.0770143044758114
ACH-000097,-0.007434310008197462
ACH-000098,-0.02768490660640305
ACH-000099,0.004343305033863539
ACH-000108,-0.014118315417382303
ACH-000113,-0.025337921332610716
ACH-000116,-0.10391121301324588
ACH-000118,-0.17639445874707455
ACH-000120,-0.14230042043402866
ACH-000123,-0.10442315473371212
ACH-000127,0.0075632969333314926
ACH-000128,0.016100303961376166
ACH-000132,-0.11227576593652823
ACH-000133,-0.05501350179023943
ACH-000137,-0.16998003643857798
ACH-000138,-0.06745273681787803
ACH-000142,-0.0546786954250874
ACH-000143,-0.056597322834847384
ACH-000146,0.016822761075446408
ACH-000148,-0.033161279843663086
ACH-000150,-0.20822788056297012
ACH-000152,0.06801642262171556
ACH-000153,-0.18145567170823929
ACH-000159,-0.002421491665134451
ACH-000160,-0.011263874572130624
ACH-000163,-0.19142253368275006
ACH-000167,-0.09647097611327733
ACH-000168,0.10794592720638437
ACH-000169,-0.041381489491002704
ACH-000178,-0.097699729270461
ACH-000183,-0.06492260943280355
ACH-000188,-0.14589494662084565
ACH-000189,-0.18574118326308128
ACH-000190,-0.02795179218624974
ACH-000198,-0.020197779792400908
ACH-000203,-0.1288587144116668
ACH-000204,-0.05430403821103373
ACH-000206,-0.009396606486680729
ACH-000207,-0.02964325864790268
ACH-000208,-0.14060139990387704
ACH-000210,-0.21677514481124632
ACH-000211,-0.12408899387537113
ACH-000215,-0.026725790924382518
ACH-000221,-0.09568537849111784
ACH-000222,-0.045559268526508885
ACH-000223,-0.053890922144059585
ACH-000226,-0.016207651042183066
ACH-000227,-0.020925359338223013
ACH-000228,-0.10892536663891438
ACH-000231,0.0114663917922612
ACH-000232,-0.017207931506926642
ACH-000233,-0.09567086816363304
ACH-000234,-0.007370132642241805
ACH-000235,-0.10970820021773003
ACH-000237,-0.12707447767710675
ACH-000238,0.06283173486449957
ACH-000242,-0.03576541042868096
ACH-000243,0.008128130749786655
ACH-000244,0.03483539050504272
ACH-000246,-0.016378731734139798
ACH-000248,-0.06961245120423164
ACH-000250,-0.04660981920276073
ACH-000251,0.03336652929829804
ACH-000252,-0.030824558562972924
ACH-000253,0.047193489707101015
ACH-000255,-0.057040165810119524
ACH-000256,-0.11205898947647057
ACH-000257,-0.12774255107076202
ACH-000258,-0.051411529191294436
ACH-000259,-0.04476349017900154
ACH-000260,-0.05252472115432831
ACH-000261,-0.12869698389196754
ACH-000262,-0.10614645204728897
ACH-000263,-0.009424170003814037
ACH-000264,-0.10078858189823943
ACH-000265,-0.019902626039592152
ACH-000266,-0.04854647574857058
ACH-000272,0.02762416239503958
ACH-000274,0.041844003297434776
ACH-000277,-0.003548454872351809
ACH-000278,0.029873961941068963
ACH-000279,0.08538600543913011
ACH-000280,-0.001312043879731696
ACH-000281,-0.08488556729997704
ACH-000288,-0.12093387490431627
ACH-000291,0.1189421463216823
ACH-000293,-0.17292232483191214
ACH-000294,0.006089163267395758
ACH-000295,-0.064044317527789
ACH-000296,0.06319790255861094
ACH-000302,-0.01751084553873776
ACH-000304,0.14475173878871067
ACH-000307,-0.07146214615315677
ACH-000308,-0.1326870781406194
ACH-000310,-0.03653216284410293
ACH-000311,0.035093382529179866
ACH-000312,0.0064493182048564746
ACH-000315,-0.012398279697467485
ACH-000316,-0.0842611725702299
ACH-000317,-0.03537541213902065
ACH-000318,-0.05588781433914724
ACH-000319,0.02296464212368925
ACH-000320,0.07585642886667264
ACH-000322,0.015328789192763344
ACH-000323,0.03134167065666429
ACH-000324,-0.0276874107498518
ACH-000329,0.12138565309654376
ACH-000330,0.09457572913463712
ACH-000331,0.03887450279381821
ACH-000332,-0.11561016911512405
ACH-000334,-0.0033918974423086104
ACH-000335,-0.09483293395313112
ACH-000336,0.04229048143651249
ACH-000337,-0.18769328342521785
ACH-000338,0.2933946249184548
ACH-000339,-0.05173062088991104
ACH-000341,-0.04889427155888988
ACH-000348,-0.006822388923967259
ACH-000350,-0.1527462483459174
ACH-000352,0.005972798364120547
ACH-000356,-0.026492070964252303
ACH-000361,0.14460753633684367
ACH-000362,-0.1457417190583385
ACH-000363,0.055264624524190654
ACH-000364,-0.0341764572261174
ACH-000365,0.023020093771874275
ACH-000366,-0.1422623711329628
ACH-000368,-0.03921624928555867
ACH-000374,-0.15017604779707122
ACH-000375,0.01664906195937967
ACH-000376,-0.10750981069374034
ACH-000381,-0.01481579015560555
ACH-000383,-0.047389126506223386
ACH-000387,0.08685366898853998
ACH-000389,-0.10056006479081828
ACH-000390,-0.02745858920028009
ACH-000393,-0.027152926513826458
ACH-000395,-0.09903185731428643
ACH-000396,0.09218203527829097
ACH-000397,-0.11949039214713147
ACH-000401,-0.18582704381866708
ACH-000402,-0.07866618761622637
ACH-000403,-0.08373332086891519
ACH-000404,-0.2617915117820959
ACH-000406,-0.057266592166642
ACH-000407,-0.1901904789331313
