,JRKL (8690)
ACH-000004,0.0045809524780000424
ACH-000005,0.3201598824262187
ACH-000007,-0.13156053471295318
ACH-000009,-0.0459244617751402
ACH-000011,-0.022890902311386
ACH-000012,-0.02033280296622981
ACH-000013,-0.07425146597973256
ACH-000014,0.022178932993010284
ACH-000015,-0.07014374969278986
ACH-000017,-0.03006759411041285
ACH-000018,0.0881350837913088
ACH-000019,-0.030912004634602912
ACH-000021,-0.017504948406229716
ACH-000022,0.055350416123574886
ACH-000025,-0.0782469394641197
ACH-000028,-0.0625141170861676
ACH-000030,-0.012481391487227208
ACH-000035,-0.07467508951708861
ACH-000036,-0.0550913905886417
ACH-000037,-0.0009251532263009235
ACH-000039,0.1191745826382901
ACH-000040,-0.04860587985589783
ACH-000041,0.020454580823211086
ACH-000042,-0.04146805432897081
ACH-000045,0.029114166100156862
ACH-000047,-0.15801300144119584
ACH-000052,-0.1303231819161161
ACH-000053,-0.0018961862092450922
ACH-000054,-0.06685082908310602
ACH-000055,0.01859519156716177
ACH-000060,0.07565098143156451
ACH-000067,0.03180646456135465
ACH-000070,-0.0533079156677648
ACH-000075,-0.2328381634443615
ACH-000078,-0.16439795977788738
ACH-000082,-0.0912204088384133
ACH-000085,-0.026448913111804025
ACH-000086,-0.07563573229521586
ACH-000087,0.12910229109273905
ACH-000092,-0.02769291850339116
ACH-000095,0.031088292807522195
ACH-000097,-0.005913083946083885
ACH-000098,0.004862371695552522
ACH-000099,0.004249792932198858
ACH-000108,0.04604463293396139
ACH-000113,-0.07698290533077211
ACH-000116,-0.12790682811470527
ACH-000118,0.0002602119410182067
ACH-000120,0.041877148975148375
ACH-000123,-0.10727414046738416
ACH-000127,0.0477067208742768
ACH-000128,0.09517300161735867
ACH-000132,-0.15315195287935532
ACH-000133,-0.057027284741596324
ACH-000137,-0.10575862816588767
ACH-000138,-0.03750482430438445
ACH-000142,-0.026817162560957942
ACH-000143,0.04623669446976849
ACH-000146,-0.08228878137450335
ACH-000148,-0.1846303867801311
ACH-000150,0.1352401156636571
ACH-000152,-0.013692614052957306
ACH-000153,-0.1466939294499087
ACH-000159,0.06289807535326092
ACH-000160,-0.1707715200087915
ACH-000163,-0.029102985576809636
ACH-000167,-0.183406846886368
ACH-000168,0.13528026756149816
ACH-000169,-0.1005645056139822
ACH-000178,-0.08746982151133784
ACH-000183,-0.09337669839083593
ACH-000188,0.010019637857939506
ACH-000189,0.05132696961029845
ACH-000190,-0.28332373159607105
ACH-000198,0.02052269549792015
ACH-000203,-0.09240804563759793
ACH-000204,-0.2523044847046357
ACH-000206,-0.10906050271005832
ACH-000207,-0.2051985113584651
ACH-000208,0.06430309108399927
ACH-000210,-0.2767852098310033
ACH-000211,-0.035352850000628634
ACH-000215,-0.04299224723622469
ACH-000221,0.016128143748849046
ACH-000222,0.010667047335382448
ACH-000223,0.0055846092031366775
ACH-000226,-0.007721226320543181
ACH-000227,0.10363395405805996
ACH-000228,0.018282058924346884
ACH-000231,-0.02640518414268183
ACH-000232,0.007268363977839625
ACH-000233,0.05703674252176472
ACH-000234,-0.1131811742340257
ACH-000235,-0.042544437492725566
ACH-000237,-0.050334278585200426
ACH-000238,0.02731409737943978
ACH-000242,-0.16819394684443534
ACH-000243,-0.0011696634505925464
ACH-000244,-0.07681846535342385
ACH-000246,0.032754928267525026
ACH-000248,-0.030360500269624027
ACH-000250,-0.0485961976017554
ACH-000251,-0.020543271861396192
ACH-000252,0.07822464616987866
ACH-000253,0.016872974619013176
ACH-000255,0.0009561828686850645
ACH-000256,-0.18100266748444424
ACH-000257,0.1277061723301955
ACH-000258,0.016939882108392763
ACH-000259,-0.01980270513610625
ACH-000260,-0.05024318935923098
ACH-000261,-0.1386719181909076
ACH-000262,-0.11561833418801315
ACH-000263,-0.2090984679113841
ACH-000264,0.0065603332972675255
ACH-000265,0.0026511991093872817
ACH-000266,-0.1217671165721023
ACH-000272,-0.0027562949026079878
ACH-000274,-0.14520029363721187
ACH-000277,0.0547020750132718
ACH-000278,-0.13668798624277342
ACH-000279,-0.026910428552485068
ACH-000280,-0.07212722525392443
ACH-000281,-0.027607398230502633
ACH-000288,-0.031666622259642216
ACH-000291,-0.07787877637362145
ACH-000293,-0.15948160812561496
ACH-000294,-0.11123722733995567
ACH-000295,-0.16393612733324098
ACH-000296,-0.12103178380690255
ACH-000302,-0.12852936483146654
ACH-000304,-0.2412012015591804
ACH-000307,-0.06870015183976064
ACH-000308,-0.16211799324416132
ACH-000310,-0.03649692739697822
ACH-000311,0.02247099542683705
ACH-000312,0.037974334525753835
ACH-000315,-0.16784291472991855
ACH-000316,0.06554497716279467
ACH-000317,-0.05064680164667569
ACH-000318,-0.02644096816510707
ACH-000319,-0.14322061286154308
ACH-000320,-0.011673857418415477
ACH-000322,-0.04554205192890195
ACH-000323,-0.19718450546835672
ACH-000324,-0.07963710895479947
ACH-000329,0.03330453698795988
ACH-000330,-0.03684972106137471
ACH-000331,0.0446023107018318
ACH-000332,-0.029192821248252586
ACH-000334,-0.013133910262341168
ACH-000335,0.2438423923999541
ACH-000336,-0.05285716235361525
ACH-000337,-0.053127017946258036
ACH-000338,-0.3603186214553557
ACH-000339,-0.06924437826630526
ACH-000341,-0.10044020414876886
ACH-000348,0.0310803030177922
