,MND1 (84057)
ACH-000004,0.04878678245224277
ACH-000005,0.2634300868225258
ACH-000007,-0.03031783634207278
ACH-000009,0.035646495004307215
ACH-000011,-0.09033307324605447
ACH-000012,0.11508594820121484
ACH-000013,0.002893107616108927
ACH-000014,-0.027385298068282084
ACH-000015,-0.2366566119542375
ACH-000017,0.10824783270593166
ACH-000018,0.28217688020650955
ACH-000019,-0.094784648613123
ACH-000021,0.05286250281044751
ACH-000022,-0.002106441205111949
ACH-000025,-0.14285862732322366
ACH-000028,-0.23501818462378346
ACH-000030,0.1312795051005705
ACH-000035,-0.02400071369908359
ACH-000036,0.00629818726711078
ACH-000037,-0.019438050334545688
ACH-000039,-0.03195527151991219
ACH-000040,-0.05279881667817627
ACH-000041,0.12801478924995166
ACH-000042,0.09649720201432416
ACH-000045,0.2146602420579086
ACH-000047,0.20629506227585231
ACH-000052,-0.16302108832020573
ACH-000053,0.07352942265923593
ACH-000054,-0.123051908497375
ACH-000055,0.08927340171777053
ACH-000060,0.1270531129896221
ACH-000067,-0.02752684272346376
ACH-000070,0.06300985412073197
ACH-000075,-0.1981013507787575
ACH-000078,-0.02782573008348858
ACH-000082,0.0526444333342611
ACH-000085,0.14983402121613953
ACH-000086,0.17903687075562932
ACH-000087,-0.009763067532839837
ACH-000092,0.07623991363353705
ACH-000095,0.0934841443230928
ACH-000097,0.0874718282904894
ACH-000098,0.08779624087998739
ACH-000099,0.01926955207999732
ACH-000108,0.19595213125760716
ACH-000113,0.02480343048678357
ACH-000116,0.09749117943299657
ACH-000118,0.1133050173167882
ACH-000120,-0.4838863235707686
ACH-000123,0.1478734271512425
ACH-000127,-0.02472237680973293
ACH-000128,0.10097069693980568
ACH-000132,0.04760704656991547
ACH-000133,-0.08592280480007924
ACH-000137,0.06629651475354263
ACH-000138,0.19223920396906105
ACH-000142,-0.039389275123033085
ACH-000143,-0.042422437629546283
ACH-000146,0.08270056794748605
ACH-000148,0.048240008237126084
ACH-000150,0.032984357954799585
ACH-000152,0.045761758882639086
ACH-000153,0.01508994284490036
ACH-000159,0.10187878269721974
ACH-000160,-0.05552152198272702
ACH-000163,0.14060359702518668
ACH-000167,0.24440176160709676
ACH-000168,-0.053532351374302095
ACH-000169,0.15003999358742207
ACH-000178,0.042827877133825264
ACH-000183,-0.004136462356285907
ACH-000188,-0.049285012579437786
ACH-000189,0.08909988517147277
ACH-000190,0.0864300501567965
ACH-000198,0.15229867287370746
ACH-000203,0.05697434486959658
ACH-000204,-0.11435233662771944
ACH-000206,-0.3458075409552434
ACH-000207,0.040836831558123565
ACH-000208,0.24435084371783145
ACH-000210,0.10305281982351144
ACH-000211,-0.07832292068583095
ACH-000215,0.01071188445977682
ACH-000221,0.054133789511614364
ACH-000222,-0.033187303650265516
ACH-000223,-0.052503087651498165
ACH-000226,0.08637413335432853
ACH-000227,-0.045181320921259184
ACH-000228,0.06795632736967241
ACH-000231,0.034934380236168794
ACH-000232,-0.12817862097109226
ACH-000233,-0.15784812238876986
ACH-000234,-0.009300936889386616
ACH-000235,0.04822550669293138
ACH-000237,0.04586604555718166
ACH-000238,-0.008525832809345288
ACH-000242,-0.19397099976457896
ACH-000243,0.034859374033557836
ACH-000244,0.07606858991076718
ACH-000246,0.056737322219121825
ACH-000248,0.225182420174307
ACH-000250,0.11631263803296067
ACH-000251,0.029042774883813058
ACH-000252,0.0597588265215661
ACH-000253,-0.07797454786979491
ACH-000255,0.0918732545025509
ACH-000256,0.13600022068121664
ACH-000257,-0.17818967065949048
ACH-000258,0.10770281718020644
ACH-000259,0.09351133708737168
ACH-000260,0.12205235571425035
ACH-000261,0.05631008389985046
ACH-000262,0.2096154372392786
ACH-000263,0.04961813144836098
ACH-000264,-0.000931380669259522
ACH-000265,0.07191911633128202
ACH-000266,0.08799292242117193
ACH-000272,-0.058020702051443926
ACH-000274,-0.03573414045200559
ACH-000277,0.0532954351021474
ACH-000278,0.19036857848567704
ACH-000279,-0.013365806887368631
ACH-000280,0.1087132337333018
ACH-000281,-0.0387415467640417
ACH-000288,0.017078160306028458
ACH-000291,0.13160726084787822
ACH-000293,-0.0440869409365213
ACH-000294,0.01257778046862142
ACH-000295,0.36764985046496107
ACH-000296,0.0010921436664378026
ACH-000302,0.019456904064804808
ACH-000304,0.2572259557463643
ACH-000307,0.062195335312371314
ACH-000308,0.05746793579047101
ACH-000310,-0.10479580400647023
ACH-000311,-0.03239427520215226
ACH-000312,0.05009378541247611
ACH-000315,-0.026813545144126486
ACH-000316,0.32324378909722123
ACH-000317,0.15922360182494685
ACH-000318,0.024091623950786886
ACH-000319,0.09057607288621272
ACH-000320,0.09012973976735582
ACH-000322,-0.13942489276690145
ACH-000323,0.11217535216188944
ACH-000324,0.05353222147237267
ACH-000329,-0.0594865509126299
ACH-000330,0.20223952655857336
ACH-000331,0.08285455822227676
ACH-000332,0.039610616356026286
ACH-000334,0.163783605414233
ACH-000335,0.1324191513122485
ACH-000336,0.19039480222485025
ACH-000337,-0.020212023268276588
ACH-000338,0.5876111270085178
ACH-000339,0.13532420978228202
ACH-000341,-0.005770694889656097
ACH-000348,-0.051202418354728566
ACH-000350,0.08485183844967842
ACH-000352,0.1034292139489538
ACH-000356,-0.04469749351112057
ACH-000361,0.10474124170224744
ACH-000362,0.16948620181110394
ACH-000363,0.10408103606129514
ACH-000364,-0.03933154033948789
ACH-000365,0.1265747965744029
ACH-000366,0.13485820310282318
ACH-000368,0.06802603646490528
ACH-000374,0.07312464495596609
ACH-000375,0.07130974892560038
ACH-000376,-0.03096351881641195
ACH-000381,0.1710585868182315
ACH-000383,0.09127082603897244
ACH-000387,-0.06830752754037095
ACH-000389,-0.2228502678656972
ACH-000390,0.06517807355126401
ACH-000393,0.010263354848505676
ACH-000395,0.07781129870883753
ACH-000396,0.30041668899304325
ACH-000397,-0.09565104504606672
ACH-000401,-0.16187465137877438
ACH-000402,0.03067300267091884
ACH-000403,0.004027717234430656
ACH-000404,0.22527412622354134
ACH-000406,0.11373975094219915
ACH-000407,-0.036737979416688105
ACH-000408,-0.0019846109226705094
ACH-000410,0.05471379794900449
ACH-000411,0.15627875846455114
ACH-000414,0.10877625959129787
ACH-000415,0.010719437631727372
ACH-000416,-0.03400471860526131
ACH-000420,-0.25149664797795024
ACH-000421,0.11439727271560325
ACH-000424,-0.13758364789167274
ACH-000425,-0.100048790974929
ACH-000426,-0.01868854402357479
ACH-000427,-0.1736687262985863
ACH-000433,0.0457176557426105
ACH-000435,-0.011688015283487405
ACH-000436,-0.1785189749975442
ACH-000444,0.03043164810731375
ACH-000445,-0.01883994861767422
ACH-000448,-0.09879741808001513
ACH-000450,-0.0551682043343839
ACH-000452,0.08008532808407294
ACH-000454,0.09716741237187024
ACH-000458,0.1856771751422999
ACH-000459,-0.07606658441864055
ACH-000460,-0.19203014877862748
ACH-000461,-0.07292092837060632
ACH-000463,0.01605652980939948
ACH-000464,-0.02887968075530968
ACH-000466,0.09540699471033252
ACH-000467,0.06844204554810356
ACH-000468,0.16100752419618194
ACH-000469,0.05652433841458161
ACH-000470,-0.067559777855251
ACH-000471,0.07791274428343219
ACH-000472,-0.01376754385616537
ACH-000473,-0.02323650285834575
ACH-000475,0.01669463475489991
ACH-000476,0.044457369748671656
ACH-000477,0.0546671423600119
ACH-000479,0.08457326641300593
