,CLUH (23277)
ACH-000630,-0.268869106542836
ACH-000631,-0.6424129379338036
ACH-000632,-0.2643860752772257
ACH-000633,-0.400839168229414
ACH-000637,-0.20992956484253286
ACH-000638,-0.22615005050697895
ACH-000646,-0.10394420135155656
ACH-000647,-0.21648783673973127
ACH-000648,-0.1963004801575308
ACH-000649,-0.14963037943370727
ACH-000651,-0.5009504178638059
ACH-000652,-0.1952880842603783
ACH-000653,-0.2623268730352924
ACH-000657,-0.3489283456719255
ACH-000658,0.006492211297345246
ACH-000661,-0.18806947307804775
ACH-000662,-0.3090611097145555
ACH-000663,-0.22449711848510764
ACH-000665,-0.19266765012540613
ACH-000671,-0.20025999891206225
ACH-000672,-0.10228515464170636
ACH-000673,-0.26476802040359065
ACH-000676,-0.2290174248154873
ACH-000677,-0.5393851082741974
ACH-000681,-0.08602355291755245
ACH-000683,-0.14768125029827486
ACH-000684,-0.3096499295745582
ACH-000688,-0.32145769663301377
ACH-000693,-0.3652796197925002
ACH-000694,-0.28142707911454345
ACH-000695,-0.04152185523930902
ACH-000696,-0.44690961283417
ACH-000697,-0.32802471896456514
ACH-000699,-0.2366922852093821
ACH-000701,-0.3173253423606707
ACH-000706,-0.6218485511921804
ACH-000711,-0.09877359063432424
ACH-000713,-0.3825367674791669
ACH-000714,-0.1949464629474676
ACH-000718,-0.4076864217798836
ACH-000720,-0.3437673701609668
ACH-000721,-0.30179861350452303
ACH-000724,-0.3748502196327931
ACH-000725,-0.3376953611712488
ACH-000732,-0.28476792904739123
ACH-000734,-0.16010307818539118
ACH-000735,-0.2414658570921477
ACH-000736,-0.17163490395242464
ACH-000738,-0.22369350297560125
ACH-000746,-0.18153400291072053
ACH-000747,-0.4560724200990638
ACH-000748,-0.12174294271500308
ACH-000753,-0.3477798749532755
ACH-000756,-0.2116723797191287
ACH-000757,-0.5216028109882882
ACH-000758,-0.16052177853704955
ACH-000760,-0.1771199398569337
ACH-000762,-0.2801849004117725
ACH-000763,-0.3999316570242208
ACH-000764,-0.31891263713706336
ACH-000765,-0.16409618293728107
ACH-000766,-0.3718074562329716
ACH-000767,-0.2534875484915529
ACH-000768,-0.34340010642265145
ACH-000769,-0.15994222450093912
ACH-000770,-0.2279592992426297
ACH-000771,-0.2473079970807409
ACH-000773,-0.21795621708949045
ACH-000776,-0.13052506613349027
ACH-000777,-0.3377680690171479
ACH-000778,-0.2619137330615832
ACH-000781,-0.40626952652433945
ACH-000782,-0.2505035740626937
ACH-000783,-0.3566428053741499
ACH-000784,-0.19076856378569865
ACH-000785,-0.30249761920323803
ACH-000787,-0.3247733887997969
ACH-000788,-0.29182823809397784
ACH-000791,-0.2060110261333364
ACH-000792,-0.2647101483431544
ACH-000794,-0.21505459278460293
ACH-000796,-0.10522716969702237
ACH-000798,-0.14755596105180374
ACH-000799,-0.2599729998151414
ACH-000800,-0.26738878705537145
ACH-000802,-0.3072127440737335
ACH-000804,-0.42505416818137454
ACH-000805,-0.3647601046665497
ACH-000809,-0.16951487650627506
ACH-000810,0.060302816555823126
ACH-000811,-0.3515897665316046
ACH-000817,-0.2372542555507624
ACH-000819,-0.20564118835798048
ACH-000820,-0.5410127807357319
ACH-000821,-0.037675740211746335
ACH-000822,-0.22803791219363234
ACH-000823,-0.3229395262857601
ACH-000824,-0.11431631995528498
ACH-000827,-0.13268200191406082
ACH-000829,-0.07054769956756432
ACH-000831,-0.5040705814460239
ACH-000832,-0.14185245752839268
ACH-000833,-0.12030639007497175
ACH-000834,-0.16126287028556868
ACH-000835,-0.2531553717551578
ACH-000836,-0.09979645721588516
ACH-000837,-0.15173473374569907
ACH-000838,-0.24400969029764905
ACH-000839,-0.2423489585159528
ACH-000840,-0.37291805854683263
ACH-000841,-0.07889432527819612
ACH-000843,-0.4607852456713851
ACH-000846,-0.09816058302172544
ACH-000847,-0.1324003377222581
ACH-000848,-0.2733821812449378
ACH-000849,-0.19576037768350785
ACH-000851,-0.12220705375903812
ACH-000855,-0.22165947305588754
ACH-000856,-0.32551981264472224
ACH-000858,-0.6692196268748419
ACH-000859,-0.2185713998319204
ACH-000861,-0.4924903461870408
ACH-000862,-0.3651023676240317
ACH-000865,-0.1783195195098462
ACH-000866,-0.21784592343103756
ACH-000867,-0.15381487755943393
ACH-000869,-0.2559961332008934
ACH-000872,-0.4031122121353491
ACH-000873,-0.2638355226566567
ACH-000876,-0.6192219024735439
ACH-000878,-0.56307168345526
ACH-000880,-0.05294420719311045
ACH-000881,-0.21622097523981001
ACH-000882,-0.2559290312853431
ACH-000884,-0.18939235977443505
ACH-000885,-0.3883242745296345
ACH-000887,-0.2712138301183151
ACH-000889,-0.15313541978238507
ACH-000896,-0.16485112586426678
ACH-000898,-0.1847323449395799
ACH-000900,-0.12094661218938685
ACH-000901,-0.2481609226809304
ACH-000905,-0.13236117196132333
ACH-000906,-0.17095427871662774
ACH-000907,-0.4319093641696554
ACH-000910,-0.35585582447737346
ACH-000911,-0.26223512435983465
ACH-000912,-0.2799942440795347
ACH-000913,-0.4587248885781431
ACH-000915,-0.2557012149162074
ACH-000916,-0.3045851411096686
ACH-000917,-0.416484348533516
ACH-000920,-0.18205234318786812
ACH-000921,-0.547043340920632
ACH-000924,-0.6624615673137014
ACH-000926,-0.2791840651682724
ACH-000928,-0.5202039882458158
ACH-000929,-0.15345318936181915
ACH-000932,-0.2295124128075149
ACH-000935,-0.020831372514041747
ACH-000936,-0.22549960205269315
ACH-000937,-0.10478469264588794
ACH-000938,-0.19091413802435744
ACH-000939,-0.34976491707899765
ACH-000941,-0.4029068283302102
ACH-000943,-0.7681560362317201
ACH-000946,-0.2364638593471341
ACH-000947,-0.3111074320049765
ACH-000948,-0.2354859413595954
ACH-000950,-0.3563028276511355
ACH-000953,-0.15375653940545322
ACH-000954,-0.2095590740525583
ACH-000957,0.19350153344505264
ACH-000958,-0.10761741078151688
ACH-000960,-0.12461238629188133
ACH-000963,-0.2457708073103744
ACH-000968,-0.3332906434358749
ACH-000969,-0.4778094986062082
ACH-000972,-0.3605236456307214
ACH-000973,-0.1093687792899793
ACH-000974,-0.15118508854981916
ACH-000978,-0.4235615232716865
ACH-000984,-0.4477220127300749
ACH-000986,-0.06774888311003043
ACH-000988,-0.2109378790721904
ACH-000993,-0.2656661849247396
ACH-000994,-0.5881015282309874
ACH-000996,-0.5161697692578682
ACH-001001,-0.28101694841842306
ACH-001020,-0.4513169209516013
ACH-001028,-0.3620060740938452
ACH-001031,-0.2992960190508465
ACH-001038,-0.5179778327778819
ACH-001048,-0.1978680253749109
ACH-001050,-0.1828475428336161
ACH-001053,-0.12972593512792815
ACH-001054,-0.32910885856441746
ACH-001061,-0.41162773505611855
ACH-001067,-0.4416593919698675
ACH-001075,-0.4262505298359856
ACH-001096,-0.341972469627746
ACH-001111,-0.13306377087558596
ACH-001119,-0.2232179710056208
ACH-001128,-0.4347881708381427
ACH-001134,-0.10895110739003147
ACH-001151,-0.17953974698708292
ACH-001163,-0.3536495229693946
ACH-001164,-0.28674848455754165
ACH-001183,-0.2414598372557816
ACH-001192,-0.10428327226049504
ACH-001193,-0.5345922086976543
ACH-001196,-0.3276140376987796
ACH-001197,-0.050929796873096685
ACH-001205,-0.03275341916762073
ACH-001211,-0.29456981493319606
ACH-001212,-0.28768737458300264
ACH-001228,-0.2192883668533664
ACH-001232,-0.2939649045310987
ACH-001239,-0.1754195674975603
ACH-001270,-0.3713033897598524
ACH-001274,-0.25106466724369564
ACH-001275,-0.22272259711451567
ACH-001277,-0.4648997783185882
ACH-001278,-0.4025031614554162
ACH-001280,-0.20959374727707664
ACH-001283,-0.12697958980218166
ACH-001289,-0.27807147484961764
ACH-001300,-0.24871799406094544
ACH-001301,-0.07660479413946711
ACH-001302,-0.06315974927194012
ACH-001306,-0.3557976996970025
ACH-001318,-0.4480948074356887
ACH-001322,-0.2285933124129371
ACH-001328,-0.272098889957946
ACH-001332,-0.05808950355485884
ACH-001336,-0.2275568151844461
ACH-001346,-0.3405537834578211
ACH-001353,-0.0313389413034855
ACH-001354,-0.2845581275513208
ACH-001367,-0.3535330825542257
ACH-001368,-0.25804848777516703
ACH-001374,-0.3192062066956141
ACH-001377,-0.14072823973909718
ACH-001380,-0.4737140047477557
ACH-001391,-0.35680584267071336
ACH-001408,-0.17265701670917086
ACH-001430,-0.27651563371632354
ACH-001431,-0.18220400433068729
ACH-001450,-0.3620708292112471
ACH-001496,-0.38835994762362375
ACH-001500,-0.39648966165232025
ACH-001523,-0.5656340568392961
ACH-001532,-0.30185689833749424
ACH-001550,-0.1813689428386268
ACH-001552,-0.3210833435960386
ACH-001554,-0.27509213849484504
ACH-001654,-0.2482525270503329
ACH-001735,-0.04184073800508517
ACH-001736,-0.21806230217694586
ACH-001737,-0.06012805815455121
ACH-001740,-0.09327850303187764
ACH-001745,-0.09614058157930763
ACH-001765,-0.14978080255470494
