,CYTH4 (27128)
ACH-000004,-0.10377461243184133
ACH-000005,-0.17630339915805868
ACH-000007,-0.2450149410713429
ACH-000009,-0.07198955368433924
ACH-000011,-0.2688889792695006
ACH-000012,-0.12256750099530975
ACH-000013,-0.19629139297830933
ACH-000014,-0.0281541080609917
ACH-000015,-0.24087562129446796
ACH-000017,-0.17648731414563298
ACH-000018,-0.3247415960633682
ACH-000019,-0.17518161891169678
ACH-000021,-0.14116288494690266
ACH-000022,-0.1438470824753606
ACH-000025,-0.19092189757381256
ACH-000028,-0.1713935867927148
ACH-000030,-0.30936109426165403
ACH-000035,-0.13806426616081058
ACH-000036,-0.26403183145964537
ACH-000037,-0.2178605558970795
ACH-000039,0.0413498057442947
ACH-000040,-0.025239281100346296
ACH-000041,-0.11410539773387547
ACH-000042,-0.5824158674643303
ACH-000045,-0.11433049502854732
ACH-000047,-0.08561526457656543
ACH-000052,-0.1365329678245923
ACH-000053,-0.1693091014378517
ACH-000054,0.025993669465829258
ACH-000055,-0.02940036665855524
ACH-000060,-0.23859044825032924
ACH-000067,-0.0996829257954258
ACH-000070,-0.1035271048085922
ACH-000075,-0.02122881185902468
ACH-000078,-0.14631080977041575
ACH-000082,-0.04887335216026235
ACH-000085,-0.16447028973467573
ACH-000086,-0.04815466966912328
ACH-000087,0.14245383899076053
ACH-000092,-0.22627486477979197
ACH-000095,-0.11490680949335096
ACH-000097,-0.08686198338025658
ACH-000098,-0.14626905280551153
ACH-000099,-0.16780040231751664
ACH-000108,-0.013359958902640972
ACH-000113,-0.1655310962273754
ACH-000116,-0.1180580884327678
ACH-000118,-0.05597602960259746
ACH-000120,-0.04982674056248415
ACH-000123,-0.17211078571265334
ACH-000127,-0.1089155002889506
ACH-000128,-0.08012563020938518
ACH-000132,-0.0714421823792562
ACH-000133,-0.12837649732254386
ACH-000137,-0.07770118243720554
ACH-000138,0.012030765046511065
ACH-000142,-0.16132509590123795
ACH-000143,0.08754614336797907
ACH-000146,-0.10411389701385923
ACH-000148,-0.045088735342709234
ACH-000150,-0.21095001431581667
ACH-000152,-0.02109156466384508
ACH-000153,0.05623742866666725
ACH-000159,0.03685972475748025
ACH-000160,0.03831399209883413
ACH-000163,-0.21062942992595632
ACH-000167,0.0221557391985073
ACH-000168,-0.08700695012829307
ACH-000169,-0.1435837702547224
ACH-000178,-0.05282280499483077
ACH-000183,-0.3115479287994982
ACH-000188,-0.0043091727473599465
ACH-000189,-0.15851667301269573
ACH-000190,0.01579383002373218
ACH-000198,-0.1065012251411464
ACH-000203,0.2829757846670636
ACH-000204,0.05727247091716073
ACH-000206,-0.3650497753593792
ACH-000207,-0.11230472076612157
ACH-000208,0.1414847654816933
ACH-000210,-0.26119031175018786
ACH-000211,-0.11210079956670864
ACH-000215,-0.0704746082954263
ACH-000221,-0.19942286968475287
ACH-000222,-0.13850483668124028
ACH-000223,-0.026666561068042785
ACH-000226,-0.09474984406463743
ACH-000227,-0.06748371321151682
ACH-000228,-0.14516822869694104
ACH-000231,-0.07922846006603951
ACH-000232,-0.2413901296572918
ACH-000233,-0.006409184592310754
ACH-000234,0.03850440083926891
ACH-000235,-0.05679192379745339
ACH-000237,-0.030839093995496163
ACH-000238,-0.05954415734047722
ACH-000242,-0.2106046824345594
ACH-000243,-0.18484620460949647
ACH-000244,-0.2447153257856133
ACH-000246,-0.055219394820761235
ACH-000248,-0.07847864393401296
ACH-000250,-0.09604532248178003
ACH-000251,-0.13026154407123347
ACH-000252,-0.3431281660232853
ACH-000253,-0.14853320968045244
ACH-000255,-0.2610646216287677
ACH-000256,-0.3707849284138388
ACH-000257,-0.09960115865447673
ACH-000258,-0.03815517541912021
ACH-000259,-0.057161863590398314
ACH-000260,-0.15907371790566852
ACH-000261,-0.04826780573189427
ACH-000262,-0.12332474120758248
ACH-000263,-0.043975389727558434
ACH-000264,-0.22440016359526305
ACH-000265,-0.2036169220328666
ACH-000266,-0.052109942458441486
ACH-000272,-0.07919885455842134
ACH-000274,-0.17615032537319258
ACH-000277,-0.14425996200491575
ACH-000278,-0.31832143894296205
ACH-000279,-0.0764172515727747
ACH-000280,-0.11979773288396095
ACH-000281,-0.1408308873422421
ACH-000288,-0.16732029859732314
ACH-000291,-0.15927843541108688
ACH-000293,-0.2336840473108415
ACH-000294,0.048262705155705236
ACH-000295,0.16304370953388642
ACH-000296,-0.3218615464483716
ACH-000302,-0.2871051973100791
ACH-000304,0.05456570156437162
ACH-000307,-0.0188331250668333
ACH-000308,-0.1241237756109294
ACH-000310,0.012731236569412082
ACH-000311,-0.0558139302053547
ACH-000312,-0.14295225835284725
ACH-000315,-0.1762440808141576
ACH-000316,0.04010079182887799
ACH-000317,-0.01859822874528013
ACH-000318,-0.11280730705087715
ACH-000319,-0.13636903599591593
ACH-000320,-0.23006853701117586
ACH-000322,-0.09485794959772037
ACH-000323,-0.1882618071166042
ACH-000324,-0.2493264030275598
ACH-000329,-0.10690700674318064
ACH-000330,0.004422102854188901
ACH-000331,0.15977459934474106
ACH-000332,-0.12269119517714737
ACH-000334,-0.2859524219090334
ACH-000335,-0.12977754886267034
ACH-000336,0.01579017009418743
ACH-000337,-0.006293929200426436
ACH-000338,-0.2881438712736341
ACH-000339,-0.16795411437921082
ACH-000341,-0.020785289835568467
ACH-000348,-0.07087458154204332
ACH-000350,-0.0591119798295301
ACH-000352,-0.12859692701337164
ACH-000356,-0.15969977068109895
ACH-000361,-0.09683204704189438
ACH-000362,-0.10083266010606068
ACH-000363,0.0037436494676957054
ACH-000364,-0.03680538219055469
ACH-000365,-0.09571926346512802
ACH-000366,-0.14376993914563288
ACH-000368,-0.24744445477678156
ACH-000374,-0.043346345632179824
ACH-000375,-0.22290957055585
ACH-000376,-0.008303172861872498
ACH-000381,-0.0621192042900471
ACH-000383,-0.06769277824543292
ACH-000387,-0.06930067896513661
ACH-000389,-0.07851603321280072
ACH-000390,-0.1853829893975361
ACH-000393,-0.2986660467210098
ACH-000395,-0.08649390167913723
ACH-000396,-0.13782955664771526
ACH-000397,-0.052807486074098575
ACH-000401,-0.16046079872127228
ACH-000402,-0.10861924375672627
ACH-000403,-0.06645089205224622
ACH-000404,-0.06608966890680984
ACH-000406,-0.09017299985222656
ACH-000407,-0.08466393744120959
ACH-000408,-0.3648306339106793
ACH-000410,-0.09735084182672868
ACH-000411,-0.012076235975670143
ACH-000414,0.0031669881998314
ACH-000415,-0.057023591203824574
ACH-000416,-0.22116495364345906
ACH-000420,-0.07114108536835502
ACH-000421,-0.12351365624388268
ACH-000424,0.1172441030053577
ACH-000425,-0.2530041202888285
ACH-000426,-0.12996831428915392
ACH-000427,-0.2861746177369893
ACH-000433,-0.0542443870218096
ACH-000435,-0.5143544435705975
ACH-000436,-0.0855093746992098
ACH-000444,-0.004891393661746878
ACH-000445,-0.32073505181835765
ACH-000448,-0.07966381015899332
ACH-000450,-0.09758546375764174
ACH-000452,-0.09275894816212596
ACH-000454,-0.10310089703210344
ACH-000458,-0.2269714183997169
ACH-000459,-0.01498875355508974
ACH-000460,-0.03943779534504824
ACH-000461,-0.3632188162660389
ACH-000463,-0.013349266422547
ACH-000464,-0.1424720385719778
ACH-000466,-0.10269189308409532
ACH-000467,-0.10604993429755463
ACH-000468,-0.10233755286692996
ACH-000469,-0.2324308778617391
ACH-000470,-0.15577435232554662
ACH-000471,-0.1788848980087811
ACH-000472,-0.16162344183175106
ACH-000473,-0.02365980171534421
ACH-000475,-0.17967578897074235
ACH-000476,0.04614759726279576
ACH-000477,-0.21818395876699356
ACH-000479,-0.17801914247113135
ACH-000480,-0.22538886076107656
ACH-000481,-0.08507537117352483
ACH-000483,-0.09257184121406717
ACH-000484,-0.06879051745251523
ACH-000485,-0.04791114340133454
ACH-000486,-0.0949998671837987
ACH-000487,-0.13085602107574892
ACH-000488,-0.11182458222978853
ACH-000490,-0.05488247580070423
ACH-000491,-0.04217946840380808
ACH-000495,-0.161687207170962
ACH-000496,0.016073856964970323
ACH-000499,-0.2953328157140622
ACH-000500,0.18199462975299685
ACH-000502,-0.14199177944166655
ACH-000503,-0.10611409824064022
ACH-000505,-0.14730863161442884
ACH-000507,-0.17160420885570346
ACH-000510,-0.2099234109233924
ACH-000511,-0.15193394495148868
ACH-000512,0.043945167738974375
ACH-000516,-0.36487164492234697
ACH-000517,-0.1575403348629506
ACH-000518,-0.1928727876276584
ACH-000520,-0.0431644527050916
ACH-000521,-0.008195864797505783
ACH-000522,0.0728930530575335
ACH-000524,-0.16621895631789016
ACH-000527,-0.0908921329341214
ACH-000528,-0.1920740716233208
ACH-000537,-0.042996039300208316
ACH-000541,0.013599768782374304
ACH-000542,-0.0842784048923741
ACH-000544,0.03262500633080584
ACH-000545,0.052124351892830274
ACH-000547,-0.0220819839191172
ACH-000548,0.035916229313601535
ACH-000549,-0.016640423222191624
ACH-000550,-0.11146475956838246
ACH-000552,-0.2777469018932448
ACH-000556,-0.21835376958410607
ACH-000557,0.06265784154399129
ACH-000569,-0.1035536896163742
ACH-000570,-0.04730187110834886
ACH-000571,-0.19084786462069908
ACH-000573,-0.1639544834640666
ACH-000576,-0.11144821013649653
ACH-000579,0.003181230228092269
ACH-000580,-0.2517047633689337
ACH-000584,-0.13084080115432745
ACH-000585,-0.037793117276594866
ACH-000588,-0.06940533381717905
ACH-000589,0.02545716795978337
ACH-000591,-0.20153762455001512
ACH-000593,-0.004420749453500918
ACH-000600,-0.05161938166597448
ACH-000601,-0.14993669115988326
ACH-000605,-0.16299768542115828
ACH-000606,-0.17247763998573912
ACH-000608,-0.19203173601842385
ACH-000614,0.0333054688051887
ACH-000616,-0.08628295600774473
ACH-000618,-0.15669993465982415
ACH-000619,-0.0809684165477945
ACH-000620,-0.11691887298312
ACH-000621,-0.14870307946071026
ACH-000622,-0.0728854140309701
ACH-000623,-0.21809023786461715
ACH-000624,-0.1582209161827584
ACH-000627,-0.09175860769513297
ACH-000630,-0.0998689711115929
ACH-000631,-0.4570549950860958
ACH-000632,-0.22111521388400154
ACH-000633,-0.18748569374298296
ACH-000637,-0.2850634650270415
ACH-000638,0.06314187390520093
ACH-000646,-0.1879975264381168
ACH-000647,-0.20955376987118635
ACH-000648,-0.08118595121998433
ACH-000649,-0.040985328633818506
ACH-000651,-0.0857099211927435
ACH-000652,-0.002544675410368002
ACH-000653,-0.01833881323004835
ACH-000657,-0.1554515667275285
ACH-000658,-0.008194518655396823
ACH-000661,-0.05417986047155104
ACH-000662,-0.2815305230880744
ACH-000663,-0.21414569469666087
ACH-000665,-0.1809532226511772
ACH-000671,-0.2256122693132568
ACH-000672,-0.3705608210392134
ACH-000673,-0.17409315635805553
ACH-000676,-0.22200427277520435
ACH-000677,-0.08721626785963876
ACH-000681,0.01120979786464603
ACH-000683,-0.021729094486735438
ACH-000684,-0.1095099637131889
ACH-000688,-0.14335669552888552
ACH-000693,-0.19315104360861632
ACH-000694,-0.07107929216269929
ACH-000695,-0.06800434737341661
ACH-000696,-0.09455629281893684
ACH-000697,-0.19329626526727076
ACH-000699,-0.10866025043787077
ACH-000701,-0.12384889012791535
ACH-000706,-0.050563129085832215
ACH-000711,-0.19666573425109493
ACH-000713,-0.0735871496765729
ACH-000714,-0.08634043007932837
ACH-000718,0.08452584389753529
ACH-000720,-0.1687810342203993
ACH-000721,-0.12214035621249456
ACH-000724,-0.047084494611050895
ACH-000725,-0.2606034586412421
ACH-000732,-0.2672810035014362
ACH-000734,-0.09698748193104507
ACH-000735,-0.16241482885509956
ACH-000736,-0.0163628565327585
ACH-000738,-0.04863757434149274
ACH-000746,0.05507805962880414
ACH-000747,-0.11551812811493492
ACH-000748,-0.12193820672419255
ACH-000753,-0.15814745096272842
ACH-000756,-0.17583121940923965
ACH-000757,-0.18666665743388414
ACH-000758,-0.2025017381091524
ACH-000760,-0.0039006208144064954
ACH-000762,-0.0998966664384779
ACH-000763,0.006071879173694077
ACH-000764,-0.11532348220413945
ACH-000765,-0.09240134818721094
ACH-000766,-0.11562319606167573
ACH-000767,-0.14271612688109675
ACH-000768,-0.004866293050470353
ACH-000769,-0.07216790053874539
ACH-000770,-0.02088826182384679
ACH-000771,-0.020590473162511627
ACH-000773,-0.138008172215903
ACH-000776,-0.2398176298505745
ACH-000777,-0.13098987222729974
ACH-000778,-0.12853073499396622
ACH-000781,-0.14480454400603907
ACH-000782,-0.11468191195355408
ACH-000783,-0.06682470206911735
ACH-000784,-0.10285560102275894
ACH-000785,-0.07761215008434863
ACH-000787,-0.24323261604022164
ACH-000788,-0.21152065308228046
ACH-000791,-0.2568007194081479
ACH-000792,-0.04541850512616172
ACH-000794,-0.1318165529120868
ACH-000796,-0.049579792991030505
ACH-000798,-0.04979950546097338
ACH-000799,-0.24596222244372945
ACH-000800,-0.1200213155682028
ACH-000802,-0.1404527227209584
ACH-000804,-0.16793938865619976
ACH-000805,-0.1272921212187969
ACH-000809,-0.1065368853211802
ACH-000810,-0.04098797008140468
ACH-000811,-0.09434545636986301
ACH-000817,-0.1952853660427564
ACH-000819,-0.13293944112830186
ACH-000820,-0.2583871466904353
