,MIA2 (117153)
ACH-000004,-0.014964941911891412
ACH-000005,-0.16302904621608907
ACH-000007,0.1140867001912686
ACH-000009,0.025368291612716896
ACH-000011,0.006463649978573651
ACH-000012,0.0647244486888578
ACH-000013,0.00012618480099688695
ACH-000014,-0.008856507286327883
ACH-000015,0.016944896906193486
ACH-000017,-0.02655486887549777
ACH-000018,-0.005465428878502795
ACH-000019,-0.0839025201817126
ACH-000021,0.00803214177470867
ACH-000022,0.017104286664194068
ACH-000025,-0.0016613026714713025
ACH-000028,0.019550412526724348
ACH-000030,-0.015078007561135668
ACH-000035,-0.05576467480528046
ACH-000036,-0.004363738609370628
ACH-000037,0.07810838767401385
ACH-000039,0.01321198373495335
ACH-000040,0.002736416115267839
ACH-000041,0.011288072543423436
ACH-000042,-0.05786310764828567
ACH-000045,0.09498440635411337
ACH-000047,-0.014205996635908913
ACH-000052,-0.13973938119820106
ACH-000053,0.020396579352468837
ACH-000054,-0.02495592254644479
ACH-000055,-0.2264162658164052
ACH-000060,-0.05952469684770133
ACH-000067,0.12569650073342614
ACH-000070,-0.09065545416574483
ACH-000075,0.30013720836177504
ACH-000078,0.11479295655002175
ACH-000082,-0.04985525236673057
ACH-000085,-0.024936121792556932
ACH-000086,0.07526303443479679
ACH-000087,-0.07899468551316366
ACH-000092,-0.059043814133451625
ACH-000095,0.039106984310107736
ACH-000097,-0.08647103327000387
ACH-000098,0.027693885321771958
ACH-000099,0.05091849797385657
ACH-000108,0.08532271759910799
ACH-000113,-0.05624160419107257
ACH-000116,0.008211215178845455
ACH-000118,-0.017924945623609915
ACH-000120,0.03888343159420967
ACH-000123,-0.05919875565551056
ACH-000127,0.030029720428354376
ACH-000128,0.026176845474940633
ACH-000132,-0.039945344651981816
ACH-000133,-0.10183781116340768
ACH-000137,0.07417945113320065
ACH-000138,0.1289419661278785
ACH-000142,0.0014872227010357404
ACH-000143,-0.20953845001384405
ACH-000146,0.0003816238352160977
ACH-000148,-0.06012964074273298
ACH-000150,0.057651775213907026
ACH-000152,0.12048091048568844
ACH-000153,-0.10320917623059013
ACH-000159,0.04754017416593746
ACH-000160,-0.028870771975577983
ACH-000163,-0.06358185780521271
ACH-000167,0.11542492173464193
ACH-000168,0.07621971928129558
ACH-000169,-0.20370807680810968
ACH-000178,0.015093602313269776
ACH-000183,0.14060530340333782
ACH-000188,0.18455844309474012
ACH-000189,0.006285383402230767
ACH-000190,0.009526451583522116
ACH-000198,0.037342720004235004
ACH-000203,0.15853705494431788
ACH-000204,0.01195936486732752
ACH-000206,0.14315958344434426
ACH-000207,0.013808497701023496
ACH-000208,-0.0704631998754712
ACH-000210,0.058856155093371075
ACH-000211,0.04312711241724488
ACH-000215,-0.0779742382497589
ACH-000221,0.047905158856000295
ACH-000222,-0.002034311042426286
ACH-000223,-0.007506808186224325
ACH-000226,-0.10582492850890847
ACH-000227,-0.0221328862379197
ACH-000228,0.013553196882475166
ACH-000231,-0.01828016896283786
ACH-000232,-0.0163452777478665
ACH-000233,0.08386658484615382
ACH-000234,0.059366813589831764
ACH-000235,-0.0013321432023428825
ACH-000237,-0.011286639340706192
ACH-000238,0.12811899467559654
ACH-000242,-0.01260624168254298
ACH-000243,-0.04537444386131342
ACH-000244,0.04350674665490475
ACH-000246,-0.08971426331199449
ACH-000248,-0.07998611266900249
ACH-000250,0.04270798130769258
ACH-000251,0.1360124907586589
ACH-000252,0.018698360632875128
ACH-000253,0.07563765801089235
ACH-000255,0.06316401476073819
ACH-000256,0.12564205451889224
ACH-000257,-0.2418755355089957
ACH-000258,0.1605563269482897
ACH-000259,-0.050527924250523534
ACH-000260,0.0213977700513176
ACH-000261,-0.016632326475877996
ACH-000262,-0.07124627346679258
ACH-000263,0.04902423805201502
ACH-000264,-0.07873893048109501
ACH-000265,0.03141051258014773
ACH-000266,-0.0035704805071706436
ACH-000272,-0.005047389951812853
ACH-000274,-0.01677128986312345
ACH-000277,0.12034920409973507
ACH-000278,-0.019816772647102885
ACH-000279,-0.0705471447943476
ACH-000280,-0.030295444996943567
ACH-000281,0.11307591660856135
ACH-000288,-0.04119104444310357
ACH-000291,0.08447154009699649
ACH-000293,0.0580078109457845
ACH-000294,-0.013078878171210348
ACH-000295,0.08860738905562777
ACH-000296,0.17430698910382508
ACH-000302,0.013529892749355328
ACH-000304,-0.18499953803457125
ACH-000307,0.031605111641119274
ACH-000308,-0.02633091781248616
ACH-000310,0.04272898838556753
ACH-000311,-0.0007180223457356345
ACH-000312,-0.0459968452017825
ACH-000315,0.008702567201667608
ACH-000316,-0.06648374890670412
ACH-000317,-0.12124873965416115
ACH-000318,-0.11358679437270668
ACH-000319,0.054121247351032936
ACH-000320,0.06816918324636531
ACH-000322,0.025794979365415128
ACH-000323,0.09384848229399244
ACH-000324,-0.09200511409284567
ACH-000329,0.015255814209237063
ACH-000330,0.01769173710607079
ACH-000331,0.03484124261326209
ACH-000332,-0.02174798780034012
ACH-000334,0.0062355155343822855
ACH-000335,-0.09668397782663853
ACH-000336,0.21997814312206784
ACH-000337,-0.3815888605487927
ACH-000338,0.00628211486648129
ACH-000339,-0.013681648047121334
ACH-000341,0.050168359616884414
ACH-000348,-0.06836643778745785
ACH-000350,0.040338715104729035
ACH-000352,-0.061924098776547865
ACH-000356,0.04364884050925778
ACH-000361,-0.08363054358403595
ACH-000362,0.014111173337673148
ACH-000363,-0.13566682119023016
ACH-000364,-0.032936726369425295
ACH-000365,0.0075868468462082644
ACH-000366,0.01652709581886828
