,MRPS26 (64949)
ACH-000004,-0.3394033642770223
ACH-000005,-0.8483223063300401
ACH-000007,-0.5200085573055149
ACH-000009,-0.3720867553973065
ACH-000011,-0.25347185339222594
ACH-000012,-0.5731036776531006
ACH-000013,-0.7126698603856543
ACH-000014,-0.4941170385240032
ACH-000015,-0.4572153530790166
ACH-000017,-0.2689367702362222
ACH-000018,-0.3421975577300987
ACH-000019,-0.5509475726622337
ACH-000021,-0.4172947035549677
ACH-000022,-0.4586480078947308
ACH-000025,-0.5454397638783008
ACH-000028,-0.6598296519121223
ACH-000030,-0.4115662011408332
ACH-000035,-0.6378069029278366
ACH-000036,-0.2797172219137866
ACH-000037,-0.3919191979510716
ACH-000039,-0.26419067932119755
ACH-000040,-0.4640100461342786
ACH-000041,-0.5917577622004003
ACH-000042,-0.516380575658893
ACH-000045,-0.695891030344195
ACH-000047,-0.6138488836572105
ACH-000052,-0.229460203421722
ACH-000053,-0.4277003292552367
ACH-000054,-0.5053725005677541
ACH-000055,-0.5507965256715033
ACH-000060,-0.4373344645063168
ACH-000067,-0.4956464181607508
ACH-000070,-0.7150254819669446
ACH-000075,-0.514744593639741
ACH-000078,-0.2905899290705693
ACH-000082,-0.2397305987469245
ACH-000085,-0.5756720931187347
ACH-000086,-0.6964507374041136
ACH-000087,-0.6071533560409329
ACH-000092,-0.3720538270980934
ACH-000095,-0.3139918811647016
ACH-000097,-0.4239334344827299
ACH-000098,-0.4879706557737932
ACH-000099,-0.3662889367144499
ACH-000108,-0.3729390814516443
ACH-000113,-0.6651900318552225
ACH-000116,-0.4969545061225295
ACH-000118,-0.94778316322585
ACH-000120,-0.2454646441332647
ACH-000123,-0.4462565877244296
ACH-000127,-0.5413564429598368
ACH-000128,-0.6115246963292776
ACH-000132,-0.3655805048418619
ACH-000133,-0.5585211285612793
ACH-000137,-0.16872546184008766
ACH-000138,-0.28667227593047856
ACH-000142,-0.33689436754182955
ACH-000143,-0.6747413013682679
ACH-000146,-0.6621970050234792
ACH-000148,-0.5730562376938414
ACH-000150,-0.7412754423080299
ACH-000152,-0.38242179987506136
ACH-000153,-0.49476085014651894
ACH-000159,-0.4324222556809921
ACH-000160,-0.9403643471574681
ACH-000163,-0.4966441268301185
ACH-000167,0.9350951599604372
ACH-000168,-0.307626668415794
ACH-000169,-0.5177807222726722
ACH-000178,-0.5395403317539383
ACH-000183,-0.7389614971934819
ACH-000188,-0.3942882288532373
