,PDGFB (5155)
ACH-000004,-0.1527954141634952
ACH-000005,-0.20031243224185868
ACH-000007,0.06886523725366649
ACH-000009,-0.0018684708220992477
ACH-000011,-0.12441891183559313
ACH-000012,-0.07211715376316119
ACH-000013,-0.04354741610022368
ACH-000014,-0.053623118614055464
ACH-000015,-0.010194768291616788
ACH-000017,0.09282010906077624
ACH-000018,0.11641774575911687
ACH-000019,-0.04981785127126958
ACH-000021,-0.09428550135101472
ACH-000022,-0.010181716508319606
ACH-000025,-0.18933172565870074
ACH-000028,-0.004608554239962987
ACH-000030,-0.1450964617604545
ACH-000035,-0.05940733274728966
ACH-000036,-0.1472738611193158
ACH-000037,-0.03827719264397875
ACH-000039,-0.11599832957662475
ACH-000040,-0.08804061390933299
ACH-000041,-0.12044057951948407
ACH-000042,-0.016346674534310837
ACH-000045,0.10653071320636373
ACH-000047,-0.12625509536898494
ACH-000052,-0.1037305194561394
ACH-000053,-0.09635389221139258
ACH-000054,0.07203894684184807
ACH-000055,-0.12239043441314555
ACH-000060,-0.19363247157842567
ACH-000067,-0.003663107873235587
ACH-000070,0.14045023610698076
ACH-000075,-0.11455064201461865
ACH-000078,0.19434755349646424
ACH-000082,-0.011613201498943107
ACH-000085,0.18901367417076964
ACH-000086,0.021956667706370232
ACH-000087,0.12910916954989402
ACH-000092,-0.19233089949209825
ACH-000095,-0.007802218622277836
ACH-000097,-0.06886360866759685
ACH-000098,0.004154173496034301
ACH-000099,0.06758720067235363
ACH-000108,0.12025116539954482
ACH-000113,0.10651943859717546
ACH-000116,0.1068024642317619
ACH-000118,-0.07788749607504374
ACH-000120,-0.13429833299863084
ACH-000123,-0.07070748266835894
ACH-000127,0.08550711278415644
ACH-000128,0.07197657994637426
ACH-000132,0.08814337790922115
ACH-000133,-0.044134247290123836
ACH-000137,-0.043032628737880926
ACH-000138,0.1304078529152686
ACH-000142,0.04398869179611895
ACH-000143,-0.2565063463875615
ACH-000146,-0.07285096803841619
ACH-000148,0.06376953237184743
ACH-000150,0.1372706225237852
ACH-000152,0.0004124257625788544
ACH-000153,-0.06953305326538135
ACH-000159,0.0817164129093627
ACH-000160,-0.12554633807350885
ACH-000163,0.1733521431172755
ACH-000167,0.002955018514156641
ACH-000168,-0.004837566844308477
ACH-000169,0.06162613466221485
ACH-000178,-0.05676204641470805
ACH-000183,-0.05627595987805458
ACH-000188,0.12613602790800305
ACH-000189,0.1495557607474267
ACH-000190,-0.026491014162795944
ACH-000198,0.002295946170100389
ACH-000203,0.18332837741506167
ACH-000204,-0.08742913204605468
ACH-000206,-0.20152413294154325
ACH-000207,0.1929931342182713
ACH-000208,0.013870382102192344
ACH-000210,-0.043404480763153584
ACH-000211,-0.0005220068750429206
ACH-000215,0.020152375276848537
ACH-000221,-0.1218986016446265
ACH-000222,-0.04512101594248332
ACH-000223,-0.181172640374016
ACH-000226,-0.15775302087925758
ACH-000227,-0.06779131772174941
ACH-000228,-0.19905254377646275
ACH-000231,-0.17488587809694933
ACH-000232,-0.17090662830665207
ACH-000233,-0.04330407549762415
ACH-000234,0.049685431302156816
ACH-000235,-0.021032406557415468
ACH-000237,-0.017167620349295754
ACH-000238,0.03007316107503165
ACH-000242,-0.08280189145026322
ACH-000243,-0.032280048322419486
ACH-000244,-0.10810785966690643
ACH-000246,0.04967428470887535
ACH-000248,0.061931884887804635
ACH-000250,-0.03758677973224028
ACH-000251,0.0007343191502241154
ACH-000252,-0.07349158593571947
ACH-000253,0.09276653824751517
ACH-000255,0.020061464466764142
ACH-000256,0.016557811956873617
ACH-000257,0.09066628327685827
ACH-000258,-0.049962860979275436
ACH-000259,0.011987848759880692
ACH-000260,0.04016556794675108
ACH-000261,-0.015339288732786647
ACH-000262,0.023774442888259518
ACH-000263,-0.15508227364827487
ACH-000264,-0.057222954743960185
ACH-000265,-0.09932670275032952
ACH-000266,-0.057886116335576075
ACH-000272,-0.002913419809435155
ACH-000274,-0.07181713296029983
ACH-000277,0.004170330121511985
ACH-000278,-0.0039496284285836
ACH-000279,-0.040978626483378335
ACH-000280,-0.04292904534593943
ACH-000281,0.026032788954480617
ACH-000288,0.08249716746578516
ACH-000291,-0.10131103594935363
ACH-000293,-0.03309799997111105
ACH-000294,-0.07926199581197063
ACH-000295,0.10105358975234363
ACH-000296,-0.05911800267694281
ACH-000302,-0.096689313890037
ACH-000304,-0.03947929736351498
ACH-000307,0.12495282264535795
ACH-000308,-0.014436739570962438
ACH-000310,-0.05868299768764562
ACH-000311,0.09310064679945826
ACH-000312,0.03399068841738445
ACH-000315,0.13583504807069474
ACH-000316,-0.18900321118310745
ACH-000317,-0.12718703993979294
ACH-000318,-0.12102095714155027
ACH-000319,0.047409491106365616
ACH-000320,0.2432982509115313
ACH-000322,0.010286282176248504
ACH-000323,-0.12925663864051729
ACH-000324,-0.08127631680335579
ACH-000329,-0.09807481547445497
ACH-000330,0.04707851158321727
ACH-000331,0.058202400915233266
ACH-000332,-0.13063403211697988
ACH-000334,-0.0966305733225982
ACH-000335,-0.2481765605299697
ACH-000336,-0.01434442216703602
ACH-000337,-0.025152343286130342
ACH-000338,-0.0013658053135177561
ACH-000339,-0.01101822782305303
ACH-000341,-0.2040052908503154
ACH-000348,-0.09961066142671574
ACH-000350,-0.0374531595641985
ACH-000352,-0.019881415527484483
