,MCF2L2 (23101)
ACH-000226,0.0383522563041695
ACH-000227,0.010263858886673072
ACH-000228,-0.20535304640386265
ACH-000231,-0.12879143747331287
ACH-000232,-0.11200280247208874
ACH-000233,-0.005754677533993004
ACH-000234,-0.22766651054384396
ACH-000235,-0.2017764822206163
ACH-000237,-0.2723698419575873
ACH-000238,-0.18195676376495487
ACH-000242,-0.3686485711393418
ACH-000243,-0.11376390631730472
ACH-000244,0.01569428482211319
ACH-000246,-0.05054638205683308
ACH-000248,-0.24880000862011564
ACH-000250,-0.09979578003953143
ACH-000251,-0.11654272354436547
ACH-000252,-0.04611679142631971
ACH-000253,-0.17163184455089686
ACH-000255,-0.0032875994406920714
ACH-000256,-0.13197720154793122
ACH-000257,-0.042642480282377535
ACH-000258,-0.10685920885175276
ACH-000259,-0.08067614189968572
ACH-000260,-0.10930102111014403
ACH-000261,0.00426641050699632
ACH-000262,-0.05333301271651513
ACH-000263,-0.1190620192473314
ACH-000264,-0.0759116998895704
ACH-000265,0.10817980243848786
ACH-000266,-0.2064755382918812
ACH-000272,-0.12692570926553895
ACH-000274,-0.11930185186624492
ACH-000277,-0.2343921849229689
ACH-000278,-0.13047824269020405
ACH-000279,-0.1007581333688956
ACH-000280,-0.18861798020676165
ACH-000281,-0.2847650909465085
ACH-000288,0.02343741002804431
ACH-000291,-0.11608659110213172
ACH-000293,-0.09709409255421053
ACH-000294,0.1157149396444956
ACH-000295,-0.2475687967400271
ACH-000296,-0.18068389528400375
ACH-000302,-0.10818407771439968
ACH-000304,0.14949001832256073
ACH-000307,-0.11676106438298732
ACH-000308,-0.01245533918334624
ACH-000310,-0.27057099589452016
ACH-000311,-0.08821848487948979
ACH-000312,-0.0816303145015861
ACH-000315,-0.29768239147699105
ACH-000316,-0.2353040745849617
ACH-000317,0.09674743305887018
ACH-000318,-0.18788823594599666
ACH-000319,-0.11697719299141796
ACH-000320,-0.1254604876314226
ACH-000322,-0.2719357733853544
ACH-000323,-0.22049858376379464
ACH-000324,-0.18757393099271424
ACH-000329,-0.15305245420374347
ACH-000330,-0.012567296337080851
ACH-000331,-0.0480806206792765
ACH-000332,-0.12280146299516775
ACH-000334,-0.11998756852464823
ACH-000335,-0.12383208392182685
ACH-000336,-0.0820495542257973
ACH-000337,-0.10498695485982157
ACH-000338,-0.5542448371180367
ACH-000339,-0.11370980483263618
ACH-000341,0.012590188472200664
ACH-000348,-0.13623788190459252
ACH-000350,-0.12367966350967685
ACH-000352,-0.3088812157751824
ACH-000356,-0.23023072249136745
ACH-000361,-0.08559217367509027
ACH-000362,-0.04324352469848397
ACH-000363,-0.19217647855336384
ACH-000364,-0.18757153415912708
ACH-000365,-0.19209665185492408
ACH-000366,-0.11410192805589392
ACH-000368,-0.014820322175874198
ACH-000374,0.07135365558772658
ACH-000375,-0.016967641112875437
ACH-000376,-0.11613266975982378
ACH-000381,-0.2805151937419695
ACH-000383,-0.0916856748133058
ACH-000387,-0.21233375332829876
ACH-000389,-0.0901560330198459
ACH-000390,-0.032337458054553785
ACH-000393,-0.05868798472270175
ACH-000395,-0.08969312151849604
ACH-000396,0.09722908222563156
ACH-000397,-0.08081960765703262
ACH-000401,-0.14258095973595247
ACH-000402,-0.4615297937566324
ACH-000403,-0.05811840363016139
ACH-000404,-0.061502903490426024
ACH-000406,-0.14788850607202014
ACH-000407,-0.06354738537664212
ACH-000408,-0.1979461927587733
ACH-000410,-0.2483847175906181
ACH-000411,-0.07411259063028446
ACH-000414,-0.1808246886066476
ACH-000415,-0.18491536991616048
ACH-000416,-0.0938133098513224
ACH-000420,-0.11009665004636804
ACH-000421,-0.08569863497593512
ACH-000424,-0.01770540571208903
ACH-000425,-0.14195107741824067
ACH-000426,0.1115507674604978
ACH-000427,-0.2036392023026185
ACH-000433,-0.15201976032046913
ACH-000435,-0.14189937552675014
ACH-000436,-0.44928350113369697
ACH-000444,0.002429263135675797
ACH-000445,-0.11208254184943167
ACH-000448,-0.21628467658575348
ACH-000450,-0.07294097330363583
ACH-000452,-0.15262119401988672
ACH-000454,-0.06143312056359911
ACH-000458,-0.044762830595544985
ACH-000459,-0.08298669743890434
ACH-000460,-0.19631390460549591
ACH-000461,-0.16776458788452964
ACH-000463,-0.223221440568539
ACH-000464,-0.13632762195967588
ACH-000466,-0.14700094291079482
ACH-000467,-0.10295399900834573
ACH-000468,-0.044708287078093205
ACH-000469,-0.05339697221316847
ACH-000470,-0.23227577763740856
ACH-000471,-0.06266335542928428
ACH-000472,-0.1971509123210924
ACH-000473,-0.027855448824902627
ACH-000475,-0.12205071909312484
ACH-000476,-0.19165349491813566
ACH-000477,-0.039539511421682605
ACH-000479,0.07215851420928016
ACH-000480,-0.1724246548779588
ACH-000481,-0.09701521437932904
ACH-000483,-0.09413085630461793
ACH-000484,0.024284808262802014
ACH-000485,-0.07600246822587664
ACH-000486,-0.11069656805384337
ACH-000487,-0.014728640886003296
ACH-000488,-0.2036329776599516
ACH-000490,-0.034010491085108945
ACH-000491,-0.17360117430752084
ACH-000495,0.0361926459168975
ACH-000496,-0.26059049089902336
ACH-000499,-0.08879507761476102
ACH-000500,-0.3684142717308085
ACH-000502,-0.14449362364932192
ACH-000503,0.02892265965930128
ACH-000505,-0.1692799946854871
ACH-000507,0.1098609609211152
ACH-000510,-0.04485467038773524
ACH-000511,-0.08603942557891417
ACH-000512,-0.07223774943097973
ACH-000516,-0.0024112865281790638
ACH-000517,-0.1369948143819685
ACH-000518,-0.0500139968184552
ACH-000520,-0.11104896158388587
ACH-000521,-0.10813637714601756
ACH-000522,-0.041463290381197664
ACH-000524,-0.20235148000498854
ACH-000527,-0.09823770808782742
ACH-000528,-0.1781126002266542
ACH-000537,-0.10070764797361093
ACH-000541,-0.18242960978552367
ACH-000542,-0.15362922553689146
ACH-000544,-0.19399142478460332
ACH-000545,-0.0673784553492893
ACH-000547,0.04336316178374075
ACH-000548,-0.26873220091555483
ACH-000549,-0.14610218422297858
ACH-000550,-0.02159709354907834
ACH-000552,-0.04350970143806748
ACH-000556,-0.08283173841971736
ACH-000557,-0.09192744277067796
ACH-000569,-0.543849952115295
ACH-000570,-0.21926593900699556
ACH-000571,-0.1178688798330876
ACH-000573,-0.15083701075265935
ACH-000576,-0.2390687255330473
ACH-000579,-0.17867646544059573
ACH-000580,-0.01996904445353504
ACH-000584,-0.09945104551021736
ACH-000585,-0.14018547814554472
ACH-000588,-0.20109346758912114
ACH-000589,-0.14859851415531286
ACH-000591,-0.018630124521642717
ACH-000593,-0.12457355148799312
ACH-000600,0.03125693305838099
ACH-000601,-0.08803978107861582
ACH-000605,-0.10316517101686652
ACH-000606,-0.10380177642061486
ACH-000608,-0.09042246310717557
ACH-000614,0.038786610194012514
ACH-000616,-0.03745938921033182
ACH-000618,-0.09634919178541523
ACH-000619,-0.16600299615371267
ACH-000620,-0.17805996964514012
ACH-000621,-0.050748404306111015
ACH-000622,-0.16558239575463882
ACH-000623,-0.010047610070811838
ACH-000624,-0.07993508311620258
ACH-000627,-0.11035805897337272
ACH-000630,-0.11109884828064856
ACH-000631,0.05504558429386045
ACH-000632,-0.15560594474641173
ACH-000633,-0.2674611983661376
ACH-000637,-0.037442307226973545
ACH-000638,-0.01638654782152909
ACH-000646,-0.1649178202619351
ACH-000647,-0.1110749053398785
ACH-000648,0.025329816296742386
ACH-000649,-0.15835297536349094
ACH-000651,-0.06394905357199263
ACH-000652,-0.0399316275920341
ACH-000653,0.01795646268800776
ACH-000657,-0.15785987565604534
ACH-000658,-0.2802744517752885
ACH-000661,-0.2176967833447037
ACH-000662,-0.3674919477931258
ACH-000663,-0.11964788980620322
ACH-000665,-0.01939584216297204
ACH-000671,-0.12778547180326
ACH-000672,-0.2047245999187276
ACH-000673,-0.04086650132970767
ACH-000676,-0.1087236103627131
ACH-000677,0.04134612878830611
ACH-000681,-0.14110828752120366
ACH-000683,-0.15926542023667584
ACH-000684,-0.29463740365171304
ACH-000688,0.0013442924075574225
ACH-000693,-0.08717761282328082
ACH-000694,-0.15388952433400274
ACH-000695,-0.012517238406093242
ACH-000696,-0.11738789023419098
ACH-000697,-0.05457841475520565
ACH-000699,-0.045307874733338166
ACH-000701,-0.11292509922069305
ACH-000706,-0.06263334947722142
ACH-000711,-0.05295943352935256
ACH-000713,-0.13874098295488554
ACH-000714,-0.2281890842603413
ACH-000718,-0.23249991287446034
ACH-000720,-0.11192662553323066
ACH-000721,-0.058410744155461124
ACH-000724,-0.08664836475491666
ACH-000725,0.011243845797999773
ACH-000732,0.019926566040777863
ACH-000734,-0.059075338439384964
ACH-000735,-0.1377076059495678
ACH-000736,-0.029187500354491445
ACH-000738,-0.1289368565336593
ACH-000746,-0.0684914048671863
ACH-000747,-0.18131841077015412
ACH-000748,-0.1150996790128192
ACH-000753,-0.1452956896345914
ACH-000756,0.087885010791696
ACH-000757,-0.2806873968897921
ACH-000758,0.06890396758304973
ACH-000760,-0.06259555966490969
ACH-000762,-0.13544738213879606
ACH-000763,-0.14203929418964156
ACH-000764,0.16459508827285066
ACH-000765,-0.24812879768579416
ACH-000766,-0.1126418677762168
ACH-000767,-0.13265174126789894
ACH-000768,-0.16765703210501515
ACH-000769,-0.07668328994007076
ACH-000770,-0.19809985106681866
ACH-000771,-0.04886489404155054
ACH-000773,-0.07167855046603716
ACH-000776,-0.3738529069944011
ACH-000777,-0.21228549165336147
ACH-000778,-0.1436257214439041
ACH-000781,-0.17490470462466567
ACH-000782,-0.19203931599580729
ACH-000783,-0.08145949321851582
ACH-000784,-0.2522543160887062
ACH-000785,-0.09703440545327678
ACH-000787,-0.20785711702569287
ACH-000788,-0.12636313094821044
ACH-000791,-0.21877975121416968
ACH-000792,-0.11016592777404237
ACH-000794,-0.4130459250703427
ACH-000796,-0.2124234599149273
ACH-000798,-0.3031805396746587
ACH-000799,-0.07248238178811081
ACH-000800,0.05923369329080112
ACH-000802,-0.1962972227297051
ACH-000804,-0.07748701347188781
ACH-000805,-0.1170122138600675
ACH-000809,-0.07749707866221171
ACH-000810,-0.3549461333860349
ACH-000811,-0.13509103335226838
ACH-000817,-0.2508471653358545
ACH-000819,-0.15142961451581433
ACH-000820,-0.3204900760916261
ACH-000821,-0.07990904696273514
ACH-000822,-0.06169911122988221
ACH-000823,-0.24640014836934096
ACH-000824,-0.0791596813457406
ACH-000827,-0.09955492692355274
ACH-000829,-0.12841024058378595
ACH-000831,-0.18812194642853286
ACH-000832,0.11293282353781353
ACH-000833,-0.0876377556422517
ACH-000834,-0.02784253707849609
ACH-000835,-0.0251123401147457
ACH-000836,-0.1957942636320875
ACH-000837,-0.03440624969642948
ACH-000838,0.027472468517090936
ACH-000839,0.09313932521341924
ACH-000840,0.0293394851193283
ACH-000841,-0.09485455705007872
ACH-000843,-0.06647789913574725
ACH-000846,-0.14483977554615954
ACH-000847,-0.17732410080275535
ACH-000848,-0.0232968638263468
ACH-000849,-0.004196066989016891
ACH-000851,-0.2440297078311298
ACH-000855,-0.008620314739614561
ACH-000856,-0.14555078549896214
ACH-000858,-0.13760971111593578
ACH-000859,-0.0743020882993041
ACH-000861,-0.12924113379839575
ACH-000862,-0.1684933696637695
ACH-000865,-0.12604069387763514
ACH-000866,-0.14868049424361865
ACH-000867,-0.08628312486086127
ACH-000869,-0.023997594256781343
ACH-000872,-0.1392250643334821
ACH-000873,-0.25558383480478986
ACH-000876,-0.01473954273781808
ACH-000878,0.025000949061904684
ACH-000880,-0.06554368982620028
ACH-000881,-0.21777541223816646
ACH-000882,-0.18564226291147226
ACH-000884,-0.2744458768317031
ACH-000885,-0.18926321054673526
ACH-000887,-0.09971858568474767
ACH-000889,-0.12389846043663122
ACH-000896,-0.20333978608491415
ACH-000898,-0.0964842895065639
ACH-000900,0.05782958449330591
ACH-000901,-0.04553322666857725
ACH-000905,-0.21240410287217154
ACH-000906,-0.19538386086752046
ACH-000907,-0.011646069800363337
ACH-000910,-0.17814237182202192
ACH-000911,-0.2199390047919368
ACH-000912,-0.1361920625111472
ACH-000913,-0.2790637925229145
ACH-000915,-0.10784459962313632
ACH-000916,-0.015349387137866316
ACH-000917,-0.035358782931879836
ACH-000920,-0.1928645799508243
ACH-000921,-0.1163972153002814
ACH-000924,-0.1144166585748042
ACH-000926,-0.18044858711823566
ACH-000928,-0.13201604663782335
ACH-000929,-0.10764986409399616
ACH-000932,-0.034585209362277894
ACH-000935,-0.2382353147401684
ACH-000936,-0.005007281700990465
ACH-000937,-0.10193002543963164
ACH-000938,-0.12365279413318395
ACH-000939,0.024364597179637
ACH-000941,-0.03473854345209243
ACH-000943,-0.03708528017416248
ACH-000946,-0.10154055242611182
ACH-000947,-0.09557966992244814
ACH-000948,-0.14398634905211166
ACH-000950,-0.2072974784655071
ACH-000953,-0.12539097304768962
ACH-000954,-0.020117076490412302
ACH-000957,-0.062051418739762276
ACH-000958,-0.10078098522696252
ACH-000960,0.11765833739553826
ACH-000963,-0.033315789247974764
ACH-000968,-0.07676107861184142
ACH-000969,-0.07909557136798526
ACH-000972,-0.02561679173460954
ACH-000973,-0.16577305859426805
ACH-000974,-0.16605424720048445
ACH-000978,-0.17907354493769748
ACH-000984,-0.12645564939580234
ACH-000986,-0.0013286683818383895
ACH-000988,0.01554544975422299
ACH-000993,-0.07021477496457967
ACH-000994,-0.055053825297683635
ACH-000996,-0.12653191306357214
ACH-001001,-0.2280153832579357
ACH-001020,0.12131808431458566
ACH-001028,-0.11915386231900173
ACH-001031,0.4988176514941869
ACH-001038,-0.19406809717582
ACH-001048,-0.12375490069546387
ACH-001050,-0.13525178580192518
ACH-001053,-0.09994790908929987
ACH-001054,-0.18520912723078
ACH-001061,-0.09820330223197808
ACH-001067,-0.09666148299563633
ACH-001075,-0.01067687908031514
ACH-001096,-0.042098035500167115
ACH-001111,-0.3712731863237148
ACH-001119,-0.11740087443013608
ACH-001128,0.18218730366860206
ACH-001134,0.09000561960350847
ACH-001151,-0.1311025075029513
ACH-001163,0.017563566488430618
ACH-001164,-0.0003401318716219311
ACH-001183,-0.20103956353642508
ACH-001192,-0.19163927558719046
ACH-001193,-0.01826719295950961
ACH-001196,-0.10184527068821457
ACH-001197,-0.0649474935317588
ACH-001205,0.007194069080141275
ACH-001211,-0.17112154675449495
ACH-001212,0.1633552712940616
ACH-001228,-0.1748202189412287
ACH-001232,-0.14592752678874646
ACH-001239,-0.0810461430325092
ACH-001270,0.1573117910447933
ACH-001274,-0.21828141826985886
ACH-001275,-0.12491918382445312
ACH-001277,0.08457306692450799
ACH-001278,-0.1231644707265922
ACH-001280,0.02496475204060144
ACH-001283,0.005492919892074094
ACH-001289,-0.3015589760616299
ACH-001300,-0.20742852777620646
ACH-001301,-0.2700190843457615
ACH-001302,-0.18053561397052886
ACH-001306,-0.16483304132260904
ACH-001318,-0.18127272381497608
ACH-001322,-0.07033401190164447
ACH-001328,-0.08136422610205964
ACH-001332,0.21005182392870134
ACH-001336,-0.08702286223775682
ACH-001346,-0.05524098334102398
ACH-001353,-0.12571747113846327
ACH-001354,0.082174622140316
ACH-001367,-0.036209523653573064
ACH-001368,-0.17039591600168874
ACH-001374,-0.4224306741635359
ACH-001377,-0.004415972981220537
ACH-001380,-0.0569215668003327
ACH-001391,-0.2822367204296279
ACH-001408,-0.12768007635748646
ACH-001430,-0.18655246390592764
ACH-001431,-0.16104927729393084
ACH-001450,-0.3064071463842088
ACH-001496,-0.15073282038399655
ACH-001500,-0.16112786210459767
ACH-001523,-0.09218411210379532
ACH-001532,-0.1300420127260937
ACH-001550,-0.20725791639648755
ACH-001552,-0.005543292246660269
ACH-001554,-0.13330822508631632
ACH-001654,-0.25761937516067185
ACH-001735,-0.067257578711778
ACH-001736,0.09307589834771801
ACH-001737,-0.14913452922887274
ACH-001740,-0.057849044916247726
ACH-001745,-0.06304783432626533
ACH-001765,-0.0166684954260688
