,EML4 (27436)
ACH-000004,-0.13358799366788193
ACH-000005,-0.447385504356397
ACH-000007,-0.2028384153398933
ACH-000009,-0.17046074989550367
ACH-000011,-0.13962383418793586
ACH-000012,-0.20746528403203454
ACH-000013,-0.18661859202341974
ACH-000014,-0.17859186733254626
ACH-000015,-0.15695277733640908
ACH-000017,-0.13552610056185388
ACH-000018,-0.07699877286793794
ACH-000019,-0.04924278824311617
ACH-000021,-0.12656935121050328
ACH-000022,-0.2431064050068458
ACH-000025,-0.12145869524871483
ACH-000028,-0.13775994757639115
ACH-000030,-0.14784821695880834
ACH-000035,-0.1936618003740148
ACH-000036,-0.2329374289165695
ACH-000037,-0.2141162636498404
ACH-000039,-0.0920652389645418
ACH-000040,-0.23515348560462515
ACH-000041,-0.030548205738222693
ACH-000042,-0.16844779781330574
ACH-000045,-0.14078223141602605
ACH-000047,-0.04801702545546376
ACH-000052,0.08416655295344183
ACH-000053,-0.08075402294027742
ACH-000054,-0.1064476518257952
ACH-000055,0.02488695283392428
ACH-000060,-0.20331381791457026
ACH-000067,0.0023874489822077165
ACH-000070,-0.1744525003486143
ACH-000075,-0.1965265794601747
ACH-000078,0.0249412476210974
ACH-000082,-0.19015119850997328
ACH-000085,-0.20101816529383326
ACH-000086,-0.15459482674120634
ACH-000087,-0.13832123371192218
ACH-000092,-0.1859205486496338
ACH-000095,-0.1802331971162618
ACH-000097,-0.06278676385934989
ACH-000098,-0.1473518728871091
ACH-000099,-0.10550498410999304
ACH-000108,-0.10562241546173033
ACH-000113,-0.13212263342251587
ACH-000116,-0.2831171934983059
ACH-000118,-0.060200724550747264
ACH-000120,-0.03921374962214375
ACH-000123,-0.09125912591904052
ACH-000127,-0.18434166002871866
ACH-000128,-0.15295015319924668
ACH-000132,-0.3070309247200527
ACH-000133,-0.22027418673952007
ACH-000137,-0.07052270607939726
ACH-000138,-0.2749298590727503
ACH-000142,-0.2274614527165681
ACH-000143,-0.15757300535423605
ACH-000146,-0.12159657927692058
ACH-000148,-0.16877843104435333
ACH-000150,-0.15577510238392114
ACH-000152,-0.15535159457399414
ACH-000153,-0.3434066831337501
ACH-000159,-0.1824499017391362
ACH-000160,-0.1863233273843492
ACH-000163,0.00029194722530040786
ACH-000167,-0.5123030210613436
ACH-000168,-0.09969855006290924
ACH-000169,0.07332911342139099
ACH-000178,-0.08960625264127914
ACH-000183,-0.2253768794342769
ACH-000188,-0.2051465322637696
ACH-000189,-0.09095597403527904
ACH-000190,-0.03011260243882102
ACH-000198,-0.08573216984701401
ACH-000203,0.041719239135231866
ACH-000204,-0.10553796046614
ACH-000206,0.03512518156507676
ACH-000207,-0.2746226657756261
ACH-000208,-0.15382711771535448
ACH-000210,-0.22451755096361808
ACH-000211,-0.0683727689904829
ACH-000215,-0.19724647058721914
ACH-000221,-0.038302249902981735
ACH-000222,-0.14767720808617102
ACH-000223,-0.1894713394743512
ACH-000226,-0.14538612128428008
ACH-000227,-0.29437855638669824
ACH-000228,-0.09927524014434733
ACH-000231,-0.24623122922767585
ACH-000232,-0.061087173716662266
ACH-000233,0.0403600768554884
ACH-000234,-0.20546851606847566
ACH-000235,-0.1878693004526065
ACH-000237,-0.08311261451521504
ACH-000238,-0.15766130730595376
ACH-000242,-0.3671161448387932
ACH-000243,-0.13124040542279167
ACH-000244,-0.21364177780522772
ACH-000246,-0.16951769379441534
ACH-000248,-0.18505679223625296
ACH-000250,-0.4854734943116493
ACH-000251,-0.1736495802898063
ACH-000252,-0.19620805677693107
ACH-000253,-0.16903788502254602
ACH-000255,-0.17008021263657552
ACH-000256,-0.19843742275052775
ACH-000257,-0.07231033173894906
ACH-000258,-0.021152807769722663
ACH-000259,-0.16992754699640272
ACH-000260,-0.1674278215286271
ACH-000261,-0.1946713384266601
ACH-000262,-0.10203790535488884
ACH-000263,-0.13157353308195394
ACH-000264,-0.225863719115606
ACH-000265,-0.07596418575727723
ACH-000266,-0.1973303210470089
ACH-000272,-0.2025994831273714
ACH-000274,-0.18020354065658367
ACH-000277,-0.2660912758098591
ACH-000278,-0.06099688237241141
ACH-000279,-0.1321219378567052
ACH-000280,-0.16289776489802854
ACH-000281,-0.12110366560516173
ACH-000288,-0.2341017259888143
ACH-000291,-0.18818111391747325
ACH-000293,-0.229847595163714
ACH-000294,-0.17538744830846995
ACH-000295,-0.16348641597622476
ACH-000296,-0.09356199047073924
ACH-000302,-0.1279951373413946
ACH-000304,-0.13956085170185267
ACH-000307,-0.1881645207567424
ACH-000308,-0.1674352282503805
ACH-000310,-0.06400530709948185
ACH-000311,-0.14559172269788384
ACH-000312,-0.2084037037771826
ACH-000315,-0.3505395850959384
ACH-000316,-0.03081223544898449
ACH-000317,-0.18556993647723574
ACH-000318,-0.05611608695995303
ACH-000319,-0.2387799146365033
ACH-000320,-0.2498159282132043
