,MYL2 (4633)
ACH-000004,0.005077513540798682
ACH-000005,0.0765633213616248
ACH-000007,-0.09708408698006178
ACH-000009,-0.08067873185764639
ACH-000011,-0.09599465943163507
ACH-000012,0.07319314537067174
ACH-000013,-0.004384308620849067
ACH-000014,-0.20872628752580533
ACH-000015,-0.03439714150315081
ACH-000017,-0.17678898608683866
ACH-000018,-0.014605861156632968
ACH-000019,0.05062701359049858
ACH-000021,-0.2865541973866367
ACH-000022,-0.019310777553890476
ACH-000025,-0.09684923370688056
ACH-000028,-0.14999926277659065
ACH-000030,0.005596437762072246
ACH-000035,-0.01737039324456409
ACH-000036,-0.05325448494779583
ACH-000037,-0.0857026184067501
ACH-000039,-0.08502959892807722
ACH-000040,-0.25975591696997563
ACH-000041,-0.18877613314000832
ACH-000042,-0.08906326721789035
ACH-000045,-0.005549739247353672
ACH-000047,-0.05998521646109148
ACH-000052,-0.2396016351069659
ACH-000053,-0.09099353770881108
ACH-000054,-0.0355278410360651
ACH-000055,0.01011415102703687
ACH-000060,-0.04659651777551807
ACH-000067,-0.17152868174088542
ACH-000070,0.0002336054635501437
ACH-000075,0.02198875143068851
ACH-000078,-0.12746169968198587
ACH-000082,-0.16417869332396004
ACH-000085,0.0013156712938911476
ACH-000086,0.0471572808883102
ACH-000087,0.17629249910333694
ACH-000092,-0.031125194155390383
ACH-000095,-0.035375426867611345
ACH-000097,-0.026935312400298655
ACH-000098,0.0284977609531528
ACH-000099,-0.07533283051265947
ACH-000108,-0.07161915818293837
ACH-000113,-0.0712684276470685
ACH-000116,-0.05461410137664886
ACH-000118,-0.06933031210940276
ACH-000120,-0.05556210963227688
ACH-000123,-0.2738644862133821
ACH-000127,-0.05618193581304772
ACH-000128,-0.19643114107098172
ACH-000132,-0.027636911885827304
ACH-000133,-0.01228971571861472
ACH-000137,-0.08489346508521647
ACH-000138,-0.05739603434132549
ACH-000142,-0.031063536039393207
ACH-000143,-0.18660264763822434
ACH-000146,-0.010697082769673344
ACH-000148,-0.025030091191364068
ACH-000150,-0.33603429184018885
ACH-000152,-0.04581734809324072
ACH-000153,-0.26666533455237096
ACH-000159,-0.03155485174047472
ACH-000160,-0.11228785286485728
ACH-000163,-0.05432634542071528
ACH-000167,-0.32344838095176304
ACH-000168,-0.037590571211339706
ACH-000169,-0.1433129520620743
ACH-000178,-0.1576941936641098
ACH-000183,-0.2284115835015529
ACH-000188,-0.006627999601574458
ACH-000189,-0.09749655603902188
ACH-000190,0.06802222937731976
ACH-000198,0.019909727909525828
ACH-000203,-0.014052749943444845
ACH-000204,-0.09055764846101197
ACH-000206,0.07188377365146896
ACH-000207,0.0041249854948631455
ACH-000208,-0.051176717021617794
ACH-000210,0.1379781287822194
ACH-000211,-0.07887085852410389
ACH-000215,-0.1441223393968399
ACH-000221,0.08885723443016881
ACH-000222,-0.2636967986666643
ACH-000223,-0.04146759924959122
ACH-000226,-0.12985813984090866
ACH-000227,-0.1351269325565574
ACH-000228,0.058855395534767166
ACH-000231,-0.12351036701574852
ACH-000232,-0.07415600929983948
ACH-000233,-0.16535093954241933
ACH-000234,-0.1231566980729222
ACH-000235,-0.057754920202874815
ACH-000237,-0.2395949980612791
ACH-000238,-0.09583845747880884
ACH-000242,-0.10853833438506974
ACH-000243,-0.053737325866641365
ACH-000244,0.08032952393055898
ACH-000246,0.06184957493301095
ACH-000248,-0.3216814211478337
ACH-000250,-0.11816348954296307
ACH-000251,-0.11132084894320317
ACH-000252,-0.1065798245264941
ACH-000253,-0.05536829166102072
ACH-000255,0.04185145107338347
ACH-000256,-0.34414172101324897
ACH-000257,-0.04261457862500908
ACH-000258,0.030242974177985226
ACH-000259,0.004819654261091052
ACH-000260,0.11906492251835113
ACH-000261,-0.05223837815689957
ACH-000262,-0.006852759884018479
ACH-000263,-0.1403148548478915
ACH-000264,-0.06523789229826328
ACH-000265,-0.06541060388106015
ACH-000266,-0.09399985620402268
ACH-000272,0.037612444989719766
ACH-000274,-0.0792855046541301
ACH-000277,-0.05420818733418676
ACH-000278,-0.26284976032856616
ACH-000279,-0.12624508274678622
ACH-000280,0.11824253478134145
ACH-000281,-0.1480388313662044
ACH-000288,-0.19300876870611847
ACH-000291,0.031994518943958904
ACH-000293,0.04552293861045192
ACH-000294,-0.09469124098147856
ACH-000295,-0.057022372642788186
ACH-000296,-0.08776487849202406
ACH-000302,-0.02870086567234725
ACH-000304,0.09552791122440077
ACH-000307,0.046155071884752666
ACH-000308,-0.1014873514912894
ACH-000310,-0.08520864592224951
ACH-000311,-0.06963902192483544
ACH-000312,-0.046029090972685406
ACH-000315,0.13634107779898808
ACH-000316,0.058481856149749586
ACH-000317,0.004971216681059181
ACH-000318,0.01486554379657529
ACH-000319,-0.05591833601535729
ACH-000320,-0.17315601327685995
ACH-000322,-0.2779828190456459
ACH-000323,-0.07274582333041116
ACH-000324,-0.053351557872153565
ACH-000329,-0.21976290519041486
ACH-000330,-0.1127744773160852
ACH-000331,-0.22048495297752765
ACH-000332,-0.07138221048295211
ACH-000334,-0.03317723318613662
ACH-000335,-0.16787250793782266
ACH-000336,0.04349601305417696
ACH-000337,-0.048283972312720594
ACH-000338,-0.2430738771892933
ACH-000339,-0.06991024004800134
ACH-000341,-0.047868569702071394
ACH-000348,-0.2319042006689993
ACH-000350,-0.17494534240260154
ACH-000352,-0.10802924149461983
ACH-000356,0.0006895613157823582
ACH-000361,-0.1668459820930969
ACH-000362,-0.12960284303640388
ACH-000363,-0.053164077687100623
ACH-000364,-0.17547984994915866
ACH-000365,0.06715479619727964
ACH-000366,-0.13930509697060092
ACH-000368,0.05385531643282372
ACH-000374,-0.051915058954661496
ACH-000375,-0.13757139277428232
ACH-000376,0.03617250963503048
ACH-000381,-0.008790149438218537
ACH-000383,-0.11368586131434735
ACH-000387,-0.08817890614536425
ACH-000389,0.0789886701321676
ACH-000390,-0.030948762719309405
ACH-000393,-0.16307459722580275
ACH-000395,-0.0515510546465378
ACH-000396,-0.4805176762890378
ACH-000397,0.042996932685964974
ACH-000401,-0.2249332489465379
ACH-000402,0.02864518944823245
ACH-000403,-0.11323282646978265
ACH-000404,-0.12245117952557268
ACH-000406,-0.05205503205778232
ACH-000407,-0.1822064400597065
ACH-000408,-0.07884439536952406
ACH-000410,-0.05777329959284725
ACH-000411,-0.025666424758415404
ACH-000414,-0.006233933876772293
ACH-000415,-0.04345423781584526
ACH-000416,-0.08667201016138218
ACH-000420,-0.15243516434868784
ACH-000421,-0.11755257147349348
ACH-000424,0.0341586057297063
ACH-000425,-0.04234608794038136
ACH-000426,0.02698616613704808
ACH-000427,-0.13976976898005056
ACH-000433,-0.1270315733113315
ACH-000435,-0.02301481364684724
ACH-000436,-0.04578557604332245
ACH-000444,-0.1320066114156234
ACH-000445,-0.2286687957190064
ACH-000448,0.03788226443292022
ACH-000450,-0.21533730854507893
ACH-000452,-0.14027558134210846
ACH-000454,-0.1940801573573428
ACH-000458,-0.055000399738640855
ACH-000459,0.08083944623537864
ACH-000460,0.0159485444877335
ACH-000461,-0.027947842918961442
ACH-000463,-0.05748602484148103
ACH-000464,-0.0928368998493444
ACH-000466,-0.07001685644945907
ACH-000467,-0.13691702440033635
ACH-000468,-0.043393041963174436
ACH-000469,0.022215684134679024
ACH-000470,0.1342760234618128
ACH-000471,-0.02027361848008149
ACH-000472,-0.031410556524926164
ACH-000473,0.015660549547764233
ACH-000475,-0.05496780866622899
ACH-000476,0.08817071637581678
ACH-000477,0.10441532156516678
ACH-000479,0.025737573096154848
ACH-000480,-0.12909793759166513
ACH-000481,-0.08297143023952655
ACH-000483,-0.2681065974710122
ACH-000484,0.11054343186976144
ACH-000485,-0.2301637503877826
ACH-000486,-0.04845521924796114
ACH-000487,-0.08951961524104368
ACH-000488,-0.05823858375340904
ACH-000490,-0.06253415560405226
ACH-000491,-0.11535866083037312
ACH-000495,-0.032303198942396916
ACH-000496,-0.07988514212287141
ACH-000499,-0.26081725955868634
ACH-000500,-0.6372284684168437
ACH-000502,-0.025058733768868455
ACH-000503,-0.3885604046352057
ACH-000505,-0.04307293653252225
ACH-000507,0.04297200495951612
ACH-000510,-0.08023681685581102
ACH-000511,0.01183985625544972
ACH-000512,-0.005254406579061149
ACH-000516,-0.10053881698530792
ACH-000517,-0.07031898942313536
ACH-000518,0.053335592356913264
ACH-000520,0.1043409572096448
ACH-000521,-0.02553192914870966
ACH-000522,0.0017642829666709113
ACH-000524,-0.05661360350121401
ACH-000527,-0.05470121161074322
ACH-000528,-0.07214949499625434
ACH-000537,-0.07361079049586529
ACH-000541,-0.08116034731236696
ACH-000542,-0.07542133117340605
ACH-000544,0.03605596645407325
ACH-000545,0.026467732761766567
ACH-000547,-0.2332034545506496
ACH-000548,-0.05051443578222732
ACH-000549,0.0013269336924791476
ACH-000550,-0.07895301675097402
ACH-000552,-0.15736313217329764
ACH-000556,-0.0852246200588033
ACH-000557,-0.061871216077855985
ACH-000569,-0.05765478054037877
ACH-000570,-0.05230243842065351
ACH-000571,-0.09224951675540057
ACH-000573,-0.1716498812375251
ACH-000576,-0.20053186888945626
ACH-000579,-0.4044834568452305
ACH-000580,0.09396502564855172
ACH-000584,-0.0952878933677486
ACH-000585,-0.12222738239392478
ACH-000588,-0.04320192131171367
ACH-000589,-0.05236090594846124
ACH-000591,-0.13910471920656206
ACH-000593,-0.0387370367961098
ACH-000600,-0.003315740621920847
ACH-000601,-0.054713595025271435
ACH-000605,-0.07407666167370558
ACH-000606,-0.01230450505511611
ACH-000608,-0.13073460300222572
ACH-000614,-0.24828891658360194
ACH-000616,-0.1551165038212314
ACH-000618,-0.13309855440534998
ACH-000619,-0.06913139262058189
ACH-000620,-0.11492965894119772
ACH-000621,-0.08905020865348755
ACH-000622,0.057231058709784025
ACH-000623,-0.018958946001570137
ACH-000624,-0.028857475120852717
ACH-000627,-0.10246323402602422
ACH-000630,-0.0005878786370805683
ACH-000631,-0.16393662054565028
ACH-000632,-0.1278364242547201
ACH-000633,-0.012653116518069885
ACH-000637,0.024725240622374186
ACH-000638,-0.03957418289278572
ACH-000646,0.004510141980488718
ACH-000647,-0.01859711610481724
ACH-000648,-0.07005786706334796
ACH-000649,-0.0870157604448673
ACH-000651,-0.05583277347235779
ACH-000652,-0.07609649382684187
ACH-000653,0.07257765671194877
ACH-000657,0.01607814217778893
ACH-000658,-0.025037863503365912
ACH-000661,-0.12666176591355058
ACH-000662,-0.2806508308954631
ACH-000663,0.10689217607005018
ACH-000665,-0.00992697542524518
ACH-000671,0.038726555893207004
ACH-000672,-0.023387158394003512
ACH-000673,0.02133398000394169
ACH-000676,-0.19446368318348572
ACH-000677,-0.01617230418473074
ACH-000681,-0.042071916388281394
ACH-000683,-0.11988876765712547
ACH-000684,0.05644100154371391
ACH-000688,-0.19423054757934485
ACH-000693,-0.062441778991595774
ACH-000694,-0.04817086403852723
ACH-000695,0.006981706466969262
ACH-000696,-0.11054976057293214
ACH-000697,-0.03879444834096076
ACH-000699,-0.024948623760563008
ACH-000701,-0.0373521393801084
ACH-000706,0.015451824389208068
ACH-000711,0.008177903053044302
ACH-000713,0.08649428868197867
ACH-000714,-0.1062470024444608
ACH-000718,-0.1294215454888545
ACH-000720,0.011933785021541308
ACH-000721,0.02479057180603833
ACH-000724,-0.10005875930573624
ACH-000725,0.06021480132133743
ACH-000732,-0.021568442615064208
ACH-000734,-0.1394326076755841
ACH-000735,-0.24015255755856296
ACH-000736,-0.08320182263627328
ACH-000738,-0.08334993961702593
ACH-000746,-0.05730979865747486
