,TIMP2 (7077)
ACH-000004,0.1497717184072988
ACH-000005,0.1952337422825162
ACH-000007,0.032745044834008044
ACH-000009,-0.07114776639623263
ACH-000011,0.18872224567429965
ACH-000012,0.11333138773500333
ACH-000013,0.05883758772117904
ACH-000014,0.1966290546930802
ACH-000015,0.02131831319519114
ACH-000017,-0.06530880906147339
ACH-000018,-0.27162248186411425
ACH-000019,0.07635623683326287
ACH-000021,-0.04764126463975643
ACH-000022,-0.16773520727485058
ACH-000025,0.1447159807724279
ACH-000028,0.04475429929172282
ACH-000030,0.06926891968429139
ACH-000035,0.09895150539112968
ACH-000036,0.03296932434451159
ACH-000037,0.03571135782753064
ACH-000039,0.1155090773795982
ACH-000040,0.044533165400448674
ACH-000041,0.08774281124196978
ACH-000042,-0.10665030825187354
ACH-000045,0.024546844658396124
ACH-000047,-0.002442851119145617
ACH-000052,0.2350904052800551
ACH-000053,-0.0705071493678515
ACH-000054,0.08577654169240846
ACH-000055,0.012784310666383884
ACH-000060,-0.07633280315340557
ACH-000067,-0.011940699875010796
ACH-000070,0.14645252555990804
ACH-000075,-0.02102741702500773
ACH-000078,0.07380555838643882
ACH-000082,0.08238027697282993
ACH-000085,-0.2480563500532468
ACH-000086,0.0561198733459301
ACH-000087,0.06415161311702135
ACH-000092,0.02059646995402364
ACH-000095,-0.03185737944034738
ACH-000097,0.08544598955083522
ACH-000098,-0.13441169114959353
ACH-000099,-0.06790522071188096
ACH-000108,-0.08905603601783978
ACH-000113,-0.001078259090745922
ACH-000116,-0.028455016147898644
ACH-000118,0.01781548389853221
ACH-000120,-0.2994486256901643
ACH-000123,0.1033981156708712
ACH-000127,-0.06688214447169495
ACH-000128,-0.06952298499490207
ACH-000132,-0.006483040200677897
ACH-000133,0.1869241806356875
ACH-000137,0.1638161414781114
ACH-000138,-0.09200982900188798
ACH-000142,-0.012613795838467544
ACH-000143,0.04637806894243582
ACH-000146,0.037653651768260236
ACH-000148,0.009306935611957851
ACH-000150,-0.2196148718554595
ACH-000152,-0.03513098714031995
ACH-000153,-0.010466921626668315
ACH-000159,-0.03598856796030845
ACH-000160,-0.07841389668525932
ACH-000163,0.06720355357107273
ACH-000167,-0.07317159647361475
ACH-000168,-0.02562113173390558
ACH-000169,-0.0702941814969366
ACH-000178,0.06481268843614132
