,MEIOB (254528)
ACH-000475,-0.02109033186584529
ACH-000476,-0.00919792152021163
ACH-000477,-0.06868722688393787
ACH-000479,-0.1087364714248864
ACH-000480,0.06940156994008663
ACH-000481,0.012620099309157869
ACH-000483,-0.22051883760117813
ACH-000484,0.13850481980955073
ACH-000485,-0.08103056564296973
ACH-000486,-0.06035741661804433
ACH-000487,-0.022343341492569238
ACH-000488,-0.061514900497273976
ACH-000490,-0.04114166797872279
ACH-000491,-0.09729459173342153
ACH-000495,-0.1372333134395233
ACH-000496,-0.12519044779955898
ACH-000499,-0.0022535996716305643
ACH-000500,-0.3371881991509188
ACH-000502,-0.19528534324156385
ACH-000503,0.2896231079071718
ACH-000505,-0.0564606996782441
ACH-000507,0.012624392917451956
ACH-000510,-0.05350288343656776
ACH-000511,-0.03854345724422855
ACH-000512,0.01993922698958906
ACH-000516,-0.0968078618337401
ACH-000517,-0.1224014796425889
ACH-000518,-0.005453858295157114
ACH-000520,-0.06351762749990021
ACH-000521,-0.02226645943015986
ACH-000522,-0.1059527407050578
ACH-000524,0.026175838496570163
ACH-000527,-0.012707337789894836
ACH-000528,-0.014099365831313212
ACH-000537,-0.03275563497528982
ACH-000541,-0.27246896942062143
ACH-000542,-0.03135159098745635
ACH-000544,-0.023485436842941756
ACH-000545,-0.09025173777215087
ACH-000547,0.1973640208241591
ACH-000548,-0.039571551844837516
ACH-000549,-0.06409777360761186
ACH-000550,-0.06630676640690318
ACH-000552,-0.04016541730815805
ACH-000556,-0.24777941019995725
ACH-000557,-0.1228136747134606
ACH-000569,0.07056749050541282
ACH-000570,-0.07013230750930102
ACH-000571,-0.0963057695050296
ACH-000573,0.053412017621184964
ACH-000576,-0.014509286846323206
ACH-000579,-0.14938094802909954
ACH-000580,-0.03118416637197757
ACH-000584,-0.06175879341937365
ACH-000585,-0.13357506631062366
ACH-000588,-0.06740990306959052
ACH-000589,0.024789404273295502
ACH-000591,-0.05114587418534821
ACH-000593,-0.08277490200898424
ACH-000600,-0.02661882323860016
ACH-000601,-0.09496697793989073
ACH-000605,-0.06290563935726677
ACH-000606,-0.10741324936039437
ACH-000608,-0.04832274321382666
ACH-000614,0.02958942710905893
ACH-000616,-0.13854636482391694
ACH-000618,-0.007448921569228773
ACH-000619,-0.12848044252240856
ACH-000620,-0.05056739060913003
ACH-000621,-0.017040854848823284
ACH-000622,-0.05011796316080097
ACH-000623,-0.0527863945206344
ACH-000624,-0.09243599141908558
ACH-000627,0.07127786976885536
ACH-000630,-0.0928015873589066
ACH-000631,-0.1063006070021525
ACH-000632,-0.0159644462141108
ACH-000633,0.02301274751821816
ACH-000637,-0.07330326346162291
ACH-000638,0.00455157403876244
ACH-000646,-0.059323982605682626
ACH-000647,0.0027852749133284904
ACH-000648,0.016829263765740243
ACH-000649,-0.08548008383604465
ACH-000651,0.0262721068834964
ACH-000652,0.01566393857667313
ACH-000653,-0.037102906911226745
ACH-000657,-0.03886112646791422
ACH-000658,-0.09946171139923628
ACH-000661,0.07034669077843601
ACH-000662,-0.024303153689516663
ACH-000663,-0.0048624363534630856
ACH-000665,0.012526570579840805
ACH-000671,-0.06464436957184919
ACH-000672,0.13220690261245013
ACH-000673,-0.10664721935954352
ACH-000676,-0.03794903857273965
ACH-000677,0.02787625802284979
ACH-000681,-0.09550127979752718
ACH-000683,-0.059398590496094826
ACH-000684,-0.2426654719366565
ACH-000688,-0.126633209569325
ACH-000693,0.02200306394655
ACH-000694,-0.03519500824040988
ACH-000695,0.18965329276826065
ACH-000696,-0.08213087368605584
ACH-000697,-0.055468595429708334
ACH-000699,-0.17401859315425375
ACH-000701,-0.03465440324130952
ACH-000706,-0.03940167763696497
ACH-000711,-0.03030974798196876
ACH-000713,-0.0333606383513512
ACH-000714,-0.03284410970798484
ACH-000718,-0.061416507786657776
ACH-000720,-0.022674723255533963
ACH-000721,-0.22878892480864865
ACH-000724,-0.019805719640964253
ACH-000725,-0.29053574163343604
ACH-000732,-0.002982996028295401
ACH-000734,-0.06894143996812421
ACH-000735,-0.031245219882940743
ACH-000736,-0.11341506390032295
ACH-000738,0.01396790015159079
ACH-000746,0.04511192394530806
ACH-000747,0.011573951601800978
ACH-000748,-0.011228952982074056
ACH-000753,-0.07710621167495653
ACH-000756,-0.09679700121687494
ACH-000757,-0.0852465006814576
ACH-000758,-0.021221457886954256
ACH-000760,0.005753139901771125
ACH-000762,-0.038383676921808094
ACH-000763,0.0073761144866369074
ACH-000764,-0.12914197734240285
ACH-000765,-0.052468023932589085
ACH-000766,-0.03236277899807178
ACH-000767,-0.04150659059514849
ACH-000768,0.0048987051289606535
ACH-000769,-0.06283933093825111
ACH-000770,-0.0356683301886365
ACH-000771,-0.07428044399339465
ACH-000773,-0.07334596435390868
ACH-000776,-0.06045499497671255
ACH-000777,-0.05217525279684106
ACH-000778,-0.09055178599939824
ACH-000781,-0.030971275154692713
ACH-000782,0.055027158557504376
ACH-000783,-0.1662081595436749
ACH-000784,-0.09305580304028843
ACH-000785,-0.08242039906908012
ACH-000787,0.11089090903744478
ACH-000788,-0.08087059480840085
ACH-000791,-0.12561846418055936
ACH-000792,0.03361409148748409
ACH-000794,-0.15052500774326882
ACH-000796,-0.14076334972996404
ACH-000798,-0.1981038594090833
ACH-000799,-0.04550587915959066
ACH-000800,-0.10442695675225944
ACH-000802,-0.05291773898780749
ACH-000804,-0.04483481468742563
ACH-000805,0.015759179279694287
ACH-000809,-0.029734592842783483
ACH-000810,-0.08452979874857383
ACH-000811,-0.05245292926634038
ACH-000817,-0.10519081249016904
ACH-000819,0.04290454853822576
ACH-000820,0.2895392472863197
ACH-000821,-0.20317027383508168
ACH-000822,-0.07884633213419548
ACH-000823,-0.04666095965954915
ACH-000824,-0.02892004534128336
ACH-000827,-0.055946137616532485
ACH-000829,-0.015332336146099829
ACH-000831,-0.15641689051231267
ACH-000832,-0.02403386763388679
ACH-000833,0.06150236918162216
ACH-000834,-0.0178439845076109
ACH-000835,0.05888381247105859
ACH-000836,-0.05102734512668964
ACH-000837,-0.026478560962184063
ACH-000838,0.029676565351005487
ACH-000839,-0.06153032029461376
ACH-000840,0.007878498981243182
ACH-000841,-0.025977404696967427
ACH-000843,-0.049433585045853934
ACH-000846,-0.023001639632449042
ACH-000847,-0.09361873738458
ACH-000848,0.0985351397776565
ACH-000849,-0.009751237241335585
ACH-000851,0.022366373716388024
ACH-000855,0.09087072282643156
ACH-000856,0.057022137112071936
ACH-000858,0.0558191502064135
ACH-000859,-0.022177324369098573
ACH-000861,0.05116428677020328
ACH-000862,0.006486072911671336
ACH-000865,0.03217106831093325
ACH-000866,-0.05428000531398148
ACH-000867,-0.03006033525942045
ACH-000869,0.034587786322892944
ACH-000872,-0.08521650882589189
ACH-000873,-0.0017229079866258126
ACH-000876,-0.03061790956387695
ACH-000878,0.17440338996992288
ACH-000880,-0.023979665455972417
ACH-000881,-0.159823068539181
ACH-000882,0.019166870804888058
ACH-000884,-0.013498255626245584
ACH-000885,0.03303726055061131
ACH-000887,0.036372553682810775
ACH-000889,-0.08437436190228152
ACH-000896,-0.04898181000499
ACH-000898,-0.18957855517576486
ACH-000900,-0.2274633940206489
ACH-000901,-0.07060331035484048
ACH-000905,-0.03348071832312046
ACH-000906,-0.04477255637090877
ACH-000907,-0.12477811240351552
ACH-000910,-0.03386067904914701
ACH-000911,-0.09839294983081172
ACH-000912,-0.10023957486201583
ACH-000913,0.001301078893268772
ACH-000915,0.005572976081866712
ACH-000916,-0.12968470081231182
ACH-000917,0.02651854742006669
ACH-000920,0.1989241713631434
ACH-000921,-0.05620547280983537
ACH-000924,-0.022605481535775518
ACH-000926,-0.01966922199199323
ACH-000928,0.02803065888107812
ACH-000929,0.07793576905977008
ACH-000932,-0.08265750305302975
ACH-000935,0.05288953430788545
ACH-000936,-0.0695187280051721
ACH-000937,-0.07405755391362777
ACH-000938,0.028278704954312787
ACH-000939,-0.13022156138842322
ACH-000941,-0.0023634254408889826
ACH-000943,-0.07962437671214635
ACH-000946,0.06904190938365906
ACH-000947,-0.04402356516848376
ACH-000948,0.04058595028676045
ACH-000950,0.004487697358422644
ACH-000953,-0.10866951303798546
ACH-000954,0.04346595995431849
ACH-000957,0.08737902560868899
ACH-000958,0.0057043667612272616
ACH-000960,-0.18576137751257774
ACH-000963,-0.13471785163668115
ACH-000968,0.09384468515075603
ACH-000969,0.022810539454626556
ACH-000972,0.03559813162079708
ACH-000973,-0.02038349961228629
ACH-000974,-0.022915992254089614
ACH-000978,-0.29985505883290675
ACH-000984,-0.07535697548924608
ACH-000986,-0.09755798502561558
ACH-000988,-0.03332292419820749
ACH-000993,-0.16081967755213675
ACH-000994,-0.1095577938893068
ACH-000996,0.057223454469509626
ACH-001001,-0.0003074447141801478
ACH-001020,0.03851511405076153
ACH-001028,-0.01302429277431858
ACH-001031,-0.05086056562766087
ACH-001038,0.0039022905186198243
ACH-001048,0.07163631288104641
ACH-001050,-0.02337491710497005
ACH-001053,-0.03279975368398691
ACH-001054,-0.03671698226570474
ACH-001061,0.02138310698237841
ACH-001067,-0.053851276985626105
ACH-001075,-0.1235480924492994
ACH-001096,-0.0816229264158674
ACH-001111,0.07467067439685908
ACH-001119,-0.06815955163923389
ACH-001128,-0.06011199119299439
ACH-001134,0.06597528455063993
ACH-001151,-0.045382202574135284
ACH-001163,-0.05359993166894906
ACH-001164,0.08981743644406015
ACH-001183,-0.09629948817956464
ACH-001192,-0.1365170378281968
ACH-001193,-0.031205710731516182
ACH-001196,-0.0018997732482988292
ACH-001197,-0.04810796558365525
ACH-001205,-0.12041075792658786
ACH-001211,-0.05875972847892477
ACH-001212,0.008138555819974672
ACH-001228,-0.04724624978038156
ACH-001232,-0.05917509824088426
ACH-001239,-0.04787752515457967
ACH-001270,-0.004520549252224208
ACH-001274,0.07536053544566937
ACH-001275,-0.01188640220471031
ACH-001277,0.010756398593071663
ACH-001278,0.00016493516288442609
ACH-001280,-0.19067118687322035
ACH-001283,0.002937885901645381
ACH-001289,-0.22722677902345426
ACH-001300,0.031144720803582663
ACH-001301,-0.01644023311021809
ACH-001302,-0.21493595612194652
ACH-001306,-0.018833978388076503
ACH-001318,0.03475048717060873
ACH-001322,-0.15606220386546726
ACH-001328,-0.05412065978061117
ACH-001332,-0.02176391569026669
ACH-001336,-0.11387117581323886
ACH-001346,-0.027104436899253275
ACH-001353,-0.11999427699575907
ACH-001354,0.0006191021556064941
ACH-001367,0.06880760282547371
ACH-001368,-0.09907750978894717
ACH-001374,-0.10612950693035357
ACH-001377,0.010004077773980056
ACH-001380,0.027857948953977443
ACH-001391,-0.01218062512697313
ACH-001408,-0.1065911039595184
ACH-001430,-0.37001397454482576
ACH-001431,-0.015394884270061726
ACH-001450,0.10093542139778892
ACH-001496,-0.05436286714214808
ACH-001500,-0.06919364311429672
ACH-001523,-0.15835529902628168
ACH-001532,-0.08402473666737201
ACH-001550,-0.06105372900782841
ACH-001552,-0.059544758491414225
ACH-001554,-0.07639758393445313
ACH-001654,-0.15187368523490188
ACH-001735,-0.11331988576543472
ACH-001736,-0.11975047481044394
ACH-001737,-0.09222593702089013
ACH-001740,-0.0904833758288118
ACH-001745,0.006361128454153943
ACH-001765,-0.05620842407029256
