,MMS19 (64210)
ACH-000203,-1.0489971370886395
ACH-000204,-0.3787733641519832
ACH-000206,-0.7086152867283495
ACH-000207,-0.6917952199624202
ACH-000208,-1.0240428394259902
ACH-000210,-0.8655709693867107
ACH-000211,-1.0153305359784204
ACH-000215,-0.911274868581508
ACH-000221,-0.8422369763989819
ACH-000222,-0.9158419915986712
ACH-000223,-0.6427182250007225
ACH-000226,-1.0809866572879208
ACH-000227,-0.9214393353968784
ACH-000228,-0.7881425456119772
ACH-000231,-1.131390383469127
ACH-000232,-1.0350610126569897
ACH-000233,-0.7859545833012228
ACH-000234,-0.8021666244233124
ACH-000235,-0.6902126722462975
ACH-000237,-1.1148379179845562
ACH-000238,-1.0052244487880782
ACH-000242,-0.9559517134865348
ACH-000243,-0.9694662303156424
ACH-000244,-1.0399971448673682
ACH-000246,-0.7703304498171052
ACH-000248,-1.1145798987024609
ACH-000250,-0.9012576308564424
ACH-000251,-0.8483142568590666
ACH-000252,-1.1430083354902931
ACH-000253,-0.8051219571551289
ACH-000255,-1.073280237910181
ACH-000256,-0.9920768313257856
ACH-000257,-0.6938500207177941
ACH-000258,-0.6758180056412406
ACH-000259,-0.8292330543086466
ACH-000260,-0.9701596374727726
ACH-000261,-0.94713964617614
ACH-000262,-0.9206001366204628
ACH-000263,-0.325693069586323
ACH-000264,-0.5395528126660151
ACH-000265,-0.8131126682258158
ACH-000266,-0.5604862796303698
ACH-000272,-0.8005046270658338
ACH-000274,-0.5666040524401312
ACH-000277,-0.7936712786983002
ACH-000278,-0.9251813375019009
ACH-000279,-1.1919003167857891
ACH-000280,-1.0276218304139075
ACH-000281,-0.9545156171209156
ACH-000288,-0.9626053260303165
ACH-000291,-1.04376299632395
ACH-000293,-0.7520409975429124
ACH-000294,-0.7908118016788677
ACH-000295,-0.910738611693232
ACH-000296,-1.2313936478193657
ACH-000302,-0.6484694593772337
ACH-000304,-0.8833115513673419
ACH-000307,-0.9687961693494528
ACH-000308,-0.4993556035344357
ACH-000310,-0.4454944265611343
ACH-000311,-0.5971144622783042
ACH-000312,-0.7139160312293595
ACH-000315,-0.9186923567298644
ACH-000316,-0.9759669455776726
ACH-000317,-0.9147988698538774
ACH-000318,-0.9760098237887652
ACH-000319,-0.8082733056018871
ACH-000320,-0.8052461671324398
ACH-000322,-0.951622723760464
ACH-000323,-0.8374598914014766
ACH-000324,-0.9949763540942471
ACH-000329,-0.8205018267327321
ACH-000330,-1.1808645484724858
ACH-000331,-0.9422455475919298
ACH-000332,-0.7754857118887233
ACH-000334,-0.3875432677695593
ACH-000335,-1.1435106676658808
ACH-000336,-0.5975845750814196
ACH-000337,-0.8831993507106074
ACH-000338,-0.8230005791900097
ACH-000339,-1.0536734390815878
ACH-000341,-0.5545613061908418
ACH-000348,-0.6437258503881029
ACH-000350,-0.4140781315526129
ACH-000352,-0.6893882272727425
ACH-000356,-0.7308256648564533
ACH-000361,-0.7723070088608728
ACH-000362,-0.6659611676780713
ACH-000363,-0.472527437179309
ACH-000364,-0.9218990073036009
ACH-000365,-0.651797455738703
ACH-000366,-0.7093990775948265
ACH-000368,-0.8470894341244312
ACH-000374,-1.1907166911296223
ACH-000375,-0.8112337504953869
ACH-000376,-0.9659806476019958
ACH-000381,-0.6587847103454982
ACH-000383,-0.3714833876118993
ACH-000387,-0.5290830174790266
ACH-000389,-1.0936459667476337
ACH-000390,-0.9643073576280856
ACH-000393,-0.8348728649798535
ACH-000395,-0.7778543076472223
ACH-000396,-0.7611250305760432
ACH-000397,-0.7760258650607413
ACH-000401,-0.99861017483248
ACH-000402,-1.1098328573341885
ACH-000403,-0.4796326528260623
ACH-000404,-1.0472975053787912
ACH-000406,-0.4495481148369011
ACH-000407,-0.7536447386655029
ACH-000408,-0.9753421097363549
ACH-000410,-0.980949515568686
ACH-000411,-0.8604274011034412
ACH-000414,-0.716652374835304
ACH-000415,-1.2454172677900908
ACH-000416,-0.9198388772531806
ACH-000420,-0.7525539353086611
ACH-000421,-0.7755814915771997
ACH-000424,-0.8539572914183621
ACH-000425,-0.9944070616329356
ACH-000426,-0.3033470818988736
ACH-000427,-0.461884961968511
ACH-000433,-0.8835289165870935
ACH-000435,-1.009621719963184
ACH-000436,-0.42465661357553386
ACH-000444,-0.9205720340696752
ACH-000445,-0.6369036866767857
ACH-000448,-0.5189423200105401
ACH-000450,-0.5982393506976817
ACH-000452,-1.0196331190153076
ACH-000454,-0.8586696338564913
ACH-000458,-0.97632947699101
ACH-000459,-0.8371151547789393
ACH-000460,-0.8836674561996842
ACH-000461,-0.30821641808992895
ACH-000463,-0.8865814537105291
ACH-000464,-0.9687450366085962
ACH-000466,-0.9634708675995576
ACH-000467,-0.7641235632197271
ACH-000468,-0.8430957354050548
ACH-000469,-1.0267877897794675
ACH-000470,-0.947593372851816
ACH-000471,-0.8520748510145
ACH-000472,-0.7086293101702758
ACH-000473,-0.7857148638642084
ACH-000475,-0.6368160321746331
ACH-000476,-0.5359236169259325
ACH-000477,-0.6599331681392271
ACH-000479,-0.9578025520741896
ACH-000480,-1.1422891198700904
ACH-000481,-0.8375436451359561
ACH-000483,-0.9112841345702576
ACH-000484,-0.8584008509227901
ACH-000485,-0.7366752619930227
ACH-000486,-0.9255423969713268
ACH-000487,-0.4884985981119493
ACH-000488,-0.8891783533640143
ACH-000490,-1.0608407174707553
ACH-000491,-0.34876664591732426
ACH-000495,-0.9909671135157962
ACH-000496,-0.9480603686039132
ACH-000499,-1.04541833035232
ACH-000500,-0.9546177261654776
ACH-000502,-0.9107940543873332
ACH-000503,-1.0788400623822862
ACH-000505,-0.7875279618600587
ACH-000507,-0.7744981565670571
ACH-000510,-0.8994072300702524
ACH-000511,-1.0116116555240642
ACH-000512,-0.9250254644308414
ACH-000516,-0.8155785889961972
ACH-000517,-0.7949076955141858
ACH-000518,-1.0797881468859385
ACH-000520,-0.7382881632318159
ACH-000521,-0.7539250767911789
ACH-000522,-0.6366451484053707
ACH-000524,-0.8986274539397475
ACH-000527,-0.909711956988356
ACH-000528,-0.9138048462959782
ACH-000537,-0.9239398250566572
ACH-000541,-0.3510657552100787
ACH-000542,-0.9677037665998742
ACH-000544,-1.1650114033888421
ACH-000545,-0.9307170103078076
ACH-000547,-0.9860356345220742
ACH-000548,-0.9343899250875272
ACH-000549,-0.953923049076384
ACH-000550,-0.6492364885964182
ACH-000552,-0.9731939642681008
ACH-000556,-0.6316280611753795
ACH-000557,-0.3953890005475272
ACH-000569,-0.6982571219034158
ACH-000570,-0.9662655078458652
ACH-000571,-0.6362962762148555
ACH-000573,-1.0074823175988192
ACH-000576,-0.874994119448856
ACH-000579,-0.7892366220810956
ACH-000580,-1.115509668385526
ACH-000584,-0.7695355671097441
ACH-000585,-0.6537816921287541
ACH-000588,-0.4635977270337397
ACH-000589,-0.8248955314406092
ACH-000591,-1.061396500972
ACH-000593,-0.8667515765980797
ACH-000600,-0.8272238790221808
ACH-000601,-0.7752268254396142
ACH-000605,-0.8383705259300501
ACH-000606,-1.03689670124893
ACH-000608,-0.5385496017177032
ACH-000614,-0.9334305121271896
ACH-000616,-0.9482816460906472
ACH-000618,-0.8099202107408685
ACH-000619,-0.893822969565503
ACH-000620,-0.7321181459151507
ACH-000621,-1.1062208745675912
ACH-000622,-0.8628241155761299
ACH-000623,-0.8695990803491003
ACH-000624,-0.5489067163727734
ACH-000627,-0.83397170254724
ACH-000630,-0.914966907689892
ACH-000631,-0.9749639723992841
ACH-000632,-0.9369473854223668
ACH-000633,-0.5344943013281295
ACH-000637,-0.9464760477156892
ACH-000638,-1.0120913245506578
ACH-000646,-0.4875845989768904
ACH-000647,-0.5825239469888016
ACH-000648,-0.9129342691465168
ACH-000649,-1.0091864438546283
ACH-000651,-0.9106826986100454
ACH-000652,-1.0952742469297865
ACH-000653,-0.6858414127280396
ACH-000657,-0.9298247671739598
ACH-000658,-0.4693180371061912
ACH-000661,-0.8036921520933346
ACH-000662,-0.9113921347456646
ACH-000663,-0.8959188218792721
ACH-000665,-1.099996186486972
ACH-000671,-0.7381518124086199
ACH-000672,-1.2064332521582997
ACH-000673,-0.9095507505348422
ACH-000676,-1.0053990094182117
ACH-000677,-0.5828890802241402
ACH-000681,-0.8737591469290432
ACH-000683,-0.7416779820839603
ACH-000684,-1.1985504839928096
ACH-000688,-1.0105635566093591
ACH-000693,-0.9732296631184264
ACH-000694,-0.9725594655060252
ACH-000695,-1.1509678245339707
ACH-000696,-0.8190857759850092
ACH-000697,-0.6783095538325077
ACH-000699,-1.0278611004988485
ACH-000701,-0.7546883959574788
ACH-000706,-0.8863068167532835
ACH-000711,-0.8808973613908848
ACH-000713,-1.0227981306739302
ACH-000714,-0.7275881630873406
ACH-000718,-0.6531538199718809
ACH-000720,-1.0654423493267486
ACH-000721,-0.8598389645967067
ACH-000724,-0.6652713267176118
ACH-000725,-0.5009850007098332
ACH-000732,-0.9387361585342154
ACH-000734,-0.6818138287115917
ACH-000735,-0.7200795027660861
ACH-000736,-0.8546257580369505
ACH-000738,-0.95044404801044
ACH-000746,-0.006969666865390108
ACH-000747,-0.9762420649533572
ACH-000748,-1.060089133593208
ACH-000753,-0.8944705595282285
ACH-000756,-0.911476226966277
ACH-000757,-0.7427700542666315
ACH-000758,-0.7523995087747807
ACH-000760,-1.0046669390571576
ACH-000762,-0.9876805384387164
ACH-000763,-0.7961147313582311
ACH-000764,-0.9604601585235766
ACH-000765,-1.0086502913707585
ACH-000766,-0.7714948677805751
ACH-000767,-0.3470866927742729
ACH-000768,-1.1566773909286006
ACH-000769,-1.0207173442271555
ACH-000770,-0.9205650942604412
ACH-000771,-0.9440133652872392
ACH-000773,-0.6191591307235231
ACH-000776,-0.9994224855156354
ACH-000777,-0.9806518286091144
ACH-000778,-0.677925349569155
ACH-000781,-0.9220854968444752
ACH-000782,-0.7735175570602719
ACH-000783,-0.6033323722475206
ACH-000784,-0.8725487122872192
ACH-000785,-0.8180875589733703
ACH-000787,-0.8712120491494862
ACH-000788,-0.8289824159666608
ACH-000791,-0.5491060995610454
ACH-000792,-0.8160353883651247
ACH-000794,-1.013664237988796
ACH-000796,-0.510891965846678
ACH-000798,-1.0258596575981456
ACH-000799,-0.8346361227842607
ACH-000800,-0.9471776505154532
ACH-000802,-0.8544362061322073
ACH-000804,-0.7749721235007818
ACH-000805,-0.7840759118633542
ACH-000809,-0.9237066952128484
ACH-000810,-0.8104775225084916
ACH-000811,-1.103724952324916
ACH-000817,-0.9529904172316468
ACH-000819,-0.8243457479211543
ACH-000820,-1.0796212141270436
ACH-000821,-1.1354716117662595
ACH-000822,-0.6959505090133791
ACH-000823,-0.9482129839066176
ACH-000824,-0.7384313812210339
ACH-000827,-0.942484483020948
ACH-000829,-0.9190733439089116
ACH-000831,-0.7530508748399324
ACH-000832,-1.0413957630885184
ACH-000833,-0.847518047829414
ACH-000834,-0.8562165926988827
ACH-000835,-1.0646902048059097
ACH-000836,-0.666809035922155
ACH-000837,-1.1069489677578102
ACH-000838,-0.522202902294774
ACH-000839,-0.8284192697114295
ACH-000840,-0.6587762833337322
ACH-000841,-1.0146238815534847
ACH-000843,-0.8269234934526923
ACH-000846,-0.6018107992401533
ACH-000847,-0.9099282441287724
ACH-000848,-0.8431748764454517
ACH-000849,-0.97456756701341
ACH-000851,-0.7772945988317046
ACH-000855,-0.8854732581787285
ACH-000856,-0.9392213021206064
ACH-000858,-0.9067808821632872
ACH-000859,-1.2139433659491088
ACH-000861,-0.8739975807584446
ACH-000862,-0.7812194108913914
ACH-000865,-0.8398781624869828
ACH-000866,-0.982144825152773
ACH-000867,-0.3208276338519005
ACH-000869,-0.7901086678749207
ACH-000872,-0.9690132791259504
ACH-000873,-0.8346354269859445
ACH-000876,-0.4781334249088669
ACH-000878,-0.8370234716773743
ACH-000880,-0.7750891023788279
ACH-000881,-0.8211185440255409
ACH-000882,-0.9914805826335424
ACH-000884,-0.7567948879443249
ACH-000885,-0.7896916611432675
ACH-000887,-0.9308477805586391
ACH-000889,-0.6848209790964634
ACH-000896,-0.9375393953945352
ACH-000898,-1.049258507294133
ACH-000900,-0.6905824074967409
ACH-000901,-0.8344142348491812
ACH-000905,-1.1779446264831654
ACH-000906,-0.9964305177456036
ACH-000907,-0.7730309674819598
ACH-000910,-0.8334722684581535
ACH-000911,-0.8463259402378777
ACH-000912,-1.001317352389524
ACH-000913,-1.0291822955359284
ACH-000915,-0.7851242907284209
ACH-000916,-1.1222654184326597
ACH-000917,-0.7986786847896475
ACH-000920,-0.9809784034742812
ACH-000921,-0.9914891495978216
ACH-000924,-0.7546991722380474
ACH-000926,-0.5729167832783346
ACH-000928,-0.8238677343742206
ACH-000929,-0.6472977271991719
ACH-000932,-0.5091476365785753
ACH-000935,-0.7427132544696429
ACH-000936,-0.9858230315979052
ACH-000937,-0.6164715099856652
ACH-000938,-0.5131450149917435
ACH-000939,-0.7917348586568694
ACH-000941,-0.4587661791459057
ACH-000943,-0.7137812205074012
ACH-000946,-0.7873347094927989
ACH-000947,-0.9156440573916804
ACH-000948,-0.9428885524925404
ACH-000950,-1.1543889565192045
ACH-000953,-0.5043603569797729
ACH-000954,-0.7582388899734298
ACH-000957,-0.6926525738116692
ACH-000958,-0.8988154071541847
ACH-000960,-0.6507079512904467
ACH-000963,-0.6685280843304893
ACH-000968,-0.9939011174190916
ACH-000969,-0.6481392886995081
ACH-000972,-0.6283301954233195
ACH-000973,-0.9707460799568708
ACH-000974,-0.9516651193387856
ACH-000978,-0.6574886171793304
ACH-000984,-0.5762895931196441
ACH-000986,-0.7588796177347145
ACH-000988,-0.5950857972705228
ACH-000993,-0.7949510943776034
ACH-000994,-0.4689099941405021
ACH-000996,-0.8511330982883463
ACH-001001,-0.7374573055188429
ACH-001020,-0.7045270141878979
ACH-001028,-1.0406371369913756
ACH-001031,-0.928012331872622
ACH-001038,-0.7743974046782188
ACH-001048,-1.041391322881999
ACH-001050,-0.9305092550538576
ACH-001053,-0.5444769975886052
ACH-001054,-1.0533323053145078
ACH-001061,-0.931210170409005
ACH-001067,-1.0527751296006995
ACH-001075,-1.2114584247908546
ACH-001096,-0.8356213392489596
ACH-001111,-0.5343540380943258
ACH-001119,-0.5882459321482038
ACH-001128,-0.24153548587894386
ACH-001134,-0.7144394393055897
ACH-001151,-1.144504583162172
ACH-001163,-0.9593795492672196
ACH-001164,-0.8272692994553208
ACH-001183,-0.8446215007369029
ACH-001192,-0.99187679795489
ACH-001193,-1.288506566223289
ACH-001196,-0.7693344316193116
ACH-001197,-1.1215736732713504
ACH-001205,-0.8020357636627014
ACH-001211,-0.8474005482614647
ACH-001212,-0.7201733465245477
ACH-001228,-0.8390869492491245
ACH-001232,-1.0732595353621028
ACH-001239,-0.7568441212889192
ACH-001270,-0.8756121661174782
ACH-001274,-0.7294932786216898
ACH-001275,-0.8242887464356999
ACH-001277,-1.0540106886944116
ACH-001278,-0.8266070446938275
ACH-001280,-1.263414585906493
ACH-001283,-0.8853858464503321
ACH-001289,-0.7230186182790599
ACH-001300,-0.8456644429588017
ACH-001301,-0.9423657803295702
ACH-001302,-0.4736079726665658
ACH-001306,-1.1548526521895113
ACH-001318,-0.9284330927849588
ACH-001322,-0.819354134813852
ACH-001328,-0.7142109375360364
ACH-001332,-1.0516032683269732
ACH-001336,-0.9608304640867824
ACH-001346,-1.0415990835366766
ACH-001353,-1.0554441961719154
ACH-001354,-1.1141146187228228
ACH-001367,-0.966516276390644
ACH-001368,-0.6495134763554179
ACH-001374,-0.9619183055678032
ACH-001377,-0.8910035344634435
ACH-001380,-0.9377812946441936
ACH-001391,-0.8250690196800035
ACH-001408,-0.8488248122523159
ACH-001430,-0.7882588554196323
ACH-001431,-0.9161545398461144
ACH-001450,-1.0889246770873413
ACH-001496,-0.8664069277449641
ACH-001500,-0.7278861846408634
ACH-001523,-1.032910088037165
ACH-001532,-0.7845475414211733
ACH-001550,-0.5209356464412402
ACH-001552,-0.6881306875421717
ACH-001554,-0.9578769930864616
ACH-001654,-1.1791054166321795
ACH-001735,-0.7849114511230084
ACH-001736,-0.7068497446630523
ACH-001737,-0.8045211421320111
ACH-001740,-0.8632308320823531
ACH-001745,-0.8506223287788871
ACH-001765,-0.8420166110889543
