,ITGAM (3684)
ACH-000004,0.15809890005016095
ACH-000005,0.24100480974709734
ACH-000007,0.15147231492011176
ACH-000009,0.034822624665497716
ACH-000011,0.0269052319074986
ACH-000012,-0.14906535888744618
ACH-000013,-0.2647460818090345
ACH-000014,-0.10993138606403652
ACH-000015,-0.0621710257530923
ACH-000017,0.01738957382047679
ACH-000018,-0.18387331699643905
ACH-000019,0.017753388532288892
ACH-000021,-0.0401794729675088
ACH-000022,-0.09814523252784196
ACH-000025,-0.11064982483800316
ACH-000028,-0.04538625015653172
ACH-000030,0.1493728480645003
ACH-000035,-0.1646772443032018
ACH-000036,0.03858472124683463
ACH-000037,-0.027219412004250442
ACH-000039,0.0877776780303907
ACH-000040,-3.941726550959229e-05
ACH-000041,-0.1137609420063894
ACH-000042,0.06577935918260344
ACH-000045,-0.10083390045519487
ACH-000047,-0.03843773687907371
ACH-000052,0.13771553477030835
ACH-000053,-0.004204888682768082
ACH-000054,0.031051269752666283
ACH-000055,-0.08951752285019178
ACH-000060,0.028800581465103926
ACH-000067,-0.07315770904695179
ACH-000070,-0.045406085331151896
ACH-000075,-0.07746400097201459
ACH-000078,0.2529607103000356
ACH-000082,-0.10971321963591794
ACH-000085,0.03193648976146971
ACH-000086,0.1062882551111773
ACH-000087,-0.059576495489981576
ACH-000092,0.0005654005320487808
ACH-000095,-0.16943706890002475
ACH-000097,-0.09241877219321026
ACH-000098,-0.11899397700573565
ACH-000099,-0.0349214919755673
ACH-000108,0.14430293065386646
ACH-000113,-0.0056604511901073825
ACH-000116,0.09633749421236182
ACH-000118,-0.13373131104164168
ACH-000120,0.0153285690699295
ACH-000123,-0.04871978373260713
ACH-000127,-0.028183910672618526
ACH-000128,0.0667004562677029
ACH-000132,-0.013977108838169315
ACH-000133,-0.07092698883610861
ACH-000137,-0.1192502125325686
ACH-000138,0.06761406326018367
ACH-000142,-0.07697302713101012
ACH-000143,-0.1264652004073088
ACH-000146,-0.19823347970195795
ACH-000148,-0.2037085216357104
ACH-000150,-0.19728637493433696
ACH-000152,-0.011630898747429641
ACH-000153,0.09532129743013146
ACH-000159,-0.07179309412060089
ACH-000160,-0.07552703833507471
ACH-000163,0.00036613305531485116
ACH-000167,0.6628469813202196
ACH-000168,-0.020425038392845256
ACH-000169,-0.11383674763647512
ACH-000178,-0.04010959524581248
ACH-000183,0.025093167523145526
ACH-000188,0.005535488128819622
ACH-000189,-0.007905303959263402
ACH-000190,-0.05390024922498153
ACH-000198,0.034303753232414594
ACH-000203,-0.2966172008680664
ACH-000204,-0.149345790383346
ACH-000206,-0.08346328538785842
ACH-000207,0.016812186715445918
ACH-000208,0.14436582646114746
ACH-000210,-0.17404877013480352
ACH-000211,-0.04925920326035752
ACH-000215,-0.11967883687124692
ACH-000221,-0.07995959325805928
ACH-000222,0.12079994588119085
ACH-000223,0.059220960491696985
ACH-000226,-0.14628230453532892
ACH-000227,0.027181202499146063
ACH-000228,-0.0920603524656664
ACH-000231,-0.10006358903231134
ACH-000232,-0.05345524932178513
ACH-000233,0.019938678046885074
ACH-000234,0.045980474779567855
ACH-000235,-0.06602969926653351
ACH-000237,-0.14686780165306454
ACH-000238,0.07448120905457388
ACH-000242,0.09744563814358106
ACH-000243,-0.11102574889041296
ACH-000244,0.12014781405976407
ACH-000246,-0.06140818601438487
ACH-000248,-0.02404952122018824
ACH-000250,-0.027672993737861244
ACH-000251,-0.19778352706130906
ACH-000252,-0.3932137075656804
ACH-000253,-0.01605034431564224
ACH-000255,-0.2831785472978143
ACH-000256,-0.2065461559521416
ACH-000257,-0.10085940850278782
ACH-000258,0.17099460595525912
ACH-000259,-0.06670511408416421
ACH-000260,-0.2287395598623165
ACH-000261,-0.07601051607106127
ACH-000262,-0.07180083573199526
ACH-000263,-0.29931967043635954
ACH-000264,0.10070424813600856
ACH-000265,-0.13640645794969025
ACH-000266,-0.1017452405120337
ACH-000272,-0.042395297867205486
ACH-000274,-0.0640114859238047
ACH-000277,-0.0677747375554933
ACH-000278,-0.15836336142464902
ACH-000279,-0.14723963924603176
ACH-000280,-0.039940516422444734
ACH-000281,-0.06921964396069473
ACH-000288,-0.059191032783636174
ACH-000291,0.0061745180851157655
ACH-000293,0.11612287831178965
ACH-000294,-0.18054805914577335
ACH-000295,-0.12611332612629922
ACH-000296,-0.231613092911708
ACH-000302,-0.08327493118247575
ACH-000304,-0.10889084945454952
ACH-000307,-0.04165986749812989
ACH-000308,-0.08171633967241408
ACH-000310,-0.018669021037410003
ACH-000311,-0.2029067587573632
ACH-000312,-0.043912932853621404
ACH-000315,-0.029935984333267406
ACH-000316,-0.030849430771050637
ACH-000317,-0.02724846638287331
ACH-000318,-0.15698105127704984
ACH-000319,-0.16890416940631914
ACH-000320,-0.06374870174094671
ACH-000322,-0.1518923022946998
ACH-000323,-0.09833774496142847
ACH-000324,-0.1209884955903902
ACH-000329,-0.03037729873445663
ACH-000330,0.02608728185135131
ACH-000331,-0.23188250323493698
ACH-000332,-0.0008306746003547697
ACH-000334,0.003625784504333451
ACH-000335,0.16163397660992027
ACH-000336,-0.021039223739507774
ACH-000337,-0.37398722539755336
ACH-000338,-0.08200359379218293
ACH-000339,0.001606138409417166
ACH-000341,-0.11488074026753592
ACH-000348,-0.04774119122629904
ACH-000350,-0.062200058599206534
ACH-000352,-0.1461254023231844
ACH-000356,0.013209773121129757
ACH-000361,-0.1328764020060019
ACH-000362,-0.13671019708336882
ACH-000363,0.008953238274889566
ACH-000364,0.14966129443148524
ACH-000365,-0.1179943129361347
ACH-000366,-0.08553127582975659
ACH-000368,-0.07280723824321121
ACH-000374,-0.11915441793964485
ACH-000375,0.03894830011742514
ACH-000376,0.10592941617388114
ACH-000381,-0.1003341137207108
ACH-000383,0.10076640481306932
ACH-000387,-0.13292774803484428
ACH-000389,-0.08281339919851742
ACH-000390,-0.17363284378082008
ACH-000393,0.03287775384294445
ACH-000395,0.11430622704078935
ACH-000396,0.4256014339793999
ACH-000397,0.0032090009157102178
ACH-000401,-0.1866300045035832
ACH-000402,0.5182835481123808
ACH-000403,-0.1380721057526371
ACH-000404,0.17609010461829405
ACH-000406,-0.08150141405356097
ACH-000407,-0.07318231622913468
ACH-000408,0.07289795972420142
ACH-000410,-0.0916268997334504
ACH-000411,0.12291867658666178
ACH-000414,0.014051094763802724
ACH-000415,-0.0342071497336368
ACH-000416,-0.030259207056524087
ACH-000420,-0.2170794256798016
ACH-000421,-0.15529474143585684
ACH-000424,-0.26644604597971355
ACH-000425,-0.07079688007813313
ACH-000426,0.06750821477512292
ACH-000427,0.1111499996397335
ACH-000433,-0.2898549504571145
ACH-000435,-0.0682389891342372
ACH-000436,0.007133925157301566
ACH-000444,-0.011315207290004466
ACH-000445,-0.12702553372006065
ACH-000448,-0.05835375564137736
ACH-000450,-0.15082775986914834
ACH-000452,-0.060388640427393975
ACH-000454,0.02724798681895592
ACH-000458,0.0006427869939053564
ACH-000459,-0.021962713699532344
ACH-000460,-0.15614109429314355
ACH-000461,-0.258258989107312
ACH-000463,-0.17839380530114232
ACH-000464,-0.06628032617066418
ACH-000466,-0.029095762011727262
ACH-000467,0.18966403533868206
ACH-000468,-0.06814046994599261
ACH-000469,0.18712564721909555
ACH-000470,0.050750675927376115
ACH-000471,-0.048707491777888204
ACH-000472,-0.18799822796716886
ACH-000473,0.07619404765801921
ACH-000475,-0.0928679052460482
ACH-000476,-0.19665604374283727
ACH-000477,-0.1495133045977154
ACH-000479,0.06447624333858311
ACH-000480,-0.13647504878918035
ACH-000481,-0.0197356925566956
ACH-000483,0.05123597456159215
ACH-000484,-0.06740630957069223
ACH-000485,-0.04637421808444902
ACH-000486,-0.0905086434174208
ACH-000487,-0.02496147781010511
ACH-000488,-0.008349508532156309
ACH-000490,0.07823456662323855
ACH-000491,-0.13802683760745432
ACH-000495,0.1130065425531174
ACH-000496,-0.0586856550145434
ACH-000499,-0.21182020155618125
ACH-000500,-0.2879309977560128
ACH-000502,0.009198060993837149
ACH-000503,0.04166768847784269
ACH-000505,-0.08535280772176637
ACH-000507,-0.02313517876205589
ACH-000510,-0.1587692409374042
ACH-000511,-0.037618024638118995
ACH-000512,-0.0785111506786705
ACH-000516,-0.12969261355060813
ACH-000517,-0.09532154442452301
ACH-000518,-0.12750316218262855
ACH-000520,-0.10814767383723044
ACH-000521,-0.12875921573213578
ACH-000522,-0.13126450157988287
ACH-000524,0.009949395609404737
ACH-000527,-0.06976756210512321
ACH-000528,-0.05503153451370667
ACH-000537,-0.05989250167830185
ACH-000541,-0.03584347572504526
ACH-000542,-0.04532900582111075
ACH-000544,-4.3832219429007126e-05
ACH-000545,0.027432593160970933
ACH-000547,-0.14579943245660248
ACH-000548,-0.0497752575019029
ACH-000549,-0.08101906266019257
ACH-000550,0.07813584538397708
ACH-000552,0.016167365475776168
ACH-000556,-0.19186052141333906
ACH-000557,-0.16233383795810793
ACH-000569,-0.0635842676139761
ACH-000570,0.0752631255615618
ACH-000571,0.046150778156960184
ACH-000573,0.004137031570662546
ACH-000576,0.016439375093879747
ACH-000579,0.08690571987793398
ACH-000580,-0.13926442931484598
ACH-000584,-0.0504281822558427
ACH-000585,-0.04430714738304597
ACH-000588,-0.07767160751403901
ACH-000589,-0.0019457928257648372
ACH-000591,-0.2148965251894273
ACH-000593,0.01639486437193723
ACH-000600,0.16899421762540487
ACH-000601,-0.10561727488465238
ACH-000605,-0.06961001918807781
ACH-000606,0.10028568004729216
ACH-000608,-0.0417027459227853
ACH-000614,-0.03250826028656709
ACH-000616,-0.03940906677440275
ACH-000618,0.04570107519175922
ACH-000619,0.0941996473077055
ACH-000620,-0.0404389267948372
ACH-000621,-0.12123524684811153
ACH-000622,0.00591126732942594
ACH-000623,0.05925076158475461
ACH-000624,-0.04019557946445197
ACH-000627,0.007356021408809014
ACH-000630,-0.00591182299456725
ACH-000631,-0.17844890333043711
ACH-000632,-0.07912331171604017
ACH-000633,0.019847256103328687
ACH-000637,-0.09569542163212537
ACH-000638,-0.03404416065591998
ACH-000646,0.04420071237586593
ACH-000647,0.015311890361705613
ACH-000648,-0.2016248552021754
ACH-000649,-0.058995734018051575
ACH-000651,-0.004543311276552816
ACH-000652,-0.11429070649451638
ACH-000653,-0.11971179089528156
ACH-000657,-0.0829391107596178
ACH-000658,-0.1277571970770728
ACH-000661,-0.15254874872999588
ACH-000662,-0.002153309559154599
ACH-000663,-0.1018285083817725
ACH-000665,-0.03452298870840688
ACH-000671,-0.08029002334878185
ACH-000672,-0.2297840036476684
ACH-000673,-0.002594336791907432
ACH-000676,-0.015442700997184929
ACH-000677,0.03287000997066476
ACH-000681,-0.14664526115182205
ACH-000683,-0.14230078245065272
ACH-000684,-0.08400557674574217
ACH-000688,-0.01395081818785841
ACH-000693,-0.015725501703683382
ACH-000694,-0.002453747937341925
ACH-000695,-0.13251751689903735
ACH-000696,-0.02080339333496789
ACH-000697,0.003138000648621461
ACH-000699,-0.028878595946713086
ACH-000701,-0.07183576012916153
ACH-000706,-0.038770353814040655
ACH-000711,-0.12727501484669387
ACH-000713,-0.24166871785461644
ACH-000714,-0.20319633120901145
