,GRWD1 (83743)
ACH-000244,-0.7178054757814448
ACH-000246,-0.8827191482025615
ACH-000248,-0.7750109061107063
ACH-000250,-0.8191067532726131
ACH-000251,-0.8830869441790665
ACH-000252,-0.7818111554061437
ACH-000253,-0.8341879203193668
ACH-000255,-0.9950097806794894
ACH-000256,-0.9163447376394585
ACH-000257,-0.41624702858381263
ACH-000258,-1.019600729791917
ACH-000259,-0.6843299681693448
ACH-000260,-0.93525512247861
ACH-000261,-0.7769004647936905
ACH-000262,-0.8155278644532491
ACH-000263,-0.3986172403735574
ACH-000264,-0.430381374564503
ACH-000265,-0.8028720207323279
ACH-000266,-0.8771444587710752
ACH-000272,-0.8516571840951084
ACH-000274,-0.7181412563829878
ACH-000277,-0.7447371149900368
ACH-000278,-0.7567978099781224
ACH-000279,-0.6649040426810477
ACH-000280,-1.0594882508154675
ACH-000281,-0.6896843525845621
ACH-000288,-0.80624290902043
ACH-000291,-0.8861867626060044
ACH-000293,-0.7594816553746363
ACH-000294,-0.8347064915433103
ACH-000295,-0.680380399847208
ACH-000296,-0.7897919112156573
ACH-000302,-0.8511171041192362
ACH-000304,-0.8477635143825141
ACH-000307,-0.8468318743714278
ACH-000308,-0.9820467405874964
ACH-000310,-0.4529503966726478
ACH-000311,-0.696101973181001
ACH-000312,-0.7738437391997255
ACH-000315,-0.9776658207085664
ACH-000316,-0.7739970820379387
ACH-000317,-0.7031394793642697
ACH-000318,-0.7954357620463623
ACH-000319,-0.8642824581453208
ACH-000320,-0.6171873613665265
ACH-000322,-0.7754092333699347
ACH-000323,-0.7633595841002541
ACH-000324,-0.8077600058687626
ACH-000329,-0.6641760592590601
ACH-000330,-0.8884650822616269
ACH-000331,-0.8220299069145078
ACH-000332,-1.028291624458757
ACH-000334,-0.598798915443579
ACH-000335,-0.7572133247811522
ACH-000336,-0.7307567254518863
ACH-000337,-0.6566697026066143
ACH-000338,-1.2169409730573062
ACH-000339,-0.7776682303233717
ACH-000341,-0.8404184144391702
ACH-000348,-0.7380552705469082
ACH-000350,-0.8730641023831223
ACH-000352,-0.9587489545466062
ACH-000356,-0.8338903960573141
ACH-000361,-0.6616438790731041
ACH-000362,-0.7664139434173671
ACH-000363,-0.6567802213175334
ACH-000364,-0.8088195002316428
ACH-000365,-0.8554201541346719
ACH-000366,-0.9460764623526944
ACH-000368,-0.7686963885786356
ACH-000374,-0.5436046703071548
ACH-000375,-0.8939241378658679
ACH-000376,-0.7745517128145535
ACH-000381,-0.9144506661942651
ACH-000383,-0.6686575232487154
ACH-000387,-0.6122383738963002
ACH-000389,-0.8649534597476702
ACH-000390,-0.6156599287353883
ACH-000393,-0.7542618960460084
ACH-000395,-0.7610666238477819
ACH-000396,-0.7853822259109713
ACH-000397,-1.1242143200501808
ACH-000401,-0.8292685768655406
ACH-000402,-0.8827378078559802
ACH-000403,-0.684610976117755
ACH-000404,-0.9687238243884968
ACH-000406,-0.7453524447565569
ACH-000407,-0.8313765118626903
ACH-000408,-1.0378547189781149
ACH-000410,-0.9577723161548178
ACH-000411,-0.680182362232188
ACH-000414,-0.6735285271183268
ACH-000415,-0.6563027700215329
ACH-000416,-0.6784787955797172
ACH-000420,-0.6903493637531556
ACH-000421,-1.0598841870247104
ACH-000424,-0.6591198585149793
ACH-000425,-0.8697212038374862
ACH-000426,-0.4190326887083571
ACH-000427,-0.6691197876914048
ACH-000433,-0.826042023540353
ACH-000435,-1.129087380967366
ACH-000436,-0.7925964303648043
ACH-000444,-0.8264506545205053
ACH-000445,-0.6390642108776715
ACH-000448,-0.8055373113920765
ACH-000450,-0.8095731897629516
ACH-000452,-0.5478810094473612
ACH-000454,-0.721874395759754
ACH-000458,-0.7803108248028401
ACH-000459,-0.7340345389728523
ACH-000460,-0.8902320214450725
ACH-000461,-0.4275382049383099
ACH-000463,-1.0117815170087263
ACH-000464,-0.6798867674247953
ACH-000466,-0.6074816247294117
ACH-000467,-0.8558027379074612
ACH-000468,-0.8143995337883636
ACH-000469,-0.637281543106388
ACH-000470,-0.9105768576854468
ACH-000471,-0.7119086354942671
ACH-000472,-0.7391395808811327
ACH-000473,-1.0102746083964091
ACH-000475,-0.8151892434564065
ACH-000476,-0.5506671173516835
ACH-000477,-0.9138219715488888
ACH-000479,-0.4220246286617085
ACH-000480,-0.9490763316333436
ACH-000481,-0.5656662547758307
ACH-000483,-0.6013609649931599
ACH-000484,-0.8427633469099145
ACH-000485,-0.9154479493253782
ACH-000486,-0.8318204715881116
ACH-000487,-0.4919075724506269
ACH-000488,-0.8879109853748243
ACH-000490,-0.6962435614563897
ACH-000491,-0.7462600118495089
ACH-000495,-0.8010418792152826
ACH-000496,-0.8910899081846981
ACH-000499,-0.73037351310092
ACH-000500,-1.0037043793444818
ACH-000502,-0.6487335866568422
ACH-000503,-0.9750633586685774
ACH-000505,-0.8953340980272441
ACH-000507,-0.5808597165306043
ACH-000510,-1.0458665413486996
ACH-000511,-0.8058456922039755
ACH-000512,-0.5894918049474025
ACH-000516,-0.7197033750492086
ACH-000517,-0.744450056418284
ACH-000518,-0.8832334116966699
ACH-000520,-0.7056061869969118
ACH-000521,-0.8017787819247004
ACH-000522,-0.7151349997831717
ACH-000524,-0.7793634999949572
ACH-000527,-0.8772464284579938
ACH-000528,-0.8608368158996949
ACH-000537,-0.6376972438606306
ACH-000541,-0.5510045822926786
ACH-000542,-0.8982010131443333
ACH-000544,-0.6479568964838086
ACH-000545,-0.7937639665509877
ACH-000547,-0.8564017905481184
ACH-000548,-0.847096828404613
ACH-000549,-0.7879769754425512
ACH-000550,-0.7236167686276979
ACH-000552,-0.9857783807738172
ACH-000556,-0.6875906486021348
ACH-000557,-0.7443721383550095
ACH-000569,-0.7760677215150036
ACH-000570,-0.9420809565863943
ACH-000571,-0.8611284716795368
ACH-000573,-0.930991861368844
ACH-000576,-0.7763487330080288
ACH-000579,-0.7437438354819985
ACH-000580,-0.7423171005504361
ACH-000584,-0.7254307577146812
ACH-000585,-0.7316024097921149
ACH-000588,-0.8511336604683094
ACH-000589,-0.7411017411111589
ACH-000591,-0.9567123348051614
ACH-000593,-0.6954319693899715
ACH-000600,-0.7701116682334016
ACH-000601,-0.6886814695117006
ACH-000605,-0.7756311374674706
ACH-000606,-0.7640858225987831
ACH-000608,-0.45239520678931
ACH-000614,-0.6979199133128597
ACH-000616,-0.8806817907775716
ACH-000618,-0.8071889026921907
ACH-000619,-0.6701770737429907
ACH-000620,-0.7939500612994597
ACH-000621,-0.9651730475202616
ACH-000622,-0.7806323629723574
ACH-000623,-0.7845256665139656
ACH-000624,-0.7570916088078565
ACH-000627,-1.031387946062713
ACH-000630,-0.8454638872957951
ACH-000631,-0.9183722333050062
ACH-000632,-0.8578799236995106
ACH-000633,-0.4927752732889313
ACH-000637,-0.9181573093149478
ACH-000638,-0.8279402524401086
ACH-000646,-0.8422111729744929
ACH-000647,-0.6050677550237918
ACH-000648,-0.5875304703428751
ACH-000649,-0.9331083290333738
ACH-000651,-0.7518753454259905
ACH-000652,-1.0358070361380851
ACH-000653,-0.6134941042531405
ACH-000657,-0.8950846710635697
ACH-000658,-0.6950045534682511
ACH-000661,-0.9282046446933416
ACH-000662,-0.5949134597947784
ACH-000663,-1.11946948832813
ACH-000665,-0.6763923356498189
ACH-000671,-0.7701928237753238
ACH-000672,-0.8649708269095894
ACH-000673,-0.6140346761073477
ACH-000676,-0.6992534824243418
ACH-000677,-0.724586788901588
ACH-000681,-0.7859042483357928
ACH-000683,-0.6213408559866178
ACH-000684,-0.6691178997380721
ACH-000688,-0.6344813012445005
ACH-000693,-0.7552523962978549
ACH-000694,-0.9029073313532112
ACH-000695,-0.3870655267479004
ACH-000696,-0.8176859747613939
ACH-000697,-0.9110567916407364
ACH-000699,-0.5877175087245085
ACH-000701,-0.7740021601051268
ACH-000706,-0.8340123877623647
ACH-000711,-0.6556662366181994
ACH-000713,-0.8848388727622586
ACH-000714,-0.21842486009258272
ACH-000718,-0.4724214253653096
ACH-000720,-0.7941139658720477
ACH-000721,-0.7250764273907035
ACH-000724,-0.8917737656269801
ACH-000725,-0.5811759242281505
ACH-000732,-0.7240492639643601
ACH-000734,-0.7128001527851612
ACH-000735,-1.0207538092966997
ACH-000736,-0.5934492527106179
ACH-000738,-0.7811975799798271
ACH-000746,-0.7955834010792254
ACH-000747,-0.7198486125047814
ACH-000748,-0.7697461061739123
ACH-000753,-0.8435893711753398
ACH-000756,-0.914420119934125
ACH-000757,-0.9505766329758996
ACH-000758,-0.7848720495936641
ACH-000760,-0.7907454340742769
ACH-000762,-0.884217167140209
ACH-000763,-0.4569077813466811
ACH-000764,-0.7671885271546292
ACH-000765,-0.8533786690571111
ACH-000766,-0.7611991246538651
ACH-000767,-0.9567710726398236
ACH-000768,-0.8375439749220666
ACH-000769,-0.9145006168534876
ACH-000770,-0.4914299630034841
ACH-000771,-0.8368481901929112
ACH-000773,-0.6202106991986561
ACH-000776,-0.9529877601697896
ACH-000777,-0.9540941516215684
ACH-000778,-0.4961510497691382
ACH-000781,-0.8139237055153005
ACH-000782,-0.7403195557189465
ACH-000783,-0.4806197998963122
ACH-000784,-0.6235072153326533
ACH-000785,-0.6367843449724984
ACH-000787,-1.156688166862453
ACH-000788,-0.7212792029966889
ACH-000791,-0.60534804236227
ACH-000792,-0.9627131414431606
ACH-000794,-0.5047101977251078
ACH-000796,-0.7948196953660316
ACH-000798,-0.9426840482550044
ACH-000799,-0.6564492849382683
ACH-000800,-0.7092830412594365
ACH-000802,-0.7137133219521002
ACH-000804,-0.8565925300406055
ACH-000805,-0.6658265993983186
ACH-000809,-0.7689636725729747
ACH-000810,-1.1052437289421675
ACH-000811,-0.8302910821102473
ACH-000817,-0.8038562339878946
ACH-000819,-1.0017589382086862
ACH-000820,-1.0941908502701536
ACH-000821,-0.4874571046035893
ACH-000822,-0.9226663180402782
ACH-000823,-0.8254672860957171
ACH-000824,-0.8798072736979943
ACH-000827,-0.8755032740806221
ACH-000829,-0.8041620125454281
ACH-000831,-0.7363849167473809
ACH-000832,-0.6484121769992602
ACH-000833,-0.737285543459431
ACH-000834,-0.7305867040544689
ACH-000835,-1.0047742982082617
ACH-000836,-0.8922664380066687
ACH-000837,-0.8755571925506517
ACH-000838,-0.7827970356754609
ACH-000839,-0.8568688069022952
ACH-000840,-0.6683804508685344
ACH-000841,-0.7388591657242021
ACH-000843,-0.8676711663984183
ACH-000846,-0.8291952770680907
ACH-000847,-0.8425132332912577
ACH-000848,-0.7207616021597734
ACH-000849,-0.7324735339937829
ACH-000851,-0.7739144540253573
ACH-000855,-1.039003657020729
ACH-000856,-1.0844215737953284
ACH-000858,-0.8800666446174802
ACH-000859,-0.9332530105591916
ACH-000861,-0.8575826260920814
ACH-000862,-0.9390344879394159
ACH-000865,-0.8820454269712714
ACH-000866,-0.7832000656521739
ACH-000867,-0.6206803990786847
ACH-000869,-0.4859963607435835
ACH-000872,-1.0502648219721586
ACH-000873,-0.8710351825671889
ACH-000876,-0.6494506832990343
ACH-000878,-0.6423063640913197
ACH-000880,-0.6055077369851161
ACH-000881,-0.6707212254011713
ACH-000882,-0.750877789229885
ACH-000884,-0.7717778991610363
ACH-000885,-0.9982897992115528
ACH-000887,-0.7365571708679334
ACH-000889,-0.7106575107559951
ACH-000896,-0.6821504707983105
ACH-000898,-0.6697747269690056
ACH-000900,-0.6320617616425536
ACH-000901,-0.9199935253753982
ACH-000905,-0.8465643455211972
ACH-000906,-0.9212061329504944
ACH-000907,-0.7650501404265233
ACH-000910,-0.6692013336969866
ACH-000911,-0.9167304839978736
ACH-000912,-1.0546704136511789
ACH-000913,-1.019484479448616
ACH-000915,-0.8825124060151431
ACH-000916,-1.2759270615403304
ACH-000917,-0.8835461578378364
ACH-000920,-0.8127147183568465
ACH-000921,-0.5620550313747296
ACH-000924,-0.819920836959019
ACH-000926,-0.7993229375355201
ACH-000928,-0.8048487418367263
ACH-000929,-0.9913757518566774
ACH-000932,-0.8780844407506097
ACH-000935,-0.8001204006537277
ACH-000936,-0.8015527153923224
ACH-000937,-0.5351334285990464
ACH-000938,-0.580596943422171
ACH-000939,-0.8167335696912736
ACH-000941,-0.5110507175883591
ACH-000943,-0.8520386699341815
ACH-000946,-0.911817166424858
ACH-000947,-0.8849454129690523
ACH-000948,-0.8512569017581977
ACH-000950,-0.8774560592449914
ACH-000953,-0.465232065373242
ACH-000954,-0.8558384315224724
ACH-000957,-0.6225377623452621
ACH-000958,-0.8107378365498149
ACH-000960,-0.6818895155079986
ACH-000963,-0.9332945179965006
ACH-000968,-0.9562859702795002
ACH-000969,-0.8351820757692305
ACH-000972,-0.707465466198475
ACH-000973,-0.7095283392263187
ACH-000974,-0.8679719552174464
ACH-000978,-1.0004786969208979
ACH-000984,-0.7848265174869327
ACH-000986,-0.7122486578867034
ACH-000988,-0.7825844304444385
ACH-000993,-1.0397591342358277
ACH-000994,-0.6847601763448294
ACH-000996,-0.980286424232918
ACH-001001,-0.7737296379622293
ACH-001020,-0.9783807179464534
ACH-001028,-0.6660299922454017
ACH-001031,-1.079429835180278
ACH-001038,-0.6081968119007524
ACH-001048,-0.8265953968894282
ACH-001050,-0.7249347366051041
ACH-001053,-0.7980245179722257
ACH-001054,-0.7846894619186435
ACH-001061,-0.7535920035551835
ACH-001067,-0.8214588524097219
ACH-001075,-1.2012712702629609
ACH-001096,-0.8606733533550659
ACH-001111,-0.7350092051955103
ACH-001119,-0.7409876144948839
ACH-001128,-0.6643915671763615
ACH-001134,-0.9029358590649554
ACH-001151,-0.9367995280411904
ACH-001163,-0.6714144217085686
ACH-001164,-0.8519213887810136
ACH-001183,-0.6569235079769403
ACH-001192,-0.8382078808108826
ACH-001193,-0.6056026740509516
ACH-001196,-0.6502193534189059
ACH-001197,-0.59268136755672
ACH-001205,-0.9917841322088344
ACH-001211,-0.7772313488632698
ACH-001212,-0.9981712787894372
ACH-001228,-0.7253482300069511
ACH-001232,-0.9247216240959611
ACH-001239,-0.6538616142987483
ACH-001270,-0.7761641211981344
ACH-001274,-0.8393129695620689
ACH-001275,-0.8807373964719001
ACH-001277,-0.7751583191053019
ACH-001278,-0.6947392661596422
ACH-001280,-0.5220264858934714
ACH-001283,-0.7091201199126482
ACH-001289,-0.9387156404275032
ACH-001300,-0.7179115623354956
ACH-001301,-0.8463670530705532
ACH-001302,-0.9869229073213956
ACH-001306,-0.8468729535378491
ACH-001318,-0.8005326477146604
ACH-001322,-0.89692056431538
ACH-001328,-0.7957371946682597
ACH-001332,-0.8155449886945184
ACH-001336,-0.8892317970155396
ACH-001346,-0.8689290290518599
ACH-001353,-0.8265284314074225
ACH-001354,-0.16472965520658078
ACH-001367,-0.7479372287763468
ACH-001368,-0.8076943788938343
ACH-001374,-0.7493918788465098
ACH-001377,-0.7207133165321957
ACH-001380,-0.6409550557616083
ACH-001391,-0.6969215873482493
ACH-001408,-0.9343263744261516
ACH-001430,-0.514804229204025
ACH-001431,-0.7752094977965414
ACH-001450,-0.8096716499693203
ACH-001496,-1.14710950725231
ACH-001500,-0.9021770026491832
ACH-001523,-0.7606103646563358
ACH-001532,-0.8539375802208318
ACH-001550,-0.9227988175090835
ACH-001552,-0.6873261535812929
ACH-001554,-0.8269131310978601
ACH-001654,-0.667729749786473
ACH-001735,-0.7771314113573641
ACH-001736,-0.5846282122308932
ACH-001737,-0.3127236968725093
ACH-001740,-0.8694935630858682
ACH-001745,-0.7817294694337399
ACH-001765,-0.699715199379531
