,HEPACAM2 (253012)
ACH-000004,0.06648041513382638
ACH-000005,-0.12521142393540233
ACH-000007,0.0009404791208907998
ACH-000009,0.04954484866088565
ACH-000011,-0.032948432232128795
ACH-000012,0.06120313218656642
ACH-000013,0.08656022037599573
ACH-000014,0.02904432187448255
ACH-000015,0.024438257428010077
ACH-000017,0.03983607810336453
ACH-000018,-0.06507784577964662
ACH-000019,0.059291037055069
ACH-000021,-0.19882175003343025
ACH-000022,0.09938743429259374
ACH-000025,-0.04340618776980765
ACH-000028,0.03261922110110513
ACH-000030,0.0731434650908866
ACH-000035,-0.06616711931518153
ACH-000036,-0.0986789578870729
ACH-000037,0.10445094858953773
ACH-000039,0.028687219449426905
ACH-000040,0.139023160349548
ACH-000041,0.08745190909619753
ACH-000042,0.02535073559666657
ACH-000045,0.032601651989950964
ACH-000047,0.017155406815748432
ACH-000052,0.059945689087775374
ACH-000053,0.001125372291886713
ACH-000054,0.15084915705937466
ACH-000055,0.04514005597882725
ACH-000060,-0.061172832696306724
ACH-000067,0.017251590649240044
ACH-000070,0.09118726342890883
ACH-000075,0.02688499239230099
ACH-000078,0.1484409406219111
ACH-000082,0.0447110483079759
ACH-000085,-0.008919447443223082
ACH-000086,0.16162953117318749
ACH-000087,-0.2063736044118192
ACH-000092,0.12785228567452198
ACH-000095,-0.00757466216701678
ACH-000097,-0.12482245342420735
ACH-000098,0.06572852341621224
ACH-000099,0.08512672503357807
ACH-000108,0.07128467705883898
ACH-000113,-0.006700786798091655
ACH-000116,0.09333106289085223
ACH-000118,0.005185248485844472
ACH-000120,-0.025210284723625253
ACH-000123,0.12900111972213035
ACH-000127,0.01907932534002986
ACH-000128,-0.05381481646506642
ACH-000132,-0.025841384625192376
ACH-000133,-0.067510352543714
ACH-000137,-0.07016240432079959
ACH-000138,0.09078253735022454
ACH-000142,-0.07948669580002371
ACH-000143,-0.019146515998261743
ACH-000146,0.009735697673567356
ACH-000148,0.02856573596148296
ACH-000150,0.17542375544827704
ACH-000152,0.0671005896156008
ACH-000153,0.12972694927650205
ACH-000159,-0.012388731560382484
ACH-000160,-0.062119132960194286
ACH-000163,0.023995757003175463
ACH-000167,0.41388600440980616
ACH-000168,-0.19045432182424826
ACH-000169,-0.21132751437093733
ACH-000178,0.1023353272552476
ACH-000183,0.05849044576595926
ACH-000188,0.030417539883034143
ACH-000189,-0.14616512266994774
ACH-000190,0.0766329381954853
ACH-000198,-0.017833477462190286
ACH-000203,-0.2077477588146567
ACH-000204,0.1769122158967063
ACH-000206,0.1787081486204083
ACH-000207,-0.0004121418387336464
ACH-000208,-0.16542201393130093
ACH-000210,-0.09534002032332138
ACH-000211,0.012612453968720766
ACH-000215,0.061053003180908824
ACH-000221,-0.08873218188913086
ACH-000222,0.16065807179959682
ACH-000223,0.09771538442368057
ACH-000226,-0.006045311533910692
ACH-000227,0.15952490735919855
ACH-000228,0.06270409690588621
ACH-000231,-0.0017381068608803912
ACH-000232,-0.033375834374954866
ACH-000233,0.06221887827037963
ACH-000234,0.15640337383945038
ACH-000235,0.05488033949781215
ACH-000237,0.002446407431818105
ACH-000238,-0.056573305275234936
ACH-000242,0.038048130949936
ACH-000243,0.033724591021803835
ACH-000244,-0.001031137985519993
ACH-000246,0.05925319487642194
ACH-000248,-0.05437975807116049
ACH-000250,-0.012283679185625132
ACH-000251,-0.022611782598258127
ACH-000252,-0.09700027751476202
ACH-000253,-0.06582785324054452
ACH-000255,0.07267055717064158
ACH-000256,0.016761777905996138
ACH-000257,0.09260615405161852
ACH-000258,0.09215486186403336
ACH-000259,-0.024690191270899647
ACH-000260,0.0002864828150877056
ACH-000261,-0.02680018117061117
ACH-000262,0.15270060924942944
ACH-000263,0.3142762422320992
ACH-000264,-0.04354627842052671
ACH-000265,0.09250606587520374
ACH-000266,-0.011172226961864588
ACH-000272,-0.07596536114218343
ACH-000274,0.037387937955986064
ACH-000277,0.17340549880442785
ACH-000278,0.04344469520134103
ACH-000279,0.06524070742299021
ACH-000280,-0.014045893364544513
ACH-000281,0.023184391461780886
ACH-000288,0.03212810135644627
ACH-000291,0.04938233941418799
ACH-000293,-0.21678974439299786
ACH-000294,-0.05425791770306986
ACH-000295,-0.03505398332695458
ACH-000296,0.047001860815695545
ACH-000302,0.0020030581809508128
ACH-000304,-0.09252476835284827
ACH-000307,0.032490386178969835
ACH-000308,0.06368490081165175
ACH-000310,0.1542509209625781
ACH-000311,-0.1281183168495825
ACH-000312,-0.06615777455460661
ACH-000315,0.2510934304033333
ACH-000316,0.04993100677662648
ACH-000317,0.1058027370931466
ACH-000318,0.014820916358192847
ACH-000319,0.004596321442742958
ACH-000320,0.016997075541337656
ACH-000322,-0.12204085556011468
ACH-000323,-0.1722696944731494
ACH-000324,-0.03178849410563993
ACH-000329,0.13967256622839558
ACH-000330,-0.002572056333542209
ACH-000331,0.06250406949988184
ACH-000332,0.0407837712386248
ACH-000334,0.21554080604719625
ACH-000335,0.1210999176679814
ACH-000336,0.14090804279263755
ACH-000337,0.059692843924387326
ACH-000338,-0.06641492896268053
ACH-000339,0.011813559759593644
ACH-000341,-0.06707947262976799
ACH-000348,0.022803223745677063
ACH-000350,0.08937538299881513
ACH-000352,0.0430740272283348
ACH-000356,0.0028941184935082184
ACH-000361,-0.08075280685469641
ACH-000362,0.1394119545419902
ACH-000363,-0.05243394741392343
ACH-000364,-0.02668511078808731
ACH-000365,-0.058127208627556576
ACH-000366,0.01851770479726761
ACH-000368,-0.07390277155002584
ACH-000374,-0.03569036401061733
ACH-000375,-0.09329425081753223
ACH-000376,0.06256468631297121
ACH-000381,0.035598033936077404
ACH-000383,-0.08094209281309303
ACH-000387,-0.104903343321313
ACH-000389,-0.12378854587483501
ACH-000390,-0.0008162540461063277
ACH-000393,0.10727615954367792
ACH-000395,0.039361338011751436
ACH-000396,0.3101219432399541
ACH-000397,0.05576318125249335
ACH-000401,0.04906686051100307
ACH-000402,-0.048070939109921135
ACH-000403,0.035902328806245366
ACH-000404,-0.2499984426141435
ACH-000406,0.004787753329673002
ACH-000407,0.1081988205601702
ACH-000408,-0.06963209882016702
ACH-000410,0.02146643903242321
ACH-000411,0.15712541421377016
ACH-000414,-0.016242681972464413
ACH-000415,-0.1955025410784269
ACH-000416,0.054056161456310085
ACH-000420,-0.029089585491466226
ACH-000421,-0.06878014117997441
ACH-000424,0.016212992183448363
ACH-000425,-0.05588409409511165
ACH-000426,0.028205161695787743
ACH-000427,0.1349368923534824
ACH-000433,-0.06646627202981145
ACH-000435,0.04918220628019575
ACH-000436,0.01411032992567036
ACH-000444,-0.05166311942348693
ACH-000445,0.10536458668499714
ACH-000448,0.05490819863698188
ACH-000450,-0.0967255750913023
ACH-000452,-0.06456482221216762
ACH-000454,0.2554847338916436
ACH-000458,0.07833953502376613
ACH-000459,-0.13675537300924545
ACH-000460,-0.010895201257372287
ACH-000461,-0.03970742117464632
ACH-000463,0.03935375037952983
ACH-000464,-0.1194320220778917
ACH-000466,0.12349611242979633
ACH-000467,0.1365594723334172
ACH-000468,-0.07805739289064346
ACH-000469,-0.026369584165840832
ACH-000470,-0.08417832649268786
ACH-000471,0.020795651887691773
ACH-000472,-0.022919247545482937
ACH-000473,-0.053859402501518855
ACH-000475,0.04718990118551452
ACH-000476,0.04629883823759773
ACH-000477,0.2253394918088993
ACH-000479,0.07865377769539172
ACH-000480,0.09143561723274923
ACH-000481,0.15503115089069808
ACH-000483,0.11475497032905994
ACH-000484,0.24845371324042476
ACH-000485,0.08022516880791783
ACH-000486,0.07738612699005748
ACH-000487,0.00760335207673563
ACH-000488,-0.09183542461758068
ACH-000490,0.027638232062937567
ACH-000491,0.29246978092027315
ACH-000495,-0.07260475849582812
ACH-000496,-0.12888861547341826
ACH-000499,0.2327574415247468
ACH-000500,-0.4262433457338051
ACH-000502,0.04826033544335865
ACH-000503,0.1537578970087385
ACH-000505,-0.022440068198161984
ACH-000507,0.06467602415666758
ACH-000510,0.015078012779285069
ACH-000511,-0.014153978003968103
ACH-000512,-0.05731413774495096
ACH-000516,0.04445360555490844
ACH-000517,-0.003970828575837207
ACH-000518,0.13503898557805374
ACH-000520,0.04065665509443005
ACH-000521,-0.05072205190396355
ACH-000522,0.0492318908425032
ACH-000524,0.0030377953294822638
ACH-000527,-0.08052004611068017
ACH-000528,-0.009891654422359591
ACH-000537,0.17596688899083954
ACH-000541,-0.1362627792520508
ACH-000542,-0.006550940871116601
ACH-000544,-0.0347240405403815
ACH-000545,-0.055608287128755964
ACH-000547,-0.011749204873920085
ACH-000548,-0.09192393897180903
ACH-000549,-0.1631447707093231
ACH-000550,-0.09685015889151173
ACH-000552,0.06832781994242483
ACH-000556,0.016276447956025744
ACH-000557,-0.004719476059363244
ACH-000569,-0.027374691103628463
ACH-000570,-0.0060381636457570885
ACH-000571,0.050678220764314816
ACH-000573,-0.029371144058754094
ACH-000576,0.10507196221253864
ACH-000579,0.03521027547168839
ACH-000580,-0.2420862566354759
ACH-000584,0.09520694775731622
ACH-000585,-0.03811567602621108
ACH-000588,0.03846183770676848
ACH-000589,-0.05972444765261785
ACH-000591,0.01828094111101848
ACH-000593,-0.06673108930468427
ACH-000600,0.058118656557867486
ACH-000601,0.08927681303172487
ACH-000605,0.008077374275773815
ACH-000606,-0.0904994890417622
ACH-000608,0.01409739372268514
ACH-000614,-0.160509228637008
ACH-000616,-0.032744890948894184
ACH-000618,0.06419397928581741
ACH-000619,-0.050796092747252164
ACH-000620,0.11045730342332166
ACH-000621,-0.11678589670335708
ACH-000622,-0.015203103923042471
ACH-000623,0.12384171362036495
ACH-000624,-0.08649763894952113
ACH-000627,-0.04371366620445484
ACH-000630,0.043305820437544516
ACH-000631,-0.3373537995300094
ACH-000632,0.03063056994339646
ACH-000633,0.08129851011422436
ACH-000637,0.1190895749476622
ACH-000638,0.07642472463823914
ACH-000646,0.0921431920899291
ACH-000647,0.14173135406091175
ACH-000648,0.06310164135635646
ACH-000649,0.04296158462634014
ACH-000651,0.06340842253760623
ACH-000652,0.050158843529929616
ACH-000653,0.032745454488652584
ACH-000657,0.01103106929989985
ACH-000658,-0.010350347326380712
ACH-000661,0.09181932457753599
ACH-000662,0.023494771384062425
ACH-000663,-0.009979284173556086
ACH-000665,0.008362872305883584
ACH-000671,0.08160442937662167
ACH-000672,0.1704270841734297
ACH-000673,-0.10539370322409958
ACH-000676,-0.1642560523060511
ACH-000677,0.036656366008364936
ACH-000681,0.028873087686470737
ACH-000683,0.03641478955741902
ACH-000684,-0.11608870562017184
ACH-000688,0.06120632071644475
ACH-000693,-0.01893396543140241
ACH-000694,-0.0073904607123767545
ACH-000695,0.36412174674578
ACH-000696,0.08180231333909949
ACH-000697,-0.01602245789051604
ACH-000699,0.024742076756464032
ACH-000701,0.21027768328194088
ACH-000706,0.03309307097951633
ACH-000711,0.016532316074601157
ACH-000713,-0.0466999597241737
ACH-000714,0.008454860232112343
ACH-000718,0.042537047796242865
ACH-000720,0.03142810970093116
ACH-000721,0.08001036215259809
ACH-000724,0.048544506095335414
ACH-000725,0.05215530269860539
ACH-000732,0.03882511686716021
ACH-000734,0.02355739756959339
ACH-000735,0.07027956877925286
ACH-000736,0.11900128292062315
ACH-000738,0.05900420939694216
ACH-000746,-0.0028266444671592797
ACH-000747,-0.01106522340697798
ACH-000748,0.08838992929829369
ACH-000753,-0.00976180712295459
ACH-000756,0.16537326649484976
ACH-000757,0.03581555525036827
ACH-000758,-0.04421041073975484
ACH-000760,0.0972614076080225
ACH-000762,0.08119321389096447
ACH-000763,-0.03174898219151144
ACH-000764,-0.06362967214309875
ACH-000765,0.10397750551411554
ACH-000766,-0.07100251154242969
ACH-000767,0.18931995117953104
ACH-000768,-0.17271548266499287
ACH-000769,0.009185747760861123
ACH-000770,0.05080579425572364
ACH-000771,-0.036350634176364666
ACH-000773,0.08121836636639679
ACH-000776,-0.03673765175699652
ACH-000777,0.09260212759917573
ACH-000778,0.0014991007393634374
ACH-000781,0.0003712560262931511
ACH-000782,0.13651109123895536
ACH-000783,0.1476522750643532
