,STAU1 (6780)
ACH-000004,0.15769742658506802
ACH-000005,-0.07747688087109683
ACH-000007,0.17380288490537898
ACH-000009,0.12590625588675253
ACH-000011,-0.1783102738160969
ACH-000012,0.23321042212614865
ACH-000013,0.10997122241570652
ACH-000014,0.12412628923951315
ACH-000015,0.12255156112324438
ACH-000017,0.16570822396754314
ACH-000018,0.1656293789458292
ACH-000019,-0.318648612556036
ACH-000021,0.1074702148773761
ACH-000022,0.08607613874902185
ACH-000025,0.20213955606461265
ACH-000028,-0.07791333535913555
ACH-000030,-0.07260978917778492
ACH-000035,0.09467667601961224
ACH-000036,0.12589626681133298
ACH-000037,0.0042685671334002934
ACH-000039,0.08949434900223513
ACH-000040,0.11196331271054027
ACH-000041,0.13714945458310096
ACH-000042,-0.04880412457084495
ACH-000045,0.05187808650456209
ACH-000047,-0.2221363940282747
ACH-000052,0.2539542749336162
ACH-000053,0.09643664777088767
ACH-000054,0.047192097384832925
ACH-000055,-0.144680374567146
ACH-000060,-0.01948186500604045
ACH-000067,-0.1505900303419931
ACH-000070,0.13671406065396507
ACH-000075,0.07852118497557982
ACH-000078,0.06359301584891444
ACH-000082,0.1191429966681655
ACH-000085,-0.027529960737185374
ACH-000086,-0.05469867589098133
ACH-000087,0.05003652839449345
ACH-000092,0.00967335253128282
ACH-000095,-0.0030913484284590433
ACH-000097,-0.04495950138159641
ACH-000098,0.08986948824236893
ACH-000099,0.10238466285737913
ACH-000108,0.08644896990233643
ACH-000113,-0.008911066373708873
ACH-000116,0.1101432364637096
ACH-000118,-0.11423760990194375
ACH-000120,0.02962511233882015
ACH-000123,0.0825096237549739
ACH-000127,0.07906265343380885
ACH-000128,0.04187952453401565
ACH-000132,0.1678917273797012
ACH-000133,-0.12018769876094153
ACH-000137,0.20584945290361809
ACH-000138,-0.043691561894628736
ACH-000142,0.029679763909071538
ACH-000143,-0.13088687589674633
ACH-000146,-0.06654684065259976
ACH-000148,0.13236837253349007
ACH-000150,0.013416940557399623
ACH-000152,0.12690015569904292
ACH-000153,0.04918013512529544
ACH-000159,0.047611029219589984
ACH-000160,-0.09929534722458208
ACH-000163,0.17257630740008348
ACH-000167,0.08087624554151836
ACH-000168,0.12585433295309714
ACH-000169,-0.04985900095152454
ACH-000178,-0.01609214352224588
ACH-000183,-0.04628027683027651
ACH-000188,0.09079613786595356
ACH-000189,0.07670205743577313
ACH-000190,-0.10846640755148723
ACH-000198,0.15722438827749668
ACH-000203,0.2096165344328692
ACH-000204,-0.04044417659830685
ACH-000206,0.2894058883938655
ACH-000207,0.2272146663170304
ACH-000208,0.08734846572738032
ACH-000210,0.2929239852723209
ACH-000211,-0.0042267918200063976
ACH-000215,0.10570416930970446
ACH-000221,0.1117481145594295
ACH-000222,0.05410603977409168
ACH-000223,0.13349645150942904
ACH-000226,-0.015840300963979804
ACH-000227,0.14858632203579905
ACH-000228,-0.006020343791496647
ACH-000231,-0.07205947484176525
ACH-000232,0.12652066946462845
ACH-000233,-0.0713827185689599
ACH-000234,0.029864270402454807
ACH-000235,-0.04120477096706621
ACH-000237,0.056923092077318466
ACH-000238,-0.09792092687721414
ACH-000242,0.2006494231265106
ACH-000243,-0.0215525164026524
ACH-000244,0.1576069770418594
ACH-000246,-0.08709292675114445
ACH-000248,0.03991790701350412
ACH-000250,0.06303850576406429
ACH-000251,0.12734710091742207
ACH-000252,-0.048415312351795935
ACH-000253,0.005286058274496493
ACH-000255,0.0598787870081946
ACH-000256,-0.10104875180801112
ACH-000257,0.07984923025069562
ACH-000258,-0.007622406539815487
ACH-000259,0.02825706387899784
ACH-000260,0.019500884778934528
ACH-000261,0.00026468524420927207
ACH-000262,0.03931961406244969
ACH-000263,0.036182287069697706
ACH-000264,0.06251101926790374
ACH-000265,0.053472938149840735
