,BDKRB1 (623)
ACH-000004,0.06852525085657465
ACH-000005,-0.128150090505305
ACH-000007,0.10624789558138498
ACH-000009,0.041372384127855634
ACH-000011,0.05561099020977443
ACH-000012,0.10654864807709513
ACH-000013,0.03854864155209016
ACH-000014,0.011217678536867537
ACH-000015,0.189453943146229
ACH-000017,0.0981449062112432
ACH-000018,-0.024737677110973157
ACH-000019,0.03674761928654287
ACH-000021,0.1636232123393821
ACH-000022,0.06905454007576131
ACH-000025,0.07961422089693647
ACH-000028,0.030109020764900355
ACH-000030,0.04298670148003458
ACH-000035,0.19823818263948584
ACH-000036,0.20905546712622344
ACH-000037,0.12174593678293336
ACH-000039,0.07821028258723471
ACH-000040,0.1462120465862791
ACH-000041,0.045139587978528524
ACH-000042,0.030409457164892868
ACH-000045,0.11609954651863945
ACH-000047,0.028357971161390414
ACH-000052,0.1055441266526309
ACH-000053,0.12045207464893908
ACH-000054,-0.07994514801729287
ACH-000055,-0.059499586458320014
ACH-000060,-0.006860121550102564
ACH-000067,0.0672648064363218
ACH-000070,0.1882122143319681
ACH-000075,0.008753310144752394
ACH-000078,0.0885522740263172
ACH-000082,0.015945323529954775
ACH-000085,0.1610223909167592
ACH-000086,0.11955974029881745
ACH-000087,0.14601932840529894
ACH-000092,0.04249467184623842
ACH-000095,0.07022160381770141
ACH-000097,0.051780964800908186
ACH-000098,0.05277326805527013
ACH-000099,0.16143433214590575
ACH-000108,0.1438334283704017
ACH-000113,0.09399384275134642
ACH-000116,0.03476231584264712
ACH-000118,-0.017351423498636703
ACH-000120,-0.05739427304630178
ACH-000123,-0.01021171374908601
ACH-000127,0.035894405385767734
ACH-000128,0.2683854699919149
ACH-000132,0.140926862066689
ACH-000133,0.1593705618319574
ACH-000137,0.05199785254846058
ACH-000138,0.05100673171381718
ACH-000142,0.1127527359440034
ACH-000143,0.005361268157135729
ACH-000146,0.03572439305474597
ACH-000148,0.029211103587023862
ACH-000150,0.2296469613616535
ACH-000152,0.11190798455638716
ACH-000153,0.04216591307739319
ACH-000159,0.05983537258374669
ACH-000160,-0.030911888579137944
ACH-000163,0.08322505091306083
ACH-000167,0.24031011627825294
ACH-000168,-0.13745991124445328
ACH-000169,0.26539919872324025
ACH-000178,0.010528195529506372
ACH-000183,0.1007218182990625
ACH-000188,-0.003558819704766357
ACH-000189,0.17110515924432745
ACH-000190,0.04431186894261775
ACH-000198,0.09399842634573287
ACH-000203,-0.07222857676413888
ACH-000204,0.022763478632120863
ACH-000206,0.1315973889503851
ACH-000207,0.2210837305325794
ACH-000208,0.12312045562374938
ACH-000210,-0.22070608581712328
ACH-000211,0.05854947096004667
ACH-000215,0.11173736374034698
ACH-000221,-0.021695262700041858
ACH-000222,0.14764899109413962
ACH-000223,0.1661488904427881
ACH-000226,0.09174345656590817
ACH-000227,-0.0712316996164503
ACH-000228,0.1111859694076193
ACH-000231,0.15887907138964616
ACH-000232,-0.02770398203665356
ACH-000233,0.11586497930724708
ACH-000234,0.001616822320983641
ACH-000235,0.07037877891233278
ACH-000237,0.17591064082053126
ACH-000238,-0.017278885537082504
ACH-000242,0.296229176827227
ACH-000243,0.11514864823273148
ACH-000244,-0.05589056702829197
ACH-000246,0.055504729200043706
ACH-000248,0.2554572573063112
ACH-000250,0.0493879362330378
ACH-000251,0.1531794269776481
ACH-000252,0.051417955343046974
ACH-000253,0.04176774811603759
