,TXNIP (10628)
ACH-000004,0.2363114197434781
ACH-000005,0.03937979977077608
ACH-000007,0.2731148188257376
ACH-000009,0.08380692286310554
ACH-000011,0.19553267764014928
ACH-000012,-0.009180410229716928
ACH-000013,0.07366909328009316
ACH-000014,0.22193477892872798
ACH-000015,0.18691187403173584
ACH-000017,0.1163812263889396
ACH-000018,0.13345885614655453
ACH-000019,0.036515691539086084
ACH-000021,0.2005531134176527
ACH-000022,0.12804489088098028
ACH-000025,0.1744402403680105
ACH-000028,0.01626919291650044
ACH-000030,0.13331343467599674
ACH-000035,0.25233030119592625
ACH-000036,0.008792715029238125
ACH-000037,0.29980813612288243
ACH-000039,0.16970229519122731
ACH-000040,0.08545949522404589
ACH-000041,0.24483434721247244
ACH-000042,0.13813103954098116
ACH-000045,-0.34099885879724884
ACH-000047,0.1175877995583648
ACH-000052,0.028584791802335464
ACH-000053,0.12147535722265546
ACH-000054,0.1854912345897868
ACH-000055,0.17828955172014396
ACH-000060,0.21173278063735432
ACH-000067,0.3669810350018588
ACH-000070,0.4982927939856107
ACH-000075,0.2751949026978947
ACH-000078,0.3567601192429176
ACH-000082,0.21530814606241688
ACH-000085,0.12846849200852375
ACH-000086,-0.05059837107538747
ACH-000087,0.2874714474671913
ACH-000092,0.14872388020315716
ACH-000095,0.8477261981711518
ACH-000097,0.10781182560119114
ACH-000098,0.14595083242964138
ACH-000099,0.15624556954981966
ACH-000108,0.1215938920147567
ACH-000113,-0.06137596456326811
ACH-000116,0.2300312706116045
ACH-000118,0.10594616199340473
ACH-000120,0.3094297482530409
ACH-000123,0.1982310328544828
ACH-000127,0.1728099069047249
ACH-000128,0.414045174341838
ACH-000132,-0.06467446372427829
ACH-000133,0.20011136640271954
ACH-000137,0.15660693132218592
ACH-000138,0.2726754860980328
ACH-000142,0.1282384765393652
ACH-000143,0.36044121114223615
ACH-000146,0.08423969317671047
ACH-000148,0.16617573517290604
ACH-000150,0.2632402654382827
ACH-000152,0.15354227126336706
ACH-000153,0.2665631685213444
ACH-000159,0.13554244006106755
ACH-000160,0.07410227467285617
ACH-000163,0.20388595276964144
ACH-000167,-0.06244649905874359
ACH-000168,0.1067537780002986
ACH-000169,-0.0004032111503574029
ACH-000178,0.2043652008636328
