,NAE1 (8883)
ACH-000296,-0.9854416241304862
ACH-000302,-0.9081385790606832
ACH-000304,-0.8991878726421386
ACH-000307,-0.7277252962113011
ACH-000308,-1.0386594723218132
ACH-000310,-0.6569935711560713
ACH-000311,-0.7531372617568509
ACH-000312,-0.7171542380350213
ACH-000315,-0.5826460725992509
ACH-000316,-1.2202521769154633
ACH-000317,-0.7409186501762747
ACH-000318,-0.8021763934380943
ACH-000319,-0.8158667780961432
ACH-000320,-0.9812388532133948
ACH-000322,-0.6695866702383465
ACH-000323,-1.105673137210303
ACH-000324,-0.7510721096749167
ACH-000329,-0.6704989222426757
ACH-000330,-1.1137294320887892
ACH-000331,-0.8359123091064199
ACH-000332,-0.9612643817962649
ACH-000334,-0.4004615250567997
ACH-000335,-0.9732614510266574
ACH-000336,-0.5441632164461577
ACH-000337,-0.8794951939321752
ACH-000338,-1.4819463551816592
ACH-000339,-0.8953857579367833
ACH-000341,-0.8202970229276003
ACH-000348,-0.9136232494942048
ACH-000350,-0.6880900702064563
ACH-000352,-0.8359189693629568
ACH-000356,-0.6919557817319028
ACH-000361,-0.6460955058307782
ACH-000362,-0.764461065431071
ACH-000363,-0.7978937483075791
ACH-000364,-0.5491963189576806
ACH-000365,-0.5692276878451692
ACH-000366,-0.9380669681167924
ACH-000368,-0.5990612563783725
ACH-000374,-1.0799933805473831
ACH-000375,-0.7356173860369175
ACH-000376,-0.7513607576760382
ACH-000381,-0.9102688288721456
ACH-000383,-0.6026103425355167
ACH-000387,-1.0462452161935714
ACH-000389,-0.726637236614331
ACH-000390,-0.8520440878356859
ACH-000393,-0.8165057915945189
ACH-000395,-1.058331868005812
ACH-000396,-0.9525267071406626
ACH-000397,-1.1763918540492115
ACH-000401,-1.1128254654074878
ACH-000402,-0.5298008649116474
ACH-000403,-0.5642134113286359
ACH-000404,-0.9571119669214362
ACH-000406,-0.8736318184089452
ACH-000407,-1.066707578677244
ACH-000408,-1.2106080215121342
ACH-000410,-0.9175670159168215
ACH-000411,-0.6637127760641326
ACH-000414,-0.7121376329083643
ACH-000415,-0.8711299346498689
ACH-000416,-0.8432305513088256
ACH-000420,-0.6077909484495124
ACH-000421,-0.9626157484431476
ACH-000424,-0.9418528077523198
ACH-000425,-0.7619764868241433
ACH-000426,-0.4616911041249856
ACH-000427,-0.8983922485896861
ACH-000433,-0.719850188588338
ACH-000435,-1.0376248411505162
ACH-000436,-0.7319353759794346
ACH-000444,-0.9389773804943744
ACH-000445,-0.8456505731780898
ACH-000448,-0.8118890652332311
ACH-000450,-0.940567746418664
ACH-000452,-0.7790691653174284
ACH-000454,-0.9673938717171786
ACH-000458,-0.9054565017483692
ACH-000459,-0.4310462134359208
ACH-000460,-0.9448653727812196
ACH-000461,-0.9385805940654046
ACH-000463,-0.6905482540910229
ACH-000464,-0.6932519324053705
ACH-000466,-0.6234561047500181
ACH-000467,-0.8987242580402146
ACH-000468,-0.7167472728567155
ACH-000469,-0.7503191075875778
ACH-000470,-1.075822893844146
ACH-000471,-0.9979644213675136
ACH-000472,-0.970600158421504
ACH-000473,-1.0147832722363062
ACH-000475,-0.6520524230931192
ACH-000476,-0.9740731567776212
ACH-000477,-0.5852226272771116
ACH-000479,-0.5782396979102779
ACH-000480,-0.7167824854463785
ACH-000481,-0.6540853785667866
ACH-000483,-0.7804521356193762
ACH-000484,-1.0216898070720355
ACH-000485,-0.9103259571841806
ACH-000486,-0.8499257659795844
ACH-000487,-0.9067248807962214
ACH-000488,-0.8927976912247487
ACH-000490,-1.030757075725102
ACH-000491,-0.6878427934866432
ACH-000495,-0.8479736866049798
ACH-000496,-0.9020078209653444
ACH-000499,-1.0365134665591076
ACH-000500,-1.0227247814931248
ACH-000502,-0.9413467418834274
ACH-000503,-0.8294953176494685
ACH-000505,-0.7502635957502678
ACH-000507,-0.8545533607449665
ACH-000510,-1.0595956813769285
ACH-000511,-0.8555948878287901
ACH-000512,-0.5599921185483161
ACH-000516,-1.0457828439166144
ACH-000517,-0.8766650028787777
ACH-000518,-0.7984635384104245
ACH-000520,-0.8532928273963928
ACH-000521,-0.9114666371617696
ACH-000522,-0.9380229355240216
ACH-000524,-0.6000580434740964
ACH-000527,-0.9388410505629528
ACH-000528,-1.0236624166083272
ACH-000537,-0.7440465310412683
ACH-000541,-1.288275973293702
ACH-000542,-0.8632732493213283
ACH-000544,-0.927996471705369
ACH-000545,-1.0000003537322706
ACH-000547,-0.9405027006904192
ACH-000548,-1.0325708762493544
ACH-000549,-0.8732770594286084
ACH-000550,-1.015953897030798
ACH-000552,-0.9309645986112725
ACH-000556,-0.6765947406773021
ACH-000557,-0.2904654719708376
ACH-000569,-0.7249271686334797
ACH-000570,-0.872597700450239
ACH-000571,-0.9842281599304749
ACH-000573,-0.8082293333262331
ACH-000576,-0.8428428969874282
ACH-000579,-0.8794467198798653
ACH-000580,-0.8989593805886495
ACH-000584,-1.0944335847750146
ACH-000585,-0.8917371831985151
ACH-000588,-0.9559973039783338
ACH-000589,-1.0168137408374645
ACH-000591,-0.9667340853644592
ACH-000593,-0.8075316281293229
ACH-000600,-0.6826336132550607
ACH-000601,-0.8017110756427033
ACH-000605,-0.8270643114332621
ACH-000606,-0.9529510971310932
ACH-000608,-0.5548791892122756
ACH-000614,-0.5839121545079774
ACH-000616,-0.7143001674262529
ACH-000618,-0.7864027324960576
ACH-000619,-0.8131894238380849
ACH-000620,-0.6064636430456525
ACH-000621,-0.8448224340112704
ACH-000622,-0.5483773407452138
ACH-000623,-0.7884267281099924
ACH-000624,-0.9950489465928862
ACH-000627,-0.98649141464416
ACH-000630,-0.5759138939760281
ACH-000631,-0.6783808600929738
ACH-000632,-0.9203110275455956
ACH-000633,-0.5794523169029651
ACH-000637,-0.7177163009972348
ACH-000638,-0.7426937901236768
ACH-000646,-0.7337817351063178
ACH-000647,-0.8092815773812856
ACH-000648,-0.8173567247771865
ACH-000649,-0.9808018677852676
ACH-000651,-0.7360100096447901
ACH-000652,-0.7336289280442457
ACH-000653,-0.7711292174365165
ACH-000657,-0.67100798459856
ACH-000658,-0.7014894488536603
ACH-000661,-1.07222486512797
ACH-000662,-0.6893789422569714
ACH-000663,-0.4979377738150987
ACH-000665,-0.7452309146484951
ACH-000671,-0.6726882876201482
ACH-000672,-0.9654508697333202
ACH-000673,-0.8333519396061426
ACH-000676,-0.9957126444872059
ACH-000677,-0.3539282168070095
ACH-000681,-0.6905319360770786
ACH-000683,-1.0392506453200625
ACH-000684,-0.7383748405109131
ACH-000688,-0.7287101643287731
ACH-000693,-0.6886983074612929
ACH-000694,-1.0788285200237726
ACH-000695,-0.8630069199858275
ACH-000696,-0.8583121484963773
ACH-000697,-0.6861036964798379
ACH-000699,-0.713243000065943
ACH-000701,-0.7544132117001524
ACH-000706,-0.7991667009465475
ACH-000711,-0.8499640363990415
ACH-000713,-1.1575524410342477
ACH-000714,-0.9474308125285938
ACH-000718,-0.7906323647861686
ACH-000720,-0.66642406536806
ACH-000721,-0.9003035351673148
ACH-000724,-0.6944065486386521
ACH-000725,-0.3827804791646733
ACH-000732,-0.6877431189121033
ACH-000734,-0.906455707922405
ACH-000735,-0.9681451302206584
ACH-000736,-0.7857384510908296
ACH-000738,-1.1125747615992256
ACH-000746,-0.52477739802392
ACH-000747,-1.0062993693324938
ACH-000748,-0.916530695321475
ACH-000753,-0.9724853185842242
ACH-000756,-0.9106690387861732
ACH-000757,-0.8718987013874656
ACH-000758,-0.7703245877186032
ACH-000760,-0.9077222646300908
ACH-000762,-0.8535140852620174
ACH-000763,-0.6584119284887365
ACH-000764,-0.75294173345996
ACH-000765,-1.0121247783207368
ACH-000766,-0.8142441893267792
ACH-000767,-1.1910758628957838
ACH-000768,-0.7333612537622127
ACH-000769,-0.9039715485578679
ACH-000770,-0.8403626047283999
ACH-000771,-0.8920767101532358
ACH-000773,-0.6919798983432561
ACH-000776,-0.6636080169745433
ACH-000777,-0.9910404719940776
ACH-000778,-0.6161848609806588
ACH-000781,-0.8672396519327099
ACH-000782,-0.714746170473182
ACH-000783,-1.0341807519826212
ACH-000784,-0.9007342389898504
ACH-000785,-0.8977370634906351
ACH-000787,-1.0112103276746154
ACH-000788,-0.9801455735701504
ACH-000791,-0.6852105290299039
ACH-000792,-0.8983580351360232
ACH-000794,-1.0338146054653272
ACH-000796,-0.8922584171801692
ACH-000798,-0.7664189030466758
ACH-000799,-0.7773989365354532
ACH-000800,-1.1572893826684758
ACH-000802,-1.0430205621498725
ACH-000804,-0.9253677880990344
ACH-000805,-1.0079021759296505
ACH-000809,-0.781519576884861
ACH-000810,-0.8778970286179082
ACH-000811,-0.5360507215622594
ACH-000817,-0.8834711587976214
ACH-000819,-0.6762565810234733
ACH-000820,-1.2671242505690166
ACH-000821,-0.5275820437038972
ACH-000822,-0.7109926669670209
ACH-000823,-0.9587690307242864
ACH-000824,-1.0152855414999638
ACH-000827,-0.9846472897053871
ACH-000829,-0.7272706315470175
ACH-000831,-0.8260759047964964
ACH-000832,-0.7010616682820634
ACH-000833,-0.7233609577420675
ACH-000834,-0.6955289565066537
ACH-000835,-0.9486911860397648
ACH-000836,-0.6833362609160425
ACH-000837,-0.9335772495789778
ACH-000838,-0.8981639119811843
ACH-000839,-0.986811092896114
ACH-000840,-1.0764169450992491
ACH-000841,-0.8392410005978991
ACH-000843,-0.7299852191978261
ACH-000846,-1.0354164071369665
ACH-000847,-0.9548001483413115
ACH-000848,-0.8156143863584077
ACH-000849,-0.8504840904704078
ACH-000851,-0.9134104508347692
ACH-000855,-1.2722583251951187
ACH-000856,-0.6565940517230129
ACH-000858,-0.7881223558776289
ACH-000859,-1.0193387308720812
ACH-000861,-0.7372945956588038
ACH-000862,-1.0586545724275882
ACH-000865,-0.8561673321325269
ACH-000866,-0.987331403911942
ACH-000867,-0.6808831672116157
ACH-000869,-0.8135592948473916
ACH-000872,-0.8940640723722942
ACH-000873,-0.7160902818817728
ACH-000876,-0.4220894965848151
ACH-000878,-1.0602829944065946
ACH-000880,-0.9124177195558808
ACH-000881,-0.8307295507846909
ACH-000882,-0.8913734211626785
ACH-000884,-0.9181187059996354
ACH-000885,-0.5333035055487128
ACH-000887,-1.0742273418718475
ACH-000889,-0.6454682413398414
ACH-000896,-0.8166247194474275
ACH-000898,-0.6349389511147213
ACH-000900,-0.9309842385039794
ACH-000901,-1.114701268560378
ACH-000905,-1.0346682063708492
ACH-000906,-1.0388730272945346
ACH-000907,-0.6985314252044044
ACH-000910,-0.8512465816329401
ACH-000911,-0.9475537406332264
ACH-000912,-0.953123425636392
ACH-000913,-1.195817935826622
ACH-000915,-0.7620794430211614
ACH-000916,-0.764320806786467
ACH-000917,-0.890603112565245
ACH-000920,-0.8521301189669709
ACH-000921,-0.9293626623133658
ACH-000924,-0.8145348550812007
ACH-000926,-0.8580240768246841
ACH-000928,-0.8552494016207013
ACH-000929,-1.3022752459721378
ACH-000932,-0.6747636698094862
ACH-000935,-0.94293946364498
ACH-000936,-0.8330462901539196
ACH-000937,-0.7404482284557558
ACH-000938,-0.7155559851913169
ACH-000939,-0.9774578524903644
ACH-000941,-0.8444530265266558
ACH-000943,-0.9096235835007199
ACH-000946,-0.8836654667856935
ACH-000947,-0.7575414004757633
ACH-000948,-0.8798777375941763
ACH-000950,-1.0299609687114524
ACH-000953,-0.7510308661226872
ACH-000954,-1.0680654981278481
ACH-000957,-0.945531834178238
ACH-000958,-0.9970313691425088
ACH-000960,-0.7930467856217885
ACH-000963,-0.9231210405219179
ACH-000968,-1.0073189166421723
ACH-000969,-0.7489442999109007
ACH-000972,-0.8648542280655428
ACH-000973,-0.8093875463002705
ACH-000974,-0.8042801782538784
ACH-000978,-1.1115040753932426
ACH-000984,-0.7768380521784407
ACH-000986,-1.1067795946075991
ACH-000988,-0.7091338969127691
ACH-000993,-0.9836604541311016
ACH-000994,-0.8616368943454483
ACH-000996,-0.94637048515625
ACH-001001,-0.7580929300527005
ACH-001020,-0.7368514032360367
ACH-001028,-1.0290642775234498
ACH-001031,-1.05067539032324
ACH-001038,-0.8673608145917213
ACH-001048,-0.6701240359402361
ACH-001050,-0.5240523150494388
ACH-001053,-0.9383737939011898
ACH-001054,-1.0635027500180263
ACH-001061,-0.8215484810731379
ACH-001067,-0.8080963271863599
ACH-001075,-0.7589861304978536
ACH-001096,-0.8589979277742891
ACH-001111,-0.7585126265099152
ACH-001119,-0.5397683381647573
ACH-001128,-1.2818138938972858
ACH-001134,-0.6391829958714204
ACH-001151,-1.0427481701859194
ACH-001163,-0.903233629379012
ACH-001164,-0.7923162444572426
ACH-001183,-1.0704333600971807
ACH-001192,-0.871651072369795
ACH-001193,-1.349654349073106
ACH-001196,-0.6672294109644719
ACH-001197,-0.7634550019979446
ACH-001205,-0.8514732226526011
ACH-001211,-0.9939458136062264
ACH-001212,-1.0667369384372618
ACH-001228,-1.0047057675543491
ACH-001232,-1.0405286070784938
ACH-001239,-0.8601098285895702
ACH-001270,-0.7636243819969518
ACH-001274,-0.9689332068750878
ACH-001275,-0.6699892847380718
ACH-001277,-0.7838200456910277
ACH-001278,-0.7193737031117649
ACH-001280,-0.5620798306182401
ACH-001283,-0.8699243911362381
ACH-001289,-0.973869845900888
ACH-001300,-0.8721040077232528
ACH-001301,-0.8001619338930116
ACH-001302,-0.7155177727677885
ACH-001306,-0.7843998195119364
ACH-001318,-0.8173661866296841
ACH-001322,-0.601025840392536
ACH-001328,-0.6621859254304141
ACH-001332,-0.7316451861376738
ACH-001336,-0.9173203861420876
ACH-001346,-0.8745939056468903
ACH-001353,-0.9837443057394664
ACH-001354,-1.1509920999240533
ACH-001367,-1.08707239613528
ACH-001368,-0.9462565021996744
ACH-001374,-0.5306034741707675
ACH-001377,-0.6203904176476879
ACH-001380,-0.7426167359426018
ACH-001391,-0.7489873459505438
ACH-001408,-0.8460792617195496
ACH-001430,-1.0354861035599985
ACH-001431,-0.9676313544017068
ACH-001450,-0.8361931682305255
ACH-001496,-1.1216306878497997
ACH-001500,-1.0614576477045692
ACH-001523,-0.9658532229456686
ACH-001532,-0.7743186459514806
ACH-001550,-1.0717524343593503
ACH-001552,-1.024539347382111
ACH-001554,-0.8985191442620603
ACH-001654,-0.8718842879617411
ACH-001735,-0.653634556394117
ACH-001736,-0.6202377827664917
ACH-001737,-0.7613369817400629
ACH-001740,-1.004007853287973
ACH-001745,-0.9558041315379184
ACH-001765,-0.8224768324979019
