,HIST1H2AC (8334)
ACH-000004,-0.1192143071644591
ACH-000005,0.0033797535982421447
ACH-000007,0.027646467617436204
ACH-000009,-0.011804486412068379
ACH-000011,-0.004013375512706838
ACH-000012,-0.007461094568215158
ACH-000013,0.02429133878390009
ACH-000014,-0.14301519746599795
ACH-000015,0.07704354466901507
ACH-000017,-0.07509082253025096
ACH-000018,-0.05090726184692728
ACH-000019,0.06534938998632972
ACH-000021,-0.042872836212942
ACH-000022,-0.10508455840155588
ACH-000025,0.029857087667125207
ACH-000028,-0.036099130660605945
ACH-000030,0.004917081634732996
ACH-000035,-0.21691232110159306
ACH-000036,-0.02404813195561887
ACH-000037,-0.12713643464104238
ACH-000039,0.019287435160072013
ACH-000040,-0.03373959538952929
ACH-000041,-0.04902062702182866
ACH-000042,-0.03144197532960226
ACH-000045,-0.1225898296424904
ACH-000047,-0.10906380025774856
ACH-000052,-0.03448056074201773
ACH-000053,0.015041824078273541
ACH-000054,0.027663542855824882
ACH-000055,-0.1124167345401969
ACH-000060,-0.0441276190636408
ACH-000067,-0.03458555720107475
ACH-000070,-0.08358282497538412
ACH-000075,-0.07688062008160111
ACH-000078,-0.13484674526067447
ACH-000082,-0.060954473455546776
ACH-000085,-0.1440053419406469
ACH-000086,-0.06114003667195581
ACH-000087,0.20697841001172115
ACH-000092,-0.05552852043816447
ACH-000095,-0.16250031854523858
ACH-000097,0.04728198457693182
ACH-000098,-0.1203804954954476
ACH-000099,0.04469400663699621
ACH-000108,-0.12443819060391445
ACH-000113,-0.06307172089795841
ACH-000116,-0.06702611012768166
ACH-000118,-0.16328199338017432
ACH-000120,-0.027698194527738255
ACH-000123,-0.08553350573184408
ACH-000127,-0.09146164437411218
ACH-000128,-0.10329229319283416
ACH-000132,-0.07049641848961861
ACH-000133,-0.054430444822940266
ACH-000137,0.023166018597797232
ACH-000138,0.001167447174468758
ACH-000142,-0.07371492222111255
ACH-000143,0.07328291061085522
ACH-000146,-0.2214745945867034
ACH-000148,0.07381271281642385
ACH-000150,0.05331205455048341
ACH-000152,-0.07776640006356887
ACH-000153,-0.06333723262925746
ACH-000159,0.03090439126554594
ACH-000160,-0.09548137891966192
ACH-000163,-0.04684142910439347
ACH-000167,-0.17046023258205112
ACH-000168,-0.13410081246361913
ACH-000169,-0.06415016071602929
ACH-000178,-0.01431088067446664
ACH-000183,0.024263507656345815
ACH-000188,-0.0807543184085487
ACH-000189,-0.1117048575865149
ACH-000190,0.01864692177351169
ACH-000198,-0.21315165099669187
ACH-000203,-0.19151167310402156
ACH-000204,0.035275883087911464
ACH-000206,-0.3540027241855727
ACH-000207,-0.12684215138941432
ACH-000208,-0.13435128301333993
ACH-000210,0.09386026476589186
ACH-000211,0.011323063944063724
ACH-000215,-0.07696638972328419
ACH-000221,0.10440248784575054
ACH-000222,0.05958920568457132
ACH-000223,-0.2225430489812059
ACH-000226,-0.08385726883053413
ACH-000227,-0.0396348987393596
ACH-000228,0.06906144535979042
ACH-000231,-0.16745394883476436
ACH-000232,0.07472866348995473
ACH-000233,-0.11871910827559175
ACH-000234,0.02744801503333055
ACH-000235,-0.06209731051094752
ACH-000237,0.016491415380370533
ACH-000238,-0.15247947028241585
ACH-000242,0.2442721405402148
ACH-000243,-0.053092272686886516
ACH-000244,-0.08078491691040263
ACH-000246,-0.08507275513502123
ACH-000248,-0.01317320985366893
ACH-000250,-0.05159175112014162
ACH-000251,-0.07357411753524766
ACH-000252,-0.08579095150411711
ACH-000253,-0.02798572826052286
ACH-000255,0.07516331369165254
ACH-000256,-0.0849662918959874
ACH-000257,0.06089585606457485
ACH-000258,-0.12579854516410385
ACH-000259,-0.09281872381168343
ACH-000260,0.008015310719836929
ACH-000261,-0.0186995497171134
ACH-000262,-0.04511067245192014
ACH-000263,-0.0463475871497398
ACH-000264,-0.12276819658466305
ACH-000265,0.08513016055022761
ACH-000266,-0.11785145803652748
ACH-000272,-0.012412823759352092
ACH-000274,0.016837295539160288
ACH-000277,-0.09885370610956078
ACH-000278,0.08513864539002566
ACH-000279,-0.034982145464189714
ACH-000280,0.02670053064902616
ACH-000281,-0.03653173216429555
ACH-000288,0.01588131924326187
ACH-000291,-0.03828327856843794
ACH-000293,-0.061417409424511786
ACH-000294,-0.09535151672232944
ACH-000295,-0.017630141067063603
ACH-000296,-0.2115747693718848
ACH-000302,-0.013065705390390042
ACH-000304,-0.11592148705022365
ACH-000307,-0.08200207976374997
ACH-000308,0.009852328908103655
ACH-000310,0.02273592591757289
ACH-000311,0.04282853053934827
ACH-000312,-0.03714971515449485
ACH-000315,0.13420013139931672
ACH-000316,-0.07494975490696175
ACH-000317,-0.27955939235879296
ACH-000318,-0.061250597906652125
ACH-000319,-0.18554886285844674
ACH-000320,-0.0543278080763108
ACH-000322,0.1421150310932731
ACH-000323,-0.028049205380748482
ACH-000324,-0.009201217891378923
ACH-000329,-0.09969316369147156
ACH-000330,-0.224609507171546
ACH-000331,-0.048926318716569966
ACH-000332,-0.07049934668549344
ACH-000334,-0.1062278037564507
ACH-000335,0.0067637786844099825
ACH-000336,-0.13844403039967856
ACH-000337,0.08608525714613073
ACH-000338,-0.496975579960709
ACH-000339,-0.008210416153668824
ACH-000341,-0.03742280430765453
ACH-000348,-0.0377014108908945
ACH-000350,0.1223096380415402
ACH-000352,0.08052107060753133
ACH-000356,-0.14184811028387398
ACH-000361,0.005294487222897425
ACH-000362,-0.3128110500719363
ACH-000363,-0.09009775286222667
ACH-000364,-0.06216667429872385
ACH-000365,-0.028919353592262095
ACH-000366,0.019112988528895238
ACH-000368,-0.1893616183857057
ACH-000374,-0.21792451730821089
ACH-000375,-0.01696413471326993
ACH-000376,0.07672040358337798
ACH-000381,0.004781389927427503
ACH-000383,-0.040437434610225816
ACH-000387,-0.09604658119564
ACH-000389,0.06916325036992961
ACH-000390,-0.06757261503941266
ACH-000393,-0.03218301903601628
ACH-000395,0.03048214628105656
ACH-000396,-0.13960902269599848
ACH-000397,-0.03649158751114763
ACH-000401,-0.03087303511491773
ACH-000402,-0.2734878394977095
ACH-000403,-0.1021942882363426
ACH-000404,0.1984004509011219
ACH-000406,-0.024152012802963137
ACH-000407,-0.04538911676747141
ACH-000408,0.01230297459925106
ACH-000410,0.013327991049807471
ACH-000411,-0.0021002175766824767
ACH-000414,-0.09113172271211403
ACH-000415,-0.12209142014771668
ACH-000416,0.06916590092169439
ACH-000420,-0.01870142670653775
ACH-000421,0.0447597412031171
ACH-000424,0.14385914615082993
ACH-000425,0.02086969383309716
ACH-000426,-0.13665557581311005
ACH-000427,-0.09966425905300952
ACH-000433,0.05344255785013568
ACH-000435,-0.13626255981302315
ACH-000436,-0.026129056321506427
ACH-000444,-0.01730908616486919
ACH-000445,-0.09075849695675746
ACH-000448,-0.09594073914171042
ACH-000450,0.0548015890771304
ACH-000452,-0.13925545891277835
ACH-000454,-0.212568480501974
ACH-000458,-0.02320452155779909
ACH-000459,-0.13435829414510633
ACH-000460,-0.1377926075301491
ACH-000461,-0.14575320030142902
ACH-000463,0.01407566129205241
ACH-000464,-0.07717871739135694
ACH-000466,-0.04052849827853698
ACH-000467,-0.15923078079613787
