,OR1A2 (26189)
ACH-000004,-0.04700824563139347
ACH-000005,0.015867959074761285
ACH-000007,0.16362394446907166
ACH-000009,-0.18715963341867653
ACH-000011,-0.04049401445601369
ACH-000012,-0.12072780087561022
ACH-000013,-0.08976400190465524
ACH-000014,-0.08679606971903532
ACH-000015,-0.17199470307838816
ACH-000017,-0.13718319295188167
ACH-000018,0.1645667306994573
ACH-000019,-0.04364558236651055
ACH-000021,-0.023861342250260518
ACH-000022,0.04687580041950115
ACH-000025,-0.16405299398818432
ACH-000028,-0.16454119009706444
ACH-000030,-0.053539665795896065
ACH-000035,0.06409978395349672
ACH-000036,-0.04542200080065032
ACH-000037,0.027129044548411956
ACH-000039,-0.11069260968657894
ACH-000040,-0.14618227554967209
ACH-000041,0.02217894502159204
ACH-000042,-0.08428744828035613
ACH-000045,-0.02917969412928888
ACH-000047,-0.09277739886136188
ACH-000052,-0.3093927850527449
ACH-000053,-0.1843708350430354
ACH-000054,0.008677527294788826
ACH-000055,0.033715158415610874
ACH-000060,-0.07951726446517747
ACH-000067,-0.17487023646509514
ACH-000070,0.05787074593854121
ACH-000075,0.04926332393673085
ACH-000078,-0.2364007981953769
ACH-000082,-0.15429094668948296
ACH-000085,-0.10044717866386056
ACH-000086,-0.09002027885601274
ACH-000087,0.10066735705816307
ACH-000092,0.06884184182804406
ACH-000095,-0.15281423912065975
ACH-000097,-0.16939555458272965
ACH-000098,-0.13339576058049285
ACH-000099,-0.053181201790204094
ACH-000108,0.011840008884661628
ACH-000113,-0.03558988808067255
ACH-000116,-0.08316544889964105
ACH-000118,0.03811012746113642
ACH-000120,-0.08776686370665346
ACH-000123,-0.012178536572805843
ACH-000127,-0.07129410033146681
ACH-000128,0.004573826102642349
ACH-000132,-0.0037955079526186975
ACH-000133,-0.00013903482268520518
ACH-000137,-0.013555385634553788
ACH-000138,-0.09980358183700833
ACH-000142,-0.13670693527246836
ACH-000143,0.05813647533092017
ACH-000146,-0.012310345891441374
ACH-000148,-0.01866688419101781
ACH-000150,-0.2326749336547433
ACH-000152,-0.07990056434735145
ACH-000153,0.005819644059047309
ACH-000159,-0.047677774227471416
ACH-000160,-0.08416238869544937
ACH-000163,-0.06337812217235562
ACH-000167,-0.030046500838955995
ACH-000168,-0.08510877898309804
ACH-000169,-0.12837338929697545
ACH-000178,-0.060941065444027075
ACH-000183,-0.01158028079953735
ACH-000188,-0.04284009463757461
ACH-000189,-0.058444090254297025
ACH-000190,0.010849185303347792
ACH-000198,-0.03798376640557488
ACH-000203,-0.1615836687321991
ACH-000204,-0.2455099436870844
ACH-000206,-0.22534341101137625
ACH-000207,-0.06936713210820346
ACH-000208,0.055943728592005616
ACH-000210,-0.010435475452207221
ACH-000211,-0.05972064597969511
ACH-000215,-0.07192835230557475
ACH-000221,0.007422204173290241
ACH-000222,0.20058629412020101
ACH-000223,-0.06170860369641346
ACH-000226,-0.13205125562320386
ACH-000227,0.0210346014416876
ACH-000228,-0.08115334988340131
ACH-000231,-0.18203832141187304
ACH-000232,-0.04066778221705097
ACH-000233,-0.049359873936748115
ACH-000234,-0.04418276418953748
ACH-000235,0.0052489875784640025
ACH-000237,-0.027254604949790543
ACH-000238,-0.1493506276419022
ACH-000242,0.019187390172996945
ACH-000243,0.06911982964123416
ACH-000244,0.12372970699241972
ACH-000246,-0.08026262931895392
ACH-000248,-0.14852128574145285
ACH-000250,-0.0617051906645243
ACH-000251,-0.2087100800845954
ACH-000252,-0.22435041631731864
ACH-000253,-0.13901094321897614
ACH-000255,0.040537172568005125
ACH-000256,-0.21817774647875965
ACH-000257,0.06833505308839699
ACH-000258,0.21135292841464484
ACH-000259,-0.015598368484258038
ACH-000260,-0.07429790770068423
ACH-000261,0.007904848280776505
ACH-000262,0.005644331152749666
ACH-000263,-0.034261855586959114
ACH-000264,0.01537602547936771
ACH-000265,0.1917685654442705
ACH-000266,-0.12660201155980852
ACH-000272,-0.15588095727602613
ACH-000274,-0.09087440122085172
ACH-000277,-0.11196912809510184
ACH-000278,-0.010951233748213288
ACH-000279,-0.07140164666783541
ACH-000280,-0.15201872807002131
ACH-000281,0.012312492359669663
ACH-000288,-0.2716154324547809
ACH-000291,-0.10123767834491844
ACH-000293,-0.14372943026012694
ACH-000294,-0.13832139786702424
ACH-000295,0.09512482436345716
ACH-000296,0.06267601094932483
ACH-000302,-0.012713021276263885
ACH-000304,-0.13893474693980326
ACH-000307,-0.021685349615782286
ACH-000308,-0.09209401988968767
ACH-000310,-0.18762817760525874
ACH-000311,-0.05793959642515582
ACH-000312,-0.14847824927719047
ACH-000315,0.017000863507359746
ACH-000316,-0.22215814341996865
ACH-000317,-0.013246912922536323
ACH-000318,-0.23823294918555074
ACH-000319,0.04532116450036086
ACH-000320,-0.04873306069885577
ACH-000322,0.05148678017051291
ACH-000323,-0.05334314322077696
ACH-000324,-0.043864286992314136
ACH-000329,-0.0819511346926787
ACH-000330,0.24334300600393
ACH-000331,-0.2400355593129557
ACH-000332,-0.025068727734327983
ACH-000334,-0.1354810833766674
ACH-000335,-0.03498409317250128
ACH-000336,0.1380967251900735
ACH-000337,-0.12777887042109973
ACH-000338,0.16375672790668086
ACH-000339,-0.048439050926386965
ACH-000341,-0.04394193076219164
ACH-000348,0.03667315712389042
ACH-000350,-0.09871354948256747
ACH-000352,-0.1181086964054007
ACH-000356,0.026425567794412137
ACH-000361,-0.11834431626981386
ACH-000362,-0.016348775579890732
ACH-000363,0.03820909402624237
ACH-000364,-0.11202739422341602
ACH-000365,-0.06412882785160845
ACH-000366,-0.08597868153433526
ACH-000368,-0.11736664016941445
ACH-000374,0.029236701107442305
ACH-000375,0.269760707896264
ACH-000376,0.013452390460218584
ACH-000381,-0.22475968585025088
ACH-000383,-0.009486045745892902
ACH-000387,-0.11438171387864852
ACH-000389,-0.1997370481732868
ACH-000390,-0.05459584381336495
ACH-000393,-0.07555642498322156
ACH-000395,-0.22501466683404592
ACH-000396,0.059654456370821576
ACH-000397,-0.1407406501656673
ACH-000401,-0.006557429424895253
ACH-000402,0.002683526075695607
ACH-000403,-0.042644810641835125
ACH-000404,0.17943402744471199
ACH-000406,-0.07305161092231661
ACH-000407,-0.09330152872194122
ACH-000408,-0.056260858121414375
ACH-000410,-0.14643501361509662
ACH-000411,-0.12875500338967008
