,MTRNR2L8 (100463486)
ACH-000004,-0.6391615225482127
ACH-000005,-0.5444002662672447
ACH-000007,-0.5671973886061972
ACH-000009,-0.5751561460998826
ACH-000011,-0.4262351529483431
ACH-000012,-0.4976723198397359
ACH-000013,-0.5255190264340301
ACH-000014,-0.7591961354750048
ACH-000015,-0.4785122533971776
ACH-000017,-0.4537696182464839
ACH-000018,-0.4933973735709274
ACH-000019,-0.4494105476322881
ACH-000021,-0.5855141958930963
ACH-000022,-0.5548143296992986
ACH-000025,-0.5172451670818976
ACH-000028,-0.5666463890552513
ACH-000030,-0.53726471793655
ACH-000035,-0.5407579225182589
ACH-000036,-0.5225164492944716
ACH-000037,-0.5459725029420895
ACH-000039,-0.6293758747521976
ACH-000040,-0.465386522033576
ACH-000041,-0.6113182136585038
ACH-000042,-0.5190505791493821
ACH-000045,-0.5526425168333531
ACH-000047,-0.5099559219805985
ACH-000052,-0.5335756118376892
ACH-000053,-0.4786608213669039
ACH-000054,-0.4671232445883741
ACH-000055,-0.7181762106933905
ACH-000060,-0.5611291776575139
ACH-000067,-0.5010318773971361
ACH-000070,-0.5300817082926135
ACH-000075,-0.5288240508322127
ACH-000078,-0.4898114241374876
ACH-000082,-0.4806668104961189
ACH-000085,-0.4835572603148815
ACH-000086,-0.5221351545501496
ACH-000087,-0.490513394135052
ACH-000092,-0.4331249739643446
ACH-000095,-0.5790803780824018
ACH-000097,-0.5018736777964378
ACH-000098,-0.5074444010314936
ACH-000099,-0.4857072053895002
ACH-000108,-0.5981206111752857
ACH-000113,-0.4783557759577362
ACH-000116,-0.4566458817759247
ACH-000118,-0.4858450405009014
ACH-000120,-0.6263268384103553
ACH-000123,-0.5382602496544711
ACH-000127,-0.475557367452963
ACH-000128,-0.5131659329894697
ACH-000132,-0.6124209842867057
ACH-000133,-0.49577186071740703
ACH-000137,-0.6400545050483566
ACH-000138,-0.537320463765303
ACH-000142,-0.5822295335326358
ACH-000143,-0.6809074983641259
ACH-000146,-0.5871082867985153
ACH-000148,-0.5033414949060889
ACH-000150,-0.5104888701619568
ACH-000152,-0.4884500861540612
ACH-000153,-0.6329763133161064
ACH-000159,-0.5786651569627209
ACH-000160,-0.5491522899767031
ACH-000163,-0.5259277324024465
ACH-000167,-0.4730977576268605
ACH-000168,-0.5032590559463275
ACH-000169,-0.5210386523614083
ACH-000178,-0.5013224002334302
ACH-000183,-0.6020016107155579
ACH-000188,-0.584916159069396
ACH-000189,-0.5149741119644011
ACH-000190,-0.6772373444603482
ACH-000198,-0.5935701550869387
ACH-000203,-0.477605415273854
ACH-000204,-0.5614800808445859
ACH-000206,-0.4539184348143687
ACH-000207,-0.5609888448361271
ACH-000208,-0.5582574389780848
ACH-000210,-0.5998906766879599
ACH-000211,-0.5346892622193723
ACH-000215,-0.4807580785796189
ACH-000221,-0.5939441625989411
ACH-000222,-0.6640584129887136
ACH-000223,-0.4796400952439031
ACH-000226,-0.5479134925817922
ACH-000227,-0.44156822475476504
ACH-000228,-0.5035196099224528
ACH-000231,-0.6109808784937697
ACH-000232,-0.6083253235817061
ACH-000233,-0.4655732075678384
ACH-000234,-0.4775134211781863
ACH-000235,-0.5199524920744205
ACH-000237,-0.5281707407404765
ACH-000238,-0.4606027698471016
ACH-000242,-0.7856288171180122
ACH-000243,-0.439180449878055
ACH-000244,-0.7096006543368397
ACH-000246,-0.5002769766273328
ACH-000248,-0.4717991492791937
ACH-000250,-0.5022974387112265
ACH-000251,-0.4723987067115504
ACH-000252,-0.7144493130308764
ACH-000253,-0.4924641387555296
ACH-000255,-0.4938587304022197
ACH-000256,-0.5139973071088922
ACH-000257,-0.5415285321449642
ACH-000258,-0.5798545686386372
