,TWISTNB (221830)
ACH-000421,-0.8163647550621133
ACH-000424,-0.9478423762410091
ACH-000425,-0.8071002864671686
ACH-000426,-1.2952924839094655
ACH-000427,-0.7183442773804373
ACH-000433,-0.3952852576971944
ACH-000435,-1.0189131444823691
ACH-000436,-0.6555763296477014
ACH-000444,-0.9817491046772068
ACH-000445,-0.5998204558880095
ACH-000448,-0.7954854032960229
ACH-000450,-0.7836940835562056
ACH-000452,-0.8586591196079512
ACH-000454,-0.8323780865475952
ACH-000458,-0.9230036352881528
ACH-000459,-0.9391897409237112
ACH-000460,-0.7822826405684249
ACH-000461,-0.8166200483449919
ACH-000463,-0.6673061128700843
ACH-000464,-0.8643673097236272
ACH-000466,-1.3174460748876522
ACH-000467,-1.0673646921252418
ACH-000468,-0.7085383393331142
ACH-000469,-0.760518839977016
ACH-000470,-0.8645192773989503
ACH-000471,-0.8640136250542221
ACH-000472,-0.6873749957736137
ACH-000473,-1.1572733793771983
ACH-000475,-0.7306483333429655
ACH-000476,-0.8003123849254731
ACH-000477,-1.1611549154488296
ACH-000479,-0.6508304396761714
ACH-000480,-0.9222697631441626
ACH-000481,-0.8356810663994881
ACH-000483,-1.0260980776302868
ACH-000484,-0.8759979913327339
ACH-000485,-0.6605037207857553
ACH-000486,-0.9819650757354405
ACH-000487,-0.9610710314529652
ACH-000488,-0.9306838026171044
ACH-000490,-1.0025146887571377
ACH-000491,-0.2595265428626212
ACH-000495,-0.6070180256601501
ACH-000496,-0.8731350048670343
ACH-000499,-0.48727792845510604
ACH-000500,-0.8535223899164839
ACH-000502,-0.7275126449099473
ACH-000503,-0.906075968715629
ACH-000505,-0.7111198655954151
ACH-000507,-0.8818347829398244
ACH-000510,-0.9967229793283808
ACH-000511,-0.808250683025303
ACH-000512,-0.66705936161926
ACH-000516,-0.9226215356122546
ACH-000517,-0.5865409439086047
ACH-000518,-0.7242837648719059
ACH-000520,-0.6713368429937652
ACH-000521,-0.6976089204764997
ACH-000522,-0.9778813360799598
ACH-000524,-1.0104348265855077
ACH-000527,-0.99122422913895
ACH-000528,-0.9780653129021676
ACH-000537,-0.6519456437954169
ACH-000541,-0.7281631195057133
ACH-000542,-0.7982413493618851
ACH-000544,-0.8081342043060084
ACH-000545,-0.8041997186889235
ACH-000547,-1.263222572023477
ACH-000548,-0.7864323514892684
ACH-000549,-1.0363817567375355
ACH-000550,-0.78929073469559
ACH-000552,-1.082701984865598
ACH-000556,-0.8407262077473978
ACH-000557,-0.8525769510757073
ACH-000569,-0.6040286780067932
ACH-000570,-0.6220546822013573
ACH-000571,-0.8168964483693963
ACH-000573,-0.7372120845362686
ACH-000576,-0.8999209115555112
ACH-000579,-0.7193838712832337
ACH-000580,-0.8991075066153165
ACH-000584,-0.7440366229370128
ACH-000585,-0.8114586629434614
ACH-000588,-1.0829980557947223
ACH-000589,-0.7828409050340807
ACH-000591,-0.7231093845145927
ACH-000593,-0.8873773649377618
ACH-000600,-0.9768376300737052
ACH-000601,-0.8273162076468709
ACH-000605,-0.6740825714823971
ACH-000606,-0.8403292041195158
ACH-000608,-0.7843835753557059
ACH-000614,-1.1915365256331951
ACH-000616,-0.7860286614568381
ACH-000618,-0.8468789708631755
ACH-000619,-0.917898863806596
ACH-000620,-0.9588538946533972
ACH-000621,-0.5749220463803398
ACH-000622,-0.8495164747805691
ACH-000623,-0.9227175379128972
ACH-000624,-0.8093486943955415
ACH-000627,-0.8866698538758058
ACH-000630,-0.9824964940763362
ACH-000631,-1.1791835316164898
ACH-000632,-1.0360946808448803
ACH-000633,-0.5109035588861177
ACH-000637,-0.9868646391157496
ACH-000638,-0.8076204405576584
ACH-000646,-0.6763433351615814
ACH-000647,-0.6868506686538202
ACH-000648,-0.7810682335861531
ACH-000649,-0.8345977419836098
ACH-000651,-0.8149430589122275
ACH-000652,-0.7939339895901825
ACH-000653,-0.6513843449978161
ACH-000657,-0.7842927187803954
ACH-000658,-0.8966481948538239
ACH-000661,-0.9856842702783718
ACH-000662,-0.6818373677633945
ACH-000663,-1.206897358209292
ACH-000665,-0.573714297768153
ACH-000671,-0.6038272504162167
ACH-000672,-1.1912363155332226
ACH-000673,-0.9441690864508328
ACH-000676,-0.8636642055489098
ACH-000677,-0.943103893576816
ACH-000681,-0.7973205946744283
ACH-000683,-0.5588341943552942
ACH-000684,-0.9063675597099761
ACH-000688,-0.8807677986812804
ACH-000693,-0.6895675944486042
ACH-000694,-0.5974060751249741
ACH-000695,-0.9631821944532319
ACH-000696,-0.9242936017330492
ACH-000697,-0.7103431808973413
ACH-000699,-0.8817372659979698
ACH-000701,-0.9618498920389972
ACH-000706,-0.6235561447818733
ACH-000711,-0.7765490122306381
ACH-000713,-1.0193886389313824
ACH-000714,-0.6073692025676571
ACH-000718,-0.7565442842220409
ACH-000720,-0.8757625224062214
ACH-000721,-0.7878758642770841
ACH-000724,-1.5619845651940103
ACH-000725,-0.5696530727733213
ACH-000732,-1.1934898748866474
ACH-000734,-0.7233052243551242
ACH-000735,-0.7862659318295468
ACH-000736,-1.0834977407310231
ACH-000738,-0.6715339414120061
ACH-000746,-0.8763076060054141
ACH-000747,-0.7228608038156233
ACH-000748,-0.81753793666517
ACH-000753,-0.7841082187412491
ACH-000756,-0.8222999087203533
ACH-000757,-0.4588659012153774
ACH-000758,-0.8731244642422911
ACH-000760,-0.7748857972928224
ACH-000762,-0.8168721524775321
ACH-000763,-1.1241510478903318
ACH-000764,-0.3888175189525897
ACH-000765,-0.8332499242375144
ACH-000766,-0.7532120958451886
ACH-000767,-0.8418776582140415
ACH-000768,-0.9785352076667974
ACH-000769,-0.8310310860082464
ACH-000770,-1.0942646587355274
ACH-000771,-0.8991191229738431
ACH-000773,-0.7942177479001686
ACH-000776,-0.8318765219105071
ACH-000777,-0.7372480127280493
ACH-000778,-0.9434781489451104
ACH-000781,-0.7370282381771059
ACH-000782,-1.1125792242484014
ACH-000783,-0.7061553907871172
ACH-000784,-0.6198810252931145
ACH-000785,-0.6723356197179647
ACH-000787,-0.6925179214167353
ACH-000788,-0.6369397073293693
ACH-000791,-0.83695343184826
ACH-000792,-0.6389372093103749
ACH-000794,-0.8231545333245844
ACH-000796,-1.05445602046533
ACH-000798,-0.9806372809739442
ACH-000799,-0.9200366027084388
ACH-000800,-1.0237978633883
ACH-000802,-1.0675825771962146
ACH-000804,-0.852555129667249
ACH-000805,-0.7948824898484971
ACH-000809,-0.6770400449151912
ACH-000810,-1.1309378572108464
ACH-000811,-1.1129544110343232
ACH-000817,-0.6921275982163223
ACH-000819,-0.7425867600347756
ACH-000820,-0.6389794783143401
ACH-000821,-0.8253916896498322
ACH-000822,-0.8284776605038185
ACH-000823,-0.6288036419550592
ACH-000824,-0.7768407274276162
ACH-000827,-0.6758654027151457
ACH-000829,-0.7953201830019173
ACH-000831,-0.9708723309136283
ACH-000832,-0.6988527285121342
ACH-000833,-0.6039243550047008
ACH-000834,-0.8076657966016508
ACH-000835,-0.951742536764745
ACH-000836,-0.9805489323425102
ACH-000837,-0.9419435870491866
ACH-000838,-1.0301068654455945
ACH-000839,-0.6998818194057922
ACH-000840,-0.9782443879656586
ACH-000841,-0.8705270529729962
ACH-000843,-1.0537986237168433
ACH-000846,-0.6928643570773717
ACH-000847,-0.5460117241561597
ACH-000848,-0.7416691557972327
ACH-000849,-0.7944108965959675
ACH-000851,-0.8066573450354039
ACH-000855,-0.8374651591372435
ACH-000856,-0.9846703968541026
ACH-000858,-0.6990757648913154
ACH-000859,-0.7678886648986845
ACH-000861,-0.6761242307739754
ACH-000862,-1.0000579300017851
ACH-000865,-0.95974754134507
ACH-000866,-0.9584258204077204
ACH-000867,-0.6373962997009606
ACH-000869,-0.6508933624929644
ACH-000872,-0.6095358347881482
ACH-000873,-0.8609241969690301
ACH-000876,-1.0953435628828732
ACH-000878,-0.9045973609269596
ACH-000880,-1.2219368959985206
ACH-000881,-0.8691528804498926
ACH-000882,-0.7625158886681558
ACH-000884,-1.075875400170586
ACH-000885,-1.016370713974149
ACH-000887,-0.8805820706228596
ACH-000889,-0.5876814483045524
ACH-000896,-0.7410806362637312
ACH-000898,-0.6923110111133398
ACH-000900,-0.6637013195883663
ACH-000901,-0.7225659635023436
ACH-000905,-0.8842222971418003
ACH-000906,-0.7011319847653124
ACH-000907,-0.8383232086876024
ACH-000910,-0.9812994965360484
ACH-000911,-1.033945036464845
ACH-000912,-0.7143197288878256
ACH-000913,-0.7469774022343983
ACH-000915,-0.7343476892635709
ACH-000916,-0.8076717247800966
ACH-000917,-0.6848461296542551
ACH-000920,-0.5913481330364782
ACH-000921,-0.8286796287279559
ACH-000924,-1.0351569463920558
ACH-000926,-0.7593576903800426
ACH-000928,-0.8156861074591893
ACH-000929,-1.209546684493718
ACH-000932,-0.9355972404169612
ACH-000935,-0.8543612587146375
ACH-000936,-0.7951640557337909
ACH-000937,-0.9509417111730776
ACH-000938,-0.7169594582927263
ACH-000939,-0.9301774396651196
ACH-000941,-0.6073831072607891
ACH-000943,-0.9092111158874978
ACH-000946,-0.9601146874936468
ACH-000947,-0.8326149764153971
ACH-000948,-0.9739915808218662
ACH-000950,-0.5771743745329687
ACH-000953,-0.6706598753490416
ACH-000954,-0.9879997115153158
ACH-000957,-0.7776013792440802
ACH-000958,-0.6385943034734761
ACH-000960,-0.7317687163822557
ACH-000963,-1.1554055556649865
ACH-000968,-0.8212620875472366
ACH-000969,-0.7588689675957967
ACH-000972,-0.6516785484724447
ACH-000973,-0.8454077072626486
ACH-000974,-1.0620116944623217
ACH-000978,-1.2749267556353678
ACH-000984,-0.6412824292596832
ACH-000986,-0.6080762888692143
ACH-000988,-0.9335813208097242
ACH-000993,-0.7351928015771343
ACH-000994,-0.6888534014427016
ACH-000996,-0.7407525621502881
ACH-001001,-0.6921370177429779
ACH-001020,-0.6550491181386087
ACH-001028,-0.8150062624631518
ACH-001031,-1.1102979067615903
ACH-001038,-0.5364971497502237
ACH-001048,-0.8637081633513679
ACH-001050,-0.7484664640692499
ACH-001053,-0.8579051046008241
ACH-001054,-0.9348726407777748
ACH-001061,-0.9078245835181824
ACH-001067,-0.783956546639683
ACH-001075,-0.8893323237981486
ACH-001096,-0.829947204062368
ACH-001111,-0.4954917435698608
ACH-001119,-0.8365426420982174
ACH-001128,-0.4448873759033501
ACH-001134,-0.951714631221792
ACH-001151,-0.7747299076043224
ACH-001163,-0.8666497540797996
ACH-001164,-0.6391545062076088
ACH-001183,-0.8957492629697029
ACH-001192,-0.7400578993409093
ACH-001193,-0.4761989537043242
ACH-001196,-0.6813837303575078
ACH-001197,-0.8292671989705742
ACH-001205,-0.8335345766130821
ACH-001211,-0.8033650605965428
ACH-001212,-0.8369254776943702
ACH-001228,-1.0414020816697211
ACH-001232,-0.8940907891298863
ACH-001239,-0.4738979527537153
ACH-001270,-0.6054652536281421
ACH-001274,-0.8485103004366441
ACH-001275,-0.5220307991718911
ACH-001277,-0.8594941904029205
ACH-001278,-0.9109709494175644
ACH-001280,-1.1250174588291442
ACH-001283,-0.8110635074099916
ACH-001289,-0.9043841162544088
ACH-001300,-0.5762192148525863
ACH-001301,-0.9618783015051632
ACH-001302,-1.1182237174762222
ACH-001306,-1.2063312764979277
ACH-001318,-0.7896318310010216
ACH-001322,-0.9427515865410347
ACH-001328,-0.7686786156107989
ACH-001332,-0.3408943722972757
ACH-001336,-1.043219185721171
ACH-001346,-0.6999848850566842
ACH-001353,-0.7085714881181383
ACH-001354,-0.548503128249181
ACH-001367,-0.6609642441263892
ACH-001368,-0.954651565591566
ACH-001374,-0.9082028866619608
ACH-001377,-0.9285781200611072
ACH-001380,-0.8575480125728406
ACH-001391,-0.7274095155664041
ACH-001408,-1.0369154345628846
ACH-001430,-0.6313585718512454
ACH-001431,-0.7800613776974078
ACH-001450,-0.6707564069701902
ACH-001496,-0.8951689096727057
ACH-001500,-0.7412563261365877
ACH-001523,-1.077955454421988
ACH-001532,-0.8752546415016165
ACH-001550,-0.5602595716139235
ACH-001552,-0.9586909310570226
ACH-001554,-0.8025925063426232
ACH-001654,-0.7498850087777029
ACH-001735,-1.055176822976405
ACH-001736,-0.7029986444178303
ACH-001737,-1.065964580643159
ACH-001740,-0.8096453337054734
ACH-001745,-0.649861796051883
ACH-001765,-0.5799938866402822
