,GLO1 (2739)
ACH-000004,0.07571785599940523
ACH-000005,0.15977534638576282
ACH-000007,-0.03667322916892681
ACH-000009,-0.038218231671069434
ACH-000011,0.009286142366794169
ACH-000012,-0.15633145120766825
ACH-000013,-0.12006164321619263
ACH-000014,-0.027394223898349033
ACH-000015,-0.008236677502036572
ACH-000017,-0.02591687453636618
ACH-000018,-0.010107169583790238
ACH-000019,0.034652447326667384
ACH-000021,-0.0454631598716483
ACH-000022,0.09186927352574058
ACH-000025,0.07028184714144435
ACH-000028,-0.00989993026856543
ACH-000030,-0.06498774032090787
ACH-000035,-0.2463094669325441
ACH-000036,-0.05770123654140076
ACH-000037,-0.18297658055792404
ACH-000039,-0.3649661687530134
ACH-000040,0.03195271019828872
ACH-000041,0.049397771497955496
ACH-000042,-0.027282449723919126
ACH-000045,0.029971769876234212
ACH-000047,-0.1813638036899573
ACH-000052,-0.1819523460028595
ACH-000053,-5.2457992889184664e-05
ACH-000054,-0.07880072586673209
ACH-000055,0.05676654182333483
ACH-000060,0.016999939971291816
ACH-000067,-0.13472978692517928
ACH-000070,-0.01795526125615629
ACH-000075,0.009202421242589541
ACH-000078,-0.2415196414722837
ACH-000082,0.02846562505821818
ACH-000085,-0.5698840326896119
ACH-000086,0.0392855821906784
ACH-000087,-0.1058049189150888
ACH-000092,-0.010855864364547843
ACH-000095,-0.10466669844409986
ACH-000097,0.055475859175979365
ACH-000098,-0.022505049747349872
ACH-000099,-0.1567971910048041
ACH-000108,-0.16922144085930793
ACH-000113,-0.09820819746673813
ACH-000116,0.0774301946607069
ACH-000118,-0.0748454319306014
ACH-000120,-0.0989318494792992
ACH-000123,-0.14853652730755598
ACH-000127,-0.15967180784615534
ACH-000128,-0.06550580048288364
ACH-000132,-0.033269650330437564
ACH-000133,-0.1537078304472544
ACH-000137,0.02665596995007629
ACH-000138,0.012824540574754508
ACH-000142,0.018424601939980276
ACH-000143,-0.4039727440765049
ACH-000146,0.014627594058313704
ACH-000148,0.12472227134964638
ACH-000150,0.14431142887395124
ACH-000152,0.08630709509320872
ACH-000153,-0.3078362067321115
ACH-000159,-0.02668877508373734
ACH-000160,0.37549244682977295
ACH-000163,0.04808441241175982
ACH-000167,0.7079141342042855
ACH-000168,0.011421045516590352
ACH-000169,-0.10517182437970307
ACH-000178,-0.12536548214676782
ACH-000183,0.10337629376574277
ACH-000188,0.13030330935702894
ACH-000189,0.3253971554979451
ACH-000190,0.30228478964089195
ACH-000198,-0.128458314885372
ACH-000203,0.3823658444174674
ACH-000204,-0.09446061987237256
ACH-000206,-0.09794908125155084
ACH-000207,-0.042744067252111766
ACH-000208,-0.08833730618715248
ACH-000210,-0.08891811228154811
ACH-000211,0.05231463534356549
ACH-000215,-0.038423217399680194
ACH-000221,0.05177386327063034
ACH-000222,0.18631039730877136
ACH-000223,-0.1222535200994445
ACH-000226,-0.16316752000980606
ACH-000227,0.20520812394231586
ACH-000228,-0.021384417477752417
