,PPIG (9360)
ACH-000004,0.006704819146989307
ACH-000005,-0.09149221567226702
ACH-000007,0.08020242652380923
ACH-000009,-0.11451183531817015
ACH-000011,0.2229869568996435
ACH-000012,0.05595234201802672
ACH-000013,0.06273158262443529
ACH-000014,0.16587217294889248
ACH-000015,0.10500940807064382
ACH-000017,-0.18281993030883986
ACH-000018,-0.020079699113167256
ACH-000019,0.011038072868678693
ACH-000021,0.09744660541660376
ACH-000022,0.12325536822754064
ACH-000025,0.05190674090025958
ACH-000028,0.09900741536307243
ACH-000030,-0.11661215752438026
ACH-000035,0.050824544728856634
ACH-000036,0.054336104343743516
ACH-000037,-0.021113942353272918
ACH-000039,0.06622371406197639
ACH-000040,0.11350244783363785
ACH-000041,-0.17375719568323664
ACH-000042,0.19801270175507785
ACH-000045,0.049065346257274815
ACH-000047,0.11475268532909982
ACH-000052,0.05889250811817151
ACH-000053,0.12402293250103465
ACH-000054,0.05590839268486387
ACH-000055,-0.1694251727395489
ACH-000060,0.05477649820536306
ACH-000067,-0.07932982127613394
ACH-000070,0.04076152435751787
ACH-000075,-0.0722960228063261
ACH-000078,0.12371444753615228
ACH-000082,0.016291745885413458
ACH-000085,0.037583305220022865
ACH-000086,0.1207922417127984
ACH-000087,-0.17636186456974973
ACH-000092,0.024588425462654148
ACH-000095,0.16103382800039004
ACH-000097,0.23873167330088566
ACH-000098,-0.012702946136698758
ACH-000099,0.2724623088444617
ACH-000108,0.059149549301473425
ACH-000113,-0.04165630351935885
ACH-000116,0.04499401653793867
ACH-000118,0.1124905987462675
ACH-000120,-0.004846496944786336
ACH-000123,0.08681911401800649
ACH-000127,0.13113143850071407
ACH-000128,0.01305905369408954
ACH-000132,0.0759721029141133
ACH-000133,0.011265180834152164
ACH-000137,0.045280724316026866
ACH-000138,0.08450332481724288
ACH-000142,0.01861128818186576
ACH-000143,-0.11898345117255332
ACH-000146,0.02712503997212214
ACH-000148,-0.05011501235632825
ACH-000150,0.08611329936858915
ACH-000152,-0.08612411783052974
ACH-000153,0.20093341135288864
ACH-000159,0.02771939090527037
ACH-000160,0.0418751084758975
ACH-000163,0.023614551815373863
ACH-000167,0.017220961320099273
ACH-000168,0.052744541817495466
ACH-000169,0.2580075009975833
ACH-000178,0.0025763134495248433
ACH-000183,-0.07617243612321634
ACH-000188,0.20393391190756405
ACH-000189,0.06202806855305797
ACH-000190,0.11644938502167325
ACH-000198,-0.0016797989460661726
ACH-000203,0.3901981351532029
ACH-000204,0.060196267568689225
ACH-000206,0.0945045616459895
ACH-000207,0.013080257670836905
ACH-000208,-0.009051159393783108
ACH-000210,0.060233510984435926
ACH-000211,0.015492310621151409
ACH-000215,-0.015185415139048997
ACH-000221,0.03969060482600145
ACH-000222,-0.0734436117042273
ACH-000223,-0.12312503155648807
ACH-000226,-0.14039893022892708
ACH-000227,-0.03418737553584645
ACH-000228,-0.0187149781381472
ACH-000231,-0.1628978389324667
ACH-000232,0.08077074159732643
ACH-000233,0.033946809741247586
ACH-000234,0.14085891323451807
ACH-000235,-0.13527589172280982
ACH-000237,0.03685825106012645
ACH-000238,-0.0871534350507314
ACH-000242,0.06855556602801323
ACH-000243,0.0832096404307837
ACH-000244,0.18115221598226056
ACH-000246,0.1412976046310065
ACH-000248,-0.08310875663209266
ACH-000250,-0.12626383195861485
ACH-000251,0.15045877990046747
ACH-000252,-0.10983191768471233
ACH-000253,0.14489853541595996
ACH-000255,-0.10042028513772068
ACH-000256,-0.05712327295417394
ACH-000257,0.09570564949105248
ACH-000258,-0.1456645127659822
ACH-000259,0.12321124954536886
ACH-000260,-0.10350214093964714
ACH-000261,0.07969706669225136
ACH-000262,0.14028570967130882
ACH-000263,0.16671799399410073
ACH-000264,-0.003223014448653884
ACH-000265,0.14118648050127444
ACH-000266,0.058288415380367276
ACH-000272,-0.020471793097292933
ACH-000274,0.1441217773341935
ACH-000277,0.037117306971824
ACH-000278,0.10123874199841583
ACH-000279,0.006536303798985153
ACH-000280,-0.07448492239171149
ACH-000281,0.15987277717400028
ACH-000288,-0.09276219273293808
ACH-000291,-0.06326938783886894
ACH-000293,0.03394954964058185
ACH-000294,-0.17793885700939496
ACH-000295,0.050484449065746624
ACH-000296,0.1543317344254951
ACH-000302,0.2334078644925613
ACH-000304,-0.10019186162448997
ACH-000307,0.06512933616652901
ACH-000308,0.0804645800866558
ACH-000310,-0.10076959016844036
ACH-000311,-0.10694757745183064
ACH-000312,0.07481215645260979
ACH-000315,0.1706803916755449
ACH-000316,-0.030716628625777218
ACH-000317,0.03733968626093345
ACH-000318,-0.0033227834961296982
ACH-000319,0.008955903251188415
ACH-000320,-0.059807089557364815
ACH-000322,-0.048665271497841764
ACH-000323,-0.013419404823961091
ACH-000324,0.08027013953502765
ACH-000329,0.09499362784149763
ACH-000330,-0.05878708944996493
ACH-000331,0.1667270496965982
ACH-000332,0.11021721175867716
ACH-000334,-0.05584274515461979
ACH-000335,-0.14811749037314698
ACH-000336,-0.15205279713960496
ACH-000337,-0.020308492412194897
ACH-000338,-0.5686037194336047
ACH-000339,-0.0014607104473684305
ACH-000341,-0.003632230319438051
ACH-000348,0.05979692441325556
ACH-000350,-0.004324515338135665
ACH-000352,-0.07455871845282068
ACH-000356,0.18796844606811325
ACH-000361,0.00494627889956942
ACH-000362,-0.07059628521459002
ACH-000363,0.006579556318295249
ACH-000364,-0.1288131464131834
ACH-000365,0.021084455030509132
ACH-000366,0.015291417672493882
ACH-000368,-0.0065188067202465215
ACH-000374,0.0007437494003570096
ACH-000375,0.03328430783521038
ACH-000376,-0.033848983557047886
ACH-000381,0.03891484549395225
ACH-000383,-0.025304307317670777
ACH-000387,-0.05387150315416433
ACH-000389,0.24519349918331534
ACH-000390,0.006928743108959929
ACH-000393,0.01927603507229281
ACH-000395,-0.4126245178243485
ACH-000396,0.2044591441239446
ACH-000397,-0.0171108597198717
ACH-000401,-0.058276188373222335
ACH-000402,-0.0538590830525242
ACH-000403,-0.10119644636493523
ACH-000404,0.04116126837159505
ACH-000406,-0.15772403676262187
ACH-000407,0.0723373900591898
ACH-000408,-0.19285491417312373
ACH-000410,0.1908633986868325
ACH-000411,-0.036478094614279484
ACH-000414,0.06504098119996224
ACH-000415,0.0392819101512172
ACH-000416,0.0213697743865195
ACH-000420,0.10410129025391313
ACH-000421,0.15536507541645378
