,NDUFS2 (4720)
ACH-000004,-0.38284526185379336
ACH-000005,-0.17544606247339398
ACH-000007,-0.32881509606416065
ACH-000009,-0.3420797423261213
ACH-000011,-0.2095242757177403
ACH-000012,-0.4555789489277082
ACH-000013,-0.4609814629859598
ACH-000014,-0.35797476631873554
ACH-000015,-0.6273469858616028
ACH-000017,-0.3208418557095323
ACH-000018,-0.3767250334458189
ACH-000019,-0.8843681410644135
ACH-000021,-0.4419638922516903
ACH-000022,-0.2321975449922261
ACH-000025,-0.4514182405844589
ACH-000028,-0.7380680850868816
ACH-000030,-0.3678954628520073
ACH-000035,-0.4547556658251557
ACH-000036,-0.11809775781439552
ACH-000037,-0.4165783177051959
ACH-000039,-0.4481765906366493
ACH-000040,-0.15990295004247854
ACH-000041,-0.3620816867748299
ACH-000042,-0.1691211542974156
ACH-000045,-0.44329956048732616
ACH-000047,-0.7325550192169531
ACH-000052,-0.3076639142608961
ACH-000053,-0.4894989696658129
ACH-000054,-0.5372231871673058
ACH-000055,-0.2789514336812957
ACH-000060,-0.3225781128717365
ACH-000067,-0.2637548788297638
ACH-000070,-0.4452603591250586
ACH-000075,-0.2597629775154276
ACH-000078,-0.3373810732281659
ACH-000082,-0.37252777003118975
ACH-000085,-0.2972523590504219
ACH-000086,-0.7190823431071934
ACH-000087,-0.5977353032368173
ACH-000092,-0.4546354921268583
ACH-000095,-0.15491659200181082
ACH-000097,-0.31164319461013845
ACH-000098,-0.39935588083442586
ACH-000099,-0.5196421711147874
ACH-000108,-0.19403897170628276
ACH-000113,-0.5176903471338845
ACH-000116,-0.4579204927415244
ACH-000118,-0.7188397700187205
ACH-000120,-0.3761361241889937
ACH-000123,-0.5837055633914834
ACH-000127,-0.7024701714811757
ACH-000128,-0.4499146100413952
ACH-000132,-0.3325022950842999
ACH-000133,-0.3681117817668724
ACH-000137,-0.4112669908798807
ACH-000138,-0.4928416425068193
ACH-000142,-0.2801722119015012
ACH-000143,-0.42802572407479256
ACH-000146,-0.43023937989436617
ACH-000148,-0.4264966612555239
ACH-000150,-0.4378794308838865
ACH-000152,-0.3329480244169269
ACH-000153,-0.5290223442870179
ACH-000159,-0.4947274255341575
ACH-000160,-0.6624999725711109
ACH-000163,-0.3857437569994026
ACH-000167,-0.07566857525189516
ACH-000168,-0.12853218825319115
ACH-000169,-0.5967012906147388
ACH-000178,-0.15687044135268394
ACH-000183,-0.35993313035136065
ACH-000188,-0.20199673827828352
ACH-000189,-0.3626440366238163
ACH-000190,-0.4504214283676378
ACH-000198,-0.7206098904609177
ACH-000203,-0.4598302570365476
ACH-000204,-0.6494510550927746
ACH-000206,-0.23092678429480126
ACH-000207,-0.3039578300152387
ACH-000208,-0.33378623550277325
ACH-000210,-0.93600574567427
ACH-000211,-0.26037236369033795
ACH-000215,-0.4485129404706089
ACH-000221,-0.7691430182881149
ACH-000222,-0.2790957242331321
ACH-000223,-0.3862209845667457
ACH-000226,-0.5534754184961184
ACH-000227,-0.3935502696076557
ACH-000228,-0.4598118638579996
ACH-000231,-0.1939924263209193
ACH-000232,-0.28305995462734784
ACH-000233,-0.4258219805992628
ACH-000234,-0.3802522659663127
ACH-000235,-0.4312795453976522
ACH-000237,-0.14809576067327254
ACH-000238,-0.2698427414440049
ACH-000242,-0.5347120207647921
ACH-000243,-0.3418335082649677
ACH-000244,-0.5255777416941202
ACH-000246,-0.6388166898032248
ACH-000248,-0.31104513756662433
ACH-000250,-0.13923475261395907
ACH-000251,-0.4319096980579765
ACH-000252,-0.6744366555846341
ACH-000253,-0.3071018100107131
ACH-000255,-0.3345241758984229
ACH-000256,-0.28595949424573425
ACH-000257,-0.3471842818484299
ACH-000258,-0.4768501126701725
ACH-000259,-0.4700859602657087
ACH-000260,-0.3270708625704121
ACH-000261,-0.29940679746659576
ACH-000262,-0.20615816257506087
ACH-000263,-0.586461351195625
ACH-000264,-0.5040075059815556
ACH-000265,-0.5297729098680976
ACH-000266,-0.2494587640818814
ACH-000272,-0.4239571600434954
ACH-000274,-0.3051055416154857
ACH-000277,-0.5563434223592271
ACH-000278,-0.2303916591453889
ACH-000279,-0.3651790856959665
ACH-000280,-0.4896003629439454
ACH-000281,-0.4614702352518438
ACH-000288,-0.4551622885057715
ACH-000291,-0.4157536070756997
ACH-000293,-0.5016421618693868
ACH-000294,0.08016509058957262
ACH-000295,-0.34029378102107233
ACH-000296,-0.04740148226453502
ACH-000302,-0.4724827527849447
ACH-000304,-0.7717878986451954
ACH-000307,-0.25815793608476245
ACH-000308,-0.4420306341222666
ACH-000310,-0.42090211202391936
ACH-000311,-0.3817880366807482
ACH-000312,-0.4156295395799519
ACH-000315,-0.4079380589215947
ACH-000316,-0.31054664467202314
ACH-000317,-0.7840727188965695
ACH-000318,-0.3909375004200529
ACH-000319,-0.4597914624134248
ACH-000320,-0.38556499350381496
ACH-000322,-0.6124141445069103
ACH-000323,-0.4976866551933011
ACH-000324,-0.2047265428146606
ACH-000329,-0.7607204529695941
ACH-000330,-0.3167550892894505
ACH-000331,-0.2340108444329765
ACH-000332,-0.2451780339459427
ACH-000334,-0.3448202603898491
ACH-000335,-0.5216377631140818
ACH-000336,-0.6304511545962692
ACH-000337,-0.5171214876829843
ACH-000338,-0.406175622475416
ACH-000339,-0.40587506579983257
ACH-000341,-0.4537549588004784
ACH-000348,-0.4047855008939196
ACH-000350,-0.5082081398375634
ACH-000352,-0.5470989113644101
ACH-000356,-0.27823834602198805
ACH-000361,-0.4869945830234666
ACH-000362,-0.4836537213432903
ACH-000363,-0.6282998869598057
ACH-000364,-0.42145681222682396
ACH-000365,-0.6428934756408315
ACH-000366,-0.3115251743499734
ACH-000368,-0.22409544368582207
ACH-000374,-0.5850759906007581
ACH-000375,-0.28170355707248496
ACH-000376,-0.6168545932330041
ACH-000381,-0.3221957872970381
ACH-000383,-0.5682732315032215
ACH-000387,-0.155879286924049
ACH-000389,-0.05247411780436725
ACH-000390,-0.4606015065815103
ACH-000393,-0.21753366871231555
ACH-000395,-0.4128201355322904
ACH-000396,-0.6840214969118229
ACH-000397,-0.3155636417133788
ACH-000401,-0.481715985215848
ACH-000402,-0.2561200209220573
ACH-000403,-0.4916286873155524
ACH-000404,-0.7145600638893548
ACH-000406,-0.6637251036292181
ACH-000407,-0.3109279958643947
ACH-000408,-0.6523445952939376
ACH-000410,-0.4740726044605669
ACH-000411,-0.2828118292354883
ACH-000414,-0.33017943011440204
ACH-000415,-0.35807842464521306
ACH-000416,-0.3925169305421302
ACH-000420,-0.541189077892966
ACH-000421,-0.4174192508249978
ACH-000424,-0.4490451160291815
ACH-000425,-0.41285914559013104
ACH-000426,-0.4802330761661414
ACH-000427,-0.4879396464273785
ACH-000433,-0.2160476877379703
ACH-000435,-0.2723845758250848
ACH-000436,-0.22072287359080048
ACH-000444,-0.4471882593674127
ACH-000445,-0.15593215578768285
ACH-000448,-0.27667554966900304
ACH-000450,-0.9239073778430952
ACH-000452,-0.3752182065226892
ACH-000454,-0.6952535439492149
ACH-000458,-0.230691120694504
ACH-000459,-0.9028896625188804
ACH-000460,-0.3273497458094402
ACH-000461,-0.8694440621823148
ACH-000463,-0.2953983519827663
ACH-000464,-0.3740838676403142
ACH-000466,-0.4791072721409583
ACH-000467,-0.5796668675491071
ACH-000468,-0.3335923494187552
ACH-000469,-0.5251135720714939
ACH-000470,-0.20897988409351015
ACH-000471,-0.10040897903964932
ACH-000472,-0.3065027348089386
ACH-000473,-0.3713403572898313
ACH-000475,-0.3995962730501619
ACH-000476,-0.5228113192624034
ACH-000477,-0.4191336812452862
ACH-000479,-0.439354035097584
ACH-000480,-0.4941497366531241
ACH-000481,-0.4686960072249006
ACH-000483,-0.4429229283559381
ACH-000484,-0.487222919501359
ACH-000485,-0.3640038879649343
ACH-000486,-0.3852837333415359
ACH-000487,-0.39652367881639006
ACH-000488,-0.7972359563208652
ACH-000490,-0.34371127493046355
ACH-000491,-0.4895871485196144
ACH-000495,-0.24640773018509485
ACH-000496,-0.10856242522913236
ACH-000499,-0.5815566008382473
ACH-000500,-0.5096600352197544
ACH-000502,-0.2333387982046157
ACH-000503,-0.2787043822933995
ACH-000505,-0.3239441875485563
ACH-000507,-0.5855829015775106
ACH-000510,-0.49772644017321704
ACH-000511,-0.13131673932377091
ACH-000512,-0.5510909387019063
ACH-000516,-0.2868204142862546
ACH-000517,-0.36296193165632895
ACH-000518,-0.06822899346003923
ACH-000520,-0.17037694226087244
ACH-000521,-0.2604886316752602
ACH-000522,-0.4436739918340136
ACH-000524,-0.2867409475447185
ACH-000527,-0.3797364402246647
ACH-000528,-0.7108014629881447
ACH-000537,-0.6355046289206142
ACH-000541,-0.4097942912850484
ACH-000542,-0.23469222050326416
ACH-000544,-0.4643752066685871
ACH-000545,-0.4146000557696405
ACH-000547,-0.7635845981939693
ACH-000548,-0.2828730406087181
ACH-000549,-0.6408390146574856
ACH-000550,-0.30385639512056484
ACH-000552,-0.3918838943439814
ACH-000556,-0.5671912684970886
ACH-000557,-0.39384930084432107
ACH-000569,-0.5804453217274893
ACH-000570,-0.2306248728659276
ACH-000571,-0.4590903633574988
ACH-000573,-0.3042930122481365
ACH-000576,-0.2836199814868949
ACH-000579,-0.6476971293474117
ACH-000580,-0.4086690379221979
ACH-000584,-0.3174374914068735
ACH-000585,-0.4307156512319385
ACH-000588,-0.6733170102365974
ACH-000589,-0.6653029035595244
ACH-000591,-0.2522505756080386
ACH-000593,-0.4374483473864783
ACH-000600,-0.4222468070576164
ACH-000601,-0.34689440495690665
ACH-000605,-0.3370584563005031
ACH-000606,-0.5296944881290194
ACH-000608,-0.31492603122910945
ACH-000614,-0.7785669700553207
ACH-000616,-0.3739590363314054
ACH-000618,-0.7244295513729814
ACH-000619,-0.2798914331095723
ACH-000620,-0.524484672652785
ACH-000621,-0.2369651109779144
ACH-000622,-0.3980617979423327
ACH-000623,-0.29917605110610024
ACH-000624,-0.2418840861466993
ACH-000627,-0.4394036899611377
ACH-000630,-0.3283574054389087
ACH-000631,-0.30206055782024205
ACH-000632,-0.3187924865317382
ACH-000633,-0.7623207466713368
ACH-000637,-0.5627398141949924
ACH-000638,-0.5890213994812685
ACH-000646,-0.5848325083436415
ACH-000647,-0.5206001750802467
ACH-000648,-0.4519679260735872
ACH-000649,-0.2079945815019769
ACH-000651,-0.9136767412078988
ACH-000652,-0.4896917662074212
ACH-000653,-0.3818146239539081
ACH-000657,-0.5082930644668837
ACH-000658,-0.4115698001734764
ACH-000661,-0.5956280723480646
ACH-000662,-0.7460671169126031
ACH-000663,-0.4109869471164326
ACH-000665,-0.27994297128331097
ACH-000671,-0.6445407253853986
ACH-000672,-0.8233056709113794
ACH-000673,-0.18664820459747847
ACH-000676,-0.6239114097206311
ACH-000677,-0.9108475684069046
ACH-000681,-0.475099471272495
ACH-000683,-0.6007559983440842
ACH-000684,-0.3130664371158235
ACH-000688,-0.3715281137257855
ACH-000693,-0.5898264651939252
ACH-000694,-0.687155931341098
ACH-000695,-0.25806858930057563
ACH-000696,-0.4278888645897103
ACH-000697,-0.358892668890302
ACH-000699,-0.3671869717967586
ACH-000701,-0.4658274702559997
ACH-000706,-0.621023171671217
ACH-000711,0.038813051208897824
ACH-000713,-0.21759802988660745
ACH-000714,-0.3616107392792452
ACH-000718,-0.4714077338996288
ACH-000720,-0.3377527371028639
ACH-000721,-0.4602916464966676
ACH-000724,-0.4223956816525472
ACH-000725,-0.5534270918908385
ACH-000732,-0.4412271151500635
ACH-000734,-0.5974388593345962
ACH-000735,-0.3726153280109704
ACH-000736,-0.6068451068502156
ACH-000738,-0.8205852842723911
ACH-000746,-0.9082250914520972
ACH-000747,-0.7920058601368085
ACH-000748,-0.3553052147009623
ACH-000753,-0.4643526745287661
ACH-000756,-0.3272060154216979
ACH-000757,-0.6287745857182145
ACH-000758,-0.6312754945818402
ACH-000760,-0.4587778577887632
ACH-000762,-0.445717251999514
ACH-000763,-0.5305642725310267
ACH-000764,-0.3381408304425156
ACH-000765,-0.5584608985909665
ACH-000766,-0.2917056171182784
ACH-000767,-0.4497211414960298
ACH-000768,-0.40946154890167935
ACH-000769,-0.5801570884993731
ACH-000770,-0.2283381665862346
ACH-000771,-0.05909140225143696
ACH-000773,-0.5644534268338425
ACH-000776,-0.3278927834226873
ACH-000777,-0.1935233138196411
ACH-000778,-0.34505243398221586
ACH-000781,-0.20076845424932832
ACH-000782,-0.6594490141088535
ACH-000783,-0.1650400566834644
ACH-000784,-0.4230045960320947
ACH-000785,-0.5505400797139494
ACH-000787,-0.5166066415199138
ACH-000788,-0.2977125459615456
ACH-000791,-0.3377360325048078
ACH-000792,-0.2528146046701799
ACH-000794,-0.1234469835789918
ACH-000796,-0.4916747728988977
ACH-000798,-0.5336223826250119
ACH-000799,-0.2880801781168628
ACH-000800,-0.7178763011489218
ACH-000802,-0.515268966069849
ACH-000804,-0.3881174293572245
ACH-000805,-0.5151702298970364
ACH-000809,-0.42302306302116266
ACH-000810,-0.5425414712086816
ACH-000811,-0.30085152355094663
ACH-000817,-0.4348696751528469
ACH-000819,-0.3731626212459391
ACH-000820,-0.5791538601654501
ACH-000821,-0.6385891632794146
ACH-000822,-0.6059896873128454
ACH-000823,-0.4438607665055922
ACH-000824,-0.2566177036602652
ACH-000827,-0.19714827669524124
ACH-000829,-0.13115069056644446
ACH-000831,-0.7799110000217003
ACH-000832,-0.255622733342168
ACH-000833,-0.6136288040085448
ACH-000834,-0.7208912185441192
ACH-000835,-0.4156327099629899
ACH-000836,-0.1474444747535553
ACH-000837,-0.4950261045639268
ACH-000838,-0.4029645965791012
ACH-000839,-0.3560805885847632
ACH-000840,-0.6034708387991006
ACH-000841,-0.2449231558391597
ACH-000843,-0.4817364247214314
ACH-000846,-0.5568221204150614
ACH-000847,-0.4262658190063312
ACH-000848,-0.7353342273621071
ACH-000849,-0.3285173920296716
ACH-000851,-0.5823220058636803
ACH-000855,-0.5345672057577148
