,GNG10 (2790)
ACH-000004,-0.30867743650514284
ACH-000005,0.09915820182967776
ACH-000007,0.026848029257998045
ACH-000009,0.043034158690162486
ACH-000011,-0.08012698736673023
ACH-000012,-0.12444106381079313
ACH-000013,0.04854148258202568
ACH-000014,0.1424246417022497
ACH-000015,0.13134899118451412
ACH-000017,0.22994057903228465
ACH-000018,-0.0520315731085376
ACH-000019,0.16564843742214133
ACH-000021,0.0007302490517605586
ACH-000022,0.0698957696307376
ACH-000025,-0.05511000587930536
ACH-000028,0.20664729869735105
ACH-000030,-0.08767796855956629
ACH-000035,-0.028583537610999094
ACH-000036,0.022064852595083857
ACH-000037,-0.0581973977625461
ACH-000039,-0.020200534280729456
ACH-000040,-0.2343053462021197
ACH-000041,-0.2192828051032979
ACH-000042,0.17317134481173715
ACH-000045,0.052984550546948915
ACH-000047,0.11629195159285888
ACH-000052,-0.1318873130837659
ACH-000053,-0.09400686840132816
ACH-000054,0.13536466838880748
ACH-000055,0.10535019300244454
ACH-000060,0.09885207822142893
ACH-000067,-0.1548298866001625
ACH-000070,0.2277618972505537
ACH-000075,0.3077510876482073
ACH-000078,0.031059001009116308
ACH-000082,0.0761735680951299
ACH-000085,0.08500706557781247
ACH-000086,-0.08129507510621356
ACH-000087,0.010816288105286329
ACH-000092,0.037795775156337516
ACH-000095,0.04287230010068509
ACH-000097,0.09020086107201557
ACH-000098,0.050285084508599684
ACH-000099,-0.0850642560337818
ACH-000108,-0.09785007408676992
ACH-000113,-0.14795525537789989
ACH-000116,-0.08630068127952893
ACH-000118,0.16863391422103866
ACH-000120,-0.030517335196509638
ACH-000123,0.04020062705045789
ACH-000127,0.00905472613430057
ACH-000128,0.132541527045665
ACH-000132,0.11370840448105095
ACH-000133,-0.17571511846305438
ACH-000137,0.04260967468127093
ACH-000138,0.08878400547158448
ACH-000142,-0.0054915711436409435
ACH-000143,-0.0710007392435338
ACH-000146,0.027850342125453
ACH-000148,-0.10258867970282368
ACH-000150,0.1564279809895578
ACH-000152,-0.04131326297740733
ACH-000153,-0.02711825278301526
ACH-000159,0.05044631774200716
ACH-000160,-0.09871075177687044
