,MATK (4145)
ACH-000318,-0.2192577149296573
ACH-000319,-0.3065033429095337
ACH-000320,-0.4429308051728546
ACH-000322,-0.04800215818667354
ACH-000323,-0.2411720434535139
ACH-000324,-0.2582382273248829
ACH-000329,-0.2810697771645003
ACH-000330,-0.3221274315076719
ACH-000331,-0.2453574632116733
ACH-000332,-0.2431180078983031
ACH-000334,-0.3585020351530184
ACH-000335,-0.33634617962648256
ACH-000336,-0.055813675550708514
ACH-000337,-0.43673370973364856
ACH-000338,-0.3786047283155172
ACH-000339,-0.1896722570656168
ACH-000341,-0.3787413552464514
ACH-000348,-0.2769136167771073
ACH-000350,-0.2623863112271193
ACH-000352,-0.3497879593880829
ACH-000356,0.01071043244713
ACH-000361,-0.465876583962428
ACH-000362,-0.29768925103551297
ACH-000363,-0.3420230883284113
ACH-000364,-0.4360067218695187
ACH-000365,-0.2444013628798181
ACH-000366,-0.24781000502733785
ACH-000368,-0.2325851568078409
ACH-000374,-0.14924187049324106
ACH-000375,-0.0930497072944432
ACH-000376,-0.2510978169590776
ACH-000381,-0.14540953046359456
ACH-000383,-0.28813040989621114
ACH-000387,-0.26221043594638765
ACH-000389,-0.4710527180685689
ACH-000390,-0.2489388093880965
ACH-000393,-0.220602005710994
ACH-000395,0.07247586098319382
ACH-000396,-0.21882514799756544
ACH-000397,-0.2583028203709625
ACH-000401,-0.13157366147266528
ACH-000402,-0.007300166579377961
ACH-000403,-0.2577064217770708
ACH-000404,-0.23377994516615985
ACH-000406,-0.14608882834617348
ACH-000407,-0.1938544374869335
ACH-000408,-0.3223348994363658
ACH-000410,-0.2981217333365192
ACH-000411,-0.3984792949237185
ACH-000414,-0.15658305172219852
ACH-000415,-0.284885474015466
ACH-000416,-0.21560175007661386
ACH-000420,0.004042169905793055
ACH-000421,-0.3350200701253526
ACH-000424,-0.2336129244288692
ACH-000425,-0.3051742927152345
ACH-000426,-0.28854451121542385
ACH-000427,-0.2603507241384924
ACH-000433,-0.3750934065101008
ACH-000435,-0.00714967560595535
ACH-000436,-0.468350741862529
ACH-000444,-0.20202926654876546
ACH-000445,-0.3039547433551136
ACH-000448,-0.3474420060284104
ACH-000450,-0.23479955563782784
ACH-000452,-0.25879259851789066
ACH-000454,-0.3162956455773297
ACH-000458,-0.18837953398503052
ACH-000459,-0.2843523691546881
ACH-000460,-0.18505733071526934
ACH-000461,-0.2492364982453388
ACH-000463,-0.2676159424913712
ACH-000464,-0.4355660199857924
ACH-000466,-0.2551237362649523
ACH-000467,-0.035152705823372016
ACH-000468,-0.314623671294666
ACH-000469,-0.3369056589126431
ACH-000470,-0.2996099682747833
ACH-000471,-0.18863873263852132
ACH-000472,-0.3366953766110962
ACH-000473,-0.3162088037194477
ACH-000475,-0.2752626611194208
ACH-000476,-0.17287545199946627
ACH-000477,-0.10668105428493076
ACH-000479,0.10454288913887648
ACH-000480,-0.3417938780425827
ACH-000481,-0.4594772245590453
ACH-000483,-0.16731107624150812
ACH-000484,-0.3425640629556659
ACH-000485,-0.2145919900559356
ACH-000486,-0.1836471175682186
ACH-000487,-0.25736040133443433
ACH-000488,-0.11203225647049077
ACH-000490,-0.3429696088122101
ACH-000491,-0.2246917013135587
ACH-000495,-0.171120247317582
ACH-000496,-0.2705824165788941
ACH-000499,-0.44978270129479536
ACH-000500,-0.17799031973199864
ACH-000502,-0.1440759580670405
ACH-000503,-0.6874524410891459
ACH-000505,-0.3125778197845882
ACH-000507,-0.20966609994325994
ACH-000510,-0.20361792811546425
ACH-000511,-0.3173196580684667
ACH-000512,-0.12904675642189686
ACH-000516,-0.2086587960693725
ACH-000517,-0.2984749108878488
ACH-000518,-0.1254291091215376
ACH-000520,-0.2385299095843437
ACH-000521,-0.18201106460835192
ACH-000522,-0.24168720940375246
ACH-000524,-0.30547066693274944
ACH-000527,-0.2519664205394758
ACH-000528,-0.22123588887834872
ACH-000537,-0.30110497181365603
ACH-000541,-0.008435997317974791
ACH-000542,-0.4233620934818988
ACH-000544,-0.06521156069345639
ACH-000545,-0.41167471403168576
ACH-000547,-0.1529664895682594
ACH-000548,-0.17387581090284435
ACH-000549,-0.22094015602718745
ACH-000550,-0.1599477505878218
ACH-000552,-0.489637784357246
ACH-000556,-0.3444709503767693
ACH-000557,-0.16573930819988855
ACH-000569,-0.2321296729316656
ACH-000570,-0.3490348171861468
ACH-000571,-0.2668613946479125
ACH-000573,-0.2847678987747152
ACH-000576,-0.2643324168471564
ACH-000579,-0.2742133949638819
ACH-000580,-0.2541299137626116
ACH-000584,-0.3470694362768629
ACH-000585,-0.2772366657013312
ACH-000588,-0.33977592492375336
ACH-000589,-0.2251608254297764
ACH-000591,-0.16355877567733576
ACH-000593,-0.25598264704155976
ACH-000600,-0.1576610094991092
ACH-000601,-0.2390016813517546
ACH-000605,-0.15574654452513095
ACH-000606,-0.26540157580461665
ACH-000608,-0.29196389841902626
ACH-000614,-0.19007324665003172
ACH-000616,-0.21311527181017667
ACH-000618,-0.3385174154322062
ACH-000619,-0.3075760149347985
ACH-000620,-0.3491504319799455
ACH-000621,-0.26782079096645284
ACH-000622,-0.4466815083058277
ACH-000623,-0.2776241326501425
ACH-000624,-0.191517033928142
ACH-000627,-0.3992910285696215
ACH-000630,-0.3053220037062881
ACH-000631,-0.4617299622275526
ACH-000632,-0.1593139164391776
ACH-000633,-0.30463607547548754
ACH-000637,-0.3687052906013801
ACH-000638,-0.25989960408895
ACH-000646,-0.3740477234130542
ACH-000647,-0.2001914352915941
ACH-000648,-0.16874238755335785
ACH-000649,-0.2275143606573609
ACH-000651,-0.30685353179227903
ACH-000652,-0.17391013228911625
ACH-000653,-0.23971893610130146
ACH-000657,-0.34515766998287045
ACH-000658,-0.3057643478985119
ACH-000661,-0.2453041624146936
ACH-000662,-0.3244093474052175
ACH-000663,-0.3729756793295636
ACH-000665,-0.3367948740033204
ACH-000671,-0.31731390000823234
ACH-000672,0.08885330418049546
ACH-000673,-0.2453207397221156
ACH-000676,-0.2168698664842846
ACH-000677,-0.16335682161023005
ACH-000681,-0.1242113016829007
ACH-000683,-0.2553754285287027
ACH-000684,0.04023384916902517
ACH-000688,-0.3766797153254862
ACH-000693,-0.3539753815738069
ACH-000694,-0.21180404551135
ACH-000695,-0.06990487777099103
ACH-000696,-0.3496809963195248
ACH-000697,0.0030224975847526004
ACH-000699,-0.243941913466306
ACH-000701,-0.3390066138708169
ACH-000706,-0.39825513950432456
ACH-000711,-0.1940296418155443
ACH-000713,-0.2061956514524778
ACH-000714,-0.2944200429732459
ACH-000718,-0.2490758933619328
ACH-000720,-0.3507576585050904
ACH-000721,-0.2769260030911431
ACH-000724,-0.4035523076463668
ACH-000725,-0.26177896551077723
ACH-000732,0.017515247116835008
ACH-000734,-0.24435357172062094
ACH-000735,-0.18208586971515264
ACH-000736,-0.0951871739951529
ACH-000738,-0.20051750195560986
ACH-000746,-0.19828439751723764
ACH-000747,-0.2820557145438791
ACH-000748,-0.19622585081006225
ACH-000753,-0.13976599059085798
ACH-000756,-0.2034704870636224
ACH-000757,-0.28186689361246137
ACH-000758,-0.17709447520138974
ACH-000760,-0.1898210777216293
ACH-000762,-0.31493768560345536
ACH-000763,-0.41156997141534796
ACH-000764,-0.3156638644131881
ACH-000765,-0.13502000056141478
ACH-000766,-0.30383971785304914
ACH-000767,-0.4000990584850075
ACH-000768,-0.1924267980246704
ACH-000769,-0.3151550883325156
ACH-000770,-0.12380450300706998
ACH-000771,-0.2334925699976243
ACH-000773,-0.1965008696860649
ACH-000776,-0.3320857048358662
ACH-000777,-0.22303755407958295
ACH-000778,-0.16046400674434638
ACH-000781,-0.2650920980560435
ACH-000782,-0.3145631006751653
ACH-000783,-0.28099417354000955
ACH-000784,-0.2777007781984344
ACH-000785,-0.2501137456088366
ACH-000787,-0.1333491782565241
ACH-000788,-0.2295790122450645
ACH-000791,-0.3827968285024444
ACH-000792,-0.2379883225076397
ACH-000794,-0.28553313094500965
ACH-000796,-0.2584166977499585
ACH-000798,-0.11586516354787725
ACH-000799,-0.4757685833962872
ACH-000800,-0.4896608674605084
ACH-000802,-0.2794870066338874
ACH-000804,-0.15492849357315167
ACH-000805,-0.2460486701783899
ACH-000809,-0.2496011732538379
ACH-000810,-0.2813997132731271
ACH-000811,-0.3817679339049711
ACH-000817,-0.265640340214068
ACH-000819,-0.3471620397673041
ACH-000820,-0.24506276822882586
ACH-000821,-0.16929084920787746
ACH-000822,-0.2141643028865655
ACH-000823,-0.24571328916863225
ACH-000824,-0.2069246320592616
ACH-000827,-0.3732380861641672
ACH-000829,-0.23918195309336165
ACH-000831,-0.41710398907200896
ACH-000832,-0.2807301820145397
ACH-000833,-0.3566357207659424
ACH-000834,-0.15776393104301462
ACH-000835,-0.197057949675946
ACH-000836,-0.2356771382493799
ACH-000837,-0.19872524412118364
ACH-000838,-0.17266322311584698
ACH-000839,-0.24389578839630666
ACH-000840,0.06963920175736714
ACH-000841,-0.3022681910592942
ACH-000843,-0.3885545438847407
ACH-000846,-0.2577343245764667
ACH-000847,-0.36742410076638576
ACH-000848,-0.23799067163283766
ACH-000849,-0.3190220926809422
ACH-000851,-0.09029353810560636
ACH-000855,-0.2950450196882687
ACH-000856,-0.1108155547116913
ACH-000858,-0.3245935540631757
ACH-000859,-0.3618499309445475
ACH-000861,-0.205927024688518
ACH-000862,-0.2630293277693088
ACH-000865,-0.2594852838921695
ACH-000866,-0.16167972088622254
ACH-000867,-0.19422978844488886
ACH-000869,-0.2310263647295885
ACH-000872,-0.2448114128311219
ACH-000873,-0.5271562605867424
ACH-000876,-0.23147588574177105
ACH-000878,-0.17438304039874888
ACH-000880,-0.19453015185392425
ACH-000881,-0.2968558386872707
ACH-000882,-0.3128202679513134
ACH-000884,-0.202894905228413
ACH-000885,-0.2299379091516995
ACH-000887,-0.258600694106242
ACH-000889,-0.3157950092228156
ACH-000896,-0.2138825295027588
ACH-000898,-0.3687956700935289
ACH-000900,-0.15679894852643206
ACH-000901,-0.19875746699494407
ACH-000905,-0.14699124287721976
ACH-000906,-0.21929336823651915
ACH-000907,-0.17050895655633894
ACH-000910,-0.2683355191556358
ACH-000911,-0.26008858663544004
ACH-000912,-0.22385896314275167
ACH-000913,-0.1248272315153448
ACH-000915,-0.0242300140605358
ACH-000916,-0.4918535209191435
ACH-000917,-0.3445304421900893
ACH-000920,-0.5220779886896301
ACH-000921,-0.21479029401518224
ACH-000924,-0.24327764420603296
ACH-000926,-0.19821519367240786
ACH-000928,-0.20568027419708054
ACH-000929,-0.3978547562311608
ACH-000932,-0.10859913582112013
ACH-000935,-0.3453426134911021
ACH-000936,-0.3210308538959935
ACH-000937,-0.24185204944609595
ACH-000938,-0.23438218884319664
ACH-000939,-0.2882342327562458
ACH-000941,-0.3286418155583895
ACH-000943,-0.2716117045769452
ACH-000946,-0.2451564534429179
ACH-000947,-0.29332063757588184
ACH-000948,-0.29188541545476704
ACH-000950,-0.36703005689906776
ACH-000953,-0.17510569771048098
ACH-000954,-0.1189718646577538
ACH-000957,-0.43548823936145903
ACH-000958,-0.40602333958671305
ACH-000960,-0.2460775364028876
ACH-000963,-0.04692319800413832
ACH-000968,-0.1412796508543764
ACH-000969,-0.2480734411564633
ACH-000972,-0.07426337448273868
ACH-000973,-0.2832204814337844
ACH-000974,-0.2509570322107818
ACH-000978,-0.2293585167303437
ACH-000984,-0.1569856132118219
ACH-000986,-0.4184707276590735
ACH-000988,-0.3718797663723129
ACH-000993,-0.25175932214766866
ACH-000994,-0.4718200952269596
ACH-000996,-0.2162521501359488
ACH-001001,-0.08736944343140983
ACH-001020,-0.23700036763622875
ACH-001028,-0.2743353335482529
ACH-001031,-0.1975070663222153
ACH-001038,-0.2308742100063792
ACH-001048,-0.3807722148293049
ACH-001050,-0.3440312411775264
ACH-001053,-0.2907289472807983
ACH-001054,-0.22656164739943566
ACH-001061,-0.32880571858369545
ACH-001067,-0.09782139413761227
ACH-001075,-0.10489209663596846
ACH-001096,-0.2772275541497076
ACH-001111,-0.4900666786163207
ACH-001119,-0.059434288910916774
ACH-001128,-0.31640534410293586
ACH-001134,-0.2027002332232139
ACH-001151,-0.29446957001879165
ACH-001163,-0.25333436649534624
ACH-001164,-0.03259906851262966
ACH-001183,-0.22320090984730026
ACH-001192,-0.18949283471759204
ACH-001193,-0.07835319940577659
ACH-001196,-0.3846737247035347
ACH-001197,-0.0056282454359669176
ACH-001205,-0.2763166700982333
ACH-001211,-0.21140066239248628
ACH-001212,-0.3710956175233983
ACH-001228,-0.2693285053123967
ACH-001232,-0.09918391771430236
ACH-001239,-0.17797056527876168
ACH-001270,-0.12689785895696745
ACH-001274,-0.3794252413830261
ACH-001275,-0.1454250259791647
ACH-001277,-0.2778779324727204
ACH-001278,-0.2767356125079939
ACH-001280,-0.20023599189999566
ACH-001283,-0.18428037229475872
ACH-001289,-0.07102481365625513
ACH-001300,-0.2588215839486413
ACH-001301,-0.21920449084040636
ACH-001302,-0.2278185339765114
ACH-001306,-0.2263070614313244
ACH-001318,-0.2420510995652664
ACH-001322,-0.301052038078895
ACH-001328,-0.2617186746736738
ACH-001332,-0.3258188936132043
ACH-001336,-0.3377892729520791
ACH-001346,-0.2887883357120181
ACH-001353,-0.2278991542155516
ACH-001354,-0.14589396815445724
ACH-001367,-0.5327132575728823
ACH-001368,-0.3004956626708532
ACH-001374,-0.31686339790242274
ACH-001377,-0.34390290133006324
ACH-001380,-0.2070953840920033
ACH-001391,-0.20565087015625794
ACH-001408,-0.3044608664206349
ACH-001430,-0.13470439347094798
ACH-001431,-0.41389864911872537
ACH-001450,-0.034993516369888886
ACH-001496,-0.2211123097484124
ACH-001500,-0.1644240358202715
ACH-001523,-0.26209766486138064
ACH-001532,-0.27978477191005297
ACH-001550,-0.15685795052799067
ACH-001552,-0.1267221148138129
ACH-001554,-0.3774722651863619
ACH-001654,-0.2700986056940424
ACH-001735,-0.2180754013369725
ACH-001736,-0.1451532341075891
ACH-001737,0.06025333070378607
ACH-001740,-0.2669960823486982
ACH-001745,-0.3228596270271814
ACH-001765,-0.24359266057742066
