,EIF4A2 (1974)
ACH-000389,-0.3531228262666268
ACH-000390,-0.06611358952400116
ACH-000393,-0.2098877996442687
ACH-000395,-0.0811970306739964
ACH-000396,-0.021986549295695268
ACH-000397,-0.2380211906279358
ACH-000401,-0.03878712512845939
ACH-000402,-0.4886226916873763
ACH-000403,-0.09308933236534278
ACH-000404,-0.1980118447875668
ACH-000406,-0.0941463621040372
ACH-000407,-0.17542055194350867
ACH-000408,-0.02655762536185879
ACH-000410,-0.12106232394260236
ACH-000411,-0.09798921175574556
ACH-000414,-0.2157661547227499
ACH-000415,-0.12359722751606382
ACH-000416,-0.14344035178161585
ACH-000420,-0.011129904234863321
ACH-000421,-0.03031600858706675
ACH-000424,-0.16746751497372775
ACH-000425,-0.1816518747247868
ACH-000426,0.14108687201534675
ACH-000427,-0.10408056764978124
ACH-000433,-0.1153628919797004
ACH-000435,-0.044841303782275264
ACH-000436,-0.23828338314169675
ACH-000444,0.04239464925254628
ACH-000445,-0.236556910366744
ACH-000448,-0.22769475927957056
ACH-000450,-0.3955098378061326
ACH-000452,-0.18533542290173186
ACH-000454,-0.1607479930693522
ACH-000458,-0.1380563747883537
ACH-000459,-0.1511159514251938
ACH-000460,-0.3246438307912026
ACH-000461,-0.0341528842535694
ACH-000463,-0.078595089553784
ACH-000464,-0.2756221804056016
ACH-000466,-0.09059298264804083
ACH-000467,-0.3531992660256893
ACH-000468,-0.06951595284447988
ACH-000469,-0.12962207607218815
ACH-000470,-0.2910400647112115
ACH-000471,-0.08711200961056059
ACH-000472,-0.15174998230154746
ACH-000473,-0.26577876727669386
ACH-000475,-0.15300571942864166
ACH-000476,-0.14746692915239215
ACH-000477,-0.1721186502544882
ACH-000479,-0.6054983515139295
ACH-000480,-0.28226967524500873
ACH-000481,-0.21830591207878688
ACH-000483,-0.013794378923634252
ACH-000484,-0.07165232601393673
ACH-000485,-0.033967028862828
ACH-000486,-0.08062696153971319
ACH-000487,0.058482885513442925
ACH-000488,-0.05682398457508823
ACH-000490,-0.25425995605669377
ACH-000491,0.09965472394903237
ACH-000495,-0.05750998107061806
ACH-000496,-0.26296482637384583
ACH-000499,-0.1620911294720594
ACH-000500,-0.4535161039679668
ACH-000502,-0.11171683475316756
ACH-000503,0.19677911135480788
ACH-000505,-0.1680117340196614
ACH-000507,-0.21933237422954255
ACH-000510,-0.09796743961258716
ACH-000511,-0.20290883849142294
ACH-000512,-0.3465317419332448
ACH-000516,-0.2253604562565823
ACH-000517,-0.16307897728567206
ACH-000518,-0.19831042155767595
ACH-000520,-0.1545497876949549
ACH-000521,-0.2417472480664967
ACH-000522,-0.15794058335007055
ACH-000524,-0.15770994472791214
ACH-000527,-0.0600045861221734
ACH-000528,-0.15801378955336806
ACH-000537,-0.19041724488284245
ACH-000541,-0.26154998977410365
ACH-000542,-0.10667537257922197
ACH-000544,-0.02758996092656196
ACH-000545,-0.20562765710909525
ACH-000547,0.08132714377120859
ACH-000548,-0.2262047585198297
ACH-000549,-0.11313131198528448
ACH-000550,-0.36923417286238813
ACH-000552,-0.05599100823567277
ACH-000556,-0.1795091716355022
ACH-000557,-0.05658277042252681
ACH-000569,-0.2623880471880929
ACH-000570,-0.235553325543566
ACH-000571,-0.22103494910842875
ACH-000573,-0.07754956090678918
ACH-000576,-0.18519000293978807
ACH-000579,0.09292214478861892
ACH-000580,-0.16437047067298546
ACH-000584,-0.15138251104682493
ACH-000585,-0.1913807020131324
ACH-000588,-0.12215244022918978
ACH-000589,-0.12371176202622006
ACH-000591,-0.22091254366537744
ACH-000593,-0.12350363010639764
ACH-000600,-0.2628519899684905
ACH-000601,-0.09297065836211828
ACH-000605,-0.2838654656148298
ACH-000606,-0.2023615773279173
ACH-000608,-0.1772824813936691
ACH-000614,-0.03828471355885562
ACH-000616,-0.23008206381439564
ACH-000618,-0.020339916980699518
ACH-000619,-0.19644076135169175
ACH-000620,-0.17802096214759666
ACH-000621,-0.15880852443823465
ACH-000622,-0.2058179887174236
ACH-000623,-0.10248606641583724
ACH-000624,-0.09065772005025326
ACH-000627,-0.07313253131499503
ACH-000630,-0.1970622807090257
ACH-000631,0.08020768575551103
ACH-000632,-0.15654679704545674
ACH-000633,-0.09835784133505487
ACH-000637,0.04592382589299312
ACH-000638,-0.14763793163252634
ACH-000646,-0.0417044229555403
ACH-000647,-0.10109720275746556
ACH-000648,-0.13698706721774415
ACH-000649,-0.20947110563089974
ACH-000651,-0.08720366466005991
ACH-000652,-0.08572054264497739
ACH-000653,-0.09883485846066263
ACH-000657,-0.27346051893637097
ACH-000658,-0.12370083198831693
ACH-000661,-0.1458100929290493
ACH-000662,-0.2613862477573213
ACH-000663,-0.15729507619351246
ACH-000665,-0.25218944209961314
ACH-000671,-0.13128284758073694
ACH-000672,-0.16275773215509373
ACH-000673,-0.11970986286938805
ACH-000676,-0.1345476668818651
ACH-000677,-0.10856647923187733
ACH-000681,-0.05744736478792596
ACH-000683,-0.07731867375433828
ACH-000684,-0.17113717631751438
ACH-000688,-0.2921866846547155
ACH-000693,0.006105290952232591
ACH-000694,-0.06990959361499223
ACH-000695,-0.04038569027789249
ACH-000696,-0.14871304286388032
ACH-000697,0.05083463722067666
ACH-000699,-0.14323087798821574
ACH-000701,-0.2614006385649768
ACH-000706,-0.1226272280146817
ACH-000711,-0.05519205323538461
ACH-000713,-0.3748575834361861
ACH-000714,-0.3497277893254201
ACH-000718,-0.2128665284414262
ACH-000720,0.01209937444342204
ACH-000721,-0.10872564319419134
ACH-000724,-0.15189356916804464
ACH-000725,0.020752159262958505
ACH-000732,-0.030364751638922768
ACH-000734,-0.18342489823233785
ACH-000735,-0.24317330722625066
ACH-000736,-0.24474187529652144
ACH-000738,-0.10232886895593192
ACH-000746,-0.2615839631375953
ACH-000747,-0.24343657825151502
ACH-000748,-0.2455390618145881
ACH-000753,-0.1314170419249967
ACH-000756,-0.31437514904989705
ACH-000757,-0.3111306907144254
ACH-000758,-0.1702685527743866
ACH-000760,-0.24993328670115
ACH-000762,-0.19830750036741576
ACH-000763,-0.08575746339803747
ACH-000764,0.0612872514263773
ACH-000765,-0.1473653249580116
ACH-000766,-0.11452407404656725
ACH-000767,0.057949483636809934
ACH-000768,-0.11482378369012065
ACH-000769,-0.18323158434047174
ACH-000770,-0.11964254011120405
ACH-000771,-0.17051842469510028
ACH-000773,-0.14710226019953532
ACH-000776,0.025641196763524957
ACH-000777,-0.18774261883758725
ACH-000778,-0.09582954438032602
ACH-000781,-0.1460613778840705
ACH-000782,-0.017422243804924416
ACH-000783,-0.17237484119010582
ACH-000784,-0.2853141412702765
ACH-000785,-0.15351287982271716
ACH-000787,-0.10897979685711208
ACH-000788,-0.16265368921223786
ACH-000791,-0.21784934963152827
ACH-000792,-0.1728771646424605
ACH-000794,-0.13503517362032938
ACH-000796,-0.11891573013731857
ACH-000798,-0.1886221580583972
ACH-000799,-0.30776808669259803
ACH-000800,-0.2737445977344518
ACH-000802,-0.13973073129013938
ACH-000804,0.02514298965871491
ACH-000805,-0.2978889859014617
ACH-000809,-0.09444754054613416
ACH-000810,-0.05978014124329852
ACH-000811,-0.2221931476942348
ACH-000817,-0.17076692289319
ACH-000819,-0.07333770163753207
ACH-000820,-0.018847375959189817
ACH-000821,-0.02093615100319714
ACH-000822,-0.1030725522971628
ACH-000823,-0.15121306850562571
ACH-000824,-0.19200600086141453
ACH-000827,-0.09989819249127774
ACH-000829,-0.012251921651140222
ACH-000831,-0.14031116257661408
ACH-000832,-0.1252787544319346
ACH-000833,-0.2656580659406209
ACH-000834,-0.03175137542744993
ACH-000835,-0.0956007262199522
ACH-000836,-0.18535947694498445
ACH-000837,-0.12448146060401966
ACH-000838,-0.2836466207678913
ACH-000839,-0.29714336207744435
ACH-000840,-0.0027491356964571656
ACH-000841,-0.13822380675216586
ACH-000843,-0.03889249328143362
ACH-000846,-0.4422451805147913
ACH-000847,-0.31283813495650603
ACH-000848,-0.18222169174646666
ACH-000849,-0.2974699920321999
ACH-000851,-0.0958886454320026
ACH-000855,-0.2633600037031125
ACH-000856,0.050869892673783536
ACH-000858,-0.19945880304297514
ACH-000859,-0.23667104764468036
ACH-000861,-0.21965283717423387
ACH-000862,-0.21607323764529915
ACH-000865,-0.2379109042426768
ACH-000866,0.020040091709862956
ACH-000867,-0.07750445163399537
ACH-000869,-0.0999836372266891
ACH-000872,-0.22819243512782636
ACH-000873,-0.3005228228265248
ACH-000876,-0.11789673106547092
ACH-000878,-0.0018959103550861699
ACH-000880,0.033805232749469775
ACH-000881,-0.1233648363061265
ACH-000882,-0.12504173760615597
ACH-000884,-0.1512910602048401
ACH-000885,0.07365703082997012
ACH-000887,-0.11823540693233055
ACH-000889,0.003977086713354042
ACH-000896,-0.07999936909898579
ACH-000898,0.0609722237815291
ACH-000900,-0.21076242401885656
ACH-000901,-0.1321755466393724
ACH-000905,-0.10914699157795987
ACH-000906,-0.12031758378037295
ACH-000907,-0.2839582196128284
ACH-000910,-0.20870861062077287
ACH-000911,-0.3008253368573646
ACH-000912,-0.06317359959808594
ACH-000913,-0.07463583303853039
ACH-000915,-0.02331160222283412
ACH-000916,0.152910438689039
ACH-000917,-0.0459952552314272
ACH-000920,-0.06508062630773631
ACH-000921,-0.09628125506118787
ACH-000924,-0.1092826359949885
ACH-000926,-0.1204445302348308
ACH-000928,-0.1195925972501254
ACH-000929,-0.1643376459402848
ACH-000932,-0.10110857243171624
ACH-000935,-0.1924508069446022
ACH-000936,-0.1861586110394144
ACH-000937,-0.1300953304745478
ACH-000938,-0.09010824201717016
ACH-000939,-0.20423007906004675
ACH-000941,-0.22427240582340915
ACH-000943,-0.11718582016966612
ACH-000946,-0.3488674885180744
ACH-000947,-0.12216819916232807
ACH-000948,-0.19642343732497328
ACH-000950,-0.17845451279493696
ACH-000953,-0.09345412143038513
ACH-000954,-0.2991881938526366
ACH-000957,-0.2688210569273114
ACH-000958,-0.07082875947881502
ACH-000960,-0.17501017712327416
ACH-000963,-0.09650920969210958
ACH-000968,-0.1478808770993303
ACH-000969,-0.2690647484337695
ACH-000972,-0.29281796214242795
ACH-000973,-0.2814636558483432
ACH-000974,-0.1508264350233862
ACH-000978,-0.2801578656784852
ACH-000984,-0.14027751180187728
ACH-000986,-0.12699673616361387
ACH-000988,-0.08020966943900297
ACH-000993,-0.20602388781282127
ACH-000994,-0.08463828067594095
ACH-000996,-0.3679974891025611
ACH-001001,-0.1474598525673288
ACH-001020,0.0655271081276579
ACH-001028,-0.14247986706626534
ACH-001031,-0.09005899275989339
ACH-001038,-0.12441672315276077
ACH-001048,-0.23298335889588195
ACH-001050,-0.19924256001055107
ACH-001053,-0.01511550452804238
ACH-001054,-0.14928336531965164
ACH-001061,-0.13133214425086726
ACH-001067,-0.14685432354946162
ACH-001075,-0.16512564097835675
ACH-001096,-0.017381229334535585
ACH-001111,0.030954946832274906
ACH-001119,-0.1365392732925701
ACH-001128,-0.5558270518253181
ACH-001134,-0.3528771206062936
ACH-001151,-0.1017636931837638
ACH-001163,-0.12609264957865646
ACH-001164,-0.15533270561628965
ACH-001183,-0.2306654925586841
ACH-001192,-0.023335058354684555
ACH-001193,-0.4283994099590673
ACH-001196,-0.15256434322307674
ACH-001197,-0.2282546375515412
ACH-001205,-0.2298314278218392
ACH-001211,0.037283873715565186
ACH-001212,-0.08527654487968878
ACH-001228,-0.1103878089035443
ACH-001232,-0.22278938011990546
ACH-001239,-0.13304849566663726
ACH-001270,-0.2172779978932337
ACH-001274,0.05453787094183734
ACH-001275,-0.06923120837650491
ACH-001277,-0.002211063455395523
ACH-001278,-0.11682176810862292
ACH-001280,-0.2116914719103323
ACH-001283,-0.0349966982501108
ACH-001289,-0.13903198289007065
ACH-001300,-0.21564807428496466
ACH-001301,-0.19417654833308748
ACH-001302,-0.2704987069139774
ACH-001306,-0.29989468817230663
ACH-001318,-0.18071580181693675
ACH-001322,0.0030005444691949754
ACH-001328,-0.021824853829769376
ACH-001332,-0.2439648686122586
ACH-001336,-0.12560374159410145
ACH-001346,-0.10100407260480636
ACH-001353,-0.14194581470597226
ACH-001354,0.10847041465408576
ACH-001367,0.054049174134083715
ACH-001368,0.003087957497458045
ACH-001374,0.0014320501710831633
ACH-001377,-0.046915604002387146
ACH-001380,-0.07896863365588716
ACH-001391,-0.20370456390232616
ACH-001408,-0.21681994494792373
ACH-001430,-0.34615008404168884
ACH-001431,-0.2458041833186946
ACH-001450,-0.042678238907916805
ACH-001496,-0.3005087102511547
ACH-001500,-0.04989420342546248
ACH-001523,-0.23787329246076006
ACH-001532,-0.2418131811195593
ACH-001550,-0.16990536886479993
ACH-001552,-0.10847411018382842
ACH-001554,-0.14308373117073844
ACH-001654,-0.04699726187794792
ACH-001735,-0.16025724593471224
ACH-001736,0.0010680620037145168
ACH-001737,-0.1412405596968335
ACH-001740,-0.04198722947182704
ACH-001745,-0.1300547238814744
ACH-001765,-0.1075664474290715
