,RORA (6095)
ACH-000004,-0.009921745764719226
ACH-000005,0.05006776346989973
ACH-000007,-0.01258088551251474
ACH-000009,-0.06521310459943737
ACH-000011,0.03053682469259565
ACH-000012,0.01066758195231433
ACH-000013,-0.013904186232390477
ACH-000014,-0.11381626960564463
ACH-000015,0.10604465031403296
ACH-000017,0.005940687974710877
ACH-000018,-0.1498769387242083
ACH-000019,0.15350626949091165
ACH-000021,0.06121804808521721
ACH-000022,-0.061220668602039875
ACH-000025,-0.12525184859434846
ACH-000028,0.2700944305742009
ACH-000030,0.0220493501770087
ACH-000035,-0.07471827590104238
ACH-000036,-0.0059521050946238895
ACH-000037,0.022730246376797318
ACH-000039,-0.031168299841379105
ACH-000040,-0.04196577039332331
ACH-000041,0.03547986578660438
ACH-000042,-0.08022988274279942
ACH-000045,-0.09579857786552916
ACH-000047,-0.08048128752425182
ACH-000052,-0.1241293143678695
ACH-000053,-0.023781017135570327
ACH-000054,0.02262754138922568
ACH-000055,0.022137550023141404
ACH-000060,-0.06735343652320658
ACH-000067,-0.032000769250654613
ACH-000070,-0.07016621190334668
ACH-000075,-0.06157877237208055
ACH-000078,0.13314137338547002
ACH-000082,-0.038850600660640985
ACH-000085,0.2221204012258801
ACH-000086,0.09677907203339887
ACH-000087,-0.11068286634573328
ACH-000092,-0.018404858934922923
ACH-000095,0.019587396575743786
ACH-000097,-0.0010850591699379916
ACH-000098,0.059010310066847003
ACH-000099,0.12954502819752833
ACH-000108,0.007925916634932167
ACH-000113,0.09655667178639643
ACH-000116,0.11019261037133744
ACH-000118,0.0589013172846607
ACH-000120,0.14501149264589927
ACH-000123,-0.02462115994828993
ACH-000127,-0.018674539676844012
ACH-000128,-0.013670041091439412
ACH-000132,-0.019312508189244647
ACH-000133,-0.04662576507628461
ACH-000137,0.14332711867506898
ACH-000138,-0.0016511041842781498
ACH-000142,0.14508125107597145
ACH-000143,0.16761208124865382
ACH-000146,0.06243408982044566
ACH-000148,0.08713330754474595
ACH-000150,0.09719408435048632
ACH-000152,0.11714169447889985
ACH-000153,-0.13096840769734172
ACH-000159,0.044830140557034034
ACH-000160,0.018154587819607743
ACH-000163,0.10377384390197676
ACH-000167,0.2487550596738036
ACH-000168,0.08407620620891143
ACH-000169,0.09916801008942132
ACH-000178,-0.043187440872456434
ACH-000183,-0.009516258166742628
ACH-000188,-0.03862226136556985
ACH-000189,-0.02063086437372766
ACH-000190,0.1349718057309333
ACH-000198,0.01657760751323504
ACH-000203,0.7365781423481352
ACH-000204,-0.11397804614485313
ACH-000206,-0.08002422375516274
ACH-000207,0.02567858460839333
ACH-000208,-0.1146970195983858
ACH-000210,-0.14453557067178624
ACH-000211,0.00809619730069289
ACH-000215,0.04196329346281885
ACH-000221,-0.044754115579981324
ACH-000222,-0.2513431286255692
ACH-000223,-0.03713669824804322
ACH-000226,0.03579095574992134
ACH-000227,0.007661257196474988
ACH-000228,-0.02957827310088231
ACH-000231,0.07588945340901669
ACH-000232,-0.01603918002536726
