,TOR1AIP1 (26092)
ACH-000004,0.06319146460885798
ACH-000005,-0.07255103116142865
ACH-000007,0.12946439813696425
ACH-000009,0.04015236203812984
ACH-000011,-0.009967249254082176
ACH-000012,-0.09444781186630093
ACH-000013,-0.0795530993698305
ACH-000014,-0.02644055893589856
ACH-000015,-0.017075777424086412
ACH-000017,-0.1508447172381329
ACH-000018,-0.14701479211458685
ACH-000019,-0.08599684931401393
ACH-000021,-0.06337478462367033
ACH-000022,-0.046927487570811915
ACH-000025,-0.03896104062742778
ACH-000028,-0.05967539386655867
ACH-000030,0.014603189755476243
ACH-000035,-0.04781593644448221
ACH-000036,-0.19954941372382348
ACH-000037,0.06064070884385639
ACH-000039,0.024893325152855056
ACH-000040,-0.16845165824673372
ACH-000041,0.14699654786134214
ACH-000042,-0.019700767982384737
ACH-000045,-0.04881627971261962
ACH-000047,-0.2056490621760596
ACH-000052,0.060658432809375926
ACH-000053,-0.1938193917049376
ACH-000054,-0.03752743348372215
ACH-000055,-0.07411916625704147
ACH-000060,0.040024034753979684
ACH-000067,-0.1343192695186243
ACH-000070,0.0685276482879407
ACH-000075,-0.21965315758934545
ACH-000078,-0.019680567224574404
ACH-000082,-0.1248074283454242
ACH-000085,0.2481681144241291
ACH-000086,0.003851725064743487
ACH-000087,0.14917942520751293
ACH-000092,-0.02056730957328958
ACH-000095,0.012611328266212016
ACH-000097,-0.08589374616428175
ACH-000098,-0.12276925446865715
ACH-000099,0.015365952650522043
ACH-000108,-0.011275044857141404
ACH-000113,-0.10588561313811384
ACH-000116,-0.04299843428464847
ACH-000118,-0.08831255733038572
ACH-000120,-0.032618115316046116
ACH-000123,0.11358117180409018
ACH-000127,-0.028227813579166837
ACH-000128,-0.10189745992415564
ACH-000132,-0.0023738331731189047
ACH-000133,-0.02426955864809081
ACH-000137,-0.16341998869554772
ACH-000138,-0.053710585720745
ACH-000142,0.00892110340123619
ACH-000143,0.16459953208327413
ACH-000146,-0.09686075983668074
ACH-000148,-0.06364916270932525
ACH-000150,0.10831362212118556
ACH-000152,-0.19768399914686255
ACH-000153,-0.05806663738734789
ACH-000159,-0.16754896703311473
ACH-000160,0.1331351504305445
ACH-000163,-0.12547167414658514
ACH-000167,-0.5381565253915471
ACH-000168,-0.12881197979966585
ACH-000169,-0.10352282619604193
ACH-000178,-0.2637513384059744
ACH-000183,0.08632565771917174
ACH-000188,0.0909064671367236
ACH-000189,-0.1384659327691884
ACH-000190,-0.09912907904409243
ACH-000198,-0.07788427301249692
ACH-000203,-0.1970294210371804
ACH-000204,-0.27491863740033
ACH-000206,-0.2598044243149677
ACH-000207,-0.14163408869673774
ACH-000208,-0.3088011649481549
ACH-000210,0.18265504240998848
ACH-000211,-0.0724430853979575
ACH-000215,-0.0341186991224127
ACH-000221,0.10390485739614412
ACH-000222,0.01785597761976478
ACH-000223,-0.03145275034013472
ACH-000226,-0.11329899075380102
ACH-000227,0.1179429273246388
ACH-000228,0.08945921821832731
ACH-000231,-0.08481683590974592
ACH-000232,-0.11329824187907522
ACH-000233,-0.032205756107749936
ACH-000234,0.04957435636508152
ACH-000235,-0.09669388702165577
ACH-000237,-0.060548382848128364
ACH-000238,-0.027745565913127462
ACH-000242,0.121844556663613
ACH-000243,-0.06386897011240575
ACH-000244,-0.118274049528368
ACH-000246,-0.15026941035952782
ACH-000248,-0.16125707887864452
ACH-000250,0.08351207564561748
ACH-000251,-0.03897147174432215
ACH-000252,-0.009396962486102008
ACH-000253,-0.12572159809372102
ACH-000255,-0.14400816705830818
ACH-000256,0.030744426839512305
ACH-000257,0.3710206578265144
ACH-000258,-0.18744510373883544
ACH-000259,-0.1528655691208722
ACH-000260,-0.1280451444460131
ACH-000261,-0.07072180694004172
ACH-000262,-0.1958720594964868
ACH-000263,0.06307606684926201
ACH-000264,-0.17169770394441675
ACH-000265,-0.032228765978604565
ACH-000266,-0.1495556751038665
ACH-000272,-0.09706977309180756
ACH-000274,-0.030201575258529012
ACH-000277,0.12665484991882384
ACH-000278,-0.01904325071656397
ACH-000279,0.03662055276061448
ACH-000280,0.0008000586688477555
ACH-000281,-0.05601124898265395
ACH-000288,-0.0696145185841402
ACH-000291,-0.12189131020591415
ACH-000293,-0.0037298341014707437
ACH-000294,0.10737549689649173
ACH-000295,0.009728085226639718
ACH-000296,-0.17506272947273716
ACH-000302,-0.09237750106758327
ACH-000304,-0.08398649975476205
ACH-000307,-0.04910557207100789
ACH-000308,-0.08305338013468222
ACH-000310,-0.1445489642909181
ACH-000311,0.07613418492893824
ACH-000312,0.02085156103132416
ACH-000315,-0.07066239900380103
ACH-000316,-0.09036515818949706
ACH-000317,0.05699819893506699
ACH-000318,-0.07278175053696201
ACH-000319,-0.04056962608056101
ACH-000320,-0.03570820269120747
ACH-000322,-0.1853486260791544
ACH-000323,-0.06124284579151287
ACH-000324,-0.08430482508199214
ACH-000329,0.11756883323465893
